run_id,parent_uid,parent_parent_uid,parent_native_depth,parent_gini_generation,child_gini_generation,parent_gamma_L,parent_gamma_U,split,parent_relaxation,lower_uid,lower_gamma_L,lower_gamma_U,lower_estimate,lower_gamma_floor,lower_weighted_penalty_lb,lower_domain_estimate,lower_lift,lower_station_deviation_lbs,upper_uid,upper_gamma_L,upper_gamma_U,upper_estimate,upper_gamma_floor,upper_weighted_penalty_lb,upper_domain_estimate,upper_lift,upper_station_deviation_lbs,estimate_mode,sibling_discriminated,creation_time,creation_node_count,open_nodes,simplex_iterations,validity_status,failure_reason
stage1__high_imbalance_seed3202__factory_delta__300s,0,-1,0,0,1,0,0.94999999999999996,0.47499999999999998,1.3860197691885761,1,0,0.47499999999999998,1.3860197691885761,0,3.9280985602676211,0.58921478404014316,0,2.5|0|0.3125|0|0.33333333333333337|0.21621621621621623|0.26470588235294112|0.10000000000000009|0|0|0|0|1|0|0|0.33333333333333326|0|0|1.3333333333333335|0,2,0.47499999999999998,0.94999999999999996,1.3860197691885761,0.47499999999999998,3.9280985602676211,1.0642147840401432,0,2.5|0|0.3125|0|0.33333333333333337|0.21621621621621623|0.26470588235294112|0.10000000000000009|0|0|0|0|1|0|0|0.33333333333333326|0|0|1.3333333333333335|0,factory-domain,false,3.2129159999999999,0,1,5730,passed,
stage1__high_imbalance_seed3202__factory_delta__300s,1,0,1,1,2,0,0.47499999999999998,0.23749999999999999,1.6038251339373415,3,0,0.23749999999999999,1.6038251339373415,0,3.9280985602676211,0.58921478404014316,0,2.5|0|0.3125|0|0.33333333333333337|0.21621621621621623|0.26470588235294112|0.10000000000000009|0|0|0|0|1|0|0|0.33333333333333326|0|0|1.3333333333333335|0,4,0.23749999999999999,0.47499999999999998,1.6038251339373415,0.23749999999999999,3.9280985602676211,0.8267147840401432,0,2.5|0|0.3125|0|0.33333333333333337|0.21621621621621623|0.26470588235294112|0.10000000000000009|0|0|0|0|1|0|0|0.33333333333333326|0|0|1.3333333333333335|0,factory-domain,false,3.4037299000000001,1,2,5730,passed,
stage1__high_imbalance_seed3202__factory_delta__300s,2,0,1,1,2,0.47499999999999998,0.94999999999999996,0.71249999999999991,1.5929602116237018,5,0.47499999999999998,0.71249999999999991,1.5929602116237018,0.47499999999999998,3.9280985602676211,1.0642147840401432,0,2.5|0|0.3125|0|0.33333333333333337|0.21621621621621623|0.26470588235294112|0.10000000000000009|0|0|0|0|1|0|0|0.33333333333333326|0|0|1.3333333333333335|0,6,0.71249999999999991,0.94999999999999996,1.5929602116237018,0.71249999999999991,3.9280985602676211,1.3017147840401431,0,2.5|0|0.3125|0|0.33333333333333337|0.21621621621621623|0.26470588235294112|0.10000000000000009|0|0|0|0|1|0|0|0.33333333333333326|0|0|1.3333333333333335|0,factory-domain,false,3.7074395999999998,2,3,7168,passed,
stage1__high_imbalance_seed3202__factory_delta__300s,5,2,2,2,3,0.47499999999999998,0.71249999999999991,0.59375,1.5931906305707044,7,0.47499999999999998,0.59375,1.5931906305707044,0.47499999999999998,3.9280985602676211,1.0642147840401432,0,2.5|0|0.3125|0|0.33333333333333337|0.21621621621621623|0.26470588235294112|0.10000000000000009|0|0|0|0|1|0|0|0.33333333333333326|0|0|1.3333333333333335|0,8,0.59375,0.71249999999999991,1.5931906305707044,0.59375,3.9280985602676211,1.1829647840401432,0,2.5|0|0.3125|0|0.33333333333333337|0.21621621621621623|0.26470588235294112|0.10000000000000009|0|0|0|0|1|0|0|0.33333333333333326|0|0|1.3333333333333335|0,factory-domain,false,3.7854966000000001,3,4,9485,passed,
stage1__high_imbalance_seed3202__factory_delta__300s,7,5,3,3,4,0.47499999999999998,0.59375,0.53437500000000004,1.5934887725357114,9,0.47499999999999998,0.53437500000000004,1.5934887725357114,0.47499999999999998,3.9280985602676211,1.0642147840401432,0,2.5|0|0.3125|0|0.33333333333333337|0.21621621621621623|0.26470588235294112|0.10000000000000009|0|0|0|0|1|0|0|0.33333333333333326|0|0|1.3333333333333335|0,10,0.53437500000000004,0.59375,1.5934887725357114,0.53437500000000004,3.9280985602676211,1.1235897840401432,0,2.5|0|0.3125|0|0.33333333333333337|0.21621621621621623|0.26470588235294112|0.10000000000000009|0|0|0|0|1|0|0|0.33333333333333326|0|0|1.3333333333333335|0,factory-domain,false,3.9161849000000002,4,5,9570,passed,
stage1__high_imbalance_seed3202__factory_delta__300s,8,5,3,3,4,0.59375,0.71249999999999991,0.65312499999999996,1.6874569060882223,11,0.59375,0.65312499999999996,1.6874569060882223,0.59375,3.9280985602676211,1.1829647840401432,0,2.5|0|0.3125|0|0.33333333333333337|0.21621621621621623|0.26470588235294112|0.10000000000000009|0|0|0|0|1|0|0|0.33333333333333326|0|0|1.3333333333333335|0,12,0.65312499999999996,0.71249999999999991,1.6874569060882223,0.65312499999999996,3.9280985602676211,1.2423397840401431,0,2.5|0|0.3125|0|0.33333333333333337|0.21621621621621623|0.26470588235294112|0.10000000000000009|0|0|0|0|1|0|0|0.33333333333333326|0|0|1.3333333333333335|0,factory-domain,false,4.1656953999999997,5,6,10118,passed,
stage1__high_imbalance_seed3202__factory_delta__300s,9,7,4,4,5,0.47499999999999998,0.53437500000000004,0.50468749999999996,1.5946788532438145,13,0.47499999999999998,0.50468749999999996,1.5946788532438145,0.47499999999999998,3.9280985602676211,1.0642147840401432,0,2.5|0|0.3125|0|0.33333333333333337|0.21621621621621623|0.26470588235294112|0.10000000000000009|0|0|0|0|1|0|0|0.33333333333333326|0|0|1.3333333333333335|0,14,0.50468749999999996,0.53437500000000004,1.5946788532438145,0.50468749999999996,3.9280985602676211,1.0939022840401431,0,2.5|0|0.3125|0|0.33333333333333337|0.21621621621621623|0.26470588235294112|0.10000000000000009|0|0|0|0|1|0|0|0.33333333333333326|0|0|1.3333333333333335|0,factory-domain,false,4.3050451000000001,6,7,11691,passed,
stage1__high_imbalance_seed3202__factory_delta__300s,13,9,5,5,6,0.47499999999999998,0.50468749999999996,0.48984374999999997,1.5990446178476851,15,0.47499999999999998,0.48984374999999997,1.5990446178476851,0.47499999999999998,3.9280985602676211,1.0642147840401432,0,2.5|0|0.3125|0|0.33333333333333337|0.21621621621621623|0.26470588235294112|0.10000000000000009|0|0|0|0|1|0|0|0.33333333333333326|0|0|1.3333333333333335|0,16,0.48984374999999997,0.50468749999999996,1.5990446178476851,0.48984374999999997,3.9280985602676211,1.0790585340401431,0,2.5|0|0.3125|0|0.33333333333333337|0.21621621621621623|0.26470588235294112|0.10000000000000009|0|0|0|0|1|0|0|0.33333333333333326|0|0|1.3333333333333335|0,factory-domain,false,4.5040506000000002,7,8,12165,passed,
stage1__high_imbalance_seed3202__factory_delta__300s,14,9,5,5,6,0.50468749999999996,0.53437500000000004,0.51953125,1.605182583114841,17,0.50468749999999996,0.51953125,1.605182583114841,0.50468749999999996,3.9280985602676211,1.0939022840401431,0,2.5|0|0.3125|0|0.33333333333333337|0.21621621621621623|0.26470588235294112|0.10000000000000009|0|0|0|0|1|0|0|0.33333333333333326|0|0|1.3333333333333335|0,18,0.51953125,0.53437500000000004,1.605182583114841,0.51953125,3.9280985602676211,1.1087460340401432,0,2.5|0|0.3125|0|0.33333333333333337|0.21621621621621623|0.26470588235294112|0.10000000000000009|0|0|0|0|1|0|0|0.33333333333333326|0|0|1.3333333333333335|0,factory-domain,false,4.6839237999999996,8,9,13079,passed,
stage1__high_imbalance_seed3202__factory_delta__300s,15,13,6,6,7,0.47499999999999998,0.48984374999999997,0.482421875,1.6190253185883725,19,0.47499999999999998,0.482421875,1.6190253185883725,0.47499999999999998,3.9280985602676211,1.0642147840401432,0,2.5|0|0.3125|0|0.33333333333333337|0.21621621621621623|0.26470588235294112|0.10000000000000009|0|0|0|0|1|0|0|0.33333333333333326|0|0|1.3333333333333335|0,20,0.482421875,0.48984374999999997,1.6190253185883725,0.482421875,3.9280985602676211,1.0716366590401432,0,2.5|0|0.3125|0|0.33333333333333337|0.21621621621621623|0.26470588235294112|0.10000000000000009|0|0|0|0|1|0|0|0.33333333333333326|0|0|1.3333333333333335|0,factory-domain,false,4.9774079999999996,9,10,14139,passed,
