leaf_id,parent_id,depth,child_index,gamma_L,gamma_U,status,base_lb,final_lb,cutoff,attempts,parent_replaced,closure_source,canonical_model_path,canonical_sha256,model_scope,row_signature,artifact_generations,artifact_reuses
L0,,0,-1,0,0.089300145802103881,closed,0,0.35720058320841552,0.35720058320841552,1,0,native_static_leaf_infeasible,E:\codes\ExactEBRP\results\gf_solver_backend_migration_round24r\runs\stage1c__V12_M1__t_cpx_ext_pon__180s\external\models\L0.lp,ac2cd14b2ffdede149b41de827edec418f598a33c4fe0bc00fd4ec1c458710d0,complete_original_compact_milp_intersected_with_static_gini_interval,ac2cd14b2ffdede149b41de827edec418f598a33c4fe0bc00fd4ec1c458710d0,1,0
L1,,0,-1,0.089300145802103881,0.17860029160420776,closed,0.089300145802103881,0.35720058320841552,0.35720058320841552,1,0,native_static_leaf_infeasible,E:\codes\ExactEBRP\results\gf_solver_backend_migration_round24r\runs\stage1c__V12_M1__t_cpx_ext_pon__180s\external\models\L1.lp,0c91630b5a9a013aff2995611b0c57c7c85fa4a13aebf8a6cd43db3535c748e9,complete_original_compact_milp_intersected_with_static_gini_interval,0c91630b5a9a013aff2995611b0c57c7c85fa4a13aebf8a6cd43db3535c748e9,1,0
L2,,0,-1,0.17860029160420776,0.26790043740631164,closed,0.17860029160420776,0.35720058320841552,0.35720058320841552,2,0,native_static_leaf_optimal,E:\codes\ExactEBRP\results\gf_solver_backend_migration_round24r\runs\stage1c__V12_M1__t_cpx_ext_pon__180s\external\models\L2.lp,d6df33007543347a48dd57fce7519bccad9c1dc3318dd9a727fc143bb269026e,complete_original_compact_milp_intersected_with_static_gini_interval,d6df33007543347a48dd57fce7519bccad9c1dc3318dd9a727fc143bb269026e,1,1
L3,,0,-1,0.26790043740631164,0.35720058320841552,closed,0.26790043740631164,0.35720058320841552,0.35720058320841552,1,0,native_static_leaf_infeasible,E:\codes\ExactEBRP\results\gf_solver_backend_migration_round24r\runs\stage1c__V12_M1__t_cpx_ext_pon__180s\external\models\L3.lp,1e3f5f7b4fc0372159ef8067260a575e5a553745de7be14e2034f16f83bd8c53,complete_original_compact_milp_intersected_with_static_gini_interval,1e3f5f7b4fc0372159ef8067260a575e5a553745de7be14e2034f16f83bd8c53,1,0
