vehicle,route_sequence_position,predecessor,station,successor,pickup,drop,load_before,load_after,travel_time_from_predecessor,operation_time,station_inventory_after
0,1,0,25,21,7,0,0,7,462.80430154765463,420.0,16
0,2,25,21,0,0,7,7,0,35.61680063612364,420.0,14
1,1,0,10,5,8,0,0,8,279.15813733056495,480.0,16
1,2,10,5,0,0,8,8,0,259.0097220416981,480.0,11
2,1,0,4,27,6,0,0,6,170.1234915051209,360.0,13
2,2,4,27,0,0,6,6,0,367.140644479601,360.0,10
3,1,0,7,3,5,0,0,5,265.3413713234324,300.0,14
3,2,7,3,1,3,0,5,8,208.3956288995788,180.0,15
3,3,3,1,0,0,8,8,0,207.9677879811893,480.0,10
