row_id,leaf,variant,budget_seconds,snapshot_source,variable,value,reduced_cost,paper_certificate_role
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,prod_20_2,0.0,7.888888888881026e-05,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,prod_20_1,0.0,3.944444444440513e-05,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,bit_20_0,0.0,1.9722222222202566e-05,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_7_18,0.0,-1.7438025339626847e-18,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_7_15,0.0,-1.7428429946140447e-18,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_7_3,0.0,-1.74281524774691e-18,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_7_12,0.0,-1.742072842457855e-18,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_7_6,0.0,-1.7403282257141963e-18,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_7_1,0.0,-1.738980594457144e-18,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_7_16,0.0,-1.7377407212997794e-18,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_7_9,0.0,-1.7374998041235475e-18,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_7_0,0.0,-1.736592354801148e-18,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_7_13,0.0,-1.7363504868732823e-18,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_7_4,0.0,-1.735528098593942e-18,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_7_8,0.0,-1.7270636780371527e-18,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_7_11,0.0,-1.7270148201297509e-18,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_7_14,0.0,-1.7257569774051874e-18,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_7_17,0.0,-1.7254111352342937e-18,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_7_2,0.0,-1.7249683099064848e-18,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_7_20,0.0,-1.7212682663297005e-18,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_7_10,0.0,-1.7086728246764605e-18,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_7_5,0.0,-1.701375313524781e-18,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,d_1_7,0.0,1.0842021724855044e-19,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_7_18,0.0,-7.063077782811185e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_7_15,0.0,-7.062647974532366e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_7_12,0.0,-7.029885801141552e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_7_6,0.0,-6.923489775537393e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_7_9,0.0,-6.919990083142147e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_14_12,0.0,-6.171236583354347e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_14_15,0.0,-6.158203055409146e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_11_12,0.0,-6.146391813794089e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_14_6,0.0,-6.143011542729659e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_17_12,0.0,-6.140421878863469e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_8_12,0.0,-6.140198784316754e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_5_12,0.0,-6.138221590285905e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_11_15,0.0,-6.132901409736896e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_20_12,0.0,-6.132257017719016e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_17_15,0.0,-6.129233847748104e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_20_15,0.0,-6.125053947267613e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_8_15,0.0,-6.124066806330491e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_5_15,0.0,-6.12292418041053e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_8_6,0.0,-6.12166013781805e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_11_6,0.0,-6.11999268340337e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_5_6,0.0,-6.117301402299543e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_17_6,0.0,-6.107034388780826e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_20_6,0.0,-6.086534852409266e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_14_18,0.0,-6.06152018082153e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_20_18,0.0,-6.043356222507288e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_17_18,0.0,-6.038303729045682e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_11_18,0.0,-6.035178613358494e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_5_18,0.0,-6.019116111437743e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_8_18,0.0,-6.017096314423395e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_14_9,0.0,-5.96354125441489e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_11_9,0.0,-5.938905419585961e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_8_9,0.0,-5.934910534928243e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_17_9,0.0,-5.932499787397044e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_5_9,0.0,-5.932047867090044e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_20_9,0.0,-5.926284110415844e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,load_1_7,0.0,-5.775364984992341e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_16_5,0.0,5.540958020874389e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,p_0_7,0.0,-5.421010862427522e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,d_0_7,0.0,5.421010862427522e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,p_1_1,0.0,5.421010862427522e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,p_1_3,0.0,5.421010862427522e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,p_1_19,0.0,-5.421010862427522e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,p_2_7,0.0,-5.421010862427522e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,d_2_7,0.0,5.421010862427522e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_11_5,0.0,5.225571704568282e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_17_5,0.0,5.0835819596953986e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_16_10,0.0,5.05802128026998e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_5_1,0.0,-4.811845245201272e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_8_1,0.0,-4.7715319820124095e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_5_16,0.0,-4.7684494150548916e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_8_16,0.0,-4.714619608561253e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_2_1,0.0,-4.6418432610488324e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_7_11,0.0,-4.63134487724404e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_14_1,0.0,-4.621950095506585e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_2_16,0.0,-4.608962750942998e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_5_13,0.0,-4.608013682758011e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_14_16,0.0,-4.581461773110182e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_7_8,0.0,-4.576789604594779e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_4_15,0.0,-4.5521828947052974e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_4_18,0.0,-4.5508737212913255e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_8_13,0.0,-4.543867883404375e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_4_12,0.0,-4.5198127858323483e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_13_18,0.0,-4.513988962911875e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_13_15,0.0,-4.508239084949254e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_13_12,0.0,-4.4718987682185815e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_5_7,0.0,-4.468638044048152e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_2_13,0.0,-4.4579012263084954e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_3_2,0.0,4.443886907381072e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_7_5,0.0,-4.437383132763847e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_14_13,0.0,-4.424139664055573e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_5_4,0.0,-4.4156423464402645e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_4_6,0.0,-4.4134089367845964e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_8_7,0.0,-4.4130907037484367e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_4_9,0.0,-4.406867997762115e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_16_18,0.0,-4.4026993008861293e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_16_15,0.0,-4.3876492021471917e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_13_9,0.0,-4.372776050640731e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_13_6,0.0,-4.3625631316916e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_7_20,0.0,-4.355046502566318e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_1_18,0.0,-4.353827120593826e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_10_15,0.0,-4.3521271279834355e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_10_18,0.0,-4.3520056076671176e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_16_12,0.0,-4.345750945082487e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_8_4,0.0,-4.3398204314767593e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_1_15,0.0,-4.3341808064970554e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_10_12,0.0,-4.3193238522991365e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_2_7,0.0,-4.312005805373867e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_7_14,0.0,-4.2968555663358386e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_1_12,0.0,-4.2898280892078956e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_14_7,0.0,-4.282420640551896e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_2_4,0.0,-4.2765721143207047e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_16_9,0.0,-4.2664460982466144e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_19_18,0.0,-4.246316926455467e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_14_4,0.0,-4.2359310686154545e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_19_15,0.0,-4.2352465388764345e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_16_6,0.0,-4.232947448561528e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_7_17,0.0,-4.223617312262243e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_1_9,0.0,-4.221068696190697e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_20_1,0.0,-4.213586102089261e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_10_6,0.0,-4.212703299865581e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_10_9,0.0,-4.208524374865883e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_19_12,0.0,-4.196370423355905e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_0_1_6,0.0,-4.175863493866798e-20,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,plain_fixed_interval_mip,300,root_lp_relaxation,x_1_5_19,0.0,-4.1503550156021814e-20,diagnostic_only
