row_id,leaf,bucket_name,variant,budget_seconds,snapshot_source,snapshot_scope,paper_certificate_role,snapshot_available,root_lp_status,root_lp_objective,root_lp_runtime_seconds,S,P,H,G,G_variable,W_SP,S_times_P,SP_McCormick_slack,objective_estimator_slack,bucket_S_L,bucket_S_U,gamma_L,gamma_U,r_min,r_max,top20_r_i,top20_Y_i,top20_e_i,top20_abs_r_minus_average,top20_h_ij,top20_q_i,top_fractional_z,top_fractional_p,top_fractional_d,station_capacity_slacks,inventory_balance_residuals,bucket_integer_inventory_bound_slacks,required_movement_visit_slacks,bucket_ratio_domain_slacks,local_q_subset_centering_slacks,gini_subset_envelope_slacks,transfer_source_cut_slacks,solution_xml
dominant_k4_low_gini_1_plain_fixed_interval_mip_300s,low_gini_1,dominant_k4,plain_fixed_interval_mip,300,root_lp_relaxation,root_lp_relaxation,diagnostic_only,True,optimal,0.020978138166216853,0.10200071334838867,18.866666666664777,0.057933333333445754,21.266666666698786,0.0122881381662,0.0122881381662,not_available,1.0930088888909004,not_available,not_available,16.59546103547,23.272821182835,0.0122881381662,0.0245762763324,0.0,1.0,r_1=1;r_2=1;r_3=1;r_4=1;r_5=1;r_6=1;r_8=1;r_9=1;r_10=1;r_11=1;r_12=1;r_13=1;r_14=1;r_15=1;r_16=1;r_17=1;r_18=1;r_19=1;r_7=0.866666666665;r_20=0,Y_13=31;Y_17=29;Y_12=27;Y_7=26;Y_6=25;Y_8=25;Y_11=21;Y_5=20;Y_18=20;Y_19=20;Y_15=19;Y_1=18;Y_16=18;Y_3=15;Y_14=14;Y_10=12;Y_2=9.00000000001;Y_9=3;Y_4=1;Y_20=0,e_20=1;e_7=0.133333333335;e_1=0;e_2=0;e_3=0;e_4=0;e_5=0;e_6=0;e_8=0;e_9=0;e_10=0;e_11=0;e_12=0;e_13=0;e_14=0;e_15=0;e_16=0;e_17=0;e_18=0;e_19=0,r_20=0.943333333333;r_7=0.0766666666685;r_1=0.0566666666668;r_2=0.0566666666668;r_3=0.0566666666668;r_4=0.0566666666668;r_5=0.0566666666668;r_6=0.0566666666668;r_8=0.0566666666668;r_9=0.0566666666668;r_10=0.0566666666668;r_11=0.0566666666668;r_12=0.0566666666668;r_13=0.0566666666668;r_14=0.0566666666668;r_15=0.0566666666668;r_16=0.0566666666668;r_17=0.0566666666668;r_18=0.0566666666668;r_19=0.0566666666668,h_1_20=1;h_2_20=1;h_3_20=1;h_4_20=1;h_5_20=1;h_6_20=1;h_8_20=1;h_9_20=1;h_10_20=1;h_11_20=1;h_12_20=1;h_13_20=1;h_14_20=1;h_15_20=1;h_16_20=1;h_17_20=1;h_18_20=1;h_19_20=1;h_7_20=0.866666666665;h_1_7=0.133333333335,,z_0_18=0.492660362956;z_0_11=0.475682325652;z_0_3=0.575993696291;z_0_1=0.416717259811;z_2_17=0.615384615384;z_0_2=0.64;z_0_16=0.357142857143;z_2_11=0.352431767437;z_1_19=0.656013456686;z_2_10=0.336764074756;z_2_13=0.336764074756;z_1_6=0.333333333333;z_1_1=0.332523843013;z_1_14=0.287536973688;z_2_5=0.260869565217;z_0_19=0.253077452405;z_2_14=0.24926052624;z_1_18=0.243414029078;z_1_9=0.769230769231;z_1_20=0.226917060596,p_0_10=2.59119035536;p_2_10=7.40880964463;p_2_14=0.24926052624;p_1_14=5.75073947377;p_1_20=6.12676063608;p_2_20=20.8732393639,d_0_11=0.475682325652;d_2_11=3.52431767437;d_0_1=6.66747615697;d_1_1=0.332523843013;d_0_8=3.77930650999;d_1_8=4.21787664434;d_0_19=2.78385197646;d_1_19=7.21614802354;d_0_18=2.94099315672;d_1_18=7.05900684328;d_0_3=10.9438802295;d_1_3=0.0561197704546;d_2_13=6.00417501476;d_1_13=5.99582498527;d_2_8=5.00281684567,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,results\gf_tailored_bc_formulation_snapshot_round\lp_snapshots\dominant_k4_low_gini_1_plain_fixed_interval_mip_300s.root_lp.sol
dominant_k4_low_gini_1_plain_fixed_interval_mip_telemetry_only_300s,low_gini_1,dominant_k4,plain_fixed_interval_mip_telemetry_only,300,root_lp_relaxation,root_lp_relaxation,diagnostic_only,True,optimal,0.020978138166216853,0.10000061988830566,18.866666666664777,0.057933333333445754,21.266666666698786,0.0122881381662,0.0122881381662,not_available,1.0930088888909004,not_available,not_available,16.59546103547,23.272821182835,0.0122881381662,0.0245762763324,0.0,1.0,r_1=1;r_2=1;r_3=1;r_4=1;r_5=1;r_6=1;r_8=1;r_9=1;r_10=1;r_11=1;r_12=1;r_13=1;r_14=1;r_15=1;r_16=1;r_17=1;r_18=1;r_19=1;r_7=0.866666666665;r_20=0,Y_13=31;Y_17=29;Y_12=27;Y_7=26;Y_6=25;Y_8=25;Y_11=21;Y_5=20;Y_18=20;Y_19=20;Y_15=19;Y_1=18;Y_16=18;Y_3=15;Y_14=14;Y_10=12;Y_2=9.00000000001;Y_9=3;Y_4=1;Y_20=0,e_20=1;e_7=0.133333333335;e_1=0;e_2=0;e_3=0;e_4=0;e_5=0;e_6=0;e_8=0;e_9=0;e_10=0;e_11=0;e_12=0;e_13=0;e_14=0;e_15=0;e_16=0;e_17=0;e_18=0;e_19=0,r_20=0.943333333333;r_7=0.0766666666685;r_1=0.0566666666668;r_2=0.0566666666668;r_3=0.0566666666668;r_4=0.0566666666668;r_5=0.0566666666668;r_6=0.0566666666668;r_8=0.0566666666668;r_9=0.0566666666668;r_10=0.0566666666668;r_11=0.0566666666668;r_12=0.0566666666668;r_13=0.0566666666668;r_14=0.0566666666668;r_15=0.0566666666668;r_16=0.0566666666668;r_17=0.0566666666668;r_18=0.0566666666668;r_19=0.0566666666668,h_1_20=1;h_2_20=1;h_3_20=1;h_4_20=1;h_5_20=1;h_6_20=1;h_8_20=1;h_9_20=1;h_10_20=1;h_11_20=1;h_12_20=1;h_13_20=1;h_14_20=1;h_15_20=1;h_16_20=1;h_17_20=1;h_18_20=1;h_19_20=1;h_7_20=0.866666666665;h_1_7=0.133333333335,,z_0_18=0.492660362956;z_0_11=0.475682325652;z_0_3=0.575993696291;z_0_1=0.416717259811;z_2_17=0.615384615384;z_0_2=0.64;z_0_16=0.357142857143;z_2_11=0.352431767437;z_1_19=0.656013456686;z_2_10=0.336764074756;z_2_13=0.336764074756;z_1_6=0.333333333333;z_1_1=0.332523843013;z_1_14=0.287536973688;z_2_5=0.260869565217;z_0_19=0.253077452405;z_2_14=0.24926052624;z_1_18=0.243414029078;z_1_9=0.769230769231;z_1_20=0.226917060596,p_0_10=2.59119035536;p_2_10=7.40880964463;p_2_14=0.24926052624;p_1_14=5.75073947377;p_1_20=6.12676063608;p_2_20=20.8732393639,d_0_11=0.475682325652;d_2_11=3.52431767437;d_0_1=6.66747615697;d_1_1=0.332523843013;d_0_8=3.77930650999;d_1_8=4.21787664434;d_0_19=2.78385197646;d_1_19=7.21614802354;d_0_18=2.94099315672;d_1_18=7.05900684328;d_0_3=10.9438802295;d_1_3=0.0561197704546;d_2_13=6.00417501476;d_1_13=5.99582498527;d_2_8=5.00281684567,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,results\gf_tailored_bc_formulation_snapshot_round\lp_snapshots\dominant_k4_low_gini_1_plain_fixed_interval_mip_telemetry_only_300s.root_lp.sol
dominant_k4_low_gini_1_static_tailored_compact_bc_300s,low_gini_1,dominant_k4,static_tailored_compact_bc,300,root_lp_relaxation,root_lp_relaxation,diagnostic_only,True,optimal,0.04057724423470216,0.20000004768371582,18.67416043736218,0.16707394042433665,8.036227884863253,0.015516153171051544,0.015516153171051544,2.7726690683547552,3.119965568386353,-0.34729650003159795,not_available,16.59546103547,23.272821182835,0.0122881381662,0.0245762763324,0.8803433608978012,1.000000000000333,r_3=1;r_2=1;r_4=1;r_10=1;r_max=1;r_9=0.999999999999;r_1=0.919427529556;r_5=0.919427529556;r_6=0.919427529556;r_8=0.919427529556;r_11=0.919427529556;r_13=0.919427529556;r_14=0.919427529556;r_15=0.919427529556;r_16=0.919427529556;r_17=0.919427529556;r_18=0.919427529556;r_19=0.919427529556;r_7=0.880343360898;r_12=0.880343360898,Y_13=28.5022534163;Y_17=26.6633983571;Y_7=26.410300827;Y_12=23.7692707443;Y_20=23.7692707443;Y_6=22.9856882389;Y_8=22.9856882389;Y_11=19.3079781207;Y_18=18.3885505911;Y_19=18.3885505911;Y_5=18.3885505911;Y_15=17.4691230615;Y_1=16.549695532;Y_16=16.549695532;Y_3=15;Y_14=12.8719854138;Y_10=12;Y_2=9.00000000001;Y_9=3;Y_4=1,e_7=0.119656639102;e_12=0.119656639102;e_20=0.119656639102;e_1=0.0805724704442;e_5=0.0805724704442;e_6=0.0805724704442;e_8=0.0805724704442;e_11=0.0805724704442;e_13=0.0805724704442;e_14=0.0805724704442;e_15=0.0805724704442;e_16=0.0805724704442;e_17=0.0805724704442;e_18=0.0805724704442;e_19=0.0805724704442;e_3=-3.33066907388e-13;e_2=0;e_4=0;e_9=0;e_10=0,r_3=0.0662919781322;r_2=0.0662919781319;r_4=0.0662919781319;r_10=0.0662919781319;r_9=0.0662919781309;r_7=0.0533646609703;r_12=0.0533646609703;r_20=0.0533646609703;r_1=0.0142804923123;r_5=0.0142804923123;r_6=0.0142804923123;r_8=0.0142804923123;r_11=0.0142804923123;r_13=0.0142804923123;r_14=0.0142804923123;r_15=0.0142804923123;r_16=0.0142804923123;r_17=0.0142804923123;r_18=0.0142804923123;r_19=0.0142804923123,h_3_7=0.119656639106;h_2_7=0.119656639103;h_4_7=0.119656639103;h_3_12=0.119656639103;h_3_20=0.119656639103;h_7_10=0.119656639102;h_2_12=0.119656639102;h_2_20=0.119656639102;h_4_12=0.119656639102;h_4_20=0.119656639102;h_10_12=0.119656639102;h_10_20=0.119656639102;h_9_12=0.119656639101;h_9_20=0.119656639101;h_7_9=0.119656639096;h_1_3=0.0805724704445;h_3_5=0.0805724704445;h_3_6=0.0805724704445;h_3_8=0.0805724704445;h_3_11=0.0805724704445,q_l1_10=0.321254851183;q_l1_3=0.0662919781322;q_l1_4=0.0662919781319;q_l1_2=0.0662919781319;q_l1_9=0.0662919781309;q_l1_7=0.0533646609703;q_l1_12=0.0533646609703;q_l1_20=0.0533646609703;q_l1_1=0.0142804923123;q_l1_11=0.0142804923123;q_l1_18=0.0142804923123;q_l1_19=0.0142804923123;q_l1_16=0.0142804923123;q_l1_5=0.0142804923123;q_l1_6=0.0142804923123;q_l1_8=0.0142804923123;q_l1_13=0.0142804923123;q_l1_14=0.0142804923123;q_l1_15=0.0142804923123;q_l1_17=0.0142804923123,z_1_10=0.454545454545;z_1_17=0.43564602747;z_0_7=0.434931597378;z_1_3=0.578947368421;z_2_16=0.408939445286;z_2_8=0.403469521674;z_0_18=0.604119075812;z_0_2=0.64;z_1_14=0.356400729311;z_0_13=0.327663910905;z_0_19=0.762595508283;z_0_9=0.769230769231;z_2_11=0.230645445164;z_2_15=0.205948951748;z_1_5=0.19080654744;z_2_1=0.839283568581;z_1_20=0.119656639101;z_1_12=0.0857972790668;z_2_7=0.0743023301952;z_1_8=0.0668488760638,p_2_15=4.53087693845;p_2_16=11.450304468;p_0_7=0.434931597378;p_1_12=2.23072925574;p_1_20=3.23072925574;p_2_1=3.2098984155;p_2_7=2.15476757566;p_1_14=7.12801458622;p_0_6=0.0143117611053,d_0_13=9.50225341626;d_1_8=1.53752414947;d_0_18=8.38855059112;d_0_19=8.38855059112;d_1_5=4.38855059112;d_1_17=5.66339835711;d_2_11=2.30645445164;d_2_8=9.27979899849;d_2_1=8.75959394749;d_0_8=0.168365090936;d_0_11=0.00152366905144,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,results\gf_tailored_bc_formulation_snapshot_round\lp_snapshots\dominant_k4_low_gini_1_static_tailored_compact_bc_300s.root_lp.sol
dominant_k4_low_gini_1_current_best_new_combined_paper_safe_300s,low_gini_1,dominant_k4,current_best_new_combined_paper_safe,300,root_lp_relaxation,root_lp_relaxation,diagnostic_only,True,optimal,0.04057724423470194,0.35861825942993164,18.674160437362193,0.16707394042433316,8.036227884863447,0.01551615317105176,0.01551615317105176,2.7726690683546966,3.11996556838629,-0.3472965000315935,not_available,16.59546103547,23.272821182835,0.0122881381662,0.0245762763324,0.8803433608976705,1.0,r_2=1;r_3=1;r_4=1;r_10=1;r_max=1;r_9=0.999999999999;r_1=0.919427529556;r_5=0.919427529556;r_6=0.919427529556;r_8=0.919427529556;r_11=0.919427529556;r_13=0.919427529556;r_14=0.919427529556;r_15=0.919427529556;r_16=0.919427529556;r_17=0.919427529556;r_18=0.919427529556;r_19=0.919427529556;r_7=0.880343360898;r_12=0.880343360898,Y_13=28.5022534163;Y_17=26.6633983571;Y_7=26.410300827;Y_12=23.7692707443;Y_20=23.7692707443;Y_6=22.9856882389;Y_8=22.9856882389;Y_11=19.3079781207;Y_18=18.3885505911;Y_19=18.3885505911;Y_5=18.3885505911;Y_15=17.4691230616;Y_1=16.549695532;Y_16=16.549695532;Y_3=15;Y_14=12.8719854138;Y_10=12;Y_2=9.00000000001;Y_9=3;Y_4=1,e_7=0.119656639102;e_12=0.119656639102;e_20=0.119656639102;e_1=0.0805724704442;e_5=0.0805724704442;e_6=0.0805724704442;e_8=0.0805724704442;e_11=0.0805724704442;e_13=0.0805724704442;e_14=0.0805724704442;e_15=0.0805724704442;e_16=0.0805724704442;e_17=0.0805724704442;e_18=0.0805724704442;e_19=0.0805724704442;e_2=0;e_3=0;e_4=0;e_9=0;e_10=0,r_2=0.0662919781319;r_3=0.0662919781319;r_4=0.0662919781319;r_10=0.0662919781319;r_9=0.0662919781309;r_7=0.0533646609704;r_12=0.0533646609704;r_20=0.0533646609704;r_1=0.0142804923123;r_5=0.0142804923123;r_6=0.0142804923123;r_8=0.0142804923123;r_11=0.0142804923123;r_13=0.0142804923123;r_14=0.0142804923123;r_15=0.0142804923123;r_16=0.0142804923123;r_17=0.0142804923123;r_18=0.0142804923123;r_19=0.0142804923123,h_2_12=0.119656639108;h_4_20=0.119656639103;h_2_7=0.119656639102;h_2_20=0.119656639102;h_3_12=0.119656639102;h_3_20=0.119656639102;h_4_7=0.119656639102;h_4_12=0.119656639102;h_7_10=0.119656639102;h_10_12=0.119656639102;h_10_20=0.119656639102;h_7_9=0.119656639101;h_9_12=0.119656639101;h_9_20=0.119656639101;h_3_7=0.119656639099;h_1_2=0.0805724704442;h_1_3=0.0805724704442;h_1_4=0.0805724704442;h_1_10=0.0805724704442;h_2_5=0.0805724704442,q_l1_3=0.0662919781319;q_l1_10=0.0662919781319;q_l1_4=0.0662919781319;q_l1_2=0.0662919781319;q_l1_9=0.0662919781309;q_l1_7=0.0533646609704;q_l1_20=0.0533646609704;q_l1_12=0.0533646609704;q_l1_1=0.0260057429097;q_l1_13=0.0142804923123;q_l1_18=0.0142804923123;q_l1_14=0.0142804923123;q_l1_16=0.0142804923123;q_l1_6=0.0142804923123;q_l1_11=0.0142804923123;q_l1_17=0.0142804923123;q_l1_19=0.0142804923123;q_l1_5=0.0142804923123;q_l1_8=0.0142804923123;q_l1_15=0.0142804923123,z_0_8=0.477638619082;z_0_10=0.454545454545;z_1_17=0.43564602747;z_0_3=0.578947368421;z_0_15=0.578947368421;z_2_16=0.408939445286;z_1_13=0.37654090298;z_1_2=0.64;z_1_14=0.356400729311;z_2_18=0.283174709009;z_2_1=0.250526936891;z_0_20=0.242221593925;z_1_19=0.762595508283;z_1_11=0.230797812069;z_0_9=0.769230769231;z_2_5=0.19080654744;z_1_15=0.177106280351;z_1_18=0.176484029869;z_0_1=0.096329033858;z_2_7=0.0892999714843,p_2_16=11.450304468;p_0_15=0.578947368421;p_2_7=2.58969917304;p_2_20=0.282723843538;p_2_12=2.23072925574;p_1_14=7.12801458622;p_1_15=3.89633816773;p_2_15=0.0555914023006;p_0_20=2.9480054122;p_1_6=0.0143117611038,d_1_13=9.50225341626;d_0_1=1.54126454173;d_1_19=8.38855059112;d_2_5=4.38855059112;d_1_17=5.66339835711;d_1_11=2.30797812069;d_2_18=8.21206656125;d_1_18=0.176484029869;d_0_8=10.9856882389;d_2_1=4.00843099026,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,results\gf_tailored_bc_formulation_snapshot_round\lp_snapshots\dominant_k4_low_gini_1_current_best_new_combined_paper_safe_300s.root_lp.sol
dominant_k4_low_gini_1_plain_fixed_interval_mip_1200s,low_gini_1,dominant_k4,plain_fixed_interval_mip,1200,root_lp_relaxation,root_lp_relaxation,diagnostic_only,True,optimal,0.020978138166216853,0.10300016403198242,18.866666666664777,0.057933333333445754,21.266666666698786,0.0122881381662,0.0122881381662,not_available,1.0930088888909004,not_available,not_available,16.59546103547,23.272821182835,0.0122881381662,0.0245762763324,0.0,1.0,r_1=1;r_2=1;r_3=1;r_4=1;r_5=1;r_6=1;r_8=1;r_9=1;r_10=1;r_11=1;r_12=1;r_13=1;r_14=1;r_15=1;r_16=1;r_17=1;r_18=1;r_19=1;r_7=0.866666666665;r_20=0,Y_13=31;Y_17=29;Y_12=27;Y_7=26;Y_6=25;Y_8=25;Y_11=21;Y_5=20;Y_18=20;Y_19=20;Y_15=19;Y_1=18;Y_16=18;Y_3=15;Y_14=14;Y_10=12;Y_2=9.00000000001;Y_9=3;Y_4=1;Y_20=0,e_20=1;e_7=0.133333333335;e_1=0;e_2=0;e_3=0;e_4=0;e_5=0;e_6=0;e_8=0;e_9=0;e_10=0;e_11=0;e_12=0;e_13=0;e_14=0;e_15=0;e_16=0;e_17=0;e_18=0;e_19=0,r_20=0.943333333333;r_7=0.0766666666685;r_1=0.0566666666668;r_2=0.0566666666668;r_3=0.0566666666668;r_4=0.0566666666668;r_5=0.0566666666668;r_6=0.0566666666668;r_8=0.0566666666668;r_9=0.0566666666668;r_10=0.0566666666668;r_11=0.0566666666668;r_12=0.0566666666668;r_13=0.0566666666668;r_14=0.0566666666668;r_15=0.0566666666668;r_16=0.0566666666668;r_17=0.0566666666668;r_18=0.0566666666668;r_19=0.0566666666668,h_1_20=1;h_2_20=1;h_3_20=1;h_4_20=1;h_5_20=1;h_6_20=1;h_8_20=1;h_9_20=1;h_10_20=1;h_11_20=1;h_12_20=1;h_13_20=1;h_14_20=1;h_15_20=1;h_16_20=1;h_17_20=1;h_18_20=1;h_19_20=1;h_7_20=0.866666666665;h_1_7=0.133333333335,,z_0_18=0.492660362956;z_0_11=0.475682325652;z_0_3=0.575993696291;z_0_1=0.416717259811;z_2_17=0.615384615384;z_0_2=0.64;z_0_16=0.357142857143;z_2_11=0.352431767437;z_1_19=0.656013456686;z_2_10=0.336764074756;z_2_13=0.336764074756;z_1_6=0.333333333333;z_1_1=0.332523843013;z_1_14=0.287536973688;z_2_5=0.260869565217;z_0_19=0.253077452405;z_2_14=0.24926052624;z_1_18=0.243414029078;z_1_9=0.769230769231;z_1_20=0.226917060596,p_0_10=2.59119035536;p_2_10=7.40880964463;p_2_14=0.24926052624;p_1_14=5.75073947377;p_1_20=6.12676063608;p_2_20=20.8732393639,d_0_11=0.475682325652;d_2_11=3.52431767437;d_0_1=6.66747615697;d_1_1=0.332523843013;d_0_8=3.77930650999;d_1_8=4.21787664434;d_0_19=2.78385197646;d_1_19=7.21614802354;d_0_18=2.94099315672;d_1_18=7.05900684328;d_0_3=10.9438802295;d_1_3=0.0561197704546;d_2_13=6.00417501476;d_1_13=5.99582498527;d_2_8=5.00281684567,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,results\gf_tailored_bc_formulation_snapshot_round\lp_snapshots\dominant_k4_low_gini_1_plain_fixed_interval_mip_1200s.root_lp.sol
dominant_k4_low_gini_1_plain_fixed_interval_mip_telemetry_only_1200s,low_gini_1,dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,root_lp_relaxation,root_lp_relaxation,diagnostic_only,True,optimal,0.020978138166216853,0.09900021553039551,18.866666666664777,0.057933333333445754,21.266666666698786,0.0122881381662,0.0122881381662,not_available,1.0930088888909004,not_available,not_available,16.59546103547,23.272821182835,0.0122881381662,0.0245762763324,0.0,1.0,r_1=1;r_2=1;r_3=1;r_4=1;r_5=1;r_6=1;r_8=1;r_9=1;r_10=1;r_11=1;r_12=1;r_13=1;r_14=1;r_15=1;r_16=1;r_17=1;r_18=1;r_19=1;r_7=0.866666666665;r_20=0,Y_13=31;Y_17=29;Y_12=27;Y_7=26;Y_6=25;Y_8=25;Y_11=21;Y_5=20;Y_18=20;Y_19=20;Y_15=19;Y_1=18;Y_16=18;Y_3=15;Y_14=14;Y_10=12;Y_2=9.00000000001;Y_9=3;Y_4=1;Y_20=0,e_20=1;e_7=0.133333333335;e_1=0;e_2=0;e_3=0;e_4=0;e_5=0;e_6=0;e_8=0;e_9=0;e_10=0;e_11=0;e_12=0;e_13=0;e_14=0;e_15=0;e_16=0;e_17=0;e_18=0;e_19=0,r_20=0.943333333333;r_7=0.0766666666685;r_1=0.0566666666668;r_2=0.0566666666668;r_3=0.0566666666668;r_4=0.0566666666668;r_5=0.0566666666668;r_6=0.0566666666668;r_8=0.0566666666668;r_9=0.0566666666668;r_10=0.0566666666668;r_11=0.0566666666668;r_12=0.0566666666668;r_13=0.0566666666668;r_14=0.0566666666668;r_15=0.0566666666668;r_16=0.0566666666668;r_17=0.0566666666668;r_18=0.0566666666668;r_19=0.0566666666668,h_1_20=1;h_2_20=1;h_3_20=1;h_4_20=1;h_5_20=1;h_6_20=1;h_8_20=1;h_9_20=1;h_10_20=1;h_11_20=1;h_12_20=1;h_13_20=1;h_14_20=1;h_15_20=1;h_16_20=1;h_17_20=1;h_18_20=1;h_19_20=1;h_7_20=0.866666666665;h_1_7=0.133333333335,,z_0_18=0.492660362956;z_0_11=0.475682325652;z_0_3=0.575993696291;z_0_1=0.416717259811;z_2_17=0.615384615384;z_0_2=0.64;z_0_16=0.357142857143;z_2_11=0.352431767437;z_1_19=0.656013456686;z_2_10=0.336764074756;z_2_13=0.336764074756;z_1_6=0.333333333333;z_1_1=0.332523843013;z_1_14=0.287536973688;z_2_5=0.260869565217;z_0_19=0.253077452405;z_2_14=0.24926052624;z_1_18=0.243414029078;z_1_9=0.769230769231;z_1_20=0.226917060596,p_0_10=2.59119035536;p_2_10=7.40880964463;p_2_14=0.24926052624;p_1_14=5.75073947377;p_1_20=6.12676063608;p_2_20=20.8732393639,d_0_11=0.475682325652;d_2_11=3.52431767437;d_0_1=6.66747615697;d_1_1=0.332523843013;d_0_8=3.77930650999;d_1_8=4.21787664434;d_0_19=2.78385197646;d_1_19=7.21614802354;d_0_18=2.94099315672;d_1_18=7.05900684328;d_0_3=10.9438802295;d_1_3=0.0561197704546;d_2_13=6.00417501476;d_1_13=5.99582498527;d_2_8=5.00281684567,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,results\gf_tailored_bc_formulation_snapshot_round\lp_snapshots\dominant_k4_low_gini_1_plain_fixed_interval_mip_telemetry_only_1200s.root_lp.sol
