time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
4.0361139,native_hga_tgbc_initial,0.801649961457,0.341064976854,3.07056656402,0.441334538804,true,3,8,51,51,0,64befa890689c900,,true,false,true
