round_id,stage,run_id,instance_id,instance_path,instance_sha256,V,M,Q,scenario,arm,startup_variant,repetition,process_cap_seconds,status,strict_certificate,certificate_time_seconds,valid_final_lb,verified_ub,common_verified_ub,common_ub_gap,total_work,nodes,end_to_end_process_seconds,threads,source_commit,executable_sha256,historical_source_round,historical_run_id,historical_executable_sha256,comparison_compatibility,trace_event_count,trace_first_process_seconds,trace_last_process_seconds,observed_proof_gap_auc_seconds,normalized_observed_proof_gap_auc,time_to_final_verified_optimum_ub,auc_convention,time_to_gap_le_0.5,time_to_gap_le_0.25,time_to_gap_le_0.1,time_to_gap_le_0.05,time_to_gap_le_0.02,time_to_gap_le_0.01,time_to_gap_le_0.005,time_to_gap_le_0.001
35,matrix1800,matrix1800__V12_M1__c6_simple_start__1800s,V12_M1,reference/regen_candidate_V12_M1_average.txt,e395cfef336d3407a65f04d7e201aa29ac844a08aff25d1991ce6983e5e9508d,12,1,30,v12,C6-SIMPLE-START,simple-start,0,1800,optimal,True,21.863196,0.3572005832084129,0.3572005832084155,0.3572005832084155,7.304086920672336e-15,32.11395731184975,2861.0,21.863196,1,613e285aefe66bb3f66b71a43fba30925f9f782c,a5b8fd4e2aa9eb75e9bd133e03ddecc9aad54aef9ed592f25a68e842c1f342a3,,,,round35_new_row,486,0.0612077,21.863196,2.4473751459038744,0.1122546766023113,18.6359853,left_continuous_no_interpolation_no_post_last_extension,0.3882446,0.7861275000000001,2.9259793999999997,20.5968138,21.8566539,21.8566539,21.8566539,21.8566539
35,matrix1800,matrix1800__V12_M2__c6_simple_start__1800s,V12_M2,reference/regen_candidate_V12_M2_average.txt,0bb0416cc9540fffbb91299d5c9ed3d6c2363906424005b1c40b4e3829ddf4f0,12,2,30,v12,C6-SIMPLE-START,simple-start,0,1800,optimal,True,82.3188105,0.7185040707549679,0.7185040707549709,0.7185040707549709,4.172004430452538e-15,170.13552292276773,3334.0,82.3188105,1,613e285aefe66bb3f66b71a43fba30925f9f782c,a5b8fd4e2aa9eb75e9bd133e03ddecc9aad54aef9ed592f25a68e842c1f342a3,,,,round35_new_row,465,0.0157862,82.3188105,4.192442235145691,0.05093910303786602,69.2015241,left_continuous_no_interpolation_no_post_last_extension,0.6813116,0.9545177,3.2743116,25.0449511,70.77230510000001,77.4054962,79.7981687,81.578756
35,matrix1800,matrix1800__high_imbalance_seed3202__c6_simple_start__1800s,high_imbalance_seed3202,reference/hard_stress/V20_M3/high_imbalance_seed3202.txt,902f4c46fa076f3e24b537737c5d58ffe833e6de21e900a42bb8846d3f76db50,20,3,30,high_imbalance,C6-SIMPLE-START,simple-start,0,1800,optimal,True,252.8522625,1.7493134514123088,1.7493134520506337,1.7493134520506337,3.64900268563079e-10,482.5561472279338,4866.0,252.8522625,1,613e285aefe66bb3f66b71a43fba30925f9f782c,a5b8fd4e2aa9eb75e9bd133e03ddecc9aad54aef9ed592f25a68e842c1f342a3,,,,round35_new_row,858,0.0146916,252.8522625,6.944911808359476,0.027467879016707778,252.8455532,left_continuous_no_interpolation_no_post_last_extension,1.1972083,1.1972083,1.1972083,5.1888182,179.1276952,219.9188314,238.2280717,251.0592887
35,matrix1800,matrix1800__moderate_seed3302__c6_simple_start__1800s,moderate_seed3302,reference/hard_stress/V20_M3/moderate_seed3302.txt,0b329df7711155131b33dfd14cfee8e85a17f60cc003863dbe004eb085c5f77e,20,3,30,moderate,C6-SIMPLE-START,simple-start,0,1800,round31_c6_external_gini_tree_time_limit,False,,0.15427612932871687,0.19563620654901237,0.19563620654901237,0.21141320387406734,3896.964099076159,10202.0,1785.046087,1,613e285aefe66bb3f66b71a43fba30925f9f782c,a5b8fd4e2aa9eb75e9bd133e03ddecc9aad54aef9ed592f25a68e842c1f342a3,,,,round35_new_row,286,0.0155472,1785.046087,410.0243491424239,0.22970158773214278,1785.026027,left_continuous_no_interpolation_no_post_last_extension,1.0379641,120.68530969999999,nan,nan,nan,nan,nan,nan
35,matrix1800,matrix1800__tight_T_seed3101__c6_simple_start__1800s,tight_T_seed3101,reference/hard_stress/V20_M3/tight_T_seed3101.txt,30aea92f1d6ce551ef8fffe15acdd3422a94b06e60ddd13ad5166149653d4ef3,20,3,30,tight_T,C6-SIMPLE-START,simple-start,0,1800,round31_c6_external_gini_tree_time_limit,False,,0.07254169658410484,0.10725273413394144,0.10725273413394144,0.32363778723335945,3528.6269143981717,11203.0,1785.0441042,1,613e285aefe66bb3f66b71a43fba30925f9f782c,a5b8fd4e2aa9eb75e9bd133e03ddecc9aad54aef9ed592f25a68e842c1f342a3,,,,round35_new_row,550,0.0170367,1785.0441042,714.2391312414665,0.4001278995963833,1785.0193272,left_continuous_no_interpolation_no_post_last_extension,367.4187032,nan,nan,nan,nan,nan,nan,nan
35,matrix1800,matrix1800__high_imbalance_seed4201__c6_simple_start__1800s,high_imbalance_seed4201,reference/heldout_round22/V20_M3/high_imbalance_seed4201.txt,79d27b2247247c7f86a20e4fd5a123ab1b5e41dfd193f3bdb4b88297f243f368,20,3,30,high_imbalance,C6-SIMPLE-START,simple-start,0,1800,optimal,True,235.1470486,2.783296190895182,2.7832961908951837,2.7832961908951837,6.38220554898588e-16,446.72951646066537,12135.0,235.1470486,1,613e285aefe66bb3f66b71a43fba30925f9f782c,a5b8fd4e2aa9eb75e9bd133e03ddecc9aad54aef9ed592f25a68e842c1f342a3,,,,round35_new_row,2538,0.0136618,235.1470486,5.166766080912025,0.021973766257646677,231.1408634,left_continuous_no_interpolation_no_post_last_extension,1.2615201,1.2615201,1.2615201,1.2615201,4.9153825,234.6922544,234.6922544,234.6922544
35,matrix1800,matrix1800__moderate_seed4302__c6_simple_start__1800s,moderate_seed4302,reference/heldout_round22/V20_M3/moderate_seed4302.txt,ce1aaed9987b1d34c665df323f602ca36223eab6da3bffd73c0ead4f78d936a7,20,3,30,moderate,C6-SIMPLE-START,simple-start,0,1800,optimal,True,755.9906679,0.02981987662479814,0.0298198766247978,0.0298198766247978,0.0,1569.4603988454921,17588.0,755.9906679,1,613e285aefe66bb3f66b71a43fba30925f9f782c,a5b8fd4e2aa9eb75e9bd133e03ddecc9aad54aef9ed592f25a68e842c1f342a3,,,,round35_new_row,2119,0.019451,755.9906679,315.8114875750078,0.4177559681042505,755.9842517,left_continuous_no_interpolation_no_post_last_extension,111.1771687,630.0872988,743.8896064,752.393039,755.1598111999999,755.5457944,755.8619676000001,755.9401814
35,matrix1800,matrix1800__tight_T_seed4101__c6_simple_start__1800s,tight_T_seed4101,reference/heldout_round22/V20_M3/tight_T_seed4101.txt,57efa512535d9914d51bfa1a16ccfbe602bd5c04080698bc7a7de611bcc54a3d,20,3,30,tight_T,C6-SIMPLE-START,simple-start,0,1800,optimal,True,335.241135,0.562981400559008,0.562981400559009,0.562981400559009,1.7748378919276738e-15,679.4842652711704,4152.0,335.241135,1,613e285aefe66bb3f66b71a43fba30925f9f782c,a5b8fd4e2aa9eb75e9bd133e03ddecc9aad54aef9ed592f25a68e842c1f342a3,,,,round35_new_row,854,0.0152089,335.241135,27.11134730630139,0.08087485243672324,334.926855,left_continuous_no_interpolation_no_post_last_extension,0.6880664,4.6792945,117.73399950000001,217.33696129999998,335.2351783,335.2351783,335.2351783,335.2351783
35,matrix1800,matrix1800__high_imbalance_seed5202__c6_simple_start__1800s,high_imbalance_seed5202,reference/heldout_round26/V20_M3/high_imbalance_seed5202.txt,18df273a1bb599a8d85ba695f107711331ffc1ff101eb67d3603cf28ce0510fb,20,3,30,high_imbalance,C6-SIMPLE-START,simple-start,0,1800,round31_c6_external_gini_tree_time_limit,False,,1.0954008682234888,1.149509246006453,1.149509246006453,0.047070850426774676,3737.147198065825,12755.0,1785.0430707,1,613e285aefe66bb3f66b71a43fba30925f9f782c,a5b8fd4e2aa9eb75e9bd133e03ddecc9aad54aef9ed592f25a68e842c1f342a3,,,,round35_new_row,458,0.0161233,1785.0430707,99.46297707263412,0.05572071459061611,1785.0230592,left_continuous_no_interpolation_no_post_last_extension,1.0511541,1.2479621,11.036353,806.4819163,nan,nan,nan,nan
35,matrix1800,matrix1800__high_imbalance_seed5203__c6_simple_start__1800s,high_imbalance_seed5203,reference/heldout_round26/V20_M3/high_imbalance_seed5203.txt,261a4e276df0a95d5ade89f6067b3451fa74650a70970cfa27248c4884f29761,20,3,30,high_imbalance,C6-SIMPLE-START,simple-start,0,1800,optimal,True,101.0490818,2.3524097575828167,2.3524097575828193,2.3524097575828193,1.1326833050710842e-15,181.3416786953202,1819.0,101.0490818,1,613e285aefe66bb3f66b71a43fba30925f9f782c,a5b8fd4e2aa9eb75e9bd133e03ddecc9aad54aef9ed592f25a68e842c1f342a3,,,,round35_new_row,372,0.0129717,101.0490818,7.250218421319557,0.07175868522792186,92.6543754,left_continuous_no_interpolation_no_post_last_extension,1.4694546,1.4694546,2.4575084,93.5321136,95.7394315,98.377114,100.4137994,101.0365907
