M,Q,V,algorithmic_solve_state_resumed,arm,artifact_count,artifact_manifest_sha256,command,completed,completed_at_unix_seconds,completion_marker_atomic,emergency_timeout,executable_sha256,gap,gurobi_seed,historical_comparator_process_launched,instance_id,instance_model_fingerprint,instance_path,instance_sha256,license_environment,missing_required_artifacts,objective,official_matrix_sha256,primary_timing_field,process_cap_seconds,process_entry_time_seconds,repetition,reported_startup_variant,result_json_parse_verified_after_process_exit,result_sha256,return_code,round_id,run_id,runner_finished_unix_seconds,runner_started_unix_seconds,runner_wall_seconds,scenario,schema,serial_order,shutdown_margin_seconds,solver,solver_source_commit,solver_version,stage,startup_variant,status,strict_certificate_class,strict_certificate_rejection_reason,strict_certified_original_problem,threads,valid_lower_bound,verified_upper_bound,watchdog_seconds
1,30,12,False,C6-SIMPLE-START,45,f3d31b9c1c7e28db49736777ff34315e1f2ef298df13e2229be7f7690e0284ef,"['E:\\codes\\ExactEBRP\\build_round35\\official\\gurobi\\ExactEBRP.exe', '--input', 'E:\\codes\\ExactEBRP\\reference\\regen_candidate_V12_M1_average.txt', '--method', 'gcap-frontier', '--algorithm-preset', 'paper-gf-tailored-bc', '--lambda', '0.15', '--T', '3600.0', '--time-limit', '1800', '--process-wall-time-limit', '1800', '--threads', '1', '--mip-threads', '1', '--cplex-threads', '1', '--compact-bc-threads', '1', '--primal-heuristic', 'greedy', '--primal-heuristic-seed', '20260626', '--primal-heuristic-stop', 'generation-stagnation', '--primal-heuristic-no-improve-generations', '2000', '--primal-heuristic-generation-log', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__V12_M1__c6_simple_start__1800s\\hga_generations.csv', '--frontier-intervals', '4', '--frontier-adaptive-split', 'true', '--frontier-adaptive-max-depth', '8', '--frontier-adaptive-min-width', '0.0001', '--frontier-adaptive-split-factor', '2', '--tailored-bc-enabled', 'true', '--tailored-bc-mode', 'static', '--tailored-bc-callback-cut-profile', 'off', '--compact-bc-root-cut-rounds', '0', '--compact-bc-dynamic-cut-families', 'none', '--compact-bc-cut-profile', 'balanced', '--compact-bc-low-gini-strengthening', 'safe', '--compact-bc-denominator-bound-mode', 'tight', '--compact-bc-objective-estimator-mode', 'adaptive', '--compact-bc-domain-propagation-mode', 'iterative', '--compact-bc-domain-propagation-rounds', '2', '--compact-bc-variable-s-centering', 'true', '--compact-bc-sp-product-estimator', 'paper-safe', '--compact-bc-sp-product-bounds', 'tight', '--compact-bc-s-range-refinement', 'off', '--tailored-bc-branching-priority', 'off', '--tailored-bc-gini-branching', 'off', '--tailored-bc-gini-subset-envelope', 'false', '--tailored-bc-low-gini-l1-centering', 'false', '--tailored-bc-local-centering', 'false', '--tailored-bc-subset-cross-h-centering', 'false', '--tailored-bc-local-q-centering', 'false', '--tailored-bc-subset-inventory-imbalance', 'false', '--tailored-bc-transfer-cutset', 'false', '--tailored-bc-gs-product-coupling', 'false', '--tailored-bc-disaggregated-sp-estimator', 'false', '--tailored-bc-bucket-ratio-domain-tightening', 'false', '--tailored-bc-bucket-subset-ratio-domain', 'false', '--tailored-bc-bucket-integer-inventory-domain', 'false', '--tailored-bc-bucket-required-movement', 'false', '--tailored-bc-bucket-required-visit', 'false', '--tailored-bc-s-bucket-ledger', 'off', '--global-gini-tree-presolve', 'off', '--global-gini-tree-search', 'traditional', '--global-gini-tree-child-estimate', 'parent-copy', '--global-gini-tree-row-attachment', 'full-inherited-pack', '--global-gini-tree-row-timing', 'deferred', '--global-gini-tree-native-mip-start', 'false', '--global-gini-tree-root-connectivity-flow', 'true', '--global-gini-tree-root-connectivity-flow-variant', 'round20-current', '--progress-log', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__V12_M1__c6_simple_start__1800s\\progress.csv', '--progress-interval-seconds', '5', '--exact-phase-local-redecode-repair', 'false', '--process-shutdown-margin', '15', '--process-phase-ledger', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__V12_M1__c6_simple_start__1800s\\process_phases.csv', '--round34-c6-startup-variant', 'simple-start', '--heuristic-candidates-csv', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__V12_M1__c6_simple_start__1800s\\heuristic_candidates.csv', '--frontier-execution-mode', 'external-gini-tree', '--external-gini-scheduling', 'round31-nonblocking-native-bound', '--external-gini-artifact-dir', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__V12_M1__c6_simple_start__1800s\\external', '--external-gini-backend', 'gurobi', '--external-gini-lifecycle', 'round31-open-native-bounded', '--external-gini-warm-start', 'false', '--gurobi-home', 'D:/gurobi1302/win64', '--gurobi-seed', '0', '--gurobi-presolve', '-1', '--round24-executable-sha256', 'a5b8fd4e2aa9eb75e9bd133e03ddecc9aad54aef9ed592f25a68e842c1f342a3', '--round24-manifest-executable-sha256', 'a5b8fd4e2aa9eb75e9bd133e03ddecc9aad54aef9ed592f25a68e842c1f342a3', '--round24-expected-gurobi-model-fingerprint', '1133953353', '--log', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__V12_M1__c6_simple_start__1800s\\native.log', '--out', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__V12_M1__c6_simple_start__1800s\\result.json']",True,1786252004.9502027,True,False,a5b8fd4e2aa9eb75e9bd133e03ddecc9aad54aef9ed592f25a68e842c1f342a3,7.304086920672336e-15,0,False,V12_M1,1133953353,reference/regen_candidate_V12_M1_average.txt,e395cfef336d3407a65f04d7e201aa29ac844a08aff25d1991ce6983e5e9508d,inherited_by_licensed_solver_child_not_serialized,[],0.3572005832084155,b3d3e2caf524ea542253105dbeb02eb8ac3471488814676145cf22047484e7ed,final_process_wall_time_seconds,1800,21.863196,0,simple-start,True,3999f5559896da0e4ba1906f8eea293adb2b0ccea6ffc1592e4d8e0144e7b167,0,35,matrix1800__V12_M1__c6_simple_start__1800s,1786252004.8464272,1786251982.7631598,22.09400000050664,v12,round35-run-v1,1,15,Gurobi,613e285aefe66bb3f66b71a43fba30925f9f782c,13.0.2,matrix1800,simple-start,optimal,engineering_exact_original_problem_optimal,none,True,1,0.3572005832084129,0.3572005832084155,1890
2,30,12,False,C6-SIMPLE-START,40,154b6580ce0d0b1d1007f8d1b79a70e3424b28f6f36127e03541d3cf1f1f7bab,"['E:\\codes\\ExactEBRP\\build_round35\\official\\gurobi\\ExactEBRP.exe', '--input', 'E:\\codes\\ExactEBRP\\reference\\regen_candidate_V12_M2_average.txt', '--method', 'gcap-frontier', '--algorithm-preset', 'paper-gf-tailored-bc', '--lambda', '0.15', '--T', '3600.0', '--time-limit', '1800', '--process-wall-time-limit', '1800', '--threads', '1', '--mip-threads', '1', '--cplex-threads', '1', '--compact-bc-threads', '1', '--primal-heuristic', 'greedy', '--primal-heuristic-seed', '20260626', '--primal-heuristic-stop', 'generation-stagnation', '--primal-heuristic-no-improve-generations', '2000', '--primal-heuristic-generation-log', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__V12_M2__c6_simple_start__1800s\\hga_generations.csv', '--frontier-intervals', '4', '--frontier-adaptive-split', 'true', '--frontier-adaptive-max-depth', '8', '--frontier-adaptive-min-width', '0.0001', '--frontier-adaptive-split-factor', '2', '--tailored-bc-enabled', 'true', '--tailored-bc-mode', 'static', '--tailored-bc-callback-cut-profile', 'off', '--compact-bc-root-cut-rounds', '0', '--compact-bc-dynamic-cut-families', 'none', '--compact-bc-cut-profile', 'balanced', '--compact-bc-low-gini-strengthening', 'safe', '--compact-bc-denominator-bound-mode', 'tight', '--compact-bc-objective-estimator-mode', 'adaptive', '--compact-bc-domain-propagation-mode', 'iterative', '--compact-bc-domain-propagation-rounds', '2', '--compact-bc-variable-s-centering', 'true', '--compact-bc-sp-product-estimator', 'paper-safe', '--compact-bc-sp-product-bounds', 'tight', '--compact-bc-s-range-refinement', 'off', '--tailored-bc-branching-priority', 'off', '--tailored-bc-gini-branching', 'off', '--tailored-bc-gini-subset-envelope', 'false', '--tailored-bc-low-gini-l1-centering', 'false', '--tailored-bc-local-centering', 'false', '--tailored-bc-subset-cross-h-centering', 'false', '--tailored-bc-local-q-centering', 'false', '--tailored-bc-subset-inventory-imbalance', 'false', '--tailored-bc-transfer-cutset', 'false', '--tailored-bc-gs-product-coupling', 'false', '--tailored-bc-disaggregated-sp-estimator', 'false', '--tailored-bc-bucket-ratio-domain-tightening', 'false', '--tailored-bc-bucket-subset-ratio-domain', 'false', '--tailored-bc-bucket-integer-inventory-domain', 'false', '--tailored-bc-bucket-required-movement', 'false', '--tailored-bc-bucket-required-visit', 'false', '--tailored-bc-s-bucket-ledger', 'off', '--global-gini-tree-presolve', 'off', '--global-gini-tree-search', 'traditional', '--global-gini-tree-child-estimate', 'parent-copy', '--global-gini-tree-row-attachment', 'full-inherited-pack', '--global-gini-tree-row-timing', 'deferred', '--global-gini-tree-native-mip-start', 'false', '--global-gini-tree-root-connectivity-flow', 'true', '--global-gini-tree-root-connectivity-flow-variant', 'round20-current', '--progress-log', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__V12_M2__c6_simple_start__1800s\\progress.csv', '--progress-interval-seconds', '5', '--exact-phase-local-redecode-repair', 'false', '--process-shutdown-margin', '15', '--process-phase-ledger', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__V12_M2__c6_simple_start__1800s\\process_phases.csv', '--round34-c6-startup-variant', 'simple-start', '--heuristic-candidates-csv', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__V12_M2__c6_simple_start__1800s\\heuristic_candidates.csv', '--frontier-execution-mode', 'external-gini-tree', '--external-gini-scheduling', 'round31-nonblocking-native-bound', '--external-gini-artifact-dir', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__V12_M2__c6_simple_start__1800s\\external', '--external-gini-backend', 'gurobi', '--external-gini-lifecycle', 'round31-open-native-bounded', '--external-gini-warm-start', 'false', '--gurobi-home', 'D:/gurobi1302/win64', '--gurobi-seed', '0', '--gurobi-presolve', '-1', '--round24-executable-sha256', 'a5b8fd4e2aa9eb75e9bd133e03ddecc9aad54aef9ed592f25a68e842c1f342a3', '--round24-manifest-executable-sha256', 'a5b8fd4e2aa9eb75e9bd133e03ddecc9aad54aef9ed592f25a68e842c1f342a3', '--round24-expected-gurobi-model-fingerprint', '586310970', '--log', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__V12_M2__c6_simple_start__1800s\\native.log', '--out', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__V12_M2__c6_simple_start__1800s\\result.json']",True,1786252120.130357,True,False,a5b8fd4e2aa9eb75e9bd133e03ddecc9aad54aef9ed592f25a68e842c1f342a3,4.172004430452538e-15,0,False,V12_M2,586310970,reference/regen_candidate_V12_M2_average.txt,0bb0416cc9540fffbb91299d5c9ed3d6c2363906424005b1c40b4e3829ddf4f0,inherited_by_licensed_solver_child_not_serialized,[],0.7185040707549709,b3d3e2caf524ea542253105dbeb02eb8ac3471488814676145cf22047484e7ed,final_process_wall_time_seconds,1800,82.3188105,0,simple-start,True,c5585ddda069c0bbac82e7228a160a94e8451f252c57cf063f67a058023f9bb0,0,35,matrix1800__V12_M2__c6_simple_start__1800s,1786252120.0043566,1786252037.6477933,82.35899999924004,v12,round35-run-v1,2,15,Gurobi,613e285aefe66bb3f66b71a43fba30925f9f782c,13.0.2,matrix1800,simple-start,optimal,engineering_exact_original_problem_optimal,none,True,1,0.7185040707549679,0.7185040707549709,1890
3,30,20,False,C6-SIMPLE-START,31,3e74523473366961fbe2a25be66ba2de5b5def352c966e7d6b32216515f93482,"['E:\\codes\\ExactEBRP\\build_round35\\official\\gurobi\\ExactEBRP.exe', '--input', 'E:\\codes\\ExactEBRP\\reference\\hard_stress\\V20_M3\\high_imbalance_seed3202.txt', '--method', 'gcap-frontier', '--algorithm-preset', 'paper-gf-tailored-bc', '--lambda', '0.15', '--T', '3600.0', '--time-limit', '1800', '--process-wall-time-limit', '1800', '--threads', '1', '--mip-threads', '1', '--cplex-threads', '1', '--compact-bc-threads', '1', '--primal-heuristic', 'greedy', '--primal-heuristic-seed', '20260626', '--primal-heuristic-stop', 'generation-stagnation', '--primal-heuristic-no-improve-generations', '2000', '--primal-heuristic-generation-log', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__high_imbalance_seed3202__c6_simple_start__1800s\\hga_generations.csv', '--frontier-intervals', '4', '--frontier-adaptive-split', 'true', '--frontier-adaptive-max-depth', '8', '--frontier-adaptive-min-width', '0.0001', '--frontier-adaptive-split-factor', '2', '--tailored-bc-enabled', 'true', '--tailored-bc-mode', 'static', '--tailored-bc-callback-cut-profile', 'off', '--compact-bc-root-cut-rounds', '0', '--compact-bc-dynamic-cut-families', 'none', '--compact-bc-cut-profile', 'balanced', '--compact-bc-low-gini-strengthening', 'safe', '--compact-bc-denominator-bound-mode', 'tight', '--compact-bc-objective-estimator-mode', 'adaptive', '--compact-bc-domain-propagation-mode', 'iterative', '--compact-bc-domain-propagation-rounds', '2', '--compact-bc-variable-s-centering', 'true', '--compact-bc-sp-product-estimator', 'paper-safe', '--compact-bc-sp-product-bounds', 'tight', '--compact-bc-s-range-refinement', 'off', '--tailored-bc-branching-priority', 'off', '--tailored-bc-gini-branching', 'off', '--tailored-bc-gini-subset-envelope', 'false', '--tailored-bc-low-gini-l1-centering', 'false', '--tailored-bc-local-centering', 'false', '--tailored-bc-subset-cross-h-centering', 'false', '--tailored-bc-local-q-centering', 'false', '--tailored-bc-subset-inventory-imbalance', 'false', '--tailored-bc-transfer-cutset', 'false', '--tailored-bc-gs-product-coupling', 'false', '--tailored-bc-disaggregated-sp-estimator', 'false', '--tailored-bc-bucket-ratio-domain-tightening', 'false', '--tailored-bc-bucket-subset-ratio-domain', 'false', '--tailored-bc-bucket-integer-inventory-domain', 'false', '--tailored-bc-bucket-required-movement', 'false', '--tailored-bc-bucket-required-visit', 'false', '--tailored-bc-s-bucket-ledger', 'off', '--global-gini-tree-presolve', 'off', '--global-gini-tree-search', 'traditional', '--global-gini-tree-child-estimate', 'parent-copy', '--global-gini-tree-row-attachment', 'full-inherited-pack', '--global-gini-tree-row-timing', 'deferred', '--global-gini-tree-native-mip-start', 'false', '--global-gini-tree-root-connectivity-flow', 'true', '--global-gini-tree-root-connectivity-flow-variant', 'round20-current', '--progress-log', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__high_imbalance_seed3202__c6_simple_start__1800s\\progress.csv', '--progress-interval-seconds', '5', '--exact-phase-local-redecode-repair', 'false', '--process-shutdown-margin', '15', '--process-phase-ledger', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__high_imbalance_seed3202__c6_simple_start__1800s\\process_phases.csv', '--round34-c6-startup-variant', 'simple-start', '--heuristic-candidates-csv', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__high_imbalance_seed3202__c6_simple_start__1800s\\heuristic_candidates.csv', '--frontier-execution-mode', 'external-gini-tree', '--external-gini-scheduling', 'round31-nonblocking-native-bound', '--external-gini-artifact-dir', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__high_imbalance_seed3202__c6_simple_start__1800s\\external', '--external-gini-backend', 'gurobi', '--external-gini-lifecycle', 'round31-open-native-bounded', '--external-gini-warm-start', 'false', '--gurobi-home', 'D:/gurobi1302/win64', '--gurobi-seed', '0', '--gurobi-presolve', '-1', '--round24-executable-sha256', 'a5b8fd4e2aa9eb75e9bd133e03ddecc9aad54aef9ed592f25a68e842c1f342a3', '--round24-manifest-executable-sha256', 'a5b8fd4e2aa9eb75e9bd133e03ddecc9aad54aef9ed592f25a68e842c1f342a3', '--round24-expected-gurobi-model-fingerprint', '988899786', '--log', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__high_imbalance_seed3202__c6_simple_start__1800s\\native.log', '--out', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__high_imbalance_seed3202__c6_simple_start__1800s\\result.json']",True,1786252373.1310627,True,False,a5b8fd4e2aa9eb75e9bd133e03ddecc9aad54aef9ed592f25a68e842c1f342a3,3.64900268563079e-10,0,False,high_imbalance_seed3202,988899786,reference/hard_stress/V20_M3/high_imbalance_seed3202.txt,902f4c46fa076f3e24b537737c5d58ffe833e6de21e900a42bb8846d3f76db50,inherited_by_licensed_solver_child_not_serialized,[],1.7493134520506337,b3d3e2caf524ea542253105dbeb02eb8ac3471488814676145cf22047484e7ed,final_process_wall_time_seconds,1800,252.8522625,0,simple-start,True,f4cd37ed6911354e79cd5b182891614301b82bd27dcbe7d7adf996b701f76e2c,0,35,matrix1800__high_imbalance_seed3202__c6_simple_start__1800s,1786252373.0550628,1786252120.1613572,252.89099999982864,high_imbalance,round35-run-v1,3,15,Gurobi,613e285aefe66bb3f66b71a43fba30925f9f782c,13.0.2,matrix1800,simple-start,optimal,engineering_exact_original_problem_optimal,none,True,1,1.7493134514123088,1.7493134520506337,1890
3,30,20,False,C6-SIMPLE-START,21,9ba917ea7f789baf08e20469b5955e5b70fd915087a6228926b7390ebfc275da,"['E:\\codes\\ExactEBRP\\build_round35\\official\\gurobi\\ExactEBRP.exe', '--input', 'E:\\codes\\ExactEBRP\\reference\\hard_stress\\V20_M3\\moderate_seed3302.txt', '--method', 'gcap-frontier', '--algorithm-preset', 'paper-gf-tailored-bc', '--lambda', '0.15', '--T', '3600.0', '--time-limit', '1800', '--process-wall-time-limit', '1800', '--threads', '1', '--mip-threads', '1', '--cplex-threads', '1', '--compact-bc-threads', '1', '--primal-heuristic', 'greedy', '--primal-heuristic-seed', '20260626', '--primal-heuristic-stop', 'generation-stagnation', '--primal-heuristic-no-improve-generations', '2000', '--primal-heuristic-generation-log', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__moderate_seed3302__c6_simple_start__1800s\\hga_generations.csv', '--frontier-intervals', '4', '--frontier-adaptive-split', 'true', '--frontier-adaptive-max-depth', '8', '--frontier-adaptive-min-width', '0.0001', '--frontier-adaptive-split-factor', '2', '--tailored-bc-enabled', 'true', '--tailored-bc-mode', 'static', '--tailored-bc-callback-cut-profile', 'off', '--compact-bc-root-cut-rounds', '0', '--compact-bc-dynamic-cut-families', 'none', '--compact-bc-cut-profile', 'balanced', '--compact-bc-low-gini-strengthening', 'safe', '--compact-bc-denominator-bound-mode', 'tight', '--compact-bc-objective-estimator-mode', 'adaptive', '--compact-bc-domain-propagation-mode', 'iterative', '--compact-bc-domain-propagation-rounds', '2', '--compact-bc-variable-s-centering', 'true', '--compact-bc-sp-product-estimator', 'paper-safe', '--compact-bc-sp-product-bounds', 'tight', '--compact-bc-s-range-refinement', 'off', '--tailored-bc-branching-priority', 'off', '--tailored-bc-gini-branching', 'off', '--tailored-bc-gini-subset-envelope', 'false', '--tailored-bc-low-gini-l1-centering', 'false', '--tailored-bc-local-centering', 'false', '--tailored-bc-subset-cross-h-centering', 'false', '--tailored-bc-local-q-centering', 'false', '--tailored-bc-subset-inventory-imbalance', 'false', '--tailored-bc-transfer-cutset', 'false', '--tailored-bc-gs-product-coupling', 'false', '--tailored-bc-disaggregated-sp-estimator', 'false', '--tailored-bc-bucket-ratio-domain-tightening', 'false', '--tailored-bc-bucket-subset-ratio-domain', 'false', '--tailored-bc-bucket-integer-inventory-domain', 'false', '--tailored-bc-bucket-required-movement', 'false', '--tailored-bc-bucket-required-visit', 'false', '--tailored-bc-s-bucket-ledger', 'off', '--global-gini-tree-presolve', 'off', '--global-gini-tree-search', 'traditional', '--global-gini-tree-child-estimate', 'parent-copy', '--global-gini-tree-row-attachment', 'full-inherited-pack', '--global-gini-tree-row-timing', 'deferred', '--global-gini-tree-native-mip-start', 'false', '--global-gini-tree-root-connectivity-flow', 'true', '--global-gini-tree-root-connectivity-flow-variant', 'round20-current', '--progress-log', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__moderate_seed3302__c6_simple_start__1800s\\progress.csv', '--progress-interval-seconds', '5', '--exact-phase-local-redecode-repair', 'false', '--process-shutdown-margin', '15', '--process-phase-ledger', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__moderate_seed3302__c6_simple_start__1800s\\process_phases.csv', '--round34-c6-startup-variant', 'simple-start', '--heuristic-candidates-csv', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__moderate_seed3302__c6_simple_start__1800s\\heuristic_candidates.csv', '--frontier-execution-mode', 'external-gini-tree', '--external-gini-scheduling', 'round31-nonblocking-native-bound', '--external-gini-artifact-dir', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__moderate_seed3302__c6_simple_start__1800s\\external', '--external-gini-backend', 'gurobi', '--external-gini-lifecycle', 'round31-open-native-bounded', '--external-gini-warm-start', 'false', '--gurobi-home', 'D:/gurobi1302/win64', '--gurobi-seed', '0', '--gurobi-presolve', '-1', '--round24-executable-sha256', 'a5b8fd4e2aa9eb75e9bd133e03ddecc9aad54aef9ed592f25a68e842c1f342a3', '--round24-manifest-executable-sha256', 'a5b8fd4e2aa9eb75e9bd133e03ddecc9aad54aef9ed592f25a68e842c1f342a3', '--round24-expected-gurobi-model-fingerprint', '-334358798', '--log', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__moderate_seed3302__c6_simple_start__1800s\\native.log', '--out', 'E:\\codes\\ExactEBRP\\results\\gf_simple_start_qualification_round35\\runs\\matrix1800__moderate_seed3302__c6_simple_start__1800s\\result.json']",True,1786254158.295105,True,False,a5b8fd4e2aa9eb75e9bd133e03ddecc9aad54aef9ed592f25a68e842c1f342a3,0.21141320387406734,0,False,moderate_seed3302,-334358798,reference/hard_stress/V20_M3/moderate_seed3302.txt,0b329df7711155131b33dfd14cfee8e85a17f60cc003863dbe004eb085c5f77e,inherited_by_licensed_solver_child_not_serialized,[],0.19563620654901237,b3d3e2caf524ea542253105dbeb02eb8ac3471488814676145cf22047484e7ed,final_process_wall_time_seconds,1800,1785.046087,0,simple-start,True,e2c16bbd49956da676f31c72626db89a2a894e7a13ffbf54683de0def66ada70,0,35,matrix1800__moderate_seed3302__c6_simple_start__1800s,1786254158.2441027,1786252373.1610634,1785.0789999999106,moderate,round35-run-v1,4,15,Gurobi,613e285aefe66bb3f66b71a43fba30925f9f782c,13.0.2,matrix1800,simple-start,round31_c6_external_gini_tree_time_limit,certificate_rejected,relevant_leaf_open,False,1,0.15427612932871687,0.19563620654901237,1890
