round_id,stage,instance_id,V,M,Q,scenario,comparator,simple_arm,historical_source_round,historical_run_id,historical_source_commit,historical_executable_sha256,comparison_compatibility,common_verified_ub,comparator_valid_final_lb,simple_valid_final_lb,comparator_common_ub_gap,simple_common_ub_gap,simple_minus_comparator_gap,gap_outcome,comparator_strict_certificate,simple_strict_certificate,certificate_outcome,comparator_certificate_time_seconds,simple_certificate_time_seconds,comparator_work,simple_work,comparator_nodes,simple_nodes,comparator_process_seconds,simple_process_seconds,auc_status,auc_convention,common_window_start_seconds,common_window_end_seconds,common_window_seconds,comparator_normalized_proof_auc,simple_normalized_proof_auc,simple_minus_comparator_proof_auc,comparator_normalized_gap_auc,simple_normalized_gap_auc
35,v50_3600,high_imbalance_seed6202,50,3,30,high_imbalance,P-GRB,C6-SIMPLE-START,32,stage3__high_imbalance_seed6202__p_grb__3600s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,9.729486272278969,7.965776024772307,7.820469192436284,0.18127475574242652,0.19620944276182525,0.014934687019398735,comparator_win,False,False,neither,,,8232.141404301858,8758.426311888774,23989.0,5644.0,3585.1137834,3585.1204592,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.6041127,3585.1137834,3584.5096707000002,0.8122209701484003,0.7972435735771993,-0.014977396571201017,0.18777902985160175,0.2027564264227974
35,v50_3600,moderate_seed6301,50,3,30,moderate,P-GRB,C6-SIMPLE-START,32,stage3__moderate_seed6301__p_grb__3600s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.5804785297747187,0.43868939502384763,0.5155109078263094,0.24426249633366948,0.11192080088409642,-0.13234169544957305,simple_win,False,False,neither,,,8207.988248752035,10056.868788325915,10329.0,1481.0,3585.1069099,3585.1661332,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.5743682999999999,3585.1069099,3584.5325416,0.7488408325450495,0.8843375150407304,0.13549668249568098,0.2511591674549509,0.11566248495926809
35,v50_3600,round31_sealed_high_imbalance_V50_seed802548647,50,3,30,high_imbalance,P-GRB,C6-SIMPLE-START,32,stage3__round31_sealed_high_imbalance_V50_seed802548647__p_grb__3600s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,8.771979091147195,8.097124149432327,8.771979091147193,0.0769330312695274,2.0250354235260032e-16,-0.07693303126952719,simple_win,False,True,simple_win,,1580.3954962,8098.084191409057,3899.0616374173305,21001.0,5141.0,3585.1103859,1580.3954962,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.5970002999999999,1580.3954962,1579.7984959,0.920726134830483,0.9315977784702826,0.010871643639799467,0.07927386516951748,0.06840222152971748
35,v50_3600,round31_sealed_moderate_V50_seed1112848618,50,3,30,moderate,P-GRB,C6-SIMPLE-START,32,stage3__round31_sealed_moderate_V50_seed1112848618__p_grb__3600s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.6616459775575555,0.4547121337926907,0.5360052362487707,0.3127561426863869,0.18989118889921083,-0.12286495378717607,simple_win,False,False,neither,,,8116.044785968948,11208.690194871902,18085.0,813.0,3585.1571221,3585.1405419,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.5471016,3585.1405419,3584.5934402999997,0.6849579189652806,0.8058800092605204,0.12092209029523981,0.3150420810347221,0.19411999073947905
35,v50_3600,round31_sealed_tight_T_V50_seed1973327304,50,3,30,tight_T,P-GRB,C6-SIMPLE-START,32,stage3__round31_sealed_tight_T_V50_seed1973327304__p_grb__3600s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.8327916409630631,0.5636192829948291,0.6364864116876978,0.32321693053613715,0.23571950007609652,-0.08749743046004063,simple_win,False,False,neither,,,6333.532544341682,9903.010533512354,14309.0,5059.0,3585.1176248,3585.1390907,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.6422877,3585.1176248,3584.4753371,0.6720637377205598,0.7613808030208334,0.08931706530027368,0.32793626227944445,0.23861919697916364
35,v50_3600,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,30,high_imbalance,P-GRB,C6-SIMPLE-START,32,stage3__round32_multi_m_high_imbalance_V50_M2_seed910922492__p_grb__3600s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,4.8899440450913,4.536144796830262,4.889944045091299,0.07235241241997323,1.8163365705415592e-16,-0.07235241241997305,simple_win,False,True,simple_win,,359.2884077,8154.476373898324,909.1289319204307,46816.0,2964.0,3585.142301,359.2884077,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.47071019999999997,359.2884077,358.8176975,0.9100028833168905,0.9300906310638173,0.020087747746926798,0.08999711668311079,0.06990936893618617
35,v50_3600,round32_multi_m_high_imbalance_V50_M4_seed163456187,50,4,30,high_imbalance,P-GRB,C6-SIMPLE-START,32,stage3__round32_multi_m_high_imbalance_V50_M4_seed163456187__p_grb__3600s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,7.255830940545673,5.8644354443197955,7.0156896784720235,0.19176239187861202,0.033096314404424315,-0.1586660774741877,simple_win,False,False,neither,,,7799.223777146226,9726.315998354758,11771.0,2880.0,3585.0964489,3585.1342564,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.770356,3585.0964489,3584.3260929,0.8056154057640237,0.9596726328470438,0.15405722708302017,0.19438459423597937,0.04032736715295434
35,v50_3600,round32_multi_m_moderate_V50_M2_seed254020866,50,2,30,moderate,P-GRB,C6-SIMPLE-START,32,stage3__round32_multi_m_moderate_V50_M2_seed254020866__p_grb__3600s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.8492232749999897,0.6904458048569467,0.8200410383554302,0.1869678738410048,0.03436344422444133,-0.15260442961656348,simple_win,False,False,neither,,,8310.6321235151,9967.72833320653,54465.0,4193.0,3585.1595607,3585.1437015,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.40750580000000003,3585.1437015,3584.7361957000003,0.8045842169692332,0.9511889491019658,0.1466047321327327,0.1954157830307725,0.04881105089803597
35,v50_3600,round32_multi_m_moderate_V50_M4_seed721910669,50,4,30,moderate,P-GRB,C6-SIMPLE-START,32,stage3__round32_multi_m_moderate_V50_M4_seed721910669__p_grb__3600s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.4013966618426952,0.2673634012367891,0.31696267645303844,0.3339172278877418,0.21035049220899074,-0.12356673567875107,simple_win,False,False,neither,,,7566.293957475929,11106.527433184845,5975.0,553.0,3585.0803248,3585.1401123,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.7412920999999999,3585.0803248,3584.3390327,0.6597008034477179,0.7795081014058663,0.11980729795814855,0.34029919655227986,0.22049189859413273
35,v50_3600,round32_multi_m_tight_T_V50_M2_seed104207248,50,2,30,tight_T,P-GRB,C6-SIMPLE-START,32,stage3__round32_multi_m_tight_T_V50_M2_seed104207248__p_grb__3600s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,4.578118917160246,3.6741537036329466,4.578118917160243,0.19745341479421832,7.760204011922451e-16,-0.19745341479421755,simple_win,False,True,simple_win,,94.5130423,7131.194847512284,205.50850148404842,55207.0,326.0,3585.243749,94.5130423,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.4775049,94.5130423,94.0355374,0.7895534516723163,0.8832436793251678,0.09369022765285154,0.21044654832768328,0.116756320674833
