round_id,stage,instance_id,V,M,Q,scenario,comparator,simple_arm,historical_source_round,historical_run_id,historical_source_commit,historical_executable_sha256,comparison_compatibility,common_verified_ub,comparator_valid_final_lb,simple_valid_final_lb,comparator_common_ub_gap,simple_common_ub_gap,simple_minus_comparator_gap,gap_outcome,comparator_strict_certificate,simple_strict_certificate,certificate_outcome,comparator_certificate_time_seconds,simple_certificate_time_seconds,comparator_work,simple_work,comparator_nodes,simple_nodes,comparator_process_seconds,simple_process_seconds,auc_status,auc_convention,common_window_start_seconds,common_window_end_seconds,common_window_seconds,comparator_normalized_proof_auc,simple_normalized_proof_auc,simple_minus_comparator_proof_auc,comparator_normalized_gap_auc,simple_normalized_gap_auc
35,v50_3600,high_imbalance_seed6202,50,3,30,high_imbalance,C6-HGA-FULL,C6-SIMPLE-START,32,stage3__high_imbalance_seed6202__c6_frozen__3600s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,9.729486272278969,8.191699928419316,7.820469192436284,0.1580542179540433,0.19620944276182525,0.03815522480778194,comparator_win,False,False,neither,,,8760.386219619393,8758.426311888774,6872.0,5644.0,3585.1192524,3585.1204592,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,21.3091893,3585.1192524,3563.8100630999998,0.8362556296935343,0.8017622029111029,-0.03449342678243137,0.16374437030646594,0.19823779708889705
35,v50_3600,moderate_seed6301,50,3,30,moderate,C6-HGA-FULL,C6-SIMPLE-START,32,stage3__moderate_seed6301__c6_frozen__3600s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.5804785297747187,0.5409204627829856,0.5155109078263094,0.06814733872600846,0.11192080088409642,0.04377346215808796,comparator_win,False,False,neither,,,10693.283740758374,10056.868788325915,757.0,1481.0,3585.1345202,3585.1661332,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,50.3833784,3585.1345202,3534.7511418000004,0.9099163920454568,0.8876525333030117,-0.022263858742445162,0.0900836079545431,0.11234746669698835
35,v50_3600,round31_sealed_high_imbalance_V50_seed802548647,50,3,30,high_imbalance,C6-HGA-FULL,C6-SIMPLE-START,32,stage3__round31_sealed_high_imbalance_V50_seed802548647__c6_frozen__3600s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,8.771979091147195,8.771979091147195,8.771979091147193,0.0,2.0250354235260032e-16,2.0250354235260032e-16,tie,True,True,both,1031.17496,1580.3954962,2363.033871096728,3899.0616374173305,6904.0,5141.0,1031.17496,1580.3954962,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,56.8380072,1031.17496,974.3369528000001,0.9491368992436165,0.945252767366237,-0.003884131877379573,0.050863100756384325,0.054747232633762605
35,v50_3600,round31_sealed_moderate_V50_seed1112848618,50,3,30,moderate,C6-HGA-FULL,C6-SIMPLE-START,32,stage3__round31_sealed_moderate_V50_seed1112848618__c6_frozen__3600s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.6242124096685997,0.565001847589732,0.5360052362487707,0.09485643214030799,0.1413095479256156,0.0464531157853076,comparator_win,False,False,neither,,,10929.237140350187,11208.690194871902,1315.0,813.0,3586.0502291,3585.1405419,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,152.8123431,3585.1405419,3432.3281988,0.8783693642029016,0.8586512302569707,-0.019718133945930916,0.12163063579709889,0.14134876974302885
35,v50_3600,round31_sealed_tight_T_V50_seed1973327304,50,3,30,tight_T,C6-HGA-FULL,C6-SIMPLE-START,32,stage3__round31_sealed_tight_T_V50_seed1973327304__c6_frozen__3600s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.8327916409630631,0.6366759842819115,0.6364864116876978,0.23549186499321495,0.23571950007609652,0.00022763508288156653,comparator_win,False,False,neither,,,9871.960479817364,9903.010533512354,2052.0,5059.0,3585.1500618,3585.1390907,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,39.8658723,3585.1390907,3545.2732184,0.7613690860406236,0.7638278585774791,0.0024587725368555723,0.23863091395937647,0.2361721414225209
35,v50_3600,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,30,high_imbalance,C6-HGA-FULL,C6-SIMPLE-START,32,stage3__round32_multi_m_high_imbalance_V50_M2_seed910922492__c6_frozen__3600s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,4.8899440450913,4.889944045091298,4.889944045091299,5.449009711624678e-16,1.8163365705415592e-16,-3.6326731410831184e-16,tie,True,True,both,224.0474263,359.2884077,485.07043991834087,909.1289319204307,2025.0,2964.0,224.0474263,359.2884077,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,22.5707028,224.0474263,201.47672350000002,0.8667415869686148,0.9762468168712456,0.10950522990263077,0.13325841303138475,0.023753183128753314
35,v50_3600,round32_multi_m_high_imbalance_V50_M4_seed163456187,50,4,30,high_imbalance,C6-HGA-FULL,C6-SIMPLE-START,32,stage3__round32_multi_m_high_imbalance_V50_M4_seed163456187__c6_frozen__3600s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,7.255830940545673,7.015696178736702,7.0156896784720235,0.033095418536710226,0.033096314404424315,8.958677140888383e-07,comparator_win,False,False,neither,,,10059.319990103359,9726.315998354758,1870.0,2880.0,3585.1362641,3585.1342564,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,47.9914495,3585.1342564,3537.1428069000003,0.959633651931498,0.9666744882434433,0.007040836311945344,0.0403663480685013,0.03332551175655675
35,v50_3600,round32_multi_m_moderate_V50_M2_seed254020866,50,2,30,moderate,C6-HGA-FULL,C6-SIMPLE-START,32,stage3__round32_multi_m_moderate_V50_M2_seed254020866__c6_frozen__3600s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.8492232749999897,0.8218387511821589,0.8200410383554302,0.03224655355546065,0.03436344422444133,0.0021168906689806796,comparator_win,False,False,neither,,,9936.66250552133,9967.72833320653,3181.0,4193.0,3585.1044338,3585.1437015,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,14.2986783,3585.1044338,3570.8057555,0.9515852335438378,0.9531880204111828,0.0016027868673449113,0.04841476645616189,0.04681197958881754
35,v50_3600,round32_multi_m_moderate_V50_M4_seed721910669,50,4,30,moderate,C6-HGA-FULL,C6-SIMPLE-START,32,stage3__round32_multi_m_moderate_V50_M4_seed721910669__c6_frozen__3600s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.4013966618426952,0.3275331908372898,0.31696267645303844,0.18401615665242374,0.21035049220899074,0.026334335556567,comparator_win,False,False,neither,,,10318.025263285206,11106.527433184845,281.0,553.0,3585.1044352,3585.1401123,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,323.19838,3585.1044352,3261.9060552,0.8046950382558022,0.7876111750933283,-0.01708386316247392,0.19530496174419765,0.21238882490667166
35,v50_3600,round32_multi_m_tight_T_V50_M2_seed104207248,50,2,30,tight_T,C6-HGA-FULL,C6-SIMPLE-START,32,stage3__round32_multi_m_tight_T_V50_M2_seed104207248__c6_frozen__3600s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,4.578118917160246,4.578118917160243,4.578118917160243,7.760204011922451e-16,7.760204011922451e-16,0.0,tie,True,True,both,184.8754679,94.5130423,205.50850148404842,205.50850148404842,326.0,326.0,184.8754679,94.5130423,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,6.0828799,94.5130423,88.4301624,0.8003445173149898,0.9363742505725833,0.1360297332575934,0.19965548268501027,0.06362574942741685
