round_id,stage,instance_id,V,M,Q,scenario,comparator,simple_arm,historical_source_round,historical_run_id,historical_source_commit,historical_executable_sha256,comparison_compatibility,common_verified_ub,comparator_valid_final_lb,simple_valid_final_lb,comparator_common_ub_gap,simple_common_ub_gap,simple_minus_comparator_gap,gap_outcome,comparator_strict_certificate,simple_strict_certificate,certificate_outcome,comparator_certificate_time_seconds,simple_certificate_time_seconds,comparator_work,simple_work,comparator_nodes,simple_nodes,comparator_process_seconds,simple_process_seconds,auc_status,auc_convention,common_window_start_seconds,common_window_end_seconds,common_window_seconds,comparator_normalized_proof_auc,simple_normalized_proof_auc,simple_minus_comparator_proof_auc,comparator_normalized_gap_auc,simple_normalized_gap_auc
35,matrix1800,moderate_seed5302,20,3,30,moderate,P-GRB,C6-SIMPLE-START,32,stage1__moderate_seed5302__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.10524336655802605,0.04427292809260302,0.05369379215889469,0.5793280893557021,0.4898130503142869,-0.08951503904141522,simple_win,False,False,neither,,,3558.76630129121,3633.758124816764,69702.0,10270.0,1785.1039602,1788.3634513,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.14738489999999999,1785.1039602,1784.9565753000002,0.3259769232930108,0.5096545810414581,0.18367765774844733,0.6740230767069906,0.4903454189585423
35,matrix1800,moderate_seed6301,50,3,30,moderate,P-GRB,C6-SIMPLE-START,32,stage1__moderate_seed6301__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.5804785297747187,0.43599368505942143,0.5155109078263094,0.24890644064194972,0.11192080088409642,-0.1369856397578533,simple_win,False,False,neither,,,4006.619911332798,5257.356010603655,7134.0,588.0,1785.0681034,1785.159909,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.5653291,1785.0681034,1784.5027742999998,0.7457864907012858,0.8806088145684055,0.1348223238671197,0.25421350929871595,0.11939118543159373
35,matrix1800,round31_sealed_high_imbalance_V20_seed1968399862,20,3,30,high_imbalance,P-GRB,C6-SIMPLE-START,32,stage1__round31_sealed_high_imbalance_V20_seed1968399862__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,2.0874707775727215,1.2044275710216266,2.0874707759049262,0.42302063149256813,7.989550096546982e-10,-0.4230206306936131,simple_win,False,True,simple_win,,80.6880996,3287.5410889270706,152.7620762624838,64928.0,3612.0,1785.1005318,80.6880996,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.1493549,80.6880996,80.5387447,0.52167451434821,0.9692926874331873,0.4476181730849773,0.4783254856517904,0.03070731256681305
35,matrix1800,round31_sealed_high_imbalance_V50_seed802548647,50,3,30,high_imbalance,P-GRB,C6-SIMPLE-START,32,stage1__round31_sealed_high_imbalance_V50_seed802548647__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,8.771979091147195,8.0908026937936,8.771979091147193,0.07765367316493574,2.0250354235260032e-16,-0.07765367316493553,simple_win,False,True,simple_win,,1580.7603058,3953.8431655864756,3899.0616374173305,10396.0,5141.0,1785.0823969,1580.7603058,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.5927542,1580.7603058,1580.1675516,0.9207321455710779,0.9316464701197796,0.010914324548701799,0.07926785442892431,0.06835352988022177
35,matrix1800,round31_sealed_moderate_V20_seed311185674,20,3,30,moderate,P-GRB,C6-SIMPLE-START,32,stage1__round31_sealed_moderate_V20_seed311185674__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.08376681238398306,0.06057356830655429,0.06284669549599914,0.2768786756634841,0.24974230596345376,-0.02713636970003036,simple_win,False,False,neither,,,3251.379593008153,3590.580708302565,61393.0,23865.0,1785.0919088,1785.0424004,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.1423346,1785.0424004,1784.9000658,0.7156042354440402,0.7499980847679207,0.03439384932388052,0.28439576455596083,0.2500019152320766
35,matrix1800,round31_sealed_moderate_V50_seed1112848618,50,3,30,moderate,P-GRB,C6-SIMPLE-START,32,stage1__round31_sealed_moderate_V50_seed1112848618__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.6618393814171221,0.4547121337926907,0.5360052362487707,0.3129569702862545,0.19012792031038842,-0.1228290499758661,simple_win,False,False,neither,,,3976.798356454609,5645.444994989686,10230.0,150.0,1787.2842502,1785.127302,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.5442169,1785.127302,1784.5830851,0.6824719280310816,0.8013963925972786,0.11892446456619696,0.3175280719689183,0.1986036074027215
35,matrix1800,round31_sealed_tight_T_V20_seed2113109204,20,3,30,tight_T,P-GRB,C6-SIMPLE-START,32,stage1__round31_sealed_tight_T_V20_seed2113109204__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.40807397411130053,0.13674632726656494,0.35747688602315825,0.6648981901764999,0.12398999029117728,-0.5409081998853226,simple_win,False,False,neither,,,3534.1384092965263,3443.4007498534866,43128.0,45650.0,1785.0870028,1785.0750022,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.1461498,1785.0750022,1784.9288523999999,0.32391311897833597,0.8462089305511122,0.5222958115727763,0.6760868810216597,0.15379106944888346
35,matrix1800,round31_sealed_tight_T_V50_seed1973327304,50,3,30,tight_T,P-GRB,C6-SIMPLE-START,32,stage1__round31_sealed_tight_T_V50_seed1973327304__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.8327916409630631,0.5636133135006178,0.6364864116876978,0.32322409858864587,0.23571950007609652,-0.08750459851254935,simple_win,False,False,neither,,,3893.299752732873,4787.632411547869,10265.0,1196.0,1786.6302769,1785.1287879,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.5781482,1785.1287879,1784.5506397,0.6716615609397486,0.7584929058172368,0.08683134487748818,0.32833843906025045,0.2415070941827638
35,matrix1800,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,30,high_imbalance,P-GRB,C6-SIMPLE-START,32,stage2__round32_multi_m_high_imbalance_V20_M2_seed1052706459__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,4.356924112605589,4.35692411260559,4.356924112605589,0.0,0.0,0.0,tie,False,True,simple_win,,3.9202777,603.6426591245879,4.85301819199449,26003.0,3.0,321.9310706,3.9202777,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.11940239999999999,3.9202777,3.8008753000000004,0.806893304907298,0.8267814169540282,0.019888112046730053,0.19310669509270162,0.1732185830459713
35,matrix1800,round32_multi_m_high_imbalance_V20_M4_seed2081968251,20,4,30,high_imbalance,P-GRB,C6-SIMPLE-START,32,stage2__round32_multi_m_high_imbalance_V20_M4_seed2081968251__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,1.9131917906119615,1.3302466220752458,1.6668337347899238,0.30469771582610256,0.12876809164189265,-0.1759296241842099,simple_win,False,False,neither,,,3547.225513110273,3907.7056987042693,23225.0,9366.0,1785.063458,1785.0477699,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.2032214,1785.0477699,1784.8445485,0.65802265894619,0.87039071509759,0.21236805615140003,0.3419773410538078,0.1296092849024122
35,matrix1800,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,30,high_imbalance,P-GRB,C6-SIMPLE-START,32,stage2__round32_multi_m_high_imbalance_V50_M2_seed910922492__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,4.8899440450913,4.527792966377072,4.889944045091299,0.07406037275166125,1.8163365705415592e-16,-0.07406037275166107,simple_win,False,True,simple_win,,358.0264104,4159.989428938151,909.1289319204307,18941.0,2964.0,1785.0679922,358.0264104,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.4653778,358.0264104,357.5610326,0.9100943101421057,0.9300316345159304,0.01993732437382468,0.08990568985789013,0.0699683654840675
35,matrix1800,round32_multi_m_high_imbalance_V50_M4_seed163456187,50,4,30,high_imbalance,P-GRB,C6-SIMPLE-START,32,stage2__round32_multi_m_high_imbalance_V50_M4_seed163456187__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,7.255855961366769,5.853415897027461,7.0156896784720235,0.19328388984104547,0.03309964863876732,-0.16018424120227814,simple_win,False,False,neither,,,3755.547824969153,4937.259147533196,8319.0,1198.0,1785.0675249,1785.133074,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.7649199,1785.0675249,1784.302605,0.8040224875307833,0.9526657987244853,0.148643311193702,0.19597751246921996,0.04733420127551613
35,matrix1800,round32_multi_m_moderate_V20_M2_seed479269984,20,2,30,moderate,P-GRB,C6-SIMPLE-START,32,stage2__round32_multi_m_moderate_V20_M2_seed479269984__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.5393140900933879,0.4064146645244144,0.5393140900933848,0.24642305478419935,5.764033475209496e-15,-0.24642305478419357,simple_win,False,True,simple_win,,109.8458952,3459.5733145166632,184.95263204511255,202212.0,3064.0,1785.1713899,109.8458952,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.1090702,109.8458952,109.736825,0.6627101022597788,0.8441862836243104,0.1814761813645316,0.33728989774022144,0.15581371637568842
35,matrix1800,round32_multi_m_moderate_V20_M4_seed822125155,20,4,30,moderate,P-GRB,C6-SIMPLE-START,32,stage2__round32_multi_m_moderate_V20_M4_seed822125155__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.1191244020794297,0.010554979049105998,0.049265452900537,0.9113953240070144,0.5864369344940107,-0.3249583895130037,simple_win,False,False,neither,,,3188.789272451644,3679.0393884746322,40125.0,8223.0,1785.0914013,1785.0411768,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.1550721,1785.0411768,1784.8861046999998,0.054466497360566954,0.40035762001807684,0.34589112265750993,0.9455335026394346,0.5996423799819253
35,matrix1800,round32_multi_m_moderate_V50_M2_seed254020866,50,2,30,moderate,P-GRB,C6-SIMPLE-START,32,stage2__round32_multi_m_moderate_V50_M2_seed254020866__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.8492232749999897,0.6868405822028235,0.8136845897746547,0.19121319160401978,0.04184845878763205,-0.14936473281638774,simple_win,False,False,neither,,,4205.191180250014,4938.486684959443,20709.0,1465.0,1785.0773301,1785.1273821,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.40229329999999996,1785.0773301,1784.6750367999998,0.7977612023747424,0.9409077151121173,0.143146512737375,0.20223879762525848,0.059092284887883574
35,matrix1800,round32_multi_m_moderate_V50_M4_seed721910669,50,4,30,moderate,P-GRB,C6-SIMPLE-START,32,stage2__round32_multi_m_moderate_V50_M4_seed721910669__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.5166093984417295,0.2660015028205037,0.31696267645303844,0.48510130937831336,0.3864558457335345,-0.09864546364477889,simple_win,False,False,neither,,,3924.723281014327,5551.42576660335,3064.0,4.0,1785.0780922,1785.1300466,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.7352941,1785.0780922,1784.3427981,0.5086774382615131,0.5978166755706243,0.08913923730911127,0.4913225617384869,0.4021833244293765
35,matrix1800,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,30,tight_T,P-GRB,C6-SIMPLE-START,32,stage2__round32_multi_m_tight_T_V20_M2_seed89001413__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.33993609699240646,0.2345718183384773,0.3399360969924045,0.3099531929269718,5.715457435335043e-15,-0.3099531929269661,simple_win,False,True,simple_win,,333.2279252,3285.6852231843545,568.6870396452543,249064.0,11357.0,1785.2039087,333.2279252,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.10405539999999999,333.2279252,333.1238698,0.6061881620086557,0.8100329021827758,0.2038447401741201,0.3938118379913437,0.18996709781722215
35,matrix1800,round32_multi_m_tight_T_V20_M4_seed2095231402,20,4,30,tight_T,P-GRB,C6-SIMPLE-START,32,stage2__round32_multi_m_tight_T_V20_M4_seed2095231402__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.9557576964875585,0.699493571990815,0.9130313945966042,0.2681266658259962,0.04470411491110651,-0.2234225509148897,simple_win,False,False,neither,,,3604.053322040377,3739.0941793554243,14277.0,10388.0,1785.0659976,1785.04418,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.19528790000000001,1785.04418,1784.8488921,0.7214838548339099,0.9488933285689536,0.22740947373504375,0.27851614516608875,0.051106671431046614
35,matrix1800,round32_multi_m_tight_T_V50_M2_seed104207248,50,2,30,tight_T,P-GRB,C6-SIMPLE-START,32,stage2__round32_multi_m_tight_T_V50_M2_seed104207248__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,4.578118917160246,3.663013206456159,4.578118917160243,0.199886837205993,7.760204011922451e-16,-0.19988683720599223,simple_win,False,True,simple_win,,94.1292463,3716.853350224664,205.50850148404842,25412.0,326.0,1785.086544,94.1292463,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.5010686,94.1292463,93.62817770000001,0.789429829109761,0.8834288242174121,0.09399899510765114,0.21057017089023927,0.11657117578258809
35,matrix1800,round32_multi_m_tight_T_V50_M4_seed1562257203,50,4,30,tight_T,P-GRB,C6-SIMPLE-START,32,stage2__round32_multi_m_tight_T_V50_M4_seed1562257203__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,5.485350829690545,4.251674497078006,5.430565728239701,0.2249038158024501,0.00998752917576554,-0.21491628662668458,simple_win,False,False,neither,,,3788.8384620406487,5090.463547456685,7989.0,766.0,1785.0649769,1785.1289217,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.7908969,1785.0649769,1784.27408,0.7723814365994931,0.9740203475420105,0.20163891094251732,0.22761856340050765,0.02597965245799028
35,matrix1800,tight_T_seed3101,20,3,30,tight_T,P-GRB,C6-SIMPLE-START,32,stage1__tight_T_seed3101__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.10725273413394144,0.026614909093731445,0.07254169658410484,0.7518486655967791,0.32363778723335945,-0.42821087836341964,simple_win,False,False,neither,,,3408.117743301022,3528.6269143981717,67283.0,11203.0,1785.1032461,1785.0441042,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.13369920000000002,1785.0441042,1784.910405,0.21207619150973872,0.5999113082981533,0.38783511678841465,0.7879238084902642,0.40008869170184497
35,matrix1800,tight_T_seed4101,20,3,30,tight_T,P-GRB,C6-SIMPLE-START,32,stage1__tight_T_seed4101__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.562981400559009,0.4020621657825007,0.562981400559008,0.285834016215677,1.7748378919276738e-15,-0.2858340162156752,simple_win,False,True,simple_win,,335.241135,3417.1923375794017,679.4842652711704,75859.0,4152.0,1785.1106053,335.241135,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.1243203,335.241135,335.11681469999996,0.6298155844502618,0.9194244074846748,0.28960882303441304,0.370184415549738,0.08057559251532652
35,matrix1800,tight_T_seed5102,20,3,30,tight_T,P-GRB,C6-SIMPLE-START,32,stage1__tight_T_seed5102__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.3623546627845846,0.24053878848125515,0.36235466035459934,0.3361785753416605,6.7060963142732255e-09,-0.3361785686355642,simple_win,False,True,simple_win,,1751.5533943,3336.779937235428,3644.2257588954503,107323.0,26102.0,1785.1238766,1751.5533943,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.1292235,1751.5533943,1751.4241708,0.6410698947988369,0.9053926863789094,0.2643227915800725,0.3589301052011633,0.09460731362108368
35,matrix1800,tight_T_seed5103,20,3,30,tight_T,P-GRB,C6-SIMPLE-START,32,stage1__tight_T_seed5103__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.2843258683938499,0.18278418119222678,0.2843258683938473,0.3571313710399609,8.980937862117839e-15,-0.3571313710399519,simple_win,False,True,simple_win,,415.301977,3362.098084540114,825.2621786363998,97870.0,9446.0,1785.1217719,415.301977,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.1343705,415.301977,415.16760650000003,0.5270626501936665,0.9040919234046347,0.3770292732109683,0.4729373498063342,0.09590807659536413
35,matrix1800,tight_T_seed6102,50,3,30,tight_T,P-GRB,C6-SIMPLE-START,32,stage1__tight_T_seed6102__p_grb__1800s,0927d055710f43836053ecca055c0780b955a845,b45bd17aae1d466d0e8f15c9f978c6a3427998eeae0215a4406d1934a976f508,compatible,0.6752533843666184,0.5190014254617898,0.6112010296450444,0.23139752057872542,0.09485676962827003,-0.1365407509504554,simple_win,False,False,neither,,,4397.864644848073,5583.880770896804,10202.0,944.0,1785.0854241,1785.1248794,observed_common_window,left_continuous_no_interpolation_no_post_last_extension,0.6064666000000001,1785.0854241,1784.4789575,0.7609223416526701,0.8694402716006074,0.10851792994793727,0.23907765834732797,0.1305597283993937
