run_id,stage,arm,instance,K0,rho,rho_explicit,executable_sha256,process_cap_seconds,status,certificate,strict_rejection_reason,failure_reason,time_seconds,work,lower_bound,verified_upper_bound,relative_gap,split_count,initial_interval_count,final_interval_count,lp_jobs,native_target_jobs,terminal_mip_jobs,nodes,peak_memory_gb,completion_marker,watchdog_timeout,lb_300,ub_300,gap_300,gi_300,lb_1200,ub_1200,gap_1200,gi_1200,lb_1800,ub_1800,gap_1800,gi_1800
stage4_1200s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r001,stage4_1200s,K4-r001,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,4,0.01,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,30.2256077,47.3035471806965,0.021337006039780566,0.021337006039780566,0.0,1,4,5,12,4,3,146.0,0.127423688,True,False,0.021337006039780566,0.021337006039780566,0.0,0.028774537835659572,0.021337006039780566,0.021337006039780566,0.0,0.007193634458914893,0.021337006039780566,0.021337006039780566,0.0,0.004795756305943262
stage4_1200s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r012,stage4_1200s,K4-r012,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,4,0.12,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,25.8045876,38.137815381093645,0.021337006039780566,0.021337006039780566,0.0,0,4,4,8,3,2,102.0,0.116608511,True,False,0.021337006039780566,0.021337006039780566,0.0,0.029658389682261282,0.021337006039780566,0.021337006039780566,0.0,0.007414597420565321,0.021337006039780566,0.021337006039780566,0.0,0.004943064947043547
stage4_1200s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-r050,stage4_1200s,K4-r050,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,4,0.5,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,25.6722329,38.137815381093645,0.021337006039780566,0.021337006039780566,0.0,0,4,4,8,3,2,102.0,0.116608511,True,False,0.021337006039780566,0.021337006039780566,0.0,0.029175798954951693,0.021337006039780566,0.021337006039780566,0.0,0.007293949738737923,0.021337006039780566,0.021337006039780566,0.0,0.004862633159158616
stage4_1200s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__P-GRB,stage4_1200s,P-GRB,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,,,False,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,,6.5584087,2.080721906744143,0.02133700603978057,0.021337006039780566,0.0,0,0,0,0,0,0,1086.0,0.017213573,True,False,0.02133700603978057,0.021337006039780566,0.0,0.0018264846541228604,0.02133700603978057,0.021337006039780566,0.0,0.0004566211635307151,0.02133700603978057,0.021337006039780566,0.0,0.00030441410902047676
stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r001,stage4_1200s,K1-r001,round39_small_hard_V10_M1_Q20_slot01_seed561355351,1,0.01,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,1.6536252,1.134686710044508,0.8585174613256055,0.8585174613256055,0.0,2,1,3,7,2,1,2.0,0.011590518,True,False,0.8585174613256055,0.8585174613256055,0.0,0.0017951366087515523,0.8585174613256055,0.8585174613256055,0.0,0.0004487841521878881,0.8585174613256055,0.8585174613256055,0.0,0.0002991894347919254
stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r015,stage4_1200s,K1-r015,round39_small_hard_V10_M1_Q20_slot01_seed561355351,1,0.15,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,1.4899475,0.9381473408644397,0.8585174613256094,0.8585174613256055,0.0,0,1,1,3,1,1,2.0,0.013480745,True,False,0.8585174613256094,0.8585174613256055,0.0,0.0019198014054925606,0.8585174613256094,0.8585174613256055,0.0,0.00047995035137314015,0.8585174613256094,0.8585174613256055,0.0,0.00031996690091542677
stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-r020,stage4_1200s,K1-r020,round39_small_hard_V10_M1_Q20_slot01_seed561355351,1,0.2,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,1.4440933,0.9381473408644397,0.8585174613256094,0.8585174613256055,0.0,0,1,1,3,1,1,2.0,0.013480745,True,False,0.8585174613256094,0.8585174613256055,0.0,0.0018521538659267119,0.8585174613256094,0.8585174613256055,0.0,0.00046303846648167797,0.8585174613256094,0.8585174613256055,0.0,0.00030869231098778533
stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K4-r001,stage4_1200s,K4-r001,round39_small_hard_V10_M1_Q20_slot01_seed561355351,4,0.01,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,1.7577069,0.989274344317732,0.8585174613256055,0.8585174613256055,0.0,3,4,7,14,1,2,2.0,0.011603755,True,False,0.8585174613256055,0.8585174613256055,0.0,0.0020622010365536052,0.8585174613256055,0.8585174613256055,0.0,0.0005155502591384013,0.8585174613256055,0.8585174613256055,0.0,0.00034370017275893417
stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K4-r012,stage4_1200s,K4-r012,round39_small_hard_V10_M1_Q20_slot01_seed561355351,4,0.12,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,1.851476,0.989274344317732,0.8585174613256055,0.8585174613256055,0.0,3,4,7,14,1,2,2.0,0.011603755,True,False,0.8585174613256055,0.8585174613256055,0.0,0.0020676090942636626,0.8585174613256055,0.8585174613256055,0.0,0.0005169022735659157,0.8585174613256055,0.8585174613256055,0.0,0.00034460151571061044
stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K4-r050,stage4_1200s,K4-r050,round39_small_hard_V10_M1_Q20_slot01_seed561355351,4,0.5,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,1.7449928,0.989274344317732,0.8585174613256055,0.8585174613256055,0.0,3,4,7,14,1,2,2.0,0.011603755,True,False,0.8585174613256055,0.8585174613256055,0.0,0.0020594046135105123,0.8585174613256055,0.8585174613256055,0.0,0.0005148511533776281,0.8585174613256055,0.8585174613256055,0.0,0.00034323410225175203
stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__P-GRB,stage4_1200s,P-GRB,round39_small_hard_V10_M1_Q20_slot01_seed561355351,,,False,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,,0.9152555,0.6229244358140683,0.8585174613256055,0.8585174613256055,0.0,0,0,0,0,0,0,459.0,0.00846368,True,False,0.8585174613256055,0.8585174613256055,0.0,0.00038141713701835353,0.8585174613256055,0.8585174613256055,0.0,9.535428425458838e-05,0.8585174613256055,0.8585174613256055,0.0,6.356952283639225e-05
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K1-r001,stage4_1200s,K1-r001,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,1,0.01,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,6.8236118,8.991485297269257,0.5045438521642072,0.5045438521642074,4.400898038348613e-16,0,1,1,3,0,1,962.0,0.025677045,True,False,0.5045438521642072,0.5045438521642074,4.400898038348613e-16,0.009490505791179032,0.5045438521642072,0.5045438521642074,4.400898038348613e-16,0.002372626447794758,0.5045438521642072,0.5045438521642074,4.400898038348613e-16,0.0015817509651965052
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K1-r015,stage4_1200s,K1-r015,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,1,0.15,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,6.9244798,8.991485297269257,0.5045438521642072,0.5045438521642074,4.400898038348613e-16,0,1,1,3,0,1,962.0,0.025677045,True,False,0.5045438521642072,0.5045438521642074,4.400898038348613e-16,0.009570709119736943,0.5045438521642072,0.5045438521642074,4.400898038348613e-16,0.0023926772799342357,0.5045438521642072,0.5045438521642074,4.400898038348613e-16,0.0015951181866228237
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K1-r020,stage4_1200s,K1-r020,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,1,0.2,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,6.8772513,8.991485297269257,0.5045438521642072,0.5045438521642074,4.400898038348613e-16,0,1,1,3,0,1,962.0,0.025677045,True,False,0.5045438521642072,0.5045438521642074,4.400898038348613e-16,0.009549903964072704,0.5045438521642072,0.5045438521642074,4.400898038348613e-16,0.002387475991018176,0.5045438521642072,0.5045438521642074,4.400898038348613e-16,0.001591650660678784
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r001,stage4_1200s,K4-r001,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,4,0.01,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,9.1092053,10.503884558425527,0.5045438521642074,0.5045438521642074,0.0,6,4,10,22,4,3,485.0,0.024863455,True,False,0.5045438521642074,0.5045438521642074,0.0,0.011170709482917833,0.5045438521642074,0.5045438521642074,0.0,0.0027926773707294583,0.5045438521642074,0.5045438521642074,0.0,0.0018617849138196389
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r012,stage4_1200s,K4-r012,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,4,0.12,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,9.0646457,10.503884558425527,0.5045438521642074,0.5045438521642074,0.0,6,4,10,22,4,3,485.0,0.024863455,True,False,0.5045438521642074,0.5045438521642074,0.0,0.011103735112185466,0.5045438521642074,0.5045438521642074,0.0,0.0027759337780463664,0.5045438521642074,0.5045438521642074,0.0,0.0018506225186975776
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r050,stage4_1200s,K4-r050,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,4,0.5,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,none,9.1159507,10.503884558425527,0.5045438521642074,0.5045438521642074,0.0,6,4,10,22,4,3,485.0,0.024863455,True,False,0.5045438521642074,0.5045438521642074,0.0,0.011148509260160401,0.5045438521642074,0.5045438521642074,0.0,0.0027871273150401003,0.5045438521642074,0.5045438521642074,0.0,0.0018580848766934002
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__P-GRB,stage4_1200s,P-GRB,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,,,False,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,optimal,True,none,,159.6723317,247.29863210454607,0.5045438474568696,0.5045438521642074,9.329888218111024e-09,0,0,0,0,0,0,58047.0,0.035604715,True,False,0.5045438474568696,0.5045438521642074,9.329888218111024e-09,0.23161145939394284,0.5045438474568696,0.5045438521642074,9.329888218111024e-09,0.05790286484848571,0.5045438474568696,0.5045438521642074,9.329888218111024e-09,0.03860190989899047
stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K1-r001,stage4_1200s,K1-r001,round39_small_hard_V12_M3_Q20_slot07_seed621538683,1,0.01,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,round31_c6_external_gini_tree_not_certified,False,global_bound_gap_not_closed,global_bound_gap_not_closed,98.8333955,188.18035718118418,0.6471163029866588,0.6471164334555021,2.0161571633704306e-07,0,1,1,3,0,1,5573.0,0.120234202,True,False,0.6471163029866588,0.6471164334555021,2.0161571633704306e-07,0.09933283760851463,0.6471163029866588,0.6471164334555021,2.0161571633704306e-07,0.02483336061391591,0.6471163029866588,0.6471164334555021,2.0161571633704306e-07,0.016555640947849386
stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K1-r015,stage4_1200s,K1-r015,round39_small_hard_V12_M3_Q20_slot07_seed621538683,1,0.15,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,round31_c6_external_gini_tree_not_certified,False,global_bound_gap_not_closed,global_bound_gap_not_closed,100.9722467,188.18035718118418,0.6471163029866588,0.6471164334555021,2.0161571633704306e-07,0,1,1,3,0,1,5573.0,0.120234202,True,False,0.6471163029866588,0.6471164334555021,2.0161571633704306e-07,0.10144025925506517,0.6471163029866588,0.6471164334555021,2.0161571633704306e-07,0.025360216025553547,0.6471163029866588,0.6471164334555021,2.0161571633704306e-07,0.01690687788894114
stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K1-r020,stage4_1200s,K1-r020,round39_small_hard_V12_M3_Q20_slot07_seed621538683,1,0.2,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,round31_c6_external_gini_tree_not_certified,False,global_bound_gap_not_closed,global_bound_gap_not_closed,98.5953033,188.18035718118418,0.6471163029866588,0.6471164334555021,2.0161571633704306e-07,0,1,1,3,0,1,5573.0,0.120234202,True,False,0.6471163029866588,0.6471164334555021,2.0161571633704306e-07,0.09907468650261363,0.6471163029866588,0.6471164334555021,2.0161571633704306e-07,0.02476882283744066,0.6471163029866588,0.6471164334555021,2.0161571633704306e-07,0.016512615763532554
stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r001,stage4_1200s,K4-r001,round39_small_hard_V12_M3_Q20_slot07_seed621538683,4,0.01,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,round31_c6_external_gini_tree_not_certified,False,global_bound_gap_not_closed,global_bound_gap_not_closed,76.5872622,138.4451303784979,0.6471162753807069,0.6471164334555021,2.442756619520684e-07,0,4,4,12,3,4,2687.0,0.12947625,True,False,0.6471162753807069,0.6471164334555021,2.442756619520684e-07,0.10084791210393389,0.6471162753807069,0.6471164334555021,2.442756619520684e-07,0.025212161232729936,0.6471162753807069,0.6471164334555021,2.442756619520684e-07,0.016808188913707275
stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r012,stage4_1200s,K4-r012,round39_small_hard_V12_M3_Q20_slot07_seed621538683,4,0.12,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,round31_c6_external_gini_tree_not_certified,False,global_bound_gap_not_closed,global_bound_gap_not_closed,76.9133037,138.4451303784979,0.6471162753807069,0.6471164334555021,2.442756619520684e-07,0,4,4,12,3,4,2687.0,0.12947625,True,False,0.6471162753807069,0.6471164334555021,2.442756619520684e-07,0.10126762260298178,0.6471162753807069,0.6471164334555021,2.442756619520684e-07,0.02531708885749191,0.6471162753807069,0.6471164334555021,2.442756619520684e-07,0.01687814066354859
stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-r050,stage4_1200s,K4-r050,round39_small_hard_V12_M3_Q20_slot07_seed621538683,4,0.5,True,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,round31_c6_external_gini_tree_not_certified,False,global_bound_gap_not_closed,global_bound_gap_not_closed,76.6733797,138.4451303784979,0.6471162753807069,0.6471164334555021,2.442756619520684e-07,0,4,4,12,3,4,2687.0,0.12947625,True,False,0.6471162753807069,0.6471164334555021,2.442756619520684e-07,0.10069952131877742,0.6471162753807069,0.6471164334555021,2.442756619520684e-07,0.02517506353644082,0.6471162753807069,0.6471164334555021,2.442756619520684e-07,0.016783457116181198
stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__P-GRB,stage4_1200s,P-GRB,round39_small_hard_V12_M3_Q20_slot07_seed621538683,,,False,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,1200.0,time_limit,False,unsupported_strict_status:TIME_LIMIT,,1180.2499285,2015.1128413729014,0.5094943354610906,0.6471164334555021,0.2126697621624762,0,0,0,0,0,0,491164.0,0.14594061,True,False,0.4144188247540212,0.6471164293460857,0.3595915573140471,0.5210896187500655,0.5094943354610906,0.6471164334555021,0.2126697621624762,0.33097241668637073,0.5094943354610906,0.6471164334555021,0.2126697621624762,0.29153819851173923
