stage,instance,arm,work_ratio,time_ratio,work_delta,time_delta,material_severe_regression,startup_pathology_only
stage3_300s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,K1-r050,0.39276167749440843,0.3519354642822097,-290.9406160809366,-181.4811004,False,False
stage3_300s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,K4-r001,0.2889565226833775,0.2800998844085278,-340.67584288362286,-201.59761560000004,False,False
stage3_300s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,K4-r012,0.2889565226833775,0.2742182308995888,-340.67584288362286,-203.24468760000002,False,False
stage3_300s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,K4-r015,0.2889565226833775,0.2739522310884763,-340.67584288362286,-203.31917700000002,False,False
stage3_300s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,K4-r020,0.2889565226833775,0.2741987897955974,-340.67584288362286,-203.25013180000002,False,False
stage3_300s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,K4-r050,0.2889565226833775,0.2741823240282662,-340.67584288362286,-203.25474280000003,False,False
stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K1-r001,1.0332698708162102,1.0000405410556459,16.118647444088026,0.011352900000019872,False,False
stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K1-r012,1.0338245158635773,1.0000226611249128,16.38736288408802,0.0063458999999852495,False,False
stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K1-r015,1.0329406784578075,1.0000256607537956,15.959159732347473,0.007185900000024503,False,False
stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K1-r020,1.031870325920076,1.0000705794821165,15.440593390690083,0.019764699999996083,False,False
stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K1-r050,1.0330972804688094,1.0000220597707414,16.035030559088,0.006177499999978409,False,False
stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K4-r001,0.276036989213676,0.28065134287230487,-350.7469144647108,-201.4425436,False,False
stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K4-r012,0.276036989213676,0.2752772606166623,-350.7469144647108,-202.9474728,False,False
stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K4-r015,0.276036989213676,0.27581736558001185,-350.7469144647108,-202.79622469999998,False,False
stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K4-r020,0.276036989213676,0.2748259207426294,-350.7469144647108,-203.07386359999998,False,False
stage3_300s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K4-r050,0.276036989213676,0.275298732960081,-350.7469144647108,-202.9414598,False,False
stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K1-r001,0.12562225636745872,0.11713256260515563,-285.42994211877783,-179.1154515,False,False
stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K1-r012,0.15302043588277997,0.14959381173902883,-276.4861408267535,-172.52973880000002,False,False
stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K1-r015,0.15302043588277997,0.14949491299216328,-276.4861408267535,-172.5498033,False,False
stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K1-r020,0.15302043588277997,0.15015353591150082,-276.4861408267535,-172.4161824,False,False
stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K1-r050,0.15302043588277997,0.14947565621405995,-276.4861408267535,-172.55371010000002,False,False
stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r001,0.33671088710258507,0.3308681228391413,-216.52263507508462,-135.75294910000002,False,False
stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r012,0.33671088710258507,0.3257597956670314,-216.52263507508462,-136.78932250000003,False,False
stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r015,0.33671088710258507,0.32599698753662903,-216.52263507508462,-136.7412012,False,False
stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r020,0.33671088710258507,0.3256042770240685,-216.52263507508462,-136.820874,False,False
stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r050,0.33671088710258507,0.3260466900163267,-216.52263507508462,-136.7311176,False,False
stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K1-r001,1.480231075866659,1.0000167677117615,206.41059018583996,0.004695499999968433,False,False
stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K1-r012,1.4822281900021936,1.0000163366899728,207.26898009040883,0.004574800000000323,False,False
stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K1-r015,1.4068838171879763,1.0000224591991445,174.88482745784847,0.0062892999999917265,False,False
stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K1-r020,1.4079258523767797,1.000020719042411,175.3327099650918,0.005801999999960117,False,False
stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K1-r050,1.407500431175331,1.0000255927668307,175.14985748910374,0.007166799999993145,False,False
stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-r001,1.39657394073263,1.0000313721012393,170.45348639969086,0.008785199999977067,False,False
stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-r012,1.4044121915520842,1.0000151889650106,173.82248532327867,0.004253399999981866,False,False
stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-r015,1.4338159707224971,1.0000255374160625,186.46067497251374,0.007151299999975436,False,False
stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-r020,1.4346388296830286,1.000004649464533,186.81435221711206,0.0013020000000096843,False,False
stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-r050,1.43384286503931,0.9999950819949657,186.47223455723235,-0.0013772000000358275,False,False
stage3_300s,tight_T_seed3101,K1-r001,1.0716016541561353,1.0000084649751604,35.94370581821403,0.0023704000000179803,False,False
stage3_300s,tight_T_seed3101,K1-r012,1.071328699432997,1.0000018205553227,35.80668378449417,0.000509800000031646,False,False
stage3_300s,tight_T_seed3101,K1-r015,1.0704087821379165,1.0000079043098296,35.34488947232143,0.0022134000000164633,False,False
stage3_300s,tight_T_seed3101,K1-r020,1.0703839124726429,1.0000131431381118,35.332405013087566,0.0036804000000074666,False,False
stage3_300s,tight_T_seed3101,K1-r050,1.071165477435112,0.9999992179254305,35.72474708143642,-0.00021899999995866892,False,False
stage3_300s,tight_T_seed3101,K4-r001,1.0118279850763752,1.0000228637179238,5.937594892436209,0.006402400000013131,False,False
stage3_300s,tight_T_seed3101,K4-r012,1.0298610347272663,1.00003986937592,14.990104073906593,0.011164400000041041,False,False
stage3_300s,tight_T_seed3101,K4-r015,1.0302206734731736,1.0000288728360907,15.170641094120299,0.00808510000001661,False,False
stage3_300s,tight_T_seed3101,K4-r020,1.0307830717474642,1.0000266683857166,15.452962478479492,0.007467800000029001,False,False
stage3_300s,tight_T_seed3101,K4-r050,1.0296857502372772,1.000032465379548,14.902112054491397,0.009091100000034658,False,False
stage4_1200s,high_imbalance_seed3201,K1-r001,0.4235371383307367,0.44327475989238757,-1321.0579718642546,-656.9699657,False,False
stage4_1200s,high_imbalance_seed3201,K1-r015,0.4235371383307367,0.4438387516478709,-1321.0579718642546,-656.3044207999999,False,False
stage4_1200s,high_imbalance_seed3201,K1-r020,0.4235371383307367,0.4439824307819767,-1321.0579718642546,-656.1348705999999,False,False
stage4_1200s,high_imbalance_seed3201,K4-r001,0.3101899068548338,0.323609401361327,-1580.811502727262,-798.1824360999999,False,False
stage4_1200s,high_imbalance_seed3201,K4-r012,0.3101899068548338,0.32338046293470873,-1580.811502727262,-798.4525974999999,False,False
stage4_1200s,high_imbalance_seed3201,K4-r050,0.3101899068548338,0.32356341273730627,-1580.811502727262,-798.2367055,False,False
stage4_1200s,moderate_seed3301,K1-r001,1.2044841652983613,0.9999594044848378,358.1069321868911,-0.04790609999986373,False,False
stage4_1200s,moderate_seed3301,K1-r015,1.204452202273811,0.9999631289668607,358.05095630901064,-0.04351090000000113,False,False
stage4_1200s,moderate_seed3301,K1-r020,1.3219470717441535,0.9999667593030082,563.8161665018449,-0.039226799999823925,False,False
stage4_1200s,moderate_seed3301,K4-r001,1.154055173608371,0.9999615255210826,269.79216472785106,-0.04540309999993042,False,False
stage4_1200s,moderate_seed3301,K4-r012,1.157112164249402,0.9999568777993518,275.14577995075274,-0.05088779999982762,False,False
stage4_1200s,moderate_seed3301,K4-r050,1.1546962518624666,0.9999583022747525,270.9148656789537,-0.049206799999865325,False,False
stage4_1200s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K1-r001,15.231090141544438,3.4284909996536204,29.61094101436212,15.9270365,False,True
stage4_1200s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K1-r015,13.593978680852187,2.9036999173290314,26.20456733431785,12.4852421,False,True
stage4_1200s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K1-r020,13.593978680852187,2.8747116507088064,26.20456733431785,12.295125199999998,False,True
stage4_1200s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K4-r001,22.73419961955214,4.608680105587198,45.22282527395235,23.667199,False,True
stage4_1200s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K4-r012,18.329126663913804,3.934580594222498,36.0570934743495,19.2461789,False,True
stage4_1200s,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,K4-r050,18.329126663913804,3.9143996774705427,36.0570934743495,19.1138242,False,True
stage4_1200s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K1-r001,1.8215479194705912,1.8067361518177165,0.5117622742304396,0.7383697,False,False
stage4_1200s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K1-r015,1.506037148211119,1.6279033559481477,0.3152229050503714,0.574692,False,False
stage4_1200s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K1-r020,1.506037148211119,1.5778034658081814,0.3152229050503714,0.5288378,False,False
stage4_1200s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K4-r001,1.5881129193862809,1.9204548893724211,0.36634990850366367,0.8424514000000001,False,False
stage4_1200s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K4-r012,1.5881129193862809,2.0229061721016697,0.36634990850366367,0.9362204999999999,False,False
stage4_1200s,round39_small_hard_V10_M1_Q20_slot01_seed561355351,K4-r050,1.5881129193862809,1.9065635770558056,0.36634990850366367,0.8297372999999999,False,False
stage4_1200s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K1-r001,0.03635881533492707,0.04273509209360409,-238.3071468072768,-152.8487199,False,False
stage4_1200s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K1-r015,0.03635881533492707,0.043366810807335385,-238.3071468072768,-152.7478519,False,False
stage4_1200s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K1-r020,0.03635881533492707,0.04307102693860141,-238.3071468072768,-152.7950804,False,False
stage4_1200s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K4-r001,0.04247449518436877,0.05704936605494563,-236.79474754612053,-150.5631264,False,False
stage4_1200s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K4-r012,0.04247449518436877,0.05677029704201407,-236.79474754612053,-150.607686,False,False
stage4_1200s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K4-r050,0.04247449518436877,0.057091611320159615,-236.79474754612053,-150.556381,False,False
stage4_1200s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,K1-r001,0.09338452582783227,0.0837393785107948,-1826.932484191717,-1081.4165329999998,False,False
stage4_1200s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,K1-r015,0.09338452582783227,0.08555158044222666,-1826.932484191717,-1079.2776818,False,False
stage4_1200s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,K1-r020,0.09338452582783227,0.08353764818719919,-1826.932484191717,-1081.6546251999998,False,False
stage4_1200s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,K4-r001,0.06870341329579087,0.06489071539054111,-1876.6677109944035,-1103.6626663,False,False
stage4_1200s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,K4-r012,0.06870341329579087,0.06516696323612614,-1876.6677109944035,-1103.3366248,False,False
stage4_1200s,round39_small_hard_V12_M3_Q20_slot07_seed621538683,K4-r050,0.06870341329579087,0.06496368086837805,-1876.6677109944035,-1103.5765488,False,False
stage4_1200s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K1-r001,0.3436369673496577,0.3479950031741893,-1414.6464705956619,-769.5020096000001,False,False
stage4_1200s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K1-r015,0.3436369673496577,0.3559793185002497,-1414.6464705956619,-760.0788507,False,False
stage4_1200s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K1-r020,0.3436369673496577,0.351325964974543,-1414.6464705956619,-765.5707793,False,False
stage4_1200s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K4-r001,0.06204988145322143,0.0650710267748858,-2021.5456367784686,-1103.4113653,False,False
stage4_1200s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K4-r012,0.06204988145322143,0.0651729345931922,-2021.5456367784686,-1103.2910928000001,False,False
stage4_1200s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K4-r050,0.06204988145322143,0.06513169705827464,-2021.5456367784686,-1103.3397617,False,False
stage4_1200s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K1-r001,0.12562225636745872,0.116994106780862,-285.42994211877783,-179.1343018,False,False
stage4_1200s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K1-r015,0.15302043588277997,0.15160188397670907,-276.4861408267535,-172.1134653,False,False
stage4_1200s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K1-r020,0.15302043588277997,0.14932316731877138,-276.4861408267535,-172.5757457,False,False
stage4_1200s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r001,0.33671088710258507,0.32544788391509283,-216.52263507508462,-136.8455446,False,False
stage4_1200s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r012,0.33671088710258507,0.32613646557195225,-216.52263507508462,-136.70585290000002,False,False
stage4_1200s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r050,0.33671088710258507,0.3260434315290058,-216.52263507508462,-136.7247266,False,False
stage4_1200s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K1-r001,1.6855760445697516,1.1678985443102647,1074.994942990504,169.64367089999996,False,False
stage4_1200s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K1-r015,0.5379127213764492,0.39293168809590456,-724.5607422766677,-613.3781406,False,False
stage4_1200s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K1-r020,0.5379127213764492,0.3959506536634247,-724.5607422766677,-610.3277961,False,False
stage4_1200s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-r001,1.6862102919073898,1.1678906239341411,1075.9894536446707,169.63566820000005,False,False
stage4_1200s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-r012,1.6869017154589456,1.167889365909963,1077.073617578452,169.63439710000011,False,False
stage4_1200s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-r050,1.002173797080862,0.6903872979620791,3.4085509368703697,-312.83079639999994,False,False
stage4_1200s,tight_T_seed3101,K1-r001,1.104586927273418,0.9999775924729237,233.47326969408732,-0.02644249999980275,False,False
stage4_1200s,tight_T_seed3101,K1-r015,1.1053609843495564,0.9999658375143023,235.20122596173314,-0.04031419999978425,False,False
stage4_1200s,tight_T_seed3101,K1-r020,1.106429326844168,0.9999646502140778,237.58612646385836,-0.041715299999850686,False,False
stage4_1200s,tight_T_seed3101,K4-r001,1.0756553825806305,0.9999616604817801,168.88831139363947,-0.045243399999890244,False,False
stage4_1200s,tight_T_seed3101,K4-r012,1.07518244997316,0.9999645408139928,167.83256642541346,-0.04184439999994538,False,False
stage4_1200s,tight_T_seed3101,K4-r050,1.0745164205529627,0.9999618404707658,166.3457642934477,-0.045030999999880805,False,False
stage5_1800s,high_imbalance_seed3201,K1-r015,0.27100919230946136,0.30326132560401237,-2610.838876650844,-1240.256732,False,False
stage5_1800s,high_imbalance_seed3201,K4-r001,0.19848156988214435,0.21928933743844922,-2870.592407513852,-1389.7343302,False,False
stage5_1800s,high_imbalance_seed3201,K4-r012,0.19848156988214435,0.21431685143166324,-2870.592407513852,-1398.585797,False,False
stage5_1800s,high_imbalance_seed3202,K1-r015,0.17023111438330113,0.19141194409757648,-3059.508827395344,-1439.3499849999998,False,False
stage5_1800s,high_imbalance_seed3202,K4-r001,0.11085580425012878,0.12892467195120735,-3278.436397024283,-1550.582217,False,False
stage5_1800s,high_imbalance_seed3202,K4-r012,0.11085580425012878,0.12947456773137125,-3278.436397024283,-1549.6033595,False,False
stage5_1800s,moderate_seed3301,K1-r015,1.1239208050915306,0.9999594896443592,348.6149250134613,-0.07211290000009285,False,False
stage5_1800s,moderate_seed3301,K4-r001,1.0348423297775144,0.9999573569113088,98.01869971479618,-0.07590940000000046,False,False
stage5_1800s,moderate_seed3301,K4-r012,1.0861423157437058,0.9999578962599198,242.3361994888328,-0.07494930000007116,False,False
stage5_1800s,moderate_seed3302,K1-r015,1.0640643663466756,0.9999824630188087,227.769004740916,-0.03121710000004896,False,False
stage5_1800s,moderate_seed3302,K4-r001,1.023218761933877,0.9999867986846276,82.55001334716053,-0.023499300000139556,False,False
stage5_1800s,moderate_seed3302,K4-r012,1.0175820479820268,1.0009752678534658,62.50971949839777,1.7360475999998926,False,False
stage5_1800s,round39_small_hard_V10_M2_Q20_slot03_seed490008310,K1-r015,0.22077537636693795,0.2460046387843779,-38.009552340826296,-24.5672177,False,False
stage5_1800s,round39_small_hard_V10_M2_Q20_slot03_seed490008310,K4-r001,0.24887958773439742,0.28197695469677725,-36.638665871673695,-23.3951419,False,False
stage5_1800s,round39_small_hard_V10_M2_Q20_slot03_seed490008310,K4-r012,0.24887958773439742,0.2822524136131519,-36.638665871673695,-23.386166699999997,False,False
stage5_1800s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K1-r015,0.03635881533492707,0.04378901979112979,-238.3071468072768,-152.61617569999999,False,False
stage5_1800s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K4-r001,0.04247449518436877,0.05863036187487706,-236.79474754612053,-150.24742139999998,False,False
stage5_1800s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K4-r012,0.04247449518436877,0.05685826530192472,-236.79474754612053,-150.5302571,False,False
stage5_1800s,round39_small_hard_V12_M2_Q20_slot06_seed258908503,K1-r015,0.5838665498836414,0.5875016219355826,-27.65972174886472,-17.198394,False,False
stage5_1800s,round39_small_hard_V12_M2_Q20_slot06_seed258908503,K4-r001,0.1921316575839017,0.28023621133615756,-53.697710565439166,-30.0092846,False,False
stage5_1800s,round39_small_hard_V12_M2_Q20_slot06_seed258908503,K4-r012,0.1921316575839017,0.2741524145821787,-53.697710565439166,-30.2629378,False,False
stage5_1800s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K1-r015,0.2349553017768726,0.23981288585543012,-2411.599835561005,-1322.0621266,False,False
stage5_1800s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K4-r001,0.04242543732853523,0.04535660764495167,-3018.4990017438117,-1660.2463393,False,False
stage5_1800s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K4-r012,0.04242543732853523,0.04418366834565312,-3018.4990017438117,-1662.28623,False,False
stage5_1800s,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,K1-r015,0.20012707817032643,0.18009794077932273,-185.11554287743962,-121.17578839999999,False,False
