run_id,parent_uid,parent_parent_uid,parent_native_depth,parent_gini_generation,child_gini_generation,parent_gamma_L,parent_gamma_U,split,lower_uid,lower_gamma_L,lower_gamma_U,lower_estimate,lower_gamma_floor,lower_weighted_penalty_lb,lower_domain_estimate,lower_lift,lower_station_deviation_lbs,upper_uid,upper_gamma_L,upper_gamma_U,upper_estimate,upper_gamma_floor,upper_weighted_penalty_lb,upper_domain_estimate,upper_lift,upper_station_deviation_lbs,estimate_mode,creation_time,creation_node_count,open_nodes,simplex_iterations,validity_status,failure_reason
gate__V12_M2__baseline__presolve_off__30s,0,-1,0,0,1,0,0.68743279608819485,0.35925203537748546,1,0,0.35925203537748546,0.37621674608966815,0,0.20714183111071599,0.031071274666607397,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,2,0.35925203537748546,0.68743279608819485,0.37621674608966815,0.35925203537748546,0.20714183111071599,0.39032331004409287,0.014106563954424722,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,parent-copy,1.9555183,0,1,1218,passed,
gate__V12_M2__baseline__presolve_off__30s,2,0,1,1,2,0.35925203537748546,0.68743279608819485,0.53887805306622816,3,0.35925203537748546,0.53887805306622816,0.59481495029805354,0.35925203537748546,0.20714183111071599,0.39032331004409287,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,4,0.53887805306622816,0.68743279608819485,0.59481495029805354,0.53887805306622816,0.20714183111071599,0.56994932773283558,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,parent-copy,2.1090759000000001,2,1,1400,passed,
gate__V12_M2__baseline__presolve_off__30s,3,2,2,2,3,0.35925203537748546,0.53887805306622816,0.44906504422185678,5,0.35925203537748546,0.44906504422185678,0.60568704768352211,0.35925203537748546,0.20714183111071599,0.39032331004409287,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,6,0.44906504422185678,0.53887805306622816,0.60568704768352211,0.44906504422185678,0.20714183111071599,0.4801363188884642,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,parent-copy,2.1588333,3,2,2208,passed,
gate__V12_M2__baseline__presolve_off__30s,5,3,3,3,4,0.35925203537748546,0.44906504422185678,0.40415853979967109,7,0.35925203537748546,0.40415853979967109,0.61551893205171559,0.35925203537748546,0.20714183111071599,0.39032331004409287,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,8,0.40415853979967109,0.44906504422185678,0.61551893205171559,0.40415853979967109,0.20714183111071599,0.43522981446627851,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,parent-copy,2.4242259000000002,5,2,2641,passed,
gate__V12_M2__baseline__presolve_off__30s,6,3,3,3,4,0.44906504422185678,0.53887805306622816,0.49397154864404247,9,0.44906504422185678,0.49397154864404247,0.66159947108385597,0.44906504422185678,0.20714183111071599,0.4801363188884642,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,10,0.49397154864404247,0.53887805306622816,0.66159947108385597,0.49397154864404247,0.20714183111071599,0.52504282331064989,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,parent-copy,2.642855,6,3,3984,passed,
gate__V12_M2__baseline__presolve_off__30s,8,5,4,4,5,0.40415853979967109,0.44906504422185678,0.42661179201076393,11,0.40415853979967109,0.42661179201076393,0.63849104206435514,0.40415853979967109,0.20714183111071599,0.43522981446627851,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,12,0.42661179201076393,0.44906504422185678,0.63849104206435514,0.42661179201076393,0.20714183111071599,0.45768306667737135,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,parent-copy,2.7536510000000001,8,3,4753,passed,
gate__V12_M2__baseline__presolve_off__30s,11,8,5,5,6,0.40415853979967109,0.42661179201076393,0.41538516590521751,13,0.40415853979967109,0.41538516590521751,0.64339096551658614,0.40415853979967109,0.20714183111071599,0.43522981446627851,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,14,0.41538516590521751,0.42661179201076393,0.64339096551658614,0.41538516590521751,0.20714183111071599,0.44645644057182493,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,parent-copy,2.8208364000000001,9,4,4918,passed,
gate__V12_M2__baseline__presolve_off__30s,12,8,5,5,6,0.42661179201076393,0.44906504422185678,0.43783841811631036,15,0.42661179201076393,0.43783841811631036,0.65026903066471242,0.42661179201076393,0.20714183111071599,0.45768306667737135,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,16,0.43783841811631036,0.44906504422185678,0.65026903066471242,0.43783841811631036,0.20714183111071599,0.46890969278291778,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,parent-copy,2.9084591,10,5,5075,passed,
gate__V12_M2__baseline__presolve_off__30s,14,11,6,6,7,0.41538516590521751,0.42661179201076393,0.4209984789579907,17,0.41538516590521751,0.4209984789579907,0.64817360947960034,0.41538516590521751,0.20714183111071599,0.44645644057182493,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,18,0.4209984789579907,0.42661179201076393,0.64817360947960034,0.4209984789579907,0.20714183111071599,0.45206975362459811,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,parent-copy,3.0348643000000002,12,5,5512,passed,
gate__V12_M2__baseline__presolve_off__30s,17,14,7,7,8,0.41538516590521751,0.4209984789579907,0.41819182243160413,19,0.41538516590521751,0.41819182243160413,0.65080565329247586,0.41538516590521751,0.20714183111071599,0.44645644057182493,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,20,0.41819182243160413,0.4209984789579907,0.65080565329247586,0.41819182243160413,0.20714183111071599,0.44926309709821155,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,parent-copy,3.1103074999999998,13,6,5604,passed,
