instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
round33_v10_high_imbalance_M2_Q30_seed1244253498.txt,20260626,1,hga-tgbc,native_hga_tgbc_full_migration,2.36564,0.588435,11.848,2,5,46,46,0,"3544.08|3523.48",true,3.06556,true,
