run_id,event_sequence,elapsed_wall_seconds,global_LB,verified_UB,gap,controlling_set,event_source
official__moderate_seed3301__tailored_controlling_scheduler_static__1800s,0,51.6631,0.0122881,0.0491526,0.75,1,solver_final_merge
official__moderate_seed3301__tailored_controlling_scheduler_static__1800s,1,81.79,0.0245763,0.0491526,0.5,2,solver_final_merge
official__moderate_seed3301__tailored_controlling_scheduler_static__1800s,2,111.999,0.0368644,0.0491526,0.25,3,solver_final_merge
official__moderate_seed3301__tailored_controlling_scheduler_static__1800s,3,112.533,0.0449673,0.0491526,0.0851487,1,solver_final_merge
official__moderate_seed3301__tailored_controlling_scheduler_static__1800s,4,172.75,0.0449673,0.0491526,0.0851487,1,solver_final_merge
official__moderate_seed3301__tailored_controlling_scheduler_static__1800s,5,292.88,0.0457342,0.0491526,0.0695455,1,solver_final_merge
official__moderate_seed3301__tailored_controlling_scheduler_static__1800s,6,533.118,0.047153,0.0491526,0.0406802,1,solver_final_merge
official__moderate_seed3301__tailored_controlling_scheduler_static__1800s,7,1013.33,0.0481239,0.0491526,0.0209269,1,solver_final_merge
official__moderate_seed3301__tailored_controlling_scheduler_static__1800s,8,1770.27,0.0482943,0.0491526,0.0174619,2,solver_final_merge
