parent_id,parent_lp_bound,left_id,left_lp_bound,left_infeasible,right_id,right_lp_bound,right_infeasible,post_split_bound,tolerance,decision
L1,0.145441,L1.0,0,1,L1.1,0.13265,0,0.13265,1e-07,"current_complete_child_infeasibility"
L2,0.147471,L2.0,0.145665,0,L2.1,0,1,0.145665,1e-07,"current_complete_child_infeasibility"
L1.1,0.147612,L1.1.0,0,1,L1.1.1,0.140058,0,0.140058,1e-07,"current_complete_child_infeasibility"
L2.0,0.147647,L2.0.0,0.1466,0,L2.0.1,0.153075,0,0.1466,1e-07,"current_child_gain_not_strict"
