variant_name,time_limit_seconds,interval_id,pricing_calls,pricing_time_seconds,pricing_engine,final_pricing_engine,labels_generated,labels_kept,labels_expanded,labels_pruned_duration,labels_pruned_load,labels_pruned_station,labels_pruned_support,labels_pruned_reduced_cost,dominance_prunes,operation_dp_prunes,negative_columns_found,columns_inserted,best_reduced_cost,remaining_negative_rc,closure_status
baseline_v12_m2_1200,1200,7,3,1197.3973203,exact-label,exact-label,428435650,0,428435650,166485753,0,0,0,0,0,2269816485,4,4,-0.00578921576109,0,not_run
