vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,10,24,46,21,32,28,14,6,11,44,25,0]",30,11142.04116265137,6480.0,17622.04116265137,18000.0,0.9790022868139651,0
1,True,"[0,38,29,31,2,26,36,37,16,22,19,41,5,43,0]",30,10284.715556160321,7560.0,17844.71555616032,18000.0,0.9913730864533512,0
2,True,"[0,40,17,13,30,4,9,8,15,45,33,49,27,3,23,0]",30,10675.021510636316,6720.0,17395.021510636318,18000.0,0.9663900839242399,0
3,True,"[0,35,1,50,7,39,42,12,48,34,20,47,18,0]",30,11306.950037598337,6600.0,17906.950037598337,18000.0,0.994830557644352,0
