variable,value
Y_8,28
Y_9,25
d_0_1,0
p_0_10,0
p_0_11,0
p_0_12,0
p_0_2,0
p_0_3,0
p_0_4,0
p_0_5,0
p_0_6,0
p_0_7,9
p_0_8,8.794981423443808
p_0_9,0
d_0_2,6.6326553737911897
p_0_1,0
d_0_3,0
d_0_4,6.1111111111111107
d_0_5,0
d_0_6,0
d_0_7,0
d_0_8,0
d_0_9,0
d_0_10,0
d_0_11,5.0512149385415013
d_0_12,0
d_1_1,0
p_1_10,0
p_1_11,0
p_1_12,0
p_1_2,0
p_1_3,0
p_1_4,0
p_1_5,5.8577045474835385
p_1_6,0
p_1_7,0
p_1_8,2.205018576556192
p_1_9,0
d_1_2,3.2084770636153825
p_1_1,10
d_1_3,1.9204745270942694
d_1_4,0
d_1_5,0
d_1_6,1.4374460854311653
d_1_7,0
d_1_8,0
d_1_9,0
d_1_10,10
d_1_11,1.4963254478989125
d_1_12,0
d_2_1,0
p_2_10,0
p_2_11,0
p_2_12,5.1111111111111187
p_2_2,0
p_2_3,0
p_2_4,0
p_2_5,2.1422954525164615
p_2_6,0
p_2_7,0
p_2_8,0
p_2_9,11
d_2_2,1.1588675625934282
p_2_1,0
d_2_3,8.0795254729057309
d_2_4,0
d_2_5,0
d_2_6,5.5625539145688343
d_2_7,0
d_2_8,0
d_2_9,0
d_2_10,0
d_2_11,3.4524596135595869
d_2_12,0
ord_0_1,0
ord_0_2,0.22108851245970632
ord_0_3,0
ord_0_4,0.3461538461538462
ord_0_5,0
ord_0_6,0
ord_0_7,0.40909090909090912
ord_0_8,0.29316604744812691
ord_0_9,0
ord_0_10,0
ord_0_11,5.2216616852179989
ord_0_12,0
ord_1_1,5.4545454545454559
ord_1_2,1.283390825446153
ord_1_3,0.06401581756980898
ord_1_4,0
ord_1_5,0.29632774444408305
ord_1_6,0.07565505712795606
ord_1_7,0
ord_1_8,0.25232491978551819
ord_1_9,0
ord_1_10,0.38461538461538464
ord_1_11,0.59853017915956497
ord_1_12,0
ord_2_1,0
ord_2_2,0.038628918753114271
ord_2_3,0.26931751576352436
ord_2_4,0
ord_2_5,0.097377066023475525
ord_2_6,0.29276599550362287
ord_2_7,0
ord_2_8,0
ord_2_9,0.36666666666666664
ord_2_10,0
ord_2_11,1.3809838454238346
ord_2_12,0.39316239316239376
mode_0_1,0
load_0_1,0
mode_0_2,0
load_0_2,0
mode_0_3,0
load_0_3,0
mode_0_4,0
load_0_4,0
mode_0_5,0
load_0_5,0
mode_0_6,0
load_0_6,0
mode_0_7,0.40909090909090912
load_0_7,12.272727272727273
mode_0_8,0.29316604744812691
load_0_8,0
mode_0_9,0
load_0_9,0
mode_0_10,0
load_0_10,0
mode_0_11,0
load_0_11,0
mode_0_12,0
load_0_12,0
mode_1_1,0.45454545454545464
load_1_1,13.636363636363638
mode_1_2,0
load_1_2,3.2084770636153825
mode_1_3,0
load_1_3,0
mode_1_4,0
load_1_4,0
mode_1_5,0.26625929761288814
load_1_5,0
mode_1_6,0
load_1_6,2.269651713838682
mode_1_7,0
load_1_7,0
mode_1_8,0.073500619218539731
load_1_8,0
mode_1_9,0
load_1_9,0
mode_1_10,0
load_1_10,0
mode_1_11,0
load_1_11,0
mode_1_12,0
load_1_12,0
mode_2_1,0
load_2_1,0
mode_2_2,0
load_2_2,0
mode_2_3,0
load_2_3,0
mode_2_4,0
load_2_4,0
mode_2_5,0.097377066023475525
load_2_5,0
mode_2_6,0
load_2_6,0
mode_2_7,0
load_2_7,0
mode_2_8,0
load_2_8,0
mode_2_9,0.36666666666666664
load_2_9,11
mode_2_10,0
load_2_10,0
mode_2_11,0
load_2_11,0
mode_2_12,0.39316239316239376
load_2_12,0
zprod_1,0.6613949418762709
zprod_2,1.3441252044582281
zprod_3,1.3441252044582281
zprod_4,1.3441252044582281
zprod_5,0.66139494187627101
zprod_6,0.66139494187627101
zprod_7,0.6613949418762709
zprod_8,1.3441252044582281
zprod_9,1.3441252044582281
zprod_10,1.3441252044582281
zprod_11,1.3441252044582281
zprod_12,0.6613949418762709
r_max,0
r_min,0
