decision_sequence,K0,tau,interval_id,parent_id,depth,gamma_L,gamma_U,B_p,B_L,B_R,U,proof_gap,g_L_raw,g_R_raw,g_L,g_R,eta,mu,S_AM,adaptive_rho_I,score_tolerance,selected_action,native_target,deterministic_reason,coverage_update
1,1,0.079149999999999998,"L0","",0,0,0.50642278922416295,0.093948255393593263,0.093948255393593263,0.32496933294190883,0.50642278922416295,0.4124745338305697,0,0.5600856746303059,0,0.5600856746303059,0,0.28004283731515295,0,0.28263533093305521,2.4243921679752568e-07,"exact-close",,"adaptive_mass_no_strict_child_improvement","parent_coverage_retained"
