run_id,instance,decision_sequence,interval_id,profile_version,profile_valid,failure_reason,eligible_variable_count,excluded_gini_variable_count,invalid_variable_count,phi_L,phi_R,left_min,left_mean,left_max,right_min,right_mean,right_max,fixed_left_count,fixed_right_count,parent_model_sha256,left_model_sha256,right_model_sha256
"stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AMF","round39_small_hard_V12_M3_Q30_slot08_seed1288546114.txt",1,"L0","round48-canonical-interval-sensitive-v1",1,"none",309,1,0,0.10841423948220065,0,0,0.10841423948220065,0.5,0,0,0,0,0,b676d66df7da22169dffb846698809df0caf0993da1219d3f2b620e17d77875b,5ce0f71215174c5f2c2269ca4cacdc0a69ca35d9e742531e9592da347a576763,4540c2f313b4709ac21f265af599cce85419b50ca64992743376f05d28aee587
