run_id,algorithm,flow_variant,retained_event_sequence,callback_invocation_sequence,observation_time_seconds,scheduled_checkpoint_seconds,observation_age_seconds,fresh_observation,observation_source,callback_context,phase,native_deterministic_time,native_best_bound,native_incumbent,verified_same_run_ub,project_gap,native_cplex_gap,processed_nodes,open_nodes,native_solution_count,simplex_iterations,tree_memory_mb,gini_branch_count,ordinary_branch_count,current_open_gini_siblings,oldest_gini_sibling_delay_seconds,maximum_gini_sibling_delay_seconds,last_valid_lower_bound_improvement_time,first_incumbent_time,first_gini_branch_time,first_ordinary_branch_time,root_completion_time,model_rows,model_columns,model_nonzeros,executable_sha256,retention_trigger
round23_diag__s1_frozen_equivalent,S1,normalized-start-coupled,1,1,0.0174389,0,0.0174389,true,cplex_generic_global_progress,global_progress,root_lp,1.8173065185546875,0,,0.019278051143257303,1,,0,1,,0,,0,0,0,,,0.0174389,,,,,13171,3314,71851,b3fecef84dce8d6a2323d25a7877d5f16d14aa5f1fb644ae642bf636a229ee62,first_native_observation+heartbeat
round23_diag__s1_frozen_equivalent,S1,normalized-start-coupled,2,3,0.65053209999999995,0.65053209999999995,0,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,1118.1581888198853,0.0034605241095012895,,0.019278051143257303,0.82049409020726438,,0,1,,2866,,0,0,0,,,0.65053209999999995,,,,,13171,3314,71851,b3fecef84dce8d6a2323d25a7877d5f16d14aa5f1fb644ae642bf636a229ee62,best_bound_change
round23_diag__s1_frozen_equivalent,S1,normalized-start-coupled,3,4,0.87170329999999996,0.87170329999999996,0,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,1475.7518014907837,0.0035253836641440106,,0.019278051143257303,0.81712966534083242,,0,1,,3157,,0,0,0,,,0.87170329999999996,,,,,13171,3314,71851,b3fecef84dce8d6a2323d25a7877d5f16d14aa5f1fb644ae642bf636a229ee62,best_bound_change
round23_diag__s1_frozen_equivalent,S1,normalized-start-coupled,4,5,1.0704081000000001,1,0.070408100000000085,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,1960.9121179580688,0.003679284193445629,,0.019278051143257303,0.80914646578616967,,0,1,,3779,,0,0,0,,,1.0704081000000001,,,,,13171,3314,71851,b3fecef84dce8d6a2323d25a7877d5f16d14aa5f1fb644ae642bf636a229ee62,best_bound_change+heartbeat
round23_diag__s1_frozen_equivalent,S1,normalized-start-coupled,5,6,1.1745748,1.1745748,0,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,2184.9203243255615,0.0036843951355001459,,0.019278051143257303,0.80888134863213079,,0,1,,4198,,0,0,0,,,1.1745748,,,,,13171,3314,71851,b3fecef84dce8d6a2323d25a7877d5f16d14aa5f1fb644ae642bf636a229ee62,best_bound_change
round23_diag__s1_frozen_equivalent,S1,normalized-start-coupled,6,7,1.2696449000000001,1.2696449000000001,0,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,2398.2464084625244,0.0036843951355002291,,0.019278051143257303,0.80888134863212646,,0,1,,4584,,0,0,0,,,1.2696449000000001,,,,,13171,3314,71851,b3fecef84dce8d6a2323d25a7877d5f16d14aa5f1fb644ae642bf636a229ee62,best_bound_change
round23_diag__s1_frozen_equivalent,S1,normalized-start-coupled,7,9,1.5375724,1.5375724,0,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,2779.4070825576782,0.0036843951355001459,,0.019278051143257303,0.80888134863213079,,0,1,,4969,,0,0,0,,,1.2696449000000001,,,,,13171,3314,71851,b3fecef84dce8d6a2323d25a7877d5f16d14aa5f1fb644ae642bf636a229ee62,best_bound_change
round23_diag__s1_frozen_equivalent,S1,normalized-start-coupled,8,11,2.7791682,2,0.77916819999999998,true,cplex_generic_global_progress,global_progress,root_cuts,5233.9001131057739,0.0036843951355001459,,0.019278051143257303,0.80888134863213079,,0,1,,4969,,0,0,0,,,1.2696449000000001,,,,,13171,3314,71851,b3fecef84dce8d6a2323d25a7877d5f16d14aa5f1fb644ae642bf636a229ee62,heartbeat
round23_diag__s1_frozen_equivalent,S1,normalized-start-coupled,9,12,2.8374974000000002,2.8374974000000002,0,true,cplex_generic_relaxation_read_only_progress,relaxation,gini_branching,5303.9072389602661,0.0036843951355001459,,0.019278051143257303,0.80888134863213079,,1,2,,4969,,1,0,1,0.0010639000000001175,0.0010639000000001175,1.2696449000000001,,2.8374974000000002,,2.8374974000000002,13171,3314,71851,b3fecef84dce8d6a2323d25a7877d5f16d14aa5f1fb644ae642bf636a229ee62,solver_phase_change
round23_diag__s1_frozen_equivalent,S1,normalized-start-coupled,10,15,2.9054196000000001,2.9054196000000001,0,true,cplex_generic_global_progress,global_progress,gini_branching,5328.6075277328491,,,0.019278051143257303,,,5,0,,5048,,2,0,3,0.06898610000000005,0.06898610000000005,1.2696449000000001,,2.8374974000000002,,2.8374974000000002,13171,3314,71851,b3fecef84dce8d6a2323d25a7877d5f16d14aa5f1fb644ae642bf636a229ee62,best_bound_change
round23_diag__s1_frozen_equivalent,S1,normalized-start-coupled,11,16,2.9071023,2.9071023,0,true,solver_final_native_api,finalization,finalization,,,,0.019278051143257303,,,5,0,0,5048,,2,0,0,,,1.2696449000000001,,2.8374974000000002,,2.8374974000000002,13171,3314,71851,b3fecef84dce8d6a2323d25a7877d5f16d14aa5f1fb644ae642bf636a229ee62,solver_final
