round_id,audit,phase,serial_order,run_id,instance_id,instance_sha256,difficulty_stratum,V,M,Q,arm,experimental_flags,gurobi_presolve,process_cap_seconds,watchdog_seconds,return_code,objective,valid_lower_bound,verified_upper_bound,strict_certificate,original_problem_verifier_passed,parameter_roundtrip_valid,gurobi_presolve_effective,solver_work,solver_nodes,algorithm_arm,reported_coarse_start,reported_ub_geometry,active_initial_intervals,initial_interval_count,initial_interval_widths,initial_lp_bounds,all_lp_widths,initial_model_sha256,native_target_sequence,split_lookahead_sequence,terminal_mip_sequence,closure_sequence,lp_optimize_count,partial_mip_optimize_count,terminal_mip_optimize_count,independent_integer_proof_jobs,lp_work,partial_mip_work,terminal_mip_work,split_count,requeue_count,final_leaf_count,deterministic_trajectory_sha256
41,pre_default_c6_equivalence,pre,1,pre_default_equivalence__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__implicit,round39_small_easy_V10_M1_Q30_slot04_seed1099392856,14f4cca30de0990091cebdfd38bd9bb29b0998737fbfa8a2db8e096847ff6097,small-easy,10,1,30,C6-IMPLICIT-DEFAULT,omitted,-1,300.0,330.0,0,0,0.0,0.0,True,True,True,-1,0,0,C6-CANDIDATE,off,off,"[0,0];[0,0];[0,0];[0,0]",4,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0,0,4,bcb1cbd68869d42b25f592db4e0c3513c059293252b60a5bc0e8de9afc4f5744
41,pre_default_c6_equivalence,pre,2,pre_default_equivalence__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__explicit_off,round39_small_easy_V10_M1_Q30_slot04_seed1099392856,14f4cca30de0990091cebdfd38bd9bb29b0998737fbfa8a2db8e096847ff6097,small-easy,10,1,30,C6-EXPLICIT-OFF,off,-1,300.0,330.0,0,0,0.0,0.0,True,True,True,-1,0,0,C6-CANDIDATE,off,off,"[0,0];[0,0];[0,0];[0,0]",4,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0,0,4,bcb1cbd68869d42b25f592db4e0c3513c059293252b60a5bc0e8de9afc4f5744
41,pre_default_c6_equivalence,pre,3,pre_default_equivalence__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__implicit,round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fcbe294480dcacf0303cc2dc12c948335d8d8c8f4f875de2feb58ae21ed83bbb,small-medium,8,3,30,C6-IMPLICIT-DEFAULT,omitted,-1,300.0,330.0,0,0.023397909764811306,0.023397909764811306,0.023397909764811306,True,True,True,-1,3.407074912530055,241,C6-CANDIDATE,off,off,"[0,0.0058494774412028265];[0.0058494774412028265,0.011698954882405653];[0.011698954882405653,0.01754843232360848];[0.01754843232360848,0.023397909764811306]",4,,L0|0|0.0058494774412028265|0.0098007938069843408|OPTIMAL|0.039265835306864935;L1|0.0058494774412028265|0.011698954882405653|0.012070718837518674|OPTIMAL|0.041389918111920686;L2|0.011698954882405653|0.01754843232360848|0.015477600823378363|OPTIMAL|0.037876614294197315;L3|0.01754843232360848|0.023397909764811306|0.020762718037894194|OPTIMAL|0.033600573283322915,0.0058494774412028265|0.0058494774412028265|0.0058494774412028265|0.0029247387206014133|0.0029247387206014133|0.0029247387206014133|0.0029247387206014133|0.0058494774412028265|0.0029247387206014115|0.002924738720601415|0.0014623693603007075|0.001462369360300704,L0|7b0a8f63b94de872b3d387d32c768411a2d8ecf36983176546993f5f00cc9b9b;L1|f71a99358b120ba527e3380cbba36be9cc63c87b2f483dece64b17e3a4fe9132;L2|046a99901a49c79e0d6637042b48970b9c0e7e5b682d289858767d80144b847c;L3|123a299671dd3e1fd7757888a40b706a05abd6a35e543f22825a28c7fe124278,1|L0|next_leaf|0.0098007938069843408|0.011698954882405653|exact_closure|0.045405494704580336|0;1|L1|next_leaf|0.012070718837518674|0.015477600823378363|target_reached_requeue|0.20090530492710568|1;1|L2|next_leaf|0.015477600823378363|0.016668127197429976|target_reached_requeue|0.87202589315746193|17,L1|0|current_child_gain_not_strict|0.012792993524424801|0|;L2|0|current_child_gain_not_strict|0.015477600823378368|0|;L3|1|current_complete_child_infeasibility|0.020762718037894194||;L3.0|0|current_child_gain_not_strict|0.020762718037894194|0|,L1|INFEASIBLE|0.56100010871887207|0.75581166886723339|24|f71a99358b120ba527e3380cbba36be9cc63c87b2f483dece64b17e3a4fe9132;L2|OPTIMAL|0.3599998950958252|0.50108996589947419|172|046a99901a49c79e0d6637042b48970b9c0e7e5b682d289858767d80144b847c;L3.0|INFEASIBLE|0.43499994277954102|0.62217508772917507|27|254e75d4035872b7d1da61f15c1bdbc420368a797d7009079e029c69a6981c22,,12,3,3,6,0.4096614972450243,1.118336692789148,1.8790767224958826,1,2,5,a749fc0ffa0a6cea83f858f0403b2fffd18f6d3281cedf49a5a724be7d938606
41,pre_default_c6_equivalence,pre,4,pre_default_equivalence__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__explicit_off,round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fcbe294480dcacf0303cc2dc12c948335d8d8c8f4f875de2feb58ae21ed83bbb,small-medium,8,3,30,C6-EXPLICIT-OFF,off,-1,300.0,330.0,0,0.023397909764811306,0.023397909764811306,0.023397909764811306,True,True,True,-1,3.407074912530055,241,C6-CANDIDATE,off,off,"[0,0.0058494774412028265];[0.0058494774412028265,0.011698954882405653];[0.011698954882405653,0.01754843232360848];[0.01754843232360848,0.023397909764811306]",4,,L0|0|0.0058494774412028265|0.0098007938069843408|OPTIMAL|0.039265835306864935;L1|0.0058494774412028265|0.011698954882405653|0.012070718837518674|OPTIMAL|0.041389918111920686;L2|0.011698954882405653|0.01754843232360848|0.015477600823378363|OPTIMAL|0.037876614294197315;L3|0.01754843232360848|0.023397909764811306|0.020762718037894194|OPTIMAL|0.033600573283322915,0.0058494774412028265|0.0058494774412028265|0.0058494774412028265|0.0029247387206014133|0.0029247387206014133|0.0029247387206014133|0.0029247387206014133|0.0058494774412028265|0.0029247387206014115|0.002924738720601415|0.0014623693603007075|0.001462369360300704,L0|7b0a8f63b94de872b3d387d32c768411a2d8ecf36983176546993f5f00cc9b9b;L1|f71a99358b120ba527e3380cbba36be9cc63c87b2f483dece64b17e3a4fe9132;L2|046a99901a49c79e0d6637042b48970b9c0e7e5b682d289858767d80144b847c;L3|123a299671dd3e1fd7757888a40b706a05abd6a35e543f22825a28c7fe124278,1|L0|next_leaf|0.0098007938069843408|0.011698954882405653|exact_closure|0.045405494704580336|0;1|L1|next_leaf|0.012070718837518674|0.015477600823378363|target_reached_requeue|0.20090530492710568|1;1|L2|next_leaf|0.015477600823378363|0.016668127197429976|target_reached_requeue|0.87202589315746193|17,L1|0|current_child_gain_not_strict|0.012792993524424801|0|;L2|0|current_child_gain_not_strict|0.015477600823378368|0|;L3|1|current_complete_child_infeasibility|0.020762718037894194||;L3.0|0|current_child_gain_not_strict|0.020762718037894194|0|,L1|INFEASIBLE|0.50200009346008301|0.75581166886723339|24|f71a99358b120ba527e3380cbba36be9cc63c87b2f483dece64b17e3a4fe9132;L2|OPTIMAL|0.34399986267089844|0.50108996589947419|172|046a99901a49c79e0d6637042b48970b9c0e7e5b682d289858767d80144b847c;L3.0|INFEASIBLE|0.45300006866455078|0.62217508772917507|27|254e75d4035872b7d1da61f15c1bdbc420368a797d7009079e029c69a6981c22,,12,3,3,6,0.4096614972450243,1.118336692789148,1.8790767224958826,1,2,5,a749fc0ffa0a6cea83f858f0403b2fffd18f6d3281cedf49a5a724be7d938606
41,pre_default_c6_equivalence,pre,5,pre_default_equivalence__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__implicit,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,587737b9d000c1712220232a0fe957073f1f03ac649a63a4775abd9166603acd,small-easy,12,3,30,C6-IMPLICIT-DEFAULT,omitted,-1,300.0,330.0,0,0.021337006039780566,0.021337006039780566,0.021337006039780566,True,True,True,-1,47.3035471806965,146,C6-CANDIDATE,off,off,"[0,0.0053342515099451416];[0.0053342515099451416,0.010668503019890283];[0.010668503019890283,0.016002754529835427];[0.016002754529835427,0.021337006039780566]",4,,L0|0|0.0053342515099451416|0.014301735848744952|OPTIMAL|0.34154270180486801;L1|0.0053342515099451416|0.010668503019890283|0.014748167326727513|OPTIMAL|0.33962445630910215;L2|0.010668503019890283|0.016002754529835427|0.017964388963836342|OPTIMAL|0.37507406495210116;L3|0.016002754529835427|0.021337006039780566|0|INFEASIBLE|0.3024079826083223,0.0053342515099451416|0.0053342515099451416|0.0053342515099451433|0.0053342515099451399|0.0026671257549725717|0.0026671257549725699|0.0026671257549725717|0.0026671257549725717|0.001333562877486285|0.0013335628774862867|0.0013335628774862867|0.001333562877486285,L0|cde9bb058bcbe0ac5a03ae67214b3244dc109a8ac8052d0ddb31f69ca1ecaeff;L1|1aa3fd2f564435e8fcee15f99665fbeb671b089eff0e95e13c9c60406d83d716;L2|7cb52a37f11a79df5472d408887f157c652ab5f7b5fdff0d2a98556b8f11feea;L3|a319d48e0077a8c11d01ef1eea53ec76c569af0c617830bab4a7e0fcef9111b1,1|L0|next_leaf|0.014301735848744952|0.014748167326727513|exact_closure|0.87130753002405259|0;1|L1|next_leaf|0.014748167326727513|0.016002754529835427|target_reached_requeue|1.4787147708651955|1;1|L2.0|next_leaf|0.01813822142257706|0.019742506234664389|target_reached_requeue|14.805705569119009|6;1|L2.1|next_leaf|0.019742506234664389|0.019975420689906327|target_reached_requeue|3.4734471896193475|1,L1|0|current_child_gain_not_strict|0.015601403508861182|0|;L2|1|current_normalized_child_gain_reaches_rho|0.01813822142257706|0.051542305226587364|;L2.0|0|current_child_gain_not_strict|0.018223801372270691|0|;L2.1|0|current_child_gain_not_strict|0.019830298923047333|0|,L1|INFEASIBLE|3.7090001106262207|6.7957946026115179|9|1aa3fd2f564435e8fcee15f99665fbeb671b089eff0e95e13c9c60406d83d716;L2.0|INFEASIBLE|0.17199993133544922|0.41813272787389477|11|66e968664a9c610ac1eee138e15d21e3946c68540027bab221a049e2d99daeea;L2.1|OPTIMAL|7.25|15.427329860540285|118|0b38e87d417587864b715a543ecc5a65a66f6ba31acbcffbcc0f76247641c702,,12,4,3,7,4.0331149300431965,20.629175059627602,22.641257191025698,1,3,5,046e5192ed27876bc9bd36bc12164c22d37da5786d8e0d5dba6bdbf4f12485a6
41,pre_default_c6_equivalence,pre,6,pre_default_equivalence__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__explicit_off,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,587737b9d000c1712220232a0fe957073f1f03ac649a63a4775abd9166603acd,small-easy,12,3,30,C6-EXPLICIT-OFF,off,-1,300.0,330.0,0,0.021337006039780566,0.021337006039780566,0.021337006039780566,True,True,True,-1,47.3035471806965,146,C6-CANDIDATE,off,off,"[0,0.0053342515099451416];[0.0053342515099451416,0.010668503019890283];[0.010668503019890283,0.016002754529835427];[0.016002754529835427,0.021337006039780566]",4,,L0|0|0.0053342515099451416|0.014301735848744952|OPTIMAL|0.34154270180486801;L1|0.0053342515099451416|0.010668503019890283|0.014748167326727513|OPTIMAL|0.33962445630910215;L2|0.010668503019890283|0.016002754529835427|0.017964388963836342|OPTIMAL|0.37507406495210116;L3|0.016002754529835427|0.021337006039780566|0|INFEASIBLE|0.3024079826083223,0.0053342515099451416|0.0053342515099451416|0.0053342515099451433|0.0053342515099451399|0.0026671257549725717|0.0026671257549725699|0.0026671257549725717|0.0026671257549725717|0.001333562877486285|0.0013335628774862867|0.0013335628774862867|0.001333562877486285,L0|cde9bb058bcbe0ac5a03ae67214b3244dc109a8ac8052d0ddb31f69ca1ecaeff;L1|1aa3fd2f564435e8fcee15f99665fbeb671b089eff0e95e13c9c60406d83d716;L2|7cb52a37f11a79df5472d408887f157c652ab5f7b5fdff0d2a98556b8f11feea;L3|a319d48e0077a8c11d01ef1eea53ec76c569af0c617830bab4a7e0fcef9111b1,1|L0|next_leaf|0.014301735848744952|0.014748167326727513|exact_closure|0.87130753002405259|0;1|L1|next_leaf|0.014748167326727513|0.016002754529835427|target_reached_requeue|1.4787147708651955|1;1|L2.0|next_leaf|0.01813822142257706|0.019742506234664389|target_reached_requeue|14.805705569119009|6;1|L2.1|next_leaf|0.019742506234664389|0.019975420689906327|target_reached_requeue|3.4734471896193475|1,L1|0|current_child_gain_not_strict|0.015601403508861182|0|;L2|1|current_normalized_child_gain_reaches_rho|0.01813822142257706|0.051542305226587364|;L2.0|0|current_child_gain_not_strict|0.018223801372270691|0|;L2.1|0|current_child_gain_not_strict|0.019830298923047333|0|,L1|INFEASIBLE|3.6850001811981201|6.7957946026115179|9|1aa3fd2f564435e8fcee15f99665fbeb671b089eff0e95e13c9c60406d83d716;L2.0|INFEASIBLE|0.17100000381469727|0.41813272787389477|11|66e968664a9c610ac1eee138e15d21e3946c68540027bab221a049e2d99daeea;L2.1|OPTIMAL|7.2239999771118164|15.427329860540285|118|0b38e87d417587864b715a543ecc5a65a66f6ba31acbcffbcc0f76247641c702,,12,4,3,7,4.0331149300431965,20.629175059627602,22.641257191025698,1,3,5,046e5192ed27876bc9bd36bc12164c22d37da5786d8e0d5dba6bdbf4f12485a6
