interval_id,gamma_L,gamma_U,status,certificate_basis,solver_status,proven_infeasible,feasible_improving,timeout,best_bound,objective,runtime_seconds,json_path,lp_path,log_path
9,0.18772,0.225264,interval_unresolved,interval_exact_cutoff_mip_unresolved,optimal,False,False,False,0,0,338.1818295,results\oracle_closure_round\raw\tight_T_seed3102_checkpoint_oracle\interval_9.json,results\oracle_closure_round\raw\tight_T_seed3102_checkpoint_oracle\interval_9.lp,results\interval_cutoff_work\tight_T_seed3102_interval_cutoff_187720000_225264000_920011326\interval_cutoff.cplex.log
