leaf,variant,budget_seconds,snapshot_scope,time_seconds,best_bound,best_bound_available,gap_to_cutoff,node_count,callback_counts,cut_counts,branch_counts,S,P,H,G_variable,objective_lower_bound_expression
tight_T_seed3102_hard,best_combined_paper_safe,300,nearest_relaxation_callback,0.0002976,0,false,0,0,0,gini_interval=0;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,0,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
tight_T_seed3102_hard,best_combined_paper_safe,300,nearest_relaxation_callback,30.014189,0.516804025904,true,0.083900400781,171,333,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,158,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
tight_T_seed3102_hard,best_combined_paper_safe,300,nearest_relaxation_callback,60.0285785,0.516905716746,true,0.0837987099393,1331,2565,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,1267,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
tight_T_seed3102_hard,best_combined_paper_safe,300,nearest_relaxation_callback,90.0350842,0.517084478918,true,0.0836199477666,2453,4715,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,2336,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
tight_T_seed3102_hard,best_combined_paper_safe,300,nearest_relaxation_callback,120.0423557,0.51723560842,true,0.0834688182649,3597,6910,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,3429,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
tight_T_seed3102_hard,best_combined_paper_safe,300,nearest_relaxation_callback,150.0452692,0.517338015913,true,0.0833664107723,4847,9296,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,4616,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
tight_T_seed3102_hard,best_combined_paper_safe,300,nearest_relaxation_callback,180.0575182,0.517530808892,true,0.0831736177932,5842,11195,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,5561,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
tight_T_seed3102_hard,best_combined_paper_safe,300,nearest_relaxation_callback,210.0620923,0.51760756178,true,0.0830968649054,6866,13155,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,6536,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
tight_T_seed3102_hard,best_combined_paper_safe,300,nearest_relaxation_callback,240.0650852,0.517701019451,true,0.0830034072335,7944,15196,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,7553,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
tight_T_seed3102_hard,best_combined_paper_safe,300,nearest_relaxation_callback,270.0677183,0.517810933006,true,0.0828934936795,8962,17148,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,8525,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
