leaf,variant,budget_seconds,snapshot_scope,time_seconds,best_bound,best_bound_available,gap_to_cutoff,node_count,callback_counts,cut_counts,branch_counts,S,P,H,G_variable,objective_lower_bound_expression
low_gini_1,best_combined_paper_safe,300,nearest_relaxation_callback,0.0004174,0,false,0,0,0,gini_interval=0;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,0,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,best_combined_paper_safe,300,nearest_relaxation_callback,30.0045879,0.0441333005788,true,0.00501924208588,780,1229,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,606,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,best_combined_paper_safe,300,nearest_relaxation_callback,60.0085471,0.0454280475758,true,0.00372449508893,1968,3012,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,1482,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,best_combined_paper_safe,300,nearest_relaxation_callback,90.0131998,0.0458919957305,true,0.0032605469342,3111,4585,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,2255,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,best_combined_paper_safe,300,nearest_relaxation_callback,120.0185167,0.0463750239942,true,0.0027775186705,4381,6462,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,3182,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,best_combined_paper_safe,300,nearest_relaxation_callback,150.0186581,0.0465849357588,true,0.00256760690586,5538,8097,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,3997,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,best_combined_paper_safe,300,nearest_relaxation_callback,180.0325838,0.0469083520098,true,0.00224419065491,6824,9836,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,4858,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,best_combined_paper_safe,300,nearest_relaxation_callback,210.0386707,0.0471211091468,true,0.00203143351787,7919,11262,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,5560,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,best_combined_paper_safe,300,nearest_relaxation_callback,240.0469081,0.0473433897311,true,0.00180915293361,9116,12737,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,6287,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,best_combined_paper_safe,300,nearest_relaxation_callback,270.0606851,0.0475169420078,true,0.00163560065694,10108,13980,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,6897,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
