leaf,variant,budget_seconds,snapshot_scope,time_seconds,best_bound,best_bound_available,gap_to_cutoff,node_count,callback_counts,cut_counts,branch_counts,S,P,H,G_variable,objective_lower_bound_expression
low_gini_1,all_low_gini_safe_cuts_denominator,1200,nearest_relaxation_callback,0.0003511,0,false,0,0,0,gini_interval=0;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,0,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,all_low_gini_safe_cuts_denominator,1200,nearest_relaxation_callback,30.0031989,0.0441333005788,true,0.00501924208588,773,1215,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,598,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,all_low_gini_safe_cuts_denominator,1200,nearest_relaxation_callback,60.0171816,0.0454075154174,true,0.00374502724735,1894,2899,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,1426,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,all_low_gini_safe_cuts_denominator,1200,nearest_relaxation_callback,90.0224351,0.0458572219374,true,0.00329532072725,3037,4484,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,2206,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,all_low_gini_safe_cuts_denominator,1200,nearest_relaxation_callback,120.030054,0.0463750239942,true,0.0027775186705,4351,6406,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,3154,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,all_low_gini_safe_cuts_denominator,1200,nearest_relaxation_callback,150.0443771,0.0465827762168,true,0.00256976644791,5444,7948,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,3923,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,all_low_gini_safe_cuts_denominator,1200,nearest_relaxation_callback,180.0487816,0.0468969683531,true,0.0022555743116,6762,9754,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,4818,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,all_low_gini_safe_cuts_denominator,1200,nearest_relaxation_callback,210.0628041,0.0470963597475,true,0.0020561829172,7825,11168,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,5514,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,all_low_gini_safe_cuts_denominator,1200,nearest_relaxation_callback,240.0776107,0.0473013472017,true,0.00185119546303,8975,12587,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,6212,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,all_low_gini_safe_cuts_denominator,1200,nearest_relaxation_callback,270.0787099,0.047505017641,true,0.00164752502367,10031,13886,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,6850,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
