leaf,variant,budget_seconds,snapshot_scope,time_seconds,best_bound,best_bound_available,gap_to_cutoff,node_count,callback_counts,cut_counts,branch_counts,S,P,H,G_variable,objective_lower_bound_expression
low_gini_1,callback_local_centering,300,nearest_relaxation_callback,0.0002618,0,false,0,0,0,gini_interval=0;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,0,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,callback_local_centering,300,nearest_relaxation_callback,30.005075,0.0455089184281,true,0.00364362423661,1962,3008,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,1476,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,callback_local_centering,300,nearest_relaxation_callback,60.0077216,0.046077387715,true,0.00307515494975,3475,5127,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,2516,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,callback_local_centering,300,nearest_relaxation_callback,90.0211224,0.0465665938205,true,0.00258594884419,5305,7633,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,3750,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,callback_local_centering,300,nearest_relaxation_callback,120.0275067,0.0469522007925,true,0.0022003418722,6863,9699,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,4765,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,callback_local_centering,300,nearest_relaxation_callback,150.0404112,0.0472798037235,true,0.00187273894116,8404,11552,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,5676,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,callback_local_centering,300,nearest_relaxation_callback,180.0540334,0.0475231087171,true,0.00162943394765,9825,13336,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,6554,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,callback_local_centering,300,nearest_relaxation_callback,210.0679058,0.0477399719019,true,0.00141257076276,11397,15291,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,7517,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,callback_local_centering,300,nearest_relaxation_callback,240.0692111,0.047958983431,true,0.00119355923366,13067,17252,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,8484,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,callback_local_centering,300,nearest_relaxation_callback,270.0810455,0.0481572897587,true,0.000995252906023,14599,18864,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,9279,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,callback_local_centering,300,nearest_relaxation_callback,300.0962448,0.04833486092,true,0.000817681744744,16069,20238,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,9955,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
