leaf,variant,budget_seconds,snapshot_scope,time_seconds,best_bound,best_bound_available,gap_to_cutoff,node_count,callback_counts,cut_counts,branch_counts,S,P,H,G_variable,objective_lower_bound_expression
low_gini_1,all_low_gini_safe_cuts,300,nearest_relaxation_callback,0.0002831,0,false,0,0,0,gini_interval=0;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,0,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,all_low_gini_safe_cuts,300,nearest_relaxation_callback,30.0068432,0.0441333005788,true,0.00501924208588,781,1231,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,607,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,all_low_gini_safe_cuts,300,nearest_relaxation_callback,60.014635,0.0454280475758,true,0.00372449508893,1968,3011,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,1481,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,all_low_gini_safe_cuts,300,nearest_relaxation_callback,90.0172439,0.0458847214214,true,0.00326782124325,3100,4571,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,2249,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,all_low_gini_safe_cuts,300,nearest_relaxation_callback,120.0182988,0.0463824247631,true,0.00277011790161,4429,6541,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,3222,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,all_low_gini_safe_cuts,300,nearest_relaxation_callback,150.0287754,0.0465969838115,true,0.00255555885319,5580,8163,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,4030,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,all_low_gini_safe_cuts,300,nearest_relaxation_callback,180.0389833,0.0469178479174,true,0.00223469474728,6889,9932,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,4905,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,all_low_gini_safe_cuts,300,nearest_relaxation_callback,210.0445554,0.0471363411655,true,0.00201620149917,8020,11376,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,5615,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,all_low_gini_safe_cuts,300,nearest_relaxation_callback,240.0504509,0.0473565411199,true,0.00179600154478,9256,12925,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,6379,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,all_low_gini_safe_cuts,300,nearest_relaxation_callback,270.0630141,0.0475227479747,true,0.00162979469004,10195,14110,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,6960,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
