vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,19,29,25,16,8,0]",30,1426.875813083761,2160.0,3586.875813083761,3600.0,0.996354392523267,0
1,True,"[0,4,10,27,20,5,0]",30,1619.8130443847226,1920.0,3539.8130443847226,3600.0,0.9832814012179785,0
2,True,"[0,9,17,23,18,13,0]",30,1391.7629052932116,2160.0,3551.7629052932116,3600.0,0.9866008070258921,0
