instance_name,file,variant,time_budget_seconds,status,certified_original_problem,LB,UB,gap,runtime_seconds,dynamic_cuts_added,dynamic_cuts_by_family,static_cuts_by_family,domains_tightened,diagnostic_note
high_imbalance_seed3201.txt,results\gf_compact_bc_timeprofile_round\raw\exact_high_imbalance_seed3201_300s.json,balanced_dynamic_root,300,gcap_frontier_not_closed,False,2.315507,2.44340319194,0.052343466017,309.3079889,0,dynamic_root_total=0,direct_gini_cap=2;direct_gini_floor=2;tight_mccormick=896;inventory_conservation=4;visit_inventory_linking=80;objective_estimator_cutoff=2;penalty_lb=2;gini_spread=380;required_movement=2;global_handling_capacity=2;support_duration_pair=1140;support_duration_triple=6840;transfer_compat=120;receiver_source_cover=0,movement_reachability=24;low_gini_ratio_band_domains=24,targeted time-profile contrast; not exhaustive one-family-at-a-time ablation
high_imbalance_seed3202.txt,results\gf_compact_bc_timeprofile_round\raw\exact_high_imbalance_seed3202_300s.json,balanced_dynamic_root,300,gcap_frontier_not_closed,False,1.711009,1.74931345205,0.0218968487356,314.3783144,0,dynamic_root_total=0,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=436;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=1;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0,movement_reachability=13;low_gini_ratio_band_domains=13,targeted time-profile contrast; not exhaustive one-family-at-a-time ablation
moderate_seed3301.txt,results\gf_compact_bc_timeprofile_round\raw\exact_moderate_seed3301_300s.json,balanced_dynamic_root,300,interrupted_noncertified,False,0.0122881381662,0.0491525526647,0.75,480.0150000001304,,,,,targeted time-profile contrast; not exhaustive one-family-at-a-time ablation
tight_T_seed3102.txt,results\gf_compact_bc_timeprofile_round\raw\exact_tight_T_seed3102_300s.json,balanced_dynamic_root,300,interrupted_noncertified,False,0.31574776659,0.600704436685,0.474370843117,480.0470000000205,,,,,targeted time-profile contrast; not exhaustive one-family-at-a-time ablation
regen_candidate_V12_M2_average.txt,results\gf_compact_bc_timeprofile_round\raw\exact_V12_M2_300s.json,balanced_dynamic_root,300,interrupted_noncertified,False,0.718504070755,0.718504070755,0.0,72.70299999997951,,,,,targeted time-profile contrast; not exhaustive one-family-at-a-time ablation
