file,instance_name,algorithm_preset,method,status,certified_original_problem,objective,lower_bound,upper_bound,gap,runtime_seconds,wall_time_seconds,time_budget_seconds,actual_runtime_seconds,gap_trajectory_available,progress_log,progress_checkpoints_written,compact_bc_progress_interval_seconds,unresolved_intervals,invalid_bound_intervals,open_nodes,compact_interval_bc_enabled,compact_interval_bc_closed_leaves,compact_interval_bc_timed_out_leaves,compact_bc_bound_valid,compact_bc_bound_scope,compact_bc_certificate_valid,compact_bc_enabled_families_requested,compact_bc_enabled_families_effective,compact_bc_total_cuts_added_by_family,compact_bc_total_domains_tightened_by_family,compact_bc_receiver_source_cover_mode,compact_bc_total_root_cut_rounds,compact_bc_dynamic_cut_families,compact_bc_root_probe,compact_bc_dynamic_cut_violation_tol,compact_bc_domain_propagation_mode,compact_bc_domain_propagation_rounds,compact_bc_domain_propagation_rounds_completed,compact_bc_expensive_static_families,compact_bc_use_dynamic_instead_of_static,compact_bc_dynamic_cuts_added_by_family,compact_bc_dynamic_max_violation_by_family,compact_bc_dynamic_cuts_added_total,compact_bc_model_size_policy,compact_bc_rows_estimated,compact_bc_cols_estimated,compact_bc_nonzeros_estimated,compact_bc_memory_estimate_mb,compact_bc_model_rows,compact_bc_model_cols,compact_bc_model_nonzeros,compact_bc_disabled_families_due_to_size,compact_bc_model_size_stop_reason,compact_bc_total_leaf_nodes,compact_bc_total_solver_time,cplex_threads,mip_threads,compact_bc_solver_threads,solver_thread_policy,thread_fairness_class,ablation_variant_semantics,certificate_uses_bpc_tree,no_archive_scanning,no_external_known_ub
results\gf_compact_bc_timeprofile_round\raw\exact_V100_M5_high_imbalance_300s.json,V100_M5_high_imbalance_seed6201.txt,paper-gf-compact-bc,gcap-frontier,interrupted_noncertified,False,6.07870799652,1.61194290217,6.07870799652,0.734821461552,20.405999999959022,20.405999999959022,300,20.405999999959022,True,results\gf_compact_bc_timeprofile_round\progress_traces\exact_V100_M5_high_imbalance_300s.progress.csv,1,,4,0,0,True,,,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,compact_bc_single_thread,one_thread_fair,,False,True,True
results\gf_compact_bc_timeprofile_round\raw\exact_V100_M5_moderate_300s.json,V100_M5_moderate_seed6101.txt,paper-gf-compact-bc,gcap-frontier,interrupted_noncertified,False,0.619361441945,0.0,0.619361441945,1.0,20.516000000061467,20.516000000061467,300,20.516000000061467,True,results\gf_compact_bc_timeprofile_round\progress_traces\exact_V100_M5_moderate_300s.progress.csv,1,,4,0,0,True,,,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,compact_bc_single_thread,one_thread_fair,,False,True,True
results\gf_compact_bc_timeprofile_round\raw\exact_V50_M3_high_imbalance_300s.json,V50_M3_high_imbalance_seed5201.txt,paper-gf-compact-bc,gcap-frontier,model_size_limit,False,0,0,0,1,0,0,300,0,False,,0,0,1,0,0,False,0,0,False,none,False,,,none,none,off,0,,lp,1e-06,static,1,0,auto,False,,,0,resource-adaptive,0,0,0,0,0,0,0,,std_bad_alloc: std::bad_alloc,0,0,0,1,1,compact_bc_single_thread,one_thread_fair,,False,True,True
results\gf_compact_bc_timeprofile_round\raw\exact_V50_M3_moderate_300s.json,V50_M3_moderate_seed5101.txt,paper-gf-compact-bc,gcap-frontier,model_size_limit,False,0,0,0,1,0,0,300,0,False,,0,0,1,0,0,False,0,0,False,none,False,,,none,none,off,0,,lp,1e-06,static,1,0,auto,False,,,0,resource-adaptive,0,0,0,0,0,0,0,,std_bad_alloc: std::bad_alloc,0,0,0,1,1,compact_bc_single_thread,one_thread_fair,,False,True,True
