run_id,instance,arm,flow_variant,checkpoint_seconds,status,observation_elapsed_seconds,lower_bound,upper_bound,gap,nodes,open_nodes,simplex_iterations,event_source,observation_source,not_observed_reason
stage1__V12_M2__off__300s,V12_M2,off,off,30,observed,1.8506136,0.3714969342670323,0.7185040707549709,0.34700713648793863,0,1,1531,global_progress,global_bound_trajectory,
stage1__V12_M2__off__300s,V12_M2,off,off,60,observed,1.8506136,0.3714969342670323,0.7185040707549709,0.34700713648793863,0,1,1531,global_progress,global_bound_trajectory,
stage1__V12_M2__off__300s,V12_M2,off,off,120,observed,1.8506136,0.3714969342670323,0.7185040707549709,0.34700713648793863,0,1,1531,global_progress,global_bound_trajectory,
stage1__V12_M2__off__300s,V12_M2,off,off,180,observed,1.8506136,0.3714969342670323,0.7185040707549709,0.34700713648793863,0,1,1531,global_progress,global_bound_trajectory,
stage1__V12_M2__off__300s,V12_M2,off,off,300,observed,294.4636087,0.7081037277152368,0.7185040707549709,0.010400343039734139,39860,10554,1738410,solver_final,full_precision_final_json,
