leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,iterations,telemetry_seconds
R,"",0,0,0.35720058320841552,1,1,0,1,0.19211014697973372,"OPTIMAL",0.16291987344890857,640,0.17821590000000001
R.0,"R",1,0,0.17860029160420776,1,1,0,1,0.24659435259270532,"OPTIMAL",0.22791847909814686,873,0.35862690000000003
R.1,"R",1,0.17860029160420776,0.35720058320841552,1,1,0,1,0.29424322429778338,"OPTIMAL",0.19205147787216104,702,0.53029490000000001
R.0.0,"R.0",2,0,0.089300145802103881,1,0,1,0,0,"INFEASIBLE",0.17199923510163037,428,0.7030227
R.0.1,"R.0",2,0.089300145802103881,0.17860029160420776,1,1,0,1,0.27726096936095629,"OPTIMAL",0.17555800061836424,687,0.87425609999999998
R.0.1.0,"R.0.1",3,0.089300145802103881,0.13395021870315582,1,0,1,0,0,"INFEASIBLE",0.13652589321875658,333,1.0704208
R.0.1.1,"R.0.1",3,0.13395021870315582,0.17860029160420776,1,1,0,1,0.29296125728720568,"OPTIMAL",0.19654382498661477,678,1.2439210999999999
R.0.1.1.0,"R.0.1.1",4,0.13395021870315582,0.15627525515368179,1,0,1,0,0,"INFEASIBLE",0.16047072732764586,487,1.4058043
R.0.1.1.1,"R.0.1.1",4,0.15627525515368179,0.17860029160420776,1,1,0,1,0.30083329195246711,"OPTIMAL",0.17038939043684559,653,1.5726073
R.1.0,"R.1",2,0.17860029160420776,0.26790043740631164,1,1,0,1,0.29424322429778327,"OPTIMAL",0.20622882313992469,757,1.7516544999999999
R.1.0.0,"R.1.0",3,0.17860029160420776,0.2232503645052597,1,1,0,1,0.2957288394563683,"OPTIMAL",0.19439865000503831,697,1.9274315
R.1.0.1,"R.1.0",3,0.2232503645052597,0.26790043740631164,1,1,0,1,0.32304981383080583,"OPTIMAL",0.20738895353203288,840,2.1142286000000001
R.1.1,"R.1",2,0.26790043740631164,0.35720058320841552,1,1,0,1,0.35403537724225576,"OPTIMAL",0.17539664207825542,698,2.2827535999999999
R.1.0.0.0,"R.1.0.0",4,0.17860029160420776,0.20092532805473373,1,1,0,1,0.29768270983849127,"OPTIMAL",0.2062929770760919,729,2.4593007
R.1.0.0.1,"R.1.0.0",4,0.20092532805473373,0.2232503645052597,1,1,0,1,0.30848252875221932,"OPTIMAL",0.16126763261559418,634,2.6216818000000002
R.1.0.0.0.0,"R.1.0.0.0",5,0.17860029160420776,0.18976280982947075,1,1,0,1,0.29981850337858001,"OPTIMAL",0.1879647402883626,616,2.7934806999999999
R.1.0.0.0.1,"R.1.0.0.0",5,0.18976280982947075,0.20092532805473373,1,1,0,1,0.30329017714776058,"OPTIMAL",0.17485223982915932,634,2.9596407
R.1.0.0.0.0.0,"R.1.0.0.0.0",6,0.17860029160420776,0.18418155071683925,1,1,0,1,0.30143878184521727,"OPTIMAL",0.19606552352830844,790,3.1316978999999998
R.1.0.0.0.0.1,"R.1.0.0.0.0",6,0.18418155071683925,0.18976280982947075,1,1,0,1,0.30236441974345768,"OPTIMAL",0.19155377495902406,679,3.3003847999999998
R.0.1.1.1.0,"R.0.1.1.1",5,0.15627525515368179,0.16743777337894478,1,0,1,0,0,"INFEASIBLE",0.13387207500571827,388,3.4514448
R.0.1.1.1.1,"R.0.1.1.1",5,0.16743777337894478,0.17860029160420776,1,1,0,1,0.30477185097910509,"OPTIMAL",0.191608334597624,753,3.6184612999999999
R.1.0.0.0.0.0.1,"R.1.0.0.0.0.0",7,0.18139092116052352,0.18418155071683925,1,1,0,1,0.30264918051261575,"OPTIMAL",0.19664038700346098,763,3.7921922000000001
R.1.0.0.0.0.0.0,"R.1.0.0.0.0.0",7,0.17860029160420776,0.18139092116052352,1,1,0,1,0.30320009264665937,"OPTIMAL",0.20820264302156796,806,3.9642960999999999
R.1.0.0.0.0.1.0,"R.1.0.0.0.0.1",7,0.18418155071683925,0.18697218027315499,1,1,0,1,0.30308811852452389,"OPTIMAL",0.19303749383853186,666,4.1379647000000004
R.1.0.0.0.0.1.1,"R.1.0.0.0.0.1",7,0.18697218027315499,0.18976280982947075,1,1,0,1,0.30363499100629826,"OPTIMAL",0.19080078451341426,685,4.3136260000000002
R.1.0.0.0.0.0.1.0,"R.1.0.0.0.0.0.1",8,0.18139092116052352,0.18278623593868137,1,1,0,1,0.30313911468226723,"OPTIMAL",0.17699870221600394,693,4.4780885000000001
R.1.0.0.0.0.0.1.1,"R.1.0.0.0.0.0.1",8,0.18278623593868137,0.18418155071683925,1,1,0,1,0.30325437653866211,"OPTIMAL",0.20646318101825911,793,4.6493016000000003
R.1.0.0.0.0.1.0.1,"R.1.0.0.0.0.1.0",8,0.18557686549499713,0.18697218027315499,1,1,0,1,0.30372251172537834,"OPTIMAL",0.1884807680760186,666,4.8300336000000001
R.1.0.0.0.0.1.0.0,"R.1.0.0.0.0.1.0",8,0.18418155071683925,0.18557686549499713,1,1,0,1,0.30345731904598972,"OPTIMAL",0.18230736423818308,651,5.0214479000000001
R.1.0.0.0.0.0.1.0.0,"R.1.0.0.0.0.0.1.0",9,0.18139092116052352,0.18208857854960245,1,1,0,1,0.30365872662214094,"OPTIMAL",0.17737034261191545,694,5.1864055000000002
