leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"OPTIMAL",0,21578.825222300002,0.0090000629425048828,0.017317921243215684,0,277,0,0.0047054949999999996,471a434d8c0f142396e94611f596694e09cd1b9643e95bb2f1af2279e6f887ec,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__c6_hga_light_1000\external\native_logs\L0_lp.gurobi.log"
L1,LP,"OPTIMAL",0,21578.782889999999,0.006999969482421875,0.021065449763904238,0,353,0,0.0051683079999999999,8920f08fd039efa786f8e32461bc09707f13afa883fe8efa02cda219454dec8c,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__c6_hga_light_1000\external\native_logs\L1_lp.gurobi.log"
L2,LP,"OPTIMAL",0,21578.7397595,0.0089998245239257812,0.016955197832510337,0,297,0,0.0054224039999999996,4de0dcf1de691e786a4b4a8bcdfdcdbc4fe97c6661e553285efe12f1a1b262e7,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__c6_hga_light_1000\external\native_logs\L2_lp.gurobi.log"
L0,NEXT_LEAF_TARGET_MIP,"INFEASIBLE",0,21578.720553300001,0.0030000209808349609,0.0024639940000000002,0,0,0,0.0054224039999999996,471a434d8c0f142396e94611f596694e09cd1b9643e95bb2f1af2279e6f887ec,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__c6_hga_light_1000\external\native_logs\L0_c6_1_next_leaf_target_mip.gurobi.log"
L1,NEXT_LEAF_TARGET_MIP,"INFEASIBLE",0,21578.710363599999,0.016000032424926758,0.026052097844191862,0,0,0,0.0054224039999999996,8920f08fd039efa786f8e32461bc09707f13afa883fe8efa02cda219454dec8c,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__c6_hga_light_1000\external\native_logs\L1_c6_1_next_leaf_target_mip.gurobi.log"
L3,LP,"OPTIMAL",0,21578.664864999999,0.0060000419616699219,0.013885701932472679,0,258,0,0.0054224039999999996,123e06e666cd43da37ea44637f93b32af12ab690937837315dccd6f1a7afa0df,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__c6_hga_light_1000\external\native_logs\L3_lp.gurobi.log"
L2,NEXT_LEAF_TARGET_MIP,"INFEASIBLE",0,21578.6461518,0.030000209808349609,0.043749857801110875,1,167,0,0.0054224039999999996,4de0dcf1de691e786a4b4a8bcdfdcdbc4fe97c6661e553285efe12f1a1b262e7,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__c6_hga_light_1000\external\native_logs\L2_c6_1_next_leaf_target_mip.gurobi.log"
L3.0,LP,"OPTIMAL",0,21578.585905799999,0.0060000419616699219,0.014298240740320845,0,262,0,0.0054224039999999996,1c3f6a44a041d23e9bc33d2724ce9f9a0901528d13a087c1dd35de4ed1ada062,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__c6_hga_light_1000\external\native_logs\L3.0_lp.gurobi.log"
L3.1,LP,"INFEASIBLE",0,21578.5461196,0,0.00066434899999999995,0,0,0,0.0054224039999999996,2666171e5c97bb59a683e8e44c06a69601ca837fbaecc73a350da9e85035f1cb,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__c6_hga_light_1000\external\native_logs\L3.1_lp.gurobi.log"
L3.0.0,LP,"OPTIMAL",0,21578.513269399999,0.006999969482421875,0.015865795384687669,0,308,0,0.0054224039999999996,bee45e4f6b7a514147a76a652a4f76b160c25a81ec07f609aeabc4aed35ca4c7,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__c6_hga_light_1000\external\native_logs\L3.0.0_lp.gurobi.log"
