leaf_id,gamma_L,gamma_U,factory_version,factory_signature,canonical_row_signature,model_sha256,global_family_count,interval_family_count,selector_variable_count,contract_valid
R,0,0.16885733659692667,round19_v2_projected_centering,f80ab8e074287962,19ccbf7c36eabf4e4bff0b1f7619fb031ece9b2277e6eb1d2888c8cedda6e62d,19ccbf7c36eabf4e4bff0b1f7619fb031ece9b2277e6eb1d2888c8cedda6e62d,6,9,0,1
R.0,0,0.084428668298463336,round19_v2_projected_centering,8896b4b7e5668904,15600f9e500bea7332d728a5f02163d4988dba8a64d93c9f35343485409f3d4b,15600f9e500bea7332d728a5f02163d4988dba8a64d93c9f35343485409f3d4b,6,9,0,1
R.1,0.084428668298463336,0.16885733659692667,round19_v2_projected_centering,46e3c844f22145e4,af40174128798b2beed2ebc9a1ff56fc245098d20d2fd864f7085abe2f4f3c88,af40174128798b2beed2ebc9a1ff56fc245098d20d2fd864f7085abe2f4f3c88,6,9,0,1
R.0.0,0,0.042214334149231668,round19_v2_projected_centering,2f170d92e55c9192,09a058fdbe18f974c9d0fa8110e9e6c72f6ccbd3479b7202ef35ca097ecadfc6,09a058fdbe18f974c9d0fa8110e9e6c72f6ccbd3479b7202ef35ca097ecadfc6,6,9,0,1
R.0.1,0.042214334149231668,0.084428668298463336,round19_v2_projected_centering,feffcfc1424caf48,bce4d7a211042eb11e954de410476993f47bd78db51695be748b5558957ac07e,bce4d7a211042eb11e954de410476993f47bd78db51695be748b5558957ac07e,6,9,0,1
R.0.0.0,0,0.021107167074615834,round19_v2_projected_centering,8de9199a2865fc0b,a66ec0d83ff6775c6324cde9fb0ae6cba1f2b46385ff51fb272b31bd6eea6ba3,a66ec0d83ff6775c6324cde9fb0ae6cba1f2b46385ff51fb272b31bd6eea6ba3,6,9,0,1
R.0.0.1,0.021107167074615834,0.042214334149231668,round19_v2_projected_centering,f0e40efb3d4ddd25,206014ab49ee7b722a060e3ac5a2dcc435cad255a09082f6e55c9e9cae0ecf1a,206014ab49ee7b722a060e3ac5a2dcc435cad255a09082f6e55c9e9cae0ecf1a,6,9,0,1
R.0.0.0.0,0,0.010553583537307917,round19_v2_projected_centering,bba701a67028a066,693bc1ddb9ca3e1350133600db5147ea57e67716e7aaef884985a75a5f0464c6,693bc1ddb9ca3e1350133600db5147ea57e67716e7aaef884985a75a5f0464c6,6,9,0,1
R.0.0.0.1,0.010553583537307917,0.021107167074615834,round19_v2_projected_centering,a8f6d7077259e782,ba6e5204f0d5fddc10de9f18719e818ed01131c5f244bb72225972f2fcd68782,ba6e5204f0d5fddc10de9f18719e818ed01131c5f244bb72225972f2fcd68782,6,9,0,1
R.0.0.1.0,0.021107167074615834,0.031660750611923749,round19_v2_projected_centering,5147cfd2aa485038,14e5d9cc94d8a7d1b4dbe532df11e52a8129650626f0bfc27ef6445c9819687f,14e5d9cc94d8a7d1b4dbe532df11e52a8129650626f0bfc27ef6445c9819687f,6,9,0,1
R.0.0.1.1,0.031660750611923749,0.042214334149231668,round19_v2_projected_centering,c0c5f8127e2b23fb,f7db175a6735caf13698f8bbf36fe365e6b6d2fd5a4062ca288b3279e174c59e,f7db175a6735caf13698f8bbf36fe365e6b6d2fd5a4062ca288b3279e174c59e,6,9,0,1
R.0.0.0.1.0,0.010553583537307917,0.015830375305961875,round19_v2_projected_centering,39e78396a474c28c,7414a02ca52f308b8ac558ec502d11e1476d9ac8c4f22793fec10e33af04edd3,7414a02ca52f308b8ac558ec502d11e1476d9ac8c4f22793fec10e33af04edd3,6,9,0,1
R.0.0.0.1.1,0.015830375305961875,0.021107167074615834,round19_v2_projected_centering,5f31e8d7e4052153,b28c1f666f66b68566b1c66b8cde41f6e82396599076b97f6c3e5239bf6bd465,b28c1f666f66b68566b1c66b8cde41f6e82396599076b97f6c3e5239bf6bd465,6,9,0,1
