telemetry_seconds,event,leaf_id,global_lb,verified_ub
0.0235246,initialize,R,0,0.168857
0.500252,lp_complete,R,0.0510248,0.168857
0.50028,atomic_split,R,0.0510248,0.168857
0.909899,lp_complete,R.0,0.0510248,0.168857
0.909923,atomic_split,R.0,0.0510248,0.168857
1.34608,lp_complete,R.1,0.0525699,0.168857
1.3461,atomic_split,R.1,0.0525699,0.168857
1.77795,lp_complete,R.0.0,0.0525699,0.168857
1.778,atomic_split,R.0.0,0.0525699,0.168857
2.2543,lp_complete,R.0.1,0.0571446,0.168857
2.25433,atomic_split,R.0.1,0.0571446,0.168857
2.87325,lp_complete,R.0.0.0,0.0571446,0.168857
2.87327,atomic_split,R.0.0.0,0.0571446,0.168857
3.26536,lp_complete,R.0.0.1,0.0661575,0.168857
3.26539,atomic_split,R.0.0.1,0.0661575,0.168857
3.70618,lp_infeasible,R.0.0.0.0,0.0661575,0.168857
4.18247,lp_complete,R.0.0.0.1,0.070915,0.168857
4.1825,atomic_split,R.0.0.0.1,0.070915,0.168857
4.55454,lp_complete,R.0.0.1.0,0.070915,0.168857
4.55456,atomic_split,R.0.0.1.0,0.070915,0.168857
4.97964,lp_complete,R.0.0.1.1,0.0722977,0.168857
4.97967,atomic_split,R.0.0.1.1,0.0722977,0.168857
5.4236,lp_complete,R.0.0.0.1.0,0.0722977,0.168857
5.42363,atomic_split,R.0.0.0.1.0,0.0722977,0.168857
5.94367,lp_complete,R.0.0.0.1.1,0.0734635,0.168857
5.9437,atomic_split,R.0.0.0.1.1,0.0734635,0.168857
6.34903,lp_complete,R.0.0.1.0.1,0.0734635,0.168857
6.34905,atomic_split,R.0.0.1.0.1,0.0734635,0.168857
6.83642,lp_complete,R.0.0.1.0.0,0.0753369,0.168857
6.83646,atomic_split,R.0.0.1.0.0,0.0753369,0.168857
7.31871,lp_complete,R.0.0.1.0.0.0,0.0753369,0.168857
7.31874,atomic_split,R.0.0.1.0.0.0,0.0753369,0.168857
7.79618,lp_complete,R.0.0.1.0.0.1,0.0753701,0.168857
7.79621,atomic_split,R.0.0.1.0.0.1,0.0753701,0.168857
8.30257,lp_complete,R.0.0.0.1.1.1,0.0753701,0.168857
8.3026,atomic_split,R.0.0.0.1.1.1,0.0753701,0.168857
8.77922,lp_complete,R.0.0.0.1.1.0,0.0766352,0.168857
8.77925,atomic_split,R.0.0.0.1.1.0,0.0766352,0.168857
9.22129,lp_complete,R.0.0.1.0.0.0.1,0.0766352,0.168857
9.22133,atomic_split,R.0.0.1.0.0.0.1,0.0766352,0.168857
9.73006,lp_complete,R.0.0.1.0.0.0.0,0.0767457,0.168857
9.7301,atomic_split,R.0.0.1.0.0.0.0,0.0767457,0.168857
10.191,lp_complete,R.0.0.1.0.1.0,0.0767457,0.168857
10.191,atomic_split,R.0.0.1.0.1.0,0.0767457,0.168857
10.5596,lp_complete,R.0.0.1.0.1.1,0.0769068,0.168857
10.5598,atomic_split,R.0.0.1.0.1.1,0.0769068,0.168857
11.0337,lp_complete,R.0.0.0.1.1.1.0,0.0769068,0.168857
11.0338,atomic_split,R.0.0.0.1.1.1.0,0.0769068,0.168857
11.5523,lp_complete,R.0.0.0.1.1.1.1,0.07694,0.168857
11.5525,atomic_split,R.0.0.0.1.1.1.1,0.07694,0.168857
12.0178,lp_complete,R.0.0.1.0.0.1.0,0.07694,0.168857
12.0178,atomic_split,R.0.0.1.0.0.1.0,0.07694,0.168857
12.4859,lp_complete,R.0.0.1.0.0.1.1,0.0774071,0.168857
12.486,atomic_split,R.0.0.1.0.0.1.1,0.0774071,0.168857
12.9913,lp_complete,R.0.0.1.0.0.0.1.0,0.0774071,0.168857
12.9914,atomic_split,R.0.0.1.0.0.0.1.0,0.0774071,0.168857
13.4421,lp_complete,R.0.0.1.0.0.0.1.1,0.0775381,0.168857
13.4421,atomic_split,R.0.0.1.0.0.0.1.1,0.0775381,0.168857
13.9392,lp_complete,R.0.0.1.0.0.1.0.1,0.0775381,0.168857
13.9392,atomic_split,R.0.0.1.0.0.1.0.1,0.0775381,0.168857
14.4277,lp_complete,R.0.0.1.0.0.1.0.0,0.0775426,0.168857
14.4278,atomic_split,R.0.0.1.0.0.1.0.0,0.0775426,0.168857
14.8778,lp_complete,R.0.0.1.0.0.0.0.0,0.0775426,0.168857
14.8778,atomic_split,R.0.0.1.0.0.0.0.0,0.0775426,0.168857
15.3272,lp_complete,R.0.0.1.0.0.0.0.1,0.0776358,0.168857
15.3272,atomic_split,R.0.0.1.0.0.0.0.1,0.0776358,0.168857
15.7606,lp_complete,R.0.0.1.0.1.0.0,0.0776358,0.168857
15.7606,atomic_split,R.0.0.1.0.1.0.0,0.0776358,0.168857
16.2045,lp_complete,R.0.0.1.0.1.0.1,0.0776764,0.168857
16.2045,atomic_split,R.0.0.1.0.1.0.1,0.0776764,0.168857
