elapsed_time,native_global_LB,native_incumbent,verified_cutoff,native_gap,node_count,open_nodes,simplex_iterations,event_source
162.51704040000001,0.69962991714006784,0,0.71850407075497091,0,9116,2485,794635,solver_final
