generation,best_fitness,strict_improvement
0,-0.73786291646456403,true
1,-0.73786291646456403,false
2,-0.6928573161036915,true
3,-0.6928573161036915,false
4,-0.6928573161036915,false
5,-0.6928573161036915,false
6,-0.6928573161036915,false
7,-0.6928573161036915,false
8,-0.6928573161036915,false
9,-0.6928573161036915,false
10,-0.6928573161036915,false
11,-0.6928573161036915,false
12,-0.68258716642641626,true
13,-0.67281925356264405,true
14,-0.67281925356264405,false
15,-0.67281925356264405,false
16,-0.67281925356264405,false
17,-0.67281925356264405,false
18,-0.67281925356264405,false
19,-0.67281925356264405,false
20,-0.67281925356264405,false
21,-0.67281925356264405,false
22,-0.67281925356264405,false
23,-0.66254684230387983,true
24,-0.66254684230387983,false
25,-0.66254684230387983,false
26,-0.66155970593301983,true
27,-0.63312655682382346,true
28,-0.63169356416070388,true
29,-0.63169356416070388,false
30,-0.63169356416070388,false
31,-0.63169356416070388,false
32,-0.63169356416070388,false
33,-0.63169356416070388,false
34,-0.63169356416070388,false
35,-0.63169356416070388,false
36,-0.63169356416070388,false
37,-0.63169356416070388,false
38,-0.63169356416070388,false
39,-0.63169356416070388,false
40,-0.63169356416070388,false
41,-0.63169356416070388,false
42,-0.63169356416070388,false
43,-0.63169356416070388,false
44,-0.63169356416070388,false
45,-0.63169356416070388,false
46,-0.63169356416070388,false
47,-0.63169356416070388,false
48,-0.63169356416070388,false
49,-0.63169356416070388,false
50,-0.63169356416070388,false
51,-0.63169356416070388,false
52,-0.63169356416070388,false
53,-0.62840760391010297,true
54,-0.62840760391010297,false
55,-0.62840760391010297,false
56,-0.62840760391010297,false
57,-0.62840760391010297,false
58,-0.62840760391010297,false
59,-0.62840760391010297,false
60,-0.62542981736535852,true
61,-0.62542981736535852,false
62,-0.62542981736535852,false
63,-0.62542981736535852,false
64,-0.62542981736535852,false
65,-0.62542981736535852,false
66,-0.62542981736535852,false
67,-0.62542981736535852,false
68,-0.62542981736535852,false
69,-0.62542981736535852,false
70,-0.62542981736535852,false
71,-0.62542981736535852,false
72,-0.62542981736535852,false
73,-0.62542981736535852,false
74,-0.62542981736535852,false
75,-0.62542981736535852,false
76,-0.62542981736535852,false
77,-0.62542981736535852,false
78,-0.62542981736535852,false
79,-0.61451142348620835,true
80,-0.61451142348620835,false
81,-0.61451142348620835,false
82,-0.61451142348620835,false
83,-0.61451142348620835,false
84,-0.61451142348620835,false
85,-0.61451142348620835,false
86,-0.61451142348620835,false
87,-0.61451142348620835,false
88,-0.61451142348620835,false
89,-0.61451142348620835,false
90,-0.61451142348620835,false
91,-0.61451142348620835,false
92,-0.61451142348620835,false
93,-0.61451142348620835,false
94,-0.61451142348620835,false
95,-0.61451142348620835,false
96,-0.61451142348620835,false
97,-0.61451142348620835,false
98,-0.61451142348620835,false
99,-0.61451142348620835,false
100,-0.61451142348620835,false
101,-0.61451142348620835,false
102,-0.61451142348620835,false
103,-0.61451142348620835,false
104,-0.61451142348620835,false
105,-0.61451142348620835,false
106,-0.61451142348620835,false
107,-0.61451142348620835,false
108,-0.61451142348620835,false
109,-0.61451142348620835,false
110,-0.61451142348620835,false
111,-0.61451142348620835,false
112,-0.61451142348620835,false
113,-0.61451142348620835,false
114,-0.61451142348620835,false
115,-0.61451142348620835,false
116,-0.61451142348620835,false
117,-0.61451142348620835,false
118,-0.61451142348620835,false
119,-0.61451142348620835,false
120,-0.61451142348620835,false
121,-0.61451142348620835,false
122,-0.61451142348620835,false
123,-0.61451142348620835,false
124,-0.61451142348620835,false
125,-0.61451142348620835,false
126,-0.61451142348620835,false
127,-0.61451142348620835,false
128,-0.61451142348620835,false
129,-0.61451142348620835,false
130,-0.61451142348620835,false
131,-0.61451142348620835,false
132,-0.61451142348620835,false
133,-0.61451142348620835,false
134,-0.61451142348620835,false
135,-0.61451142348620835,false
136,-0.61451142348620835,false
137,-0.61451142348620835,false
138,-0.61451142348620835,false
139,-0.61451142348620835,false
140,-0.61451142348620835,false
141,-0.61451142348620835,false
142,-0.61451142348620835,false
143,-0.61451142348620835,false
144,-0.61451142348620835,false
145,-0.61451142348620835,false
146,-0.61451142348620835,false
147,-0.61451142348620835,false
148,-0.61451142348620835,false
149,-0.61451142348620835,false
150,-0.61451142348620835,false
151,-0.61451142348620835,false
152,-0.61451142348620835,false
153,-0.60999442108410351,true
154,-0.60999442108410351,false
155,-0.60999442108410351,false
156,-0.60999442108410351,false
157,-0.60999442108410351,false
158,-0.60999442108410351,false
159,-0.60999442108410351,false
160,-0.60999442108410351,false
161,-0.60999442108410351,false
162,-0.60999442108410351,false
163,-0.60999442108410351,false
164,-0.60999442108410351,false
165,-0.60999442108410351,false
166,-0.60999442108410351,false
167,-0.60999442108410351,false
168,-0.60999442108410351,false
169,-0.60999442108410351,false
170,-0.60999442108410351,false
171,-0.60999442108410351,false
172,-0.60999442108410351,false
173,-0.60999442108410351,false
174,-0.60999442108410351,false
175,-0.60999442108410351,false
176,-0.60999442108410351,false
177,-0.60999442108410351,false
178,-0.60999442108410351,false
179,-0.60999442108410351,false
180,-0.60999442108410351,false
181,-0.60999442108410351,false
182,-0.60999442108410351,false
183,-0.60999442108410351,false
184,-0.60999442108410351,false
185,-0.60999442108410351,false
186,-0.60999442108410351,false
187,-0.60999442108410351,false
188,-0.60999442108410351,false
189,-0.60999442108410351,false
190,-0.60999442108410351,false
191,-0.60999442108410351,false
192,-0.60999442108410351,false
193,-0.60999442108410351,false
194,-0.60999442108410351,false
195,-0.60999442108410351,false
196,-0.60999442108410351,false
197,-0.60999442108410351,false
198,-0.60999442108410351,false
199,-0.60999442108410351,false
200,-0.60999442108410351,false
201,-0.60999442108410351,false
202,-0.60999442108410351,false
203,-0.60999442108410351,false
204,-0.60999442108410351,false
205,-0.60999442108410351,false
206,-0.60999442108410351,false
207,-0.60999442108410351,false
208,-0.60999442108410351,false
209,-0.60999442108410351,false
210,-0.60999442108410351,false
211,-0.60999442108410351,false
212,-0.60999442108410351,false
213,-0.60999442108410351,false
214,-0.60999442108410351,false
215,-0.60999442108410351,false
216,-0.60999442108410351,false
217,-0.60999442108410351,false
218,-0.60999442108410351,false
219,-0.60999442108410351,false
220,-0.60999442108410351,false
221,-0.60999442108410351,false
222,-0.60999442108410351,false
223,-0.60999442108410351,false
224,-0.60999442108410351,false
225,-0.60999442108410351,false
226,-0.60999442108410351,false
227,-0.60999442108410351,false
228,-0.60999442108410351,false
229,-0.60999442108410351,false
230,-0.60999442108410351,false
231,-0.60999442108410351,false
232,-0.60448853706284789,true
233,-0.60448853706284789,false
234,-0.60448853706284789,false
235,-0.60448853706284789,false
236,-0.60448853706284789,false
237,-0.60448853706284789,false
238,-0.60448853706284789,false
239,-0.60448853706284789,false
240,-0.60448853706284789,false
241,-0.60448853706284789,false
242,-0.60448853706284789,false
