time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
10.0075912,native_hga_tgbc_initial,0.0495233728412,0.0220102660205,0.183420712138,1.22755859393,true,3,19,65,65,0,417551e4e4fa5cc0,,true,false,true
20.0194337,local_redecode_repair,0.0491525526647,0.0193859708441,0.198443878804,0.000370820176414,true,3,19,66,66,0,eca46abcebf80720,,true,false,true
