telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.332871,lp_complete,R,0,0.0192781,open,0.00301644,0.0192781,"complete_optimal_interval_lp_bound"
0.332908,atomic_unconditional_split,R,0,0.0192781,replaced,0.00301644,0.0192781,"initial_partition"
0.661636,lp_complete,R.0,0,0.00963903,open,0.00301644,0.0192781,"complete_optimal_interval_lp_bound"
0.661662,atomic_unconditional_split,R.0,0,0.00963903,replaced,0.00301644,0.0192781,"initial_partition"
0.92916,lp_complete,R.1,0.00963903,0.0192781,open,0.00313158,0.0192781,"complete_optimal_interval_lp_bound"
0.929187,atomic_unconditional_split,R.1,0.00963903,0.0192781,replaced,0.00313158,0.0192781,"initial_partition"
1.2576,lp_complete,R.0.0,0,0.00481951,open,0.00313158,0.0192781,"complete_optimal_interval_lp_bound"
1.25762,atomic_unconditional_split,R.0.0,0,0.00481951,replaced,0.00313158,0.0192781,"adaptive_refinement"
1.61591,lp_complete,R.0.1,0.00481951,0.00963903,open,0.0032094,0.0192781,"complete_optimal_interval_lp_bound"
1.61594,atomic_unconditional_split,R.0.1,0.00481951,0.00963903,replaced,0.0032094,0.0192781,"adaptive_refinement"
1.9467,lp_complete,R.0.0.0,0,0.00240976,open,0.0032094,0.0192781,"complete_optimal_interval_lp_bound"
1.94673,atomic_unconditional_split,R.0.0.0,0,0.00240976,replaced,0.0032094,0.0192781,"adaptive_refinement"
2.2661,lp_complete,R.0.0.1,0.00240976,0.00481951,open,0.00326366,0.0192781,"complete_optimal_interval_lp_bound"
2.26614,atomic_unconditional_split,R.0.0.1,0.00240976,0.00481951,replaced,0.00326366,0.0192781,"adaptive_refinement"
2.55996,lp_complete,R.0.0.0.0,0,0.00120488,open,0.00326366,0.0192781,"complete_optimal_interval_lp_bound"
2.55999,atomic_unconditional_split,R.0.0.0.0,0,0.00120488,replaced,0.00326366,0.0192781,"adaptive_refinement"
2.86001,lp_complete,R.0.0.0.1,0.00120488,0.00240976,open,0.00347235,0.0192781,"complete_optimal_interval_lp_bound"
2.86004,atomic_unconditional_split,R.0.0.0.1,0.00120488,0.00240976,replaced,0.00347235,0.0192781,"adaptive_refinement"
3.02589,lp_infeasible,R.0.0.0.0.0,0,0.000602439,empty,0.00347235,0.0192781,"complete_interval_lp_infeasible"
3.32859,lp_complete,R.0.0.0.0.1,0.000602439,0.00120488,open,0.00378615,0.0192781,"complete_optimal_interval_lp_bound"
3.32862,atomic_unconditional_split,R.0.0.0.0.1,0.000602439,0.00120488,replaced,0.00378615,0.0192781,"adaptive_refinement"
3.64433,lp_complete,R.0.0.0.0.1.1,0.000903659,0.00120488,open,0.00378615,0.0192781,"complete_optimal_interval_lp_bound"
3.64436,atomic_unconditional_split,R.0.0.0.0.1.1,0.000903659,0.00120488,replaced,0.00378615,0.0192781,"adaptive_refinement"
3.94142,lp_complete,R.0.0.0.0.1.0,0.000602439,0.000903659,open,0.00390203,0.0192781,"complete_optimal_interval_lp_bound"
3.94144,atomic_unconditional_split,R.0.0.0.0.1.0,0.000602439,0.000903659,replaced,0.00390203,0.0192781,"adaptive_refinement"
4.25411,lp_complete,R.0.0.0.0.1.0.0,0.000602439,0.000753049,open,0.00390203,0.0192781,"complete_optimal_interval_lp_bound"
4.25414,atomic_unconditional_split,R.0.0.0.0.1.0.0,0.000602439,0.000753049,replaced,0.00390203,0.0192781,"adaptive_refinement"
4.56339,lp_complete,R.0.0.0.0.1.0.1,0.000753049,0.000903659,open,0.00394404,0.0192781,"complete_optimal_interval_lp_bound"
