telemetry_seconds,event,leaf_id,global_lb,verified_ub
0.0256738,initialize,R,0,0.0192781
0.332875,lp_complete,R,0.00301644,0.0192781
0.332911,atomic_split,R,0.00301644,0.0192781
0.66164,lp_complete,R.0,0.00301644,0.0192781
0.661665,atomic_split,R.0,0.00301644,0.0192781
0.929164,lp_complete,R.1,0.00313158,0.0192781
0.929191,atomic_split,R.1,0.00313158,0.0192781
1.2576,lp_complete,R.0.0,0.00313158,0.0192781
1.25763,atomic_split,R.0.0,0.00313158,0.0192781
1.61591,lp_complete,R.0.1,0.0032094,0.0192781
1.61594,atomic_split,R.0.1,0.0032094,0.0192781
1.94671,lp_complete,R.0.0.0,0.0032094,0.0192781
1.94673,atomic_split,R.0.0.0,0.0032094,0.0192781
2.26611,lp_complete,R.0.0.1,0.00326366,0.0192781
2.26615,atomic_split,R.0.0.1,0.00326366,0.0192781
2.55997,lp_complete,R.0.0.0.0,0.00326366,0.0192781
2.56,atomic_split,R.0.0.0.0,0.00326366,0.0192781
2.86001,lp_complete,R.0.0.0.1,0.00347235,0.0192781
2.86004,atomic_split,R.0.0.0.1,0.00347235,0.0192781
3.02589,lp_infeasible,R.0.0.0.0.0,0.00347235,0.0192781
3.3286,lp_complete,R.0.0.0.0.1,0.00378615,0.0192781
3.32862,atomic_split,R.0.0.0.0.1,0.00378615,0.0192781
3.64433,lp_complete,R.0.0.0.0.1.1,0.00378615,0.0192781
3.64436,atomic_split,R.0.0.0.0.1.1,0.00378615,0.0192781
3.94142,lp_complete,R.0.0.0.0.1.0,0.00390203,0.0192781
3.94145,atomic_split,R.0.0.0.0.1.0,0.00390203,0.0192781
4.25411,lp_complete,R.0.0.0.0.1.0.0,0.00390203,0.0192781
4.25415,atomic_split,R.0.0.0.0.1.0.0,0.00390203,0.0192781
4.56339,lp_complete,R.0.0.0.0.1.0.1,0.00394404,0.0192781
4.56343,atomic_split,R.0.0.0.0.1.0.1,0.00394404,0.0192781
4.86908,lp_complete,R.0.0.0.0.1.1.1,0.00394404,0.0192781
4.86911,atomic_split,R.0.0.0.0.1.1.1,0.00394404,0.0192781
5.18064,lp_complete,R.0.0.0.0.1.1.0,0.00396061,0.0192781
5.18067,atomic_split,R.0.0.0.0.1.1.0,0.00396061,0.0192781
5.47148,lp_complete,R.0.0.0.0.1.0.0.0,0.00396061,0.0192781
5.51318,terminal_mip_complete,R.0.0.0.0.1.0.0.0,0.00396061,0.0192781
5.83224,lp_complete,R.0.0.0.0.1.0.0.1,0.00398102,0.0192781
5.87625,terminal_mip_complete,R.0.0.0.0.1.0.0.1,0.00398102,0.0192781
6.19385,lp_complete,R.0.0.0.0.1.0.1.0,0.00398102,0.0192781
6.23756,terminal_mip_complete,R.0.0.0.0.1.0.1.0,0.00398102,0.0192781
6.55057,lp_complete,R.0.0.0.0.1.0.1.1,0.00400231,0.0192781
6.59305,terminal_mip_complete,R.0.0.0.0.1.0.1.1,0.00400231,0.0192781
6.89843,lp_complete,R.0.0.0.0.1.1.0.0,0.00400231,0.0192781
6.93994,terminal_mip_complete,R.0.0.0.0.1.1.0.0,0.00400231,0.0192781
7.2372,lp_complete,R.0.0.0.0.1.1.0.1,0.00402289,0.0192781
7.27887,terminal_mip_complete,R.0.0.0.0.1.1.0.1,0.00402289,0.0192781
7.59316,lp_complete,R.0.0.0.0.1.1.1.1,0.00402289,0.0192781
7.63662,terminal_mip_complete,R.0.0.0.0.1.1.1.1,0.00402289,0.0192781
7.95228,lp_complete,R.0.0.0.0.1.1.1.0,0.00405267,0.0192781
7.99421,terminal_mip_complete,R.0.0.0.0.1.1.1.0,0.00406853,0.0192781
8.3162,lp_complete,R.0.0.0.1.1,0.00406853,0.0192781
8.31624,atomic_split,R.0.0.0.1.1,0.00406853,0.0192781
8.6248,lp_complete,R.0.0.0.1.0,0.00407592,0.0192781
8.62484,atomic_split,R.0.0.0.1.0,0.00407592,0.0192781
8.94277,lp_complete,R.0.0.0.1.0.0,0.00407592,0.0192781
8.9428,atomic_split,R.0.0.0.1.0.0,0.00407592,0.0192781
9.26437,lp_complete,R.0.0.0.1.0.1,0.00407963,0.0192781
9.26442,atomic_split,R.0.0.0.1.0.1,0.00407963,0.0192781
9.56623,lp_complete,R.0.0.0.1.0.0.0,0.00407963,0.0192781
9.56638,atomic_split,R.0.0.0.1.0.0.0,0.00407963,0.0192781
9.88455,lp_complete,R.0.0.0.1.0.0.1,0.00408173,0.0192781
9.88458,atomic_split,R.0.0.0.1.0.0.1,0.00408173,0.0192781
10.2113,lp_complete,R.0.0.0.1.0.0.0.0,0.00408173,0.0192781
10.254,terminal_mip_complete,R.0.0.0.1.0.0.0.0,0.00408173,0.0192781
10.5625,lp_complete,R.0.0.0.1.0.0.0.1,0.0041346,0.0192781
10.6039,terminal_mip_complete,R.0.0.0.1.0.0.0.1,0.00418589,0.0192781
10.9197,lp_complete,R.0.0.0.1.0.0.1.0,0.00418589,0.0192781
10.9611,terminal_mip_complete,R.0.0.0.1.0.0.1.0,0.00418589,0.0192781
11.2706,lp_complete,R.0.0.0.1.0.0.1.1,0.00423913,0.0192781
11.3118,terminal_mip_complete,R.0.0.0.1.0.0.1.1,0.0042886,0.0192781
11.6223,lp_complete,R.0.0.0.1.0.1.0,0.0042886,0.0192781
11.6224,atomic_split,R.0.0.0.1.0.1.0,0.0042886,0.0192781
11.93,lp_complete,R.0.0.0.1.0.1.1,0.00429045,0.0192781
11.9303,atomic_split,R.0.0.0.1.0.1.1,0.00429045,0.0192781
12.2421,lp_complete,R.0.0.0.1.0.1.0.0,0.00429045,0.0192781
12.2831,terminal_mip_complete,R.0.0.0.1.0.1.0.0,0.00429045,0.0192781
12.5852,lp_complete,R.0.0.0.1.0.1.0.1,0.00434366,0.0192781
12.6276,terminal_mip_complete,R.0.0.0.1.0.1.0.1,0.00439487,0.0192781
12.9204,lp_complete,R.0.0.0.1.0.1.1.0,0.00439487,0.0192781
12.9621,terminal_mip_complete,R.0.0.0.1.0.1.1.0,0.00439487,0.0192781
13.2754,lp_complete,R.0.0.0.1.0.1.1.1,0.00444805,0.0192781
13.3204,terminal_mip_complete,R.0.0.0.1.0.1.1.1,0.00449374,0.0192781
13.6202,lp_complete,R.0.0.0.1.1.1,0.00449374,0.0192781
13.6202,atomic_split,R.0.0.0.1.1.1,0.00449374,0.0192781
13.9417,lp_complete,R.0.0.0.1.1.0,0.00449736,0.0192781
13.9417,atomic_split,R.0.0.0.1.1.0,0.00449736,0.0192781
14.2475,lp_complete,R.0.0.0.1.1.0.0,0.00449736,0.0192781
14.2477,atomic_split,R.0.0.0.1.1.0.0,0.00449736,0.0192781
14.5711,lp_complete,R.0.0.0.1.1.0.1,0.00449936,0.0192781
14.5711,atomic_split,R.0.0.0.1.1.0.1,0.00449936,0.0192781
14.8841,lp_complete,R.0.0.0.1.1.0.0.0,0.00449936,0.0192781
14.927,terminal_mip_complete,R.0.0.0.1.1.0.0.0,0.00449936,0.0192781
15.2366,lp_complete,R.0.0.0.1.1.0.0.1,0.00455251,0.0192781
15.385,terminal_mip_complete,R.0.0.0.1.1.0.0.1,0.00460378,0.0192781
15.7156,lp_complete,R.0.0.0.1.1.0.1.0,0.00460378,0.0192781
15.8624,terminal_mip_complete,R.0.0.0.1.1.0.1.0,0.00460378,0.0192781
