telemetry_seconds,event,leaf_id,global_lb,verified_ub
0.017933,initialize,R,0,2.35241
0.462076,lp_complete,R,1.73413,2.35241
0.462104,atomic_split,R,1.73413,2.35241
0.815142,lp_complete,R.0,1.73413,2.35241
0.815165,atomic_split,R.0,1.73413,2.35241
1.21557,lp_complete,R.1,1.98026,2.35241
1.21559,atomic_split,R.1,1.98026,2.35241
1.64109,lp_complete,R.1.0,1.98026,2.35241
1.64112,atomic_split,R.1.0,1.98026,2.35241
2.00838,lp_complete,R.1.1,1.98143,2.35241
2.00841,atomic_split,R.1.1,1.98143,2.35241
2.39149,lp_complete,R.1.0.1,1.98143,2.35241
2.39152,atomic_split,R.1.0.1,1.98143,2.35241
2.78214,lp_complete,R.1.0.0,1.98833,2.35241
2.78217,atomic_split,R.1.0.0,1.98833,2.35241
3.15845,lp_complete,R.1.0.0.1,1.98833,2.35241
3.15848,atomic_split,R.1.0.0.1,1.98833,2.35241
3.58707,lp_complete,R.1.0.0.0,2.00152,2.35241
3.5871,atomic_split,R.1.0.0.0,2.00152,2.35241
3.98,lp_complete,R.1.0.0.0.0,2.00152,2.35241
3.98003,atomic_split,R.1.0.0.0.0,2.00152,2.35241
4.37764,lp_complete,R.1.0.0.0.1,2.01133,2.35241
4.37767,atomic_split,R.1.0.0.0.1,2.01133,2.35241
4.76986,lp_complete,R.1.0.0.0.1.0,2.01133,2.35241
4.76989,atomic_split,R.1.0.0.0.1.0,2.01133,2.35241
5.18077,lp_complete,R.1.0.0.0.1.1,2.01632,2.35241
5.1808,atomic_split,R.1.0.0.0.1.1,2.01632,2.35241
5.61908,lp_complete,R.1.0.0.0.1.1.0,2.01632,2.35241
5.61911,atomic_split,R.1.0.0.0.1.1.0,2.01632,2.35241
5.99226,lp_complete,R.1.0.0.0.1.1.1,2.01889,2.35241
5.99229,atomic_split,R.1.0.0.0.1.1.1,2.01889,2.35241
6.41626,lp_complete,R.1.0.0.0.1.1.1.1,2.01889,2.35241
