parent_id,parent_bound,child_id,child_inherited_bound,inheritance_valid,source
R.1.0.0.1.0.0.0.0,2.02287,R.1.0.0.1.0.0.0.0.0,2.02287,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.0.0.0,2.02287,R.1.0.0.1.0.0.0.0.1,2.02287,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.0.0.1,2.02517,R.1.0.0.1.0.0.0.1.0,2.02517,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.0.0.1,2.02517,R.1.0.0.1.0.0.0.1.1,2.02517,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.0.0.0.0,2.02291,R.1.0.0.1.0.0.0.0.0.0,2.02291,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.0.0.0.0,2.02291,R.1.0.0.1.0.0.0.0.0.1,2.02291,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.0.0.0.1,2.02405,R.1.0.0.1.0.0.0.0.1.0,2.02405,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.0.0.0.1,2.02405,R.1.0.0.1.0.0.0.0.1.1,2.02405,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.0.0.1.1,2.02645,R.1.0.0.1.0.0.0.1.1.0,2.02645,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.0.0.1.1,2.02645,R.1.0.0.1.0.0.0.1.1.1,2.02645,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.0.0.1.0,2.02519,R.1.0.0.1.0.0.0.1.0.0,2.02519,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.0.0.1.0,2.02519,R.1.0.0.1.0.0.0.1.0.1,2.02519,true,"inherited_complete_parent_lp_bound"
