leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,presolve_observed,root_relaxation_observed,model_sha256,row_signature,native_log
R.1.0.0.0.1.0,LP,"OPTIMAL",0,266.016,0.238,0.665794,0,3483,0,0.0292545,1,0,ca0d6698d6e84d60a2e0f2b599ba9b2ed0a25f22eaec9ff1ecb5b7dc049d5a55,ca0d6698d6e84d60a2e0f2b599ba9b2ed0a25f22eaec9ff1ecb5b7dc049d5a55,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.0_lp.gurobi.log"
R.1.0.0.0.1.1,LP,"OPTIMAL",0,265.623,0.258,0.715183,0,3568,0,0.0292545,1,0,21a0a8b3da16dc35e6c33c478474baf18707c37689e405f5e0a6401deb3d7e21,21a0a8b3da16dc35e6c33c478474baf18707c37689e405f5e0a6401deb3d7e21,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1_lp.gurobi.log"
R.1.0.0.0.1.1.0,LP,"OPTIMAL",0,265.211,0.282,0.674344,0,3249,0,0.0292545,1,0,b3a743b64dbe440a852fd012013c4267ea69177fc0c748a3a601dba4b1ee6fb8,b3a743b64dbe440a852fd012013c4267ea69177fc0c748a3a601dba4b1ee6fb8,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.0_lp.gurobi.log"
R.1.0.0.0.1.1.1,LP,"OPTIMAL",0,264.774,0.218,0.608146,0,3081,0,0.0292545,1,0,9f7947b9a9c363103a4d2c2e4d28043915405f44dd21b060bf0998c96aae58aa,9f7947b9a9c363103a4d2c2e4d28043915405f44dd21b060bf0998c96aae58aa,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1_lp.gurobi.log"
R.1.0.0.0.1.1.1.1,LP,"OPTIMAL",0,264.4,0.244,0.615648,0,3361,0,0.0292545,1,0,839b75a0fa6178b2368a7626815bfc19021a9e4247f4c47a6f6e0c3b2724e6c7,839b75a0fa6178b2368a7626815bfc19021a9e4247f4c47a6f6e0c3b2724e6c7,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1.1_lp.gurobi.log"
R.1.0.0.0.1.1.1.0,LP,"OPTIMAL",0,263.97,0.228,0.64958,0,3098,0,0.0292545,1,0,7bcff543dd29eb0b68666b5a4df34aec47a57b91701c3cfb0329ce6423ee2135,7bcff543dd29eb0b68666b5a4df34aec47a57b91701c3cfb0329ce6423ee2135,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1.0_lp.gurobi.log"
R.1.0.0.0.1.1.1.0.0,LP,"OPTIMAL",0,263.583,0.2,0.587834,0,2969,0,0.0292545,1,0,c20be5f93a9a481ebcebd3a36c0bc1a4eabafb5276d9c01a50882a901809203a,c20be5f93a9a481ebcebd3a36c0bc1a4eabafb5276d9c01a50882a901809203a,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1.0.0_lp.gurobi.log"
R.1.0.0.0.1.1.1.0.1,LP,"OPTIMAL",0,263.221,0.233,0.664424,0,3578,0,0.0292545,1,0,8598874ac61c340cd81ab2f3761031120ae09b6ab32cac1ab4269f9124708d23,8598874ac61c340cd81ab2f3761031120ae09b6ab32cac1ab4269f9124708d23,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1.0.1_lp.gurobi.log"
R.1.0.0.0.1.1.1.0.1.0,LP,"OPTIMAL",0,262.829,0.252,0.726132,0,3608,0,0.0292545,1,0,ff9367e52b5fc17d89fd63ea63e0adc8c1718143b266278e4141ca24e56b6319,ff9367e52b5fc17d89fd63ea63e0adc8c1718143b266278e4141ca24e56b6319,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1.0.1.0_lp.gurobi.log"
R.1.0.0.0.1.1.1.0.1.0,MIP,"INFEASIBLE",0,262.544,5.587,10.4211,1,23495,0,0.07432,1,1,ff9367e52b5fc17d89fd63ea63e0adc8c1718143b266278e4141ca24e56b6319,ff9367e52b5fc17d89fd63ea63e0adc8c1718143b266278e4141ca24e56b6319,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1.0.1.0_terminal_mip.gurobi.log"
R.1.0.0.0.1.1.1.0.1.1,LP,"OPTIMAL",0,256.793,0.233,0.673442,0,3245,0,0.07432,1,0,6ea5fddf1eaf653d33240ec7f6bf95c95eeedc7e7e51b6b3dd8a78c1593a30ff,6ea5fddf1eaf653d33240ec7f6bf95c95eeedc7e7e51b6b3dd8a78c1593a30ff,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1.0.1.1_lp.gurobi.log"
R.1.0.0.0.1.1.1.0.1.1,MIP,"INFEASIBLE",0,256.526,8.883,14.0785,1,26369,0,0.07432,1,1,6ea5fddf1eaf653d33240ec7f6bf95c95eeedc7e7e51b6b3dd8a78c1593a30ff,6ea5fddf1eaf653d33240ec7f6bf95c95eeedc7e7e51b6b3dd8a78c1593a30ff,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1.0.1.1_terminal_mip.gurobi.log"
R.1.0.0.0.1.1.1.1.0,LP,"OPTIMAL",0,247.479,0.233,0.658882,0,3345,0,0.07432,1,0,51a53416bdc6ad55bb46691fd29f985066202226e888e1dda2e6eae389979fb3,51a53416bdc6ad55bb46691fd29f985066202226e888e1dda2e6eae389979fb3,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1.1.0_lp.gurobi.log"
R.1.0.0.0.1.1.1.1.1,LP,"OPTIMAL",0,247.089,0.2,0.565843,0,2938,0,0.07432,1,0,efa77db2844bd82b8ce683a5a3bc831735d1323c1e81ae606a885dc46f2ccd16,efa77db2844bd82b8ce683a5a3bc831735d1323c1e81ae606a885dc46f2ccd16,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1.1.1_lp.gurobi.log"
R.1.0.0.0.1.1.1.1.0.1,LP,"OPTIMAL",0,246.729,0.228,0.659813,0,3261,0,0.07432,1,0,60c3d7e8f7fc4ec3d304e6c0743b73fb7e200f96fb42951e26673c93a5dc6f8b,60c3d7e8f7fc4ec3d304e6c0743b73fb7e200f96fb42951e26673c93a5dc6f8b,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1.1.0.1_lp.gurobi.log"
R.1.0.0.0.1.1.1.1.0.1,MIP,"INFEASIBLE",0,246.468,11.989,22.7262,77,41856,0,0.0783839,1,1,60c3d7e8f7fc4ec3d304e6c0743b73fb7e200f96fb42951e26673c93a5dc6f8b,60c3d7e8f7fc4ec3d304e6c0743b73fb7e200f96fb42951e26673c93a5dc6f8b,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1.1.0.1_terminal_mip.gurobi.log"
R.1.0.0.0.1.1.1.1.0.0,LP,"OPTIMAL",0,234.314,0.243,0.692779,0,3409,0,0.0783839,1,0,1c6fc83712b47eaea553e059a568cd481c828232ae5c8294a1ad062b633719a8,1c6fc83712b47eaea553e059a568cd481c828232ae5c8294a1ad062b633719a8,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1.1.0.0_lp.gurobi.log"
R.1.0.0.0.1.1.1.1.0.0,MIP,"INFEASIBLE",0,234.037,11.323,20.4319,37,35518,0,0.0783839,1,1,1c6fc83712b47eaea553e059a568cd481c828232ae5c8294a1ad062b633719a8,1c6fc83712b47eaea553e059a568cd481c828232ae5c8294a1ad062b633719a8,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1.1.0.0_terminal_mip.gurobi.log"
R.1.0.0.0.1.1.0.0,LP,"OPTIMAL",0,222.551,0.205,0.592842,0,3162,0,0.0783839,1,0,b017157d33848974fa3058909148cc02760b438692930febedb834e06a674d22,b017157d33848974fa3058909148cc02760b438692930febedb834e06a674d22,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.0.0_lp.gurobi.log"
R.1.0.0.0.1.1.0.1,LP,"OPTIMAL",0,222.191,0.24,0.698424,0,3343,0,0.0783839,1,0,d5861c6545940edc401e94f9b19ad159f3ff45b4c1922683430326923d14957a,d5861c6545940edc401e94f9b19ad159f3ff45b4c1922683430326923d14957a,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.0.1_lp.gurobi.log"
R.1.0.0.0.1.1.1.0.0.0,LP,"OPTIMAL",0,221.796,0.242,0.707119,0,3460,0,0.0783839,1,0,627d7f73bf67982ee537059a6e1ebac0c47ecf508da13c55d4a2e5b5bbe4946f,627d7f73bf67982ee537059a6e1ebac0c47ecf508da13c55d4a2e5b5bbe4946f,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1.0.0.0_lp.gurobi.log"
R.1.0.0.0.1.1.1.0.0.0,MIP,"INFEASIBLE",0,221.521,4.495,8.18777,1,20860,0,0.0783839,1,1,627d7f73bf67982ee537059a6e1ebac0c47ecf508da13c55d4a2e5b5bbe4946f,627d7f73bf67982ee537059a6e1ebac0c47ecf508da13c55d4a2e5b5bbe4946f,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1.0.0.0_terminal_mip.gurobi.log"
R.1.0.0.0.1.1.1.0.0.1,LP,"OPTIMAL",0,216.869,0.233,0.66974,0,3286,0,0.0783839,1,0,0641a8ae10b68d7c6f5dac216515c569d84f3297f3709345063dfb2ff82e0b9f,0641a8ae10b68d7c6f5dac216515c569d84f3297f3709345063dfb2ff82e0b9f,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1.0.0.1_lp.gurobi.log"
R.1.0.0.0.1.1.1.0.0.1,MIP,"INFEASIBLE",0,216.601,5.065,9.55797,1,21308,0,0.0783839,1,1,0641a8ae10b68d7c6f5dac216515c569d84f3297f3709345063dfb2ff82e0b9f,0641a8ae10b68d7c6f5dac216515c569d84f3297f3709345063dfb2ff82e0b9f,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1.0.0.1_terminal_mip.gurobi.log"
R.1.0.0.0.1.1.1.1.1.0,LP,"OPTIMAL",0,211.379,0.267,0.791292,0,3719,0,0.0783839,1,0,703aebc5ca514216e6df265b041f155e96479dbf5368c4c743253d3ac17ab3d7,703aebc5ca514216e6df265b041f155e96479dbf5368c4c743253d3ac17ab3d7,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1.1.1.0_lp.gurobi.log"
R.1.0.0.0.1.1.1.1.1.0,MIP,"INFEASIBLE",0,211.079,10.465,17.9939,47,30219,0,0.0783839,1,1,703aebc5ca514216e6df265b041f155e96479dbf5368c4c743253d3ac17ab3d7,703aebc5ca514216e6df265b041f155e96479dbf5368c4c743253d3ac17ab3d7,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1.1.1.0_terminal_mip.gurobi.log"
R.1.0.0.0.1.1.1.1.1.1,LP,"OPTIMAL",0,200.454,0.206,0.568964,0,2914,0,0.0783839,1,0,12d43c8603c04140bda47f8b3887e18f508a92399314c5455b4f5fa266630a7e,12d43c8603c04140bda47f8b3887e18f508a92399314c5455b4f5fa266630a7e,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1.1.1.1_lp.gurobi.log"
R.1.0.0.0.1.1.1.1.1.1,MIP,"INFEASIBLE",0,200.215,29.041,57.8817,475,102986,0,0.0917402,1,1,12d43c8603c04140bda47f8b3887e18f508a92399314c5455b4f5fa266630a7e,12d43c8603c04140bda47f8b3887e18f508a92399314c5455b4f5fa266630a7e,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.1.1.1.1_terminal_mip.gurobi.log"
R.1.0.0.0.1.1.0.1.1,LP,"OPTIMAL",0,171.011,0.226,0.659169,0,3311,0,0.0917402,1,0,faea8de5f6223370db4dcfaa6157ed2e84bcde9787aea06b1afcea0577f3a93f,faea8de5f6223370db4dcfaa6157ed2e84bcde9787aea06b1afcea0577f3a93f,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.0.1.1_lp.gurobi.log"
R.1.0.0.0.1.1.0.1.0,LP,"OPTIMAL",0,170.63,0.201,0.584225,0,2863,0,0.0917402,1,0,6e7768c7793b62011e6f882c74fc09d7117345ba22043724e5caf045dadb6025,6e7768c7793b62011e6f882c74fc09d7117345ba22043724e5caf045dadb6025,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.0.1.0_lp.gurobi.log"
R.1.0.0.1.0,LP,"OPTIMAL",0,170.275,0.253,0.716425,0,3596,0,0.0917402,1,0,c55e0b1c05b20267a0461e0425960bc2cec4f8e190630bd4b846edcf03195028,c55e0b1c05b20267a0461e0425960bc2cec4f8e190630bd4b846edcf03195028,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.1.0_lp.gurobi.log"
R.1.0.0.1.1,LP,"OPTIMAL",0,169.87,0.243,0.682445,0,3509,0,0.0917402,1,0,b40935b55aa7226122ca204d1e459235e2d1a4a54e28a7042269393f97feb6a6,b40935b55aa7226122ca204d1e459235e2d1a4a54e28a7042269393f97feb6a6,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.1.1_lp.gurobi.log"
R.1.0.0.1.0.1,LP,"OPTIMAL",0,169.475,0.194,0.567328,0,3085,0,0.0917402,1,0,c3ba425f32d7fbc548e9ef03f974794a2f61c037335e553671f6c26e39b02cd8,c3ba425f32d7fbc548e9ef03f974794a2f61c037335e553671f6c26e39b02cd8,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.1.0.1_lp.gurobi.log"
R.1.0.0.1.0.0,LP,"OPTIMAL",0,169.124,0.241,0.687839,0,3669,0,0.0917402,1,0,4007222813ab5cd40b249897fdbcdce63ed2ffaee36cf2bb574d9e265489e46b,4007222813ab5cd40b249897fdbcdce63ed2ffaee36cf2bb574d9e265489e46b,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.1.0.0_lp.gurobi.log"
R.1.0.0.1.0.0.0,LP,"OPTIMAL",0,168.724,0.212,0.614301,0,3129,0,0.0917402,1,0,6470ad1f1e6104abbf685086a79d32c3aaf941d3f6d0542aa442b3cca4b714cb,6470ad1f1e6104abbf685086a79d32c3aaf941d3f6d0542aa442b3cca4b714cb,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.1.0.0.0_lp.gurobi.log"
R.1.0.0.1.0.0.1,LP,"OPTIMAL",0,168.352,0.231,0.624217,0,3420,0,0.0917402,1,0,5f0169a0287ab0cec963968db5814b7c913566d9a3596810f9162967da83d29d,5f0169a0287ab0cec963968db5814b7c913566d9a3596810f9162967da83d29d,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.1.0.0.1_lp.gurobi.log"
R.1.0.0.1.0.0.0.0,LP,"OPTIMAL",0,167.962,0.232,0.631636,0,3365,0,0.0917402,1,0,d79108fbc617862127e1679deecca2ca9dcc2adc76c95e97b132a66a78f26f2c,d79108fbc617862127e1679deecca2ca9dcc2adc76c95e97b132a66a78f26f2c,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.1.0.0.0.0_lp.gurobi.log"
R.1.0.0.1.0.0.0.1,LP,"OPTIMAL",0,167.57,0.267,0.746658,0,4007,0,0.0917402,1,0,df04888466b1dad7b41a0aea9d3c290de107383679b9f698a9c2cd774a7779b3,df04888466b1dad7b41a0aea9d3c290de107383679b9f698a9c2cd774a7779b3,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.1.0.0.0.1_lp.gurobi.log"
R.1.0.0.1.0.0.0.0.0,LP,"OPTIMAL",0,167.146,0.254,0.721083,0,3714,0,0.0917402,1,0,b7c2d5260ec901683c1dcc030f856be2161fe87251789c71b43883265fcaebe4,b7c2d5260ec901683c1dcc030f856be2161fe87251789c71b43883265fcaebe4,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.1.0.0.0.0.0_lp.gurobi.log"
R.1.0.0.1.0.0.0.0.1,LP,"OPTIMAL",0,166.739,0.225,0.648205,0,3360,0,0.0917402,1,0,d6835a9a005816b9999ad9fa83c3a0aba2f4d687efa4e4e7f27a143bac6a2d48,d6835a9a005816b9999ad9fa83c3a0aba2f4d687efa4e4e7f27a143bac6a2d48,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.1.0.0.0.0.1_lp.gurobi.log"
R.1.0.0.0.1.1.0.1.1.1,LP,"OPTIMAL",0,166.36,0.225,0.660587,0,3343,0,0.0917402,1,0,950b44314042be04b9a8f959a1967b820b4c80a1e3b88d8725aaae0d2179c016,950b44314042be04b9a8f959a1967b820b4c80a1e3b88d8725aaae0d2179c016,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.0.1.1.1_lp.gurobi.log"
R.1.0.0.0.1.1.0.1.1.1,MIP,"INFEASIBLE",0,166.103,3.606,6.17898,1,12148,0,0.0917402,1,1,950b44314042be04b9a8f959a1967b820b4c80a1e3b88d8725aaae0d2179c016,950b44314042be04b9a8f959a1967b820b4c80a1e3b88d8725aaae0d2179c016,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.0.1.1.1_terminal_mip.gurobi.log"
R.1.0.0.0.1.1.0.1.1.0,LP,"OPTIMAL",0,162.335,0.222,0.648822,0,3341,0,0.0917402,1,0,8473caa2f408c7c521d5c5a14aa7a4211690de69855b7f0a925506697dea1f58,8473caa2f408c7c521d5c5a14aa7a4211690de69855b7f0a925506697dea1f58,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.0.1.1.0_lp.gurobi.log"
R.1.0.0.0.1.1.0.1.1.0,MIP,"INFEASIBLE",0,162.079,3.895,7.23519,1,18958,0,0.0917402,1,1,8473caa2f408c7c521d5c5a14aa7a4211690de69855b7f0a925506697dea1f58,8473caa2f408c7c521d5c5a14aa7a4211690de69855b7f0a925506697dea1f58,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.0.1.1.0.1.1.0_terminal_mip.gurobi.log"
R.1.0.0.1.0.0.0.0.0.1,LP,"OPTIMAL",0,158.029,0.225,0.634883,0,3403,0,0.0917402,1,0,fee6261fec076ca79e70ee0d68e11160834d8e24d2812236f3f483db423f4f6b,fee6261fec076ca79e70ee0d68e11160834d8e24d2812236f3f483db423f4f6b,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage2__high_imbalance_seed5203__c3_replica__300s\external\native_logs\R.1.0.0.1.0.0.0.0.0.1_lp.gurobi.log"
