time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
9.3851341,native_hga_tgbc_initial,0.544510590216,0.227399083982,2.11407670823,0.99787528962,true,4,39,166,157,9,3432b3cf29fe65bd,,true,false,true
