leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.17962601768874273,1,0,1,0,0,"INFEASIBLE",0.33479019789386122,0.29652430000000002
L1,"",0,0.17962601768874273,0.35925203537748546,1,0,1,0,0,"INFEASIBLE",0.35714170547939456,0.59000330000000001
L2,"",0,0.35925203537748546,0.53887805306622816,1,1,0,1,0.58956333674838779,"OPTIMAL",0.23994064385656891,0.85429679999999997
L2.0,"L2",1,0.35925203537748546,0.44906504422185678,1,1,0,1,0.59521651627960104,"OPTIMAL",0.27211377330155317,1.1301175999999999
L2.1,"L2",1,0.44906504422185678,0.53887805306622816,1,1,0,1,0.65720345116560386,"OPTIMAL",0.22830240540637875,1.3961964
L3,"",0,0.53887805306622816,0.71850407075497091,1,0,1,0,0,"INFEASIBLE",0.24981117661376259,1.6552275000000001
L2.0.0,"L2.0",2,0.35925203537748546,0.40415853979967109,1,0,1,0,0,"INFEASIBLE",0.82005651248080502,2.0700300999999999
L2.0.1,"L2.0",2,0.40415853979967109,0.44906504422185678,1,1,0,1,0.62598346543560446,"OPTIMAL",0.25298816186376255,2.3390145000000002
L2.0.1.0,"L2.0.1",3,0.40415853979967109,0.42661179201076393,1,1,0,1,0.63382281055275735,"OPTIMAL",0.2459899249472989,2.6085474
L2.0.1.1,"L2.0.1",3,0.42661179201076393,0.44906504422185678,1,1,0,1,0.64191703742822726,"OPTIMAL",0.28045296276647963,2.8865919999999998
L2.0.1.0.0,"L2.0.1.0",4,0.40415853979967109,0.41538516590521751,1,1,0,1,0.64066258845288426,"OPTIMAL",0.25660536119093119,3.1590864999999999
L2.0.1.0.1,"L2.0.1.0",4,0.41538516590521751,0.42661179201076393,1,1,0,1,0.64125221213751948,"OPTIMAL",0.2599547112316572,3.4378999000000001
L2.0.1.0.0.0,"L2.0.1.0.0",5,0.40415853979967109,0.40977185285244433,1,0,1,0,0,"INFEASIBLE",0.63707583041864513,3.7998115000000001
L2.0.1.0.0.1,"L2.0.1.0.0",5,0.40977185285244433,0.41538516590521751,1,1,0,1,0.64437119090041706,"OPTIMAL",0.25987086728354269,4.0721914000000003
L2.0.1.0.1.0,"L2.0.1.0.1",5,0.41538516590521751,0.4209984789579907,1,1,0,1,0.64462785072376405,"OPTIMAL",0.24766457458569222,4.3572926000000001
L2.0.1.0.1.1,"L2.0.1.0.1",5,0.4209984789579907,0.42661179201076393,1,1,0,1,0.64496380683157462,"OPTIMAL",0.25434139933086108,4.632587
L2.0.1.1.0,"L2.0.1.1",4,0.42661179201076393,0.43783841811631036,1,1,0,1,0.64354252678624313,"OPTIMAL",0.24467601548797449,4.8997321999999999
L2.0.1.1.1,"L2.0.1.1",4,0.43783841811631036,0.44906504422185678,1,1,0,1,0.65004542008588062,"OPTIMAL",0.25131347917175867,5.1883777000000002
L2.0.1.1.0.0,"L2.0.1.1.0",5,0.42661179201076393,0.43222510506353717,1,1,0,1,0.64585288129205443,"OPTIMAL",0.26643563302394579,5.4627881
L2.0.1.1.0.1,"L2.0.1.1.0",5,0.43222510506353717,0.43783841811631036,1,1,0,1,0.64728989048119678,"OPTIMAL",0.24774532364133314,5.7266594
L2.0.1.0.0.1.0,"L2.0.1.0.0.1",6,0.40977185285244433,0.41257850937883089,1,1,0,1,0.64614465406015587,"OPTIMAL",0.23667245627441236,5.9953938999999998
L2.0.1.0.0.1.1,"L2.0.1.0.0.1",6,0.41257850937883089,0.41538516590521751,1,1,0,1,0.64622584885353807,"OPTIMAL",0.25450597596142471,6.2657898999999997
L2.0.1.0.1.0.0,"L2.0.1.0.1.0",6,0.41538516590521751,0.41819182243160413,1,1,0,1,0.64635313287071205,"OPTIMAL",0.2479892417078931,6.5394874999999999
L2.0.1.0.1.0.1,"L2.0.1.0.1.0",6,0.41819182243160413,0.4209984789579907,1,1,0,1,0.64649171787083803,"OPTIMAL",0.23948142913466947,6.8061854999999998
L2.0.1.0.1.1.0,"L2.0.1.0.1.1",6,0.4209984789579907,0.42380513548437732,1,1,0,1,0.64664965967539945,"OPTIMAL",0.26758310217340786,7.0776092000000004
L2.0.1.0.1.1.1,"L2.0.1.0.1.1",6,0.42380513548437732,0.42661179201076393,1,1,0,1,0.64681876652863413,"OPTIMAL",0.2649226680280144,7.3493982000000004
L2.0.1.1.0.0.0,"L2.0.1.1.0.0",6,0.42661179201076393,0.42941844853715055,1,1,0,1,0.64711741082489194,"OPTIMAL",0.23579420596888992,7.6103966999999999
L2.0.1.1.0.0.1,"L2.0.1.1.0.0",6,0.42941844853715055,0.43222510506353717,1,1,0,1,0.6477249198806212,"OPTIMAL",0.25469945606973626,7.8782126000000003
L2.0.1.0.0.1.0.0,"L2.0.1.0.0.1.0",7,0.40977185285244433,0.41117518111563761,1,0,1,0,0,"INFEASIBLE",0.71401660343367224,8.2564433000000008
L2.0.1.0.0.1.0.1,"L2.0.1.0.0.1.0",7,0.41117518111563761,0.41257850937883089,1,1,0,1,0.64706858873231399,"OPTIMAL",0.23072063648536681,8.5181166000000008
L2.0.1.0.0.1.1.0,"L2.0.1.0.0.1.1",7,0.41257850937883089,0.41398183764202423,1,1,0,1,0.64709642290801894,"OPTIMAL",0.26143869405058962,8.7916734999999999
L2.0.1.0.0.1.1.1,"L2.0.1.0.0.1.1",7,0.41398183764202423,0.41538516590521751,1,1,0,1,0.64715326930984096,"OPTIMAL",0.25931718634724615,9.0606609999999996
L2.0.1.0.1.0.0.0,"L2.0.1.0.1.0.0",7,0.41538516590521751,0.41678849416841079,1,1,0,1,0.64721675819062729,"OPTIMAL",0.25660185017235898,9.3381939000000003
L2.0.1.0.1.0.0.1,"L2.0.1.0.1.0.0",7,0.41678849416841079,0.41819182243160413,1,1,0,1,0.64728293167277029,"OPTIMAL",0.25020357894676482,9.6038761000000008
L2.0.1.0.1.0.1.0,"L2.0.1.0.1.0.1",7,0.41819182243160413,0.41959515069479741,1,1,0,1,0.64735178169574548,"OPTIMAL",0.23846212508141662,9.8771134000000007
L2.0.1.0.1.0.1.1,"L2.0.1.0.1.0.1",7,0.41959515069479741,0.4209984789579907,1,1,0,1,0.64742365858477768,"OPTIMAL",0.26076589539258455,10.142219900000001
L2.0.1.0.1.1.0.0,"L2.0.1.0.1.1.0",7,0.4209984789579907,0.42240180722118403,1,1,0,1,0.64750007010943478,"OPTIMAL",0.2701622894304862,10.4140081
L2.0.1.0.1.1.0.1,"L2.0.1.0.1.1.0",7,0.42240180722118403,0.42380513548437732,1,1,0,1,0.64757942464016383,"OPTIMAL",0.23408587956379509,10.6856095
L2.0.1.0.1.1.1.0,"L2.0.1.0.1.1.1",7,0.42380513548437732,0.4252084637475706,1,1,0,1,0.64766141344707207,"OPTIMAL",0.25734802217097791,10.9606143
L2.0.1.0.1.1.1.1,"L2.0.1.0.1.1.1",7,0.4252084637475706,0.42661179201076393,1,1,0,1,0.64774602867594633,"OPTIMAL",0.24585284343217573,11.333527399999999
L2.0.1.0.0.1.0.1.0,"L2.0.1.0.0.1.0.1",8,0.41117518111563761,0.41187684524723422,1,0,1,0,0,"INFEASIBLE",0.7478166382199023,11.720174699999999
L2.0.1.0.0.1.0.1.1,"L2.0.1.0.0.1.0.1",8,0.41187684524723422,0.41257850937883089,1,1,0,1,0.64753058429447252,"OPTIMAL",0.24251505236223606,11.984981599999999
L2.0.1.0.0.1.1.0.0,"L2.0.1.0.0.1.1.0",8,0.41257850937883089,0.41328017351042756,1,1,0,1,0.64754452985783972,"OPTIMAL",0.25479410974615752,12.2472513
L2.0.1.0.0.1.1.0.1,"L2.0.1.0.0.1.1.0",8,0.41328017351042756,0.41398183764202423,1,1,0,1,0.64755919915457205,"OPTIMAL",0.24872083108240053,12.5067
L2.0.1.1.0.0.0.0,"L2.0.1.1.0.0.0",7,0.42661179201076393,0.42801512027395727,1,1,0,1,0.64789244159814152,"OPTIMAL",0.26079666521936024,12.769538000000001
L2.0.1.1.0.0.0.1,"L2.0.1.1.0.0.0",7,0.42801512027395727,0.42941844853715055,1,1,0,1,0.64804556723641782,"OPTIMAL",0.27550805469090284,13.035284300000001
L2.0.1.0.0.1.1.1.0,"L2.0.1.0.0.1.1.1",8,0.41398183764202423,0.4146835017736209,1,1,0,1,0.64758597094085002,"OPTIMAL",0.25339414031481061,13.299393
L2.0.1.0.0.1.1.1.1,"L2.0.1.0.0.1.1.1",8,0.4146835017736209,0.41538516590521751,1,1,0,1,0.64761700270304434,"OPTIMAL",0.26645721438537617,13.569487799999999
L2.0.1.0.1.0.0.0.0,"L2.0.1.0.1.0.0.0",8,0.41538516590521751,0.41608683003681413,1,1,0,1,0.64764870858051804,"OPTIMAL",0.28005592713831962,13.8430833
L2.0.1.0.1.0.0.0.1,"L2.0.1.0.1.0.0.0",8,0.41608683003681413,0.41678849416841079,1,1,0,1,0.64768108755735743,"OPTIMAL",0.25492458823356129,14.1090435
L2.0.1.0.1.0.0.1.0,"L2.0.1.0.1.0.0.1",8,0.41678849416841079,0.41749015830000746,1,1,0,1,0.64771413861968863,"OPTIMAL",0.24808371269241197,14.3753837
L2.0.1.0.1.0.0.1.1,"L2.0.1.0.1.0.0.1",8,0.41749015830000746,0.41819182243160413,1,1,0,1,0.64774786075567481,"OPTIMAL",0.25853615871532842,14.641786400000001
L2.0.1.1.0.1.0,"L2.0.1.1.0.1",6,0.43222510506353717,0.43503176158992374,1,1,0,1,0.64839969555890897,"OPTIMAL",0.22903809199822614,14.8983458
L2.0.1.1.0.1.1,"L2.0.1.1.0.1",6,0.43503176158992374,0.43783841811631036,1,1,0,1,0.64916275927619016,"OPTIMAL",0.25230006090292856,15.1600225
L2.0.1.0.1.0.1.0.0,"L2.0.1.0.1.0.1.0",8,0.41819182243160413,0.4188934865632008,1,1,0,1,0.64778225295550584,"OPTIMAL",0.2404438846615988,15.4235577
L2.0.1.0.1.0.1.0.1,"L2.0.1.0.1.0.1.0",8,0.4188934865632008,0.41959515069479741,1,1,0,1,0.64781731421139988,"OPTIMAL",0.26826840211714836,15.690782
L2.0.1.0.1.0.1.1.0,"L2.0.1.0.1.0.1.1",8,0.41959515069479741,0.42029681482639403,1,1,0,1,0.64785304351759354,"OPTIMAL",0.25177802123163839,15.953334699999999
L2.0.1.0.1.0.1.1.1,"L2.0.1.0.1.0.1.1",8,0.42029681482639403,0.4209984789579907,1,1,0,1,0.6478896306601144,"OPTIMAL",0.25296440211474563,16.217739699999999
L2.0.1.0.1.1.0.0.0,"L2.0.1.0.1.1.0.0",8,0.4209984789579907,0.42170014308958736,1,1,0,1,0.6479271901419269,"OPTIMAL",0.25707287092352055,16.483649499999999
L2.0.1.0.1.1.0.0.1,"L2.0.1.0.1.1.0.0",8,0.42170014308958736,0.42240180722118403,1,1,0,1,0.64796555174025228,"OPTIMAL",0.24743651128693714,16.743432599999998
L2.0.1.0.1.1.0.1.0,"L2.0.1.0.1.1.0.1",8,0.42240180722118403,0.4231034713527807,1,1,0,1,0.64800457608105033,"OPTIMAL",0.25405694971135134,18.526134200000001
L2.0.1.0.1.1.0.1.1,"L2.0.1.0.1.1.0.1",8,0.4231034713527807,0.42380513548437732,1,1,0,1,0.64804426217154187,"OPTIMAL",0.26365754998602431,18.796163700000001
L2.0.1.0.1.1.1.0.0,"L2.0.1.0.1.1.1.0",8,0.42380513548437732,0.42450679961597393,1,1,0,1,0.64808460902093123,"OPTIMAL",0.25802431748349647,21.423654800000001
L2.0.1.0.1.1.1.0.1,"L2.0.1.0.1.1.1.0",8,0.42450679961597393,0.4252084637475706,1,1,0,1,0.64812561564039828,"OPTIMAL",0.24731919127829169,21.6854248
L2.0.1.1.0.0.1.0,"L2.0.1.1.0.0.1",7,0.42941844853715055,0.43082177680034384,1,1,0,1,0.64833931947551271,"OPTIMAL",0.25132159749685318,23.8244331
L2.0.1.1.0.0.1.1,"L2.0.1.1.0.0.1",7,0.43082177680034384,0.43222510506353717,1,1,0,1,0.64866073826128534,"OPTIMAL",0.24430133832629083,24.084251500000001
L2.0.1.0.1.1.1.1.0,"L2.0.1.0.1.1.1.1",8,0.4252084637475706,0.42591012787916727,1,1,0,1,0.64816728104309584,"OPTIMAL",0.27911333495254814,24.355411100000001
L2.0.1.0.1.1.1.1.1,"L2.0.1.0.1.1.1.1",8,0.42591012787916727,0.42661179201076393,1,1,0,1,0.64820960424414387,"OPTIMAL",0.28545224019914522,24.628494799999999
L2.0.1.1.0.0.0.0.0,"L2.0.1.1.0.0.0.0",8,0.42661179201076393,0.4273134561423606,1,1,0,1,0.64828178364644606,"OPTIMAL",0.25727175298947813,29.796300200000001
L2.0.1.1.0.0.0.0.1,"L2.0.1.1.0.0.0.0",8,0.4273134561423606,0.42801512027395727,1,1,0,1,0.64835715019679363,"OPTIMAL",0.25159216004743368,30.056637500000001
L2.0.1.1.0.0.0.1.0,"L2.0.1.1.0.0.0.1",8,0.42801512027395727,0.42871678440555394,1,1,0,1,0.64843308276899758,"OPTIMAL",0.25939149543023454,33.9414716
L2.0.1.1.0.0.0.1.1,"L2.0.1.1.0.0.0.1",8,0.42871678440555394,0.42941844853715055,1,1,0,1,0.64850958059608377,"OPTIMAL",0.2674746605436481,34.207676300000003
L2.0.1.1.0.0.1.0.0,"L2.0.1.1.0.0.1.0",8,0.42941844853715055,0.43012011266874717,1,1,0,1,0.64864788609702828,"OPTIMAL",0.25204191361979528,44.187284900000002
