telemetry_seconds,event,leaf_id,global_lb,verified_ub
0.0223202,initialize,R,0,0.195636
0.539543,lp_complete,R,0.0987259,0.195636
0.539569,atomic_split,R,0.0987259,0.195636
1.11016,lp_complete,R.0,0.0987259,0.195636
1.11018,atomic_split,R.0,0.0987259,0.195636
1.61337,lp_complete,R.1,0.103657,0.195636
1.6134,atomic_split,R.1,0.103657,0.195636
2.31781,lp_complete,R.0.0,0.103657,0.195636
2.31783,atomic_split,R.0.0,0.103657,0.195636
2.81654,lp_complete,R.0.1,0.113908,0.195636
2.81656,atomic_split,R.0.1,0.113908,0.195636
3.15859,lp_complete,R.0.0.0,0.113908,0.195636
3.15862,atomic_split,R.0.0.0,0.113908,0.195636
3.86326,lp_complete,R.0.0.1,0.127181,0.195636
3.86329,atomic_split,R.0.0.1,0.127181,0.195636
4.22306,lp_complete,R.0.0.0.0,0.127181,0.195636
4.22309,atomic_split,R.0.0.0.0,0.127181,0.195636
4.55352,lp_complete,R.0.0.0.1,0.127951,0.195636
4.55355,atomic_split,R.0.0.0.1,0.127951,0.195636
5.02379,lp_complete,R.0.0.1.0,0.127951,0.195636
5.02382,atomic_split,R.0.0.1.0,0.127951,0.195636
5.65204,lp_complete,R.0.0.1.1,0.133151,0.195636
5.65207,atomic_split,R.0.0.1.1,0.133151,0.195636
6.04912,lp_complete,R.0.0.1.0.0,0.133151,0.195636
6.04915,atomic_split,R.0.0.1.0.0,0.133151,0.195636
6.47259,lp_complete,R.0.0.1.0.1,0.133566,0.195636
6.47262,atomic_split,R.0.0.1.0.1,0.133566,0.195636
6.80029,lp_complete,R.0.0.0.1.0,0.133566,0.195636
6.80032,atomic_split,R.0.0.0.1.0,0.133566,0.195636
7.14957,lp_complete,R.0.0.0.1.1,0.134974,0.195636
7.1496,atomic_split,R.0.0.0.1.1,0.134974,0.195636
7.70107,lp_complete,R.0.0.1.1.0,0.134974,0.195636
7.7011,atomic_split,R.0.0.1.1.0,0.134974,0.195636
8.27314,lp_complete,R.0.0.1.1.1,0.136021,0.195636
8.27317,atomic_split,R.0.0.1.1.1,0.136021,0.195636
8.77915,lp_complete,R.0.1.0,0.136021,0.195636
8.77919,atomic_split,R.0.1.0,0.136021,0.195636
9.29914,lp_complete,R.0.1.1,0.13624,0.195636
9.29925,atomic_split,R.0.1.1,0.13624,0.195636
9.64916,lp_complete,R.0.0.1.0.0.1,0.13624,0.195636
9.64919,atomic_split,R.0.0.1.0.0.1,0.13624,0.195636
9.98573,lp_complete,R.0.0.1.0.0.0,0.136515,0.195636
9.9858,atomic_split,R.0.0.1.0.0.0,0.136515,0.195636
10.3342,lp_complete,R.0.0.1.0.1.0,0.136515,0.195636
10.3343,atomic_split,R.0.0.1.0.1.0,0.136515,0.195636
10.7263,lp_complete,R.0.0.1.0.1.1,0.136765,0.195636
10.7264,atomic_split,R.0.0.1.0.1.1,0.136765,0.195636
11.0859,lp_complete,R.0.0.0.1.1.0,0.136765,0.195636
11.086,atomic_split,R.0.0.0.1.1.0,0.136765,0.195636
11.4179,lp_complete,R.0.0.0.1.1.1,0.137269,0.195636
11.418,atomic_split,R.0.0.0.1.1.1,0.137269,0.195636
11.9555,lp_complete,R.0.0.1.1.0.1,0.137269,0.195636
11.9555,atomic_split,R.0.0.1.1.0.1,0.137269,0.195636
12.5018,lp_complete,R.0.0.1.1.0.0,0.137843,0.195636
12.5018,atomic_split,R.0.0.1.1.0.0,0.137843,0.195636
12.8561,lp_complete,R.0.0.1.0.0.1.0,0.137843,0.195636
12.8562,atomic_split,R.0.0.1.0.0.1.0,0.137843,0.195636
13.2018,lp_complete,R.0.0.1.0.0.1.1,0.138022,0.195636
13.2018,atomic_split,R.0.0.1.0.0.1.1,0.138022,0.195636
