telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.217396,lp_complete,L0,0,0.2375,infeasible,0,1.15434,"complete_lp_relaxation"
0.654806,lp_complete,L1,0.2375,0.475,optimal,0.475,1.15434,"complete_lp_relaxation"
1.52717,atomic_split,L1,0.2375,0.475,replaced,0.475,1.15434,"strict_child_lp_bound_improvement"
1.88395,lp_complete,L2,0.475,0.7125,optimal,0.7125,1.15434,"complete_lp_relaxation"
2.45978,atomic_split,L2,0.475,0.7125,replaced,0.7125,1.15434,"child_lp_infeasible"
2.65674,lp_complete,L3,0.7125,0.95,infeasible,0.7125,1.15434,"complete_lp_relaxation"
3.3487,atomic_split,L1.0,0.2375,0.35625,replaced,0.997604,1.15434,"child_lp_infeasible"
4.08705,atomic_split,L1.1,0.35625,0.475,replaced,0.999981,1.15434,"strict_child_lp_bound_improvement"
4.89592,atomic_split,L1.1.0,0.35625,0.415625,replaced,1.00418,1.15434,"strict_child_lp_bound_improvement"
5.7772,atomic_split,L1.1.0.0,0.35625,0.385937,replaced,1.01069,1.15434,"strict_child_lp_bound_improvement"
6.58882,atomic_split,L1.1.0.0.1,0.371094,0.385937,replaced,1.01151,1.15434,"strict_child_lp_bound_improvement"
7.39755,atomic_split,L1.0.1,0.296875,0.35625,replaced,1.01349,1.15434,"strict_child_lp_bound_improvement"
8.20443,atomic_split,L1.1.0.0.1.0,0.371094,0.378516,replaced,1.014,1.15434,"strict_child_lp_bound_improvement"
8.97866,atomic_split,L1.1.0.0.1.1,0.378516,0.385937,replaced,1.0146,1.15434,"strict_child_lp_bound_improvement"
9.79519,atomic_split,L1.1.0.0.1.1.0,0.378516,0.382227,replaced,1.01483,1.15434,"strict_child_lp_bound_improvement"
10.6415,atomic_split,L1.1.0.0.1.0.1,0.374805,0.378516,replaced,1.01512,1.15434,"strict_child_lp_bound_improvement"
11.4255,atomic_split,L1.1.0.0.1.1.0.0,0.378516,0.380371,replaced,1.01542,1.15434,"strict_child_lp_bound_improvement"
12.2149,atomic_split,L1.1.0.0.1.1.0.1,0.380371,0.382227,replaced,1.0155,1.15434,"strict_child_lp_bound_improvement"
12.9866,atomic_split,L1.1.0.0.1.0.1.1,0.37666,0.378516,replaced,1.0155,1.15434,"strict_child_lp_bound_improvement"
