result_package,fresh_run,source_round,instance,diagnostic_budget,max_requested_budget,matched_budget_selection_reason,max_budget_engineering_blocker_count,best_tailored_variant,best_tailored_gap,plain_gap,static_gap,telemetry_gap,cheap_gap,full_static_gap,route_gap,route_callback_calls,route_cutset_candidates,route_cutset_cuts_added,worst_leaf_id,worst_leaf_G_L,worst_leaf_G_U,worst_leaf_gap,isolated_budget,isolated_plain_bound,isolated_plain_status,isolated_plain_runtime,isolated_best_tailored_variant,isolated_best_tailored_bound,isolated_best_tailored_status,isolated_best_tailored_runtime,isolation_parent_run_ids,classification,fresh_evidence
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3301,300,1800,highest_budget_with_plain_and_nonblocked_paper_candidate,4,tailored_static_no_callback,0.75,0.442849635501,0.75,0.75,0.75,0.75,0.75,3346,632,50,8,0.0122881381662,0.0153601727077,0.036864414498499996,900,0.0491525526647,interval_closed,2.17644,tailored_cheap_leaf,0.0491525526647,interval_closed,30.0968736,full__moderate_seed3301__tailored_cheap_cuts__300s,engineering_finalization_failure;callback_overhead;plain_solver_stronger_root_bound;low_gini_denominator_weakness;root_bound_weakness;frontier_scheduling_problem,"4 paper-candidate row(s) at 1800s ended through wrapper/resource finalization | route callback added cuts without a better final gap | plain gap 0.44285 beats best tailored gap 0.75 at 300s | worst open leaf 8 G=[0.0122881381662,0.0153601727077] gap=0.036864414498499996 | isolated worst leaf closes in both solvers while full-frontier tailored loses"
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3302,300,1800,highest_budget_with_plain_and_nonblocked_paper_candidate,4,tailored_full_static_baseline,0.875,0.463439315391,0.875,0.875,0.875,0.875,0.875,2279,470,50,6,0.0244545258186,0.0366817887279,0.1711816807304,900,0.14117883864,interval_unresolved_timeout,900.1292096,tailored_static_leaf_no_callback,0.14052838974,interval_unresolved_timeout,600.2398725,full__moderate_seed3302__tailored_cheap_cuts__300s,engineering_finalization_failure;callback_overhead;plain_solver_stronger_root_bound;low_gini_denominator_weakness;root_bound_weakness,"4 paper-candidate row(s) at 1800s ended through wrapper/resource finalization | route callback added cuts without a better final gap | plain gap 0.463439 beats best tailored gap 0.875 at 300s | worst open leaf 6 G=[0.0244545258186,0.0366817887279] gap=0.1711816807304 | plain fixed-interval bound beats every isolated tailored leaf variant"
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3201,1800,1800,highest_requested_budget_is_comparable,0,tailored_static_no_callback,0.287015734552,0.157449413757,0.287015734552,0.287015734552,0.287015734552,0.287015734552,0.287015734552,12365,443,50,15,0.48984375,0.5046875,0.7012951619399999,900,2.1975143526,interval_unresolved_timeout,900.1401466,tailored_route_leaf,2.38861621775,interval_unresolved_timeout,600.4962463,full__high_imbalance_seed3201__tailored_cheap_cuts__1800s,callback_overhead;plain_solver_stronger_root_bound;root_bound_weakness;frontier_scheduling_problem,"route callback added cuts without a better final gap | plain gap 0.157449 beats best tailored gap 0.287016 at 1800s | worst open leaf 15 G=[0.48984375,0.5046875] gap=0.7012951619399999 | isolated tailored leaf beats plain while full-frontier tailored loses"
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,tight_T_seed3102,900,1800,highest_budget_with_plain_and_nonblocked_paper_candidate,4,tailored_full_static_baseline,0.474370843117,0.213178413509,0.474370843117,0.474370843117,0.474370843117,0.474370843117,0.474370843117,6109,365,50,14,0.140790102348,0.14548310576,0.284956670095,900,0.38558986743,interval_unresolved_timeout,900.1202424,tailored_cheap_leaf,0.600704436685,interval_closed,150.1457064,full__tight_T_seed3102__tailored_cheap_cuts__900s,engineering_finalization_failure;callback_overhead;plain_solver_stronger_root_bound;root_bound_weakness;frontier_scheduling_problem,"4 paper-candidate row(s) at 1800s ended through wrapper/resource finalization | route callback added cuts without a better final gap | plain gap 0.213178 beats best tailored gap 0.474371 at 900s | worst open leaf 14 G=[0.140790102348,0.14548310576] gap=0.284956670095 | isolated tailored leaf beats plain while full-frontier tailored loses"
