result_package,fresh_run,source_round,run_id,instance,variant,budget,time_seconds,LB,UB,gap,active_leaves,closed_leaves,current_leaf_id,node_count,last_bound_improvement_time,source_path
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_callback_telemetry_only__1800s,high_imbalance_seed3201,tailored_callback_telemetry_only,1800,300.0977079,2.34149468318,1e+75,1,,,,5780,300.0940494,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_callback_telemetry_only__1800s,high_imbalance_seed3201,tailored_callback_telemetry_only,1800,330.1077775,2.35674279173,1e+75,1,,,,6558,329.9596483,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_callback_telemetry_only__1800s,high_imbalance_seed3201,tailored_callback_telemetry_only,1800,360.1093081,2.37014473943,1e+75,1,,,,7789,360.1047206,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_callback_telemetry_only__1800s,high_imbalance_seed3201,tailored_callback_telemetry_only,1800,390.1232057,2.37471283389,1e+75,1,,,,9799,389.7285447,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_callback_telemetry_only__1800s,high_imbalance_seed3201,tailored_callback_telemetry_only,1800,420.1267532,2.37955894521,1e+75,1,,,,11615,419.8733371,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_callback_telemetry_only__1800s,high_imbalance_seed3201,tailored_callback_telemetry_only,1800,450.1417148,2.3822227685,1e+75,1,,,,13430,449.611785,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_callback_telemetry_only__1800s,high_imbalance_seed3201,tailored_callback_telemetry_only,1800,480.1532115,2.38421642318,1e+75,1,,,,15545,479.9538441,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_callback_telemetry_only__1800s,high_imbalance_seed3201,tailored_callback_telemetry_only,1800,510.1579906,2.38568809086,1e+75,1,,,,17279,503.8485909,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_callback_telemetry_only__300s,high_imbalance_seed3201,tailored_callback_telemetry_only,300,0.0002022,0,0,0,,,,0,0,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_callback_telemetry_only__300s,high_imbalance_seed3201,tailored_callback_telemetry_only,300,30.0141858,2.33570074753,1e+75,1,,,,2625,24.2579279,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_callback_telemetry_only__300s,high_imbalance_seed3201,tailored_callback_telemetry_only,300,60.0264414,2.33570074753,1e+75,1,,,,3122,24.2579279,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_callback_telemetry_only__300s,high_imbalance_seed3201,tailored_callback_telemetry_only,300,90.0351458,2.33570074753,1e+75,1,,,,3675,24.2579279,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s,high_imbalance_seed3201,tailored_callback_telemetry_only,900,0.0002028,0,0,0,,,,0,0,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s,high_imbalance_seed3201,tailored_callback_telemetry_only,900,30.0008858,2.35570119235,1e+75,1,,,,2699,15.9585384,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s,high_imbalance_seed3201,tailored_callback_telemetry_only,900,60.0073579,2.35570119235,1e+75,1,,,,3703,15.9585384,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s,high_imbalance_seed3201,tailored_callback_telemetry_only,900,90.0193105,2.35570119235,1e+75,1,,,,3763,15.9585384,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s,high_imbalance_seed3201,tailored_callback_telemetry_only,900,120.0282536,2.35570119235,1e+75,1,,,,4202,15.9585384,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s,high_imbalance_seed3201,tailored_callback_telemetry_only,900,150.0387603,2.39640503183,1e+75,1,,,,5383,149.9314237,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s,high_imbalance_seed3201,tailored_callback_telemetry_only,900,180.0426836,2.40934951312,1e+75,1,,,,8459,179.990473,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s,high_imbalance_seed3201,tailored_callback_telemetry_only,900,210.0468361,2.41641347845,1e+75,1,,,,11336,209.9874264,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s,high_imbalance_seed3201,tailored_callback_telemetry_only,900,240.0478005,2.42139860831,1e+75,1,,,,14625,239.852064,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s,high_imbalance_seed3201,tailored_callback_telemetry_only,900,270.0530058,2.42264020604,1e+75,1,,,,15801,252.0145656,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__1800s,high_imbalance_seed3201,tailored_cheap_cuts,1800,0.0002174,0,0,0,,,,0,0,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__1800s,high_imbalance_seed3201,tailored_cheap_cuts,1800,30.0104149,2.29576705225,1e+75,1,,,,1344,29.7141958,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__1800s,high_imbalance_seed3201,tailored_cheap_cuts,1800,60.0205608,2.30571503335,1e+75,1,,,,2064,54.2028057,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__1800s,high_imbalance_seed3201,tailored_cheap_cuts,1800,90.0244689,2.30571503335,1e+75,1,,,,2304,54.2028057,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__1800s,high_imbalance_seed3201,tailored_cheap_cuts,1800,120.0390568,2.30571503335,1e+75,1,,,,3096,54.2028057,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__1800s,high_imbalance_seed3201,tailored_cheap_cuts,1800,150.0518822,2.30571503335,1e+75,1,,,,3111,54.2028057,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__1800s,high_imbalance_seed3201,tailored_cheap_cuts,1800,180.0572706,2.30571503335,1e+75,1,,,,3333,54.2028057,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__1800s,high_imbalance_seed3201,tailored_cheap_cuts,1800,210.0681333,2.30571503335,1e+75,1,,,,3700,54.2028057,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__1800s,high_imbalance_seed3201,tailored_cheap_cuts,1800,240.0733142,2.30571503335,1e+75,1,,,,4197,54.2028057,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__1800s,high_imbalance_seed3201,tailored_cheap_cuts,1800,270.0808687,2.30571503335,1e+75,1,,,,4470,54.2028057,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__1800s,high_imbalance_seed3201,tailored_cheap_cuts,1800,300.0887113,2.30571503335,1e+75,1,,,,4749,54.2028057,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__1800s,high_imbalance_seed3201,tailored_cheap_cuts,1800,330.1042131,2.30571503335,1e+75,1,,,,5007,54.2028057,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__1800s,high_imbalance_seed3201,tailored_cheap_cuts,1800,360.1091473,2.30571503335,1e+75,1,,,,5212,54.2028057,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__1800s,high_imbalance_seed3201,tailored_cheap_cuts,1800,390.1153854,2.30571503335,1e+75,1,,,,5496,54.2028057,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__1800s,high_imbalance_seed3201,tailored_cheap_cuts,1800,420.1258945,2.3074855382,1e+75,1,,,,5769,419.2923924,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__1800s,high_imbalance_seed3201,tailored_cheap_cuts,1800,450.1297428,2.31081561954,1e+75,1,,,,6161,448.8349593,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__1800s,high_imbalance_seed3201,tailored_cheap_cuts,1800,480.1340953,2.31740574936,1e+75,1,,,,6578,480.1226068,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__1800s,high_imbalance_seed3201,tailored_cheap_cuts,1800,510.1388546,2.32016882586,1e+75,1,,,,6836,503.8451929,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__300s,high_imbalance_seed3201,tailored_cheap_cuts,300,0.0001879,0,0,0,,,,0,0,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__300s,high_imbalance_seed3201,tailored_cheap_cuts,300,30.0083741,2.316363937,1e+75,1,,,,3675,26.4308834,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__300s,high_imbalance_seed3201,tailored_cheap_cuts,300,60.0177658,2.316363937,1e+75,1,,,,4246,26.4308834,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__300s,high_imbalance_seed3201,tailored_cheap_cuts,300,90.0269305,2.316363937,1e+75,1,,,,4725,26.4308834,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__300s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__900s,high_imbalance_seed3201,tailored_cheap_cuts,900,0.0001883,0,0,0,,,,0,0,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__900s,high_imbalance_seed3201,tailored_cheap_cuts,900,30.0132718,2.38708311639,1e+75,1,,,,3175,24.2012035,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__900s,high_imbalance_seed3201,tailored_cheap_cuts,900,60.0211276,2.38708311639,1e+75,1,,,,3694,24.2012035,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__900s,high_imbalance_seed3201,tailored_cheap_cuts,900,90.0262617,2.38708311639,1e+75,1,,,,4232,24.2012035,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__900s,high_imbalance_seed3201,tailored_cheap_cuts,900,120.040782,2.38708311639,1e+75,1,,,,4287,24.2012035,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__900s,high_imbalance_seed3201,tailored_cheap_cuts,900,150.0455769,2.38708311639,1e+75,1,,,,4853,24.2012035,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__900s,high_imbalance_seed3201,tailored_cheap_cuts,900,180.050899,2.39202613645,1e+75,1,,,,5926,179.9652171,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__900s,high_imbalance_seed3201,tailored_cheap_cuts,900,210.0640712,2.41685335248,1e+75,1,,,,8564,210.01235,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__900s,high_imbalance_seed3201,tailored_cheap_cuts,900,240.0740941,2.4265261543,1e+75,1,,,,12792,240.020954,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_cheap_cuts__900s,high_imbalance_seed3201,tailored_cheap_cuts,900,270.0745994,2.42822016151,1e+75,1,,,,14340,251.8818691,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__900s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_full_static_baseline__1800s,high_imbalance_seed3201,tailored_full_static_baseline,1800,0.0004994,0,5.231475798,1,0,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_full_static_baseline__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_full_static_baseline__1800s,high_imbalance_seed3201,tailored_full_static_baseline,1800,19.8976975,1.34341951282,2.44340319194,0.450185087238,4,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_full_static_baseline__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_full_static_baseline__1800s,high_imbalance_seed3201,tailored_full_static_baseline,1800,49.8603969,1.50460803,2.44340319194,0.384216229658,3,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_full_static_baseline__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_full_static_baseline__1800s,high_imbalance_seed3201,tailored_full_static_baseline,1800,118.2916167,1.50460803,2.44340319194,0.384216229658,3,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_full_static_baseline__1800s.progress.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3201__tailored_full_static_baseline__1800s,high_imbalance_seed3201,tailored_full_static_baseline,1800,185.801276,1.50460803,2.44340319194,0.384216229658,3,,,0,,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_full_static_baseline__1800s.progress.csv
