snapshot_id,snapshot_source,V,variable_count,unknown_unparsed_count,unknown_unparsed_fraction,family_counts,S,P,H,G,W_SP,W_GS,sum_i_w_i_T_SP_i,reconstructed_S_times_P,reconstructed_H_over_VS,G_gap,SP_gap,root_LP_objective,top_fractional_z,top_fractional_x,top_fractional_p,top_fractional_d,top_r_i,top_Y_i,top_e_i,top_h_i_j,top_T_SP_i,top_q_i,top_route_support_station_sets_by_vehicle,route_fractionality_score,z_fractionality_score,x_fractionality_score,fractional_z_count,fractional_x_count,W_GS_gap,SP_gap_disaggregated,SP_gap_aggregate,GSH_gap,objective_estimator_slack,result_package,fresh_run,source_round,instance,variant,budget_seconds,child_json_path
interval_2:first_relaxation_callback,first_relaxation_callback,20,12714,0,0.0,G=6;McCormick auxiliary variables=795;W_SP=6;Y_i=120;bit variables=675;d_k_i=360;e_i=120;h_i_j=1140;load variables=360;objective-estimator auxiliary variables=12;p_k_i=360;r_i=120;service/mode variables=720;x_k_i_j=7560;z_k_i=360,20.032173355727924,35.95039112295227,12.277094296365659,0.028286551162669784,0.5855934739151261,not_available,not_available,720.1644671812021,0.03064344062511618,0.0023568894624463946,719.578873707287,,z_0_17:0.501178|z_0_3:0.49384|z_0_3:0.49384|z_1_17:0.506321|z_1_17:0.506321|z_0_16:0.513109|z_0_16:0.513109|z_2_14:0.474337,x_1_17_2:0.506321|x_1_17_2:0.506321|x_2_5_14:0.474337|x_2_5_14:0.474337|x_2_14_5:0.474337|x_2_14_5:0.474337|x_0_4_10:0.474187|x_0_7_16:0.534468,p_1_2:13.4935|p_1_2:13.4935|p_2_7:5.50881|p_2_7:5.50881|p_2_7:5.50881|p_0_14:10.5473|p_0_14:10.5473|p_1_13:8.54852,d_0_17:6.51531|d_2_3:10.5556|d_0_3:0.444444|d_2_8:9.42713|d_0_13:10.4245|d_0_13:10.4245|d_0_13:10.423|d_2_18:8.57775,r_14:9|r_14:9|r_14:9|r_4:4.88889|r_4:4.88889|r_4:4.88889|r_20:4.1|r_20:4.1,Y_6:45|Y_6:45|Y_6:45|Y_4:44|Y_4:44|Y_4:44|Y_20:41|Y_20:41,e_14:8|e_14:8|e_14:8|e_4:3.88889|e_4:3.88889|e_4:3.88889|e_20:3.1|e_20:3.1,h_14_18:8.97022|h_14_18:8.97022|h_14_18:8.97022|h_12_14:8.93948|h_12_14:8.93948|h_12_14:8.93948|h_9_14:8.76923|h_9_14:8.76923,,,"k0:z_0_10=0.92706,z_0_10=0.92706,z_0_4=0.8336,z_0_4=0.69217,z_0_4=0.69217,z_0_9=0.69089|k1:z_1_13=0.88,z_1_13=0.88,z_1_19=0.8202,z_1_19=0.8202,z_1_19=0.8202,z_1_2=0.74964|k2:z_2_2=0.81004,z_2_10=0.59081,z_2_3=0.55556,z_2_18=0.55556,z_2_5=0.52566,z_2_5=0.52566",96.76993173360272,43.99750279744799,52.772428936154796,192,286,not_available,not_available,719.578873707287,0.0023568894624463946,not_available,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3301,tailored_route_cutset_callback,300,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__tailored_route_cutset_callback__300s_auto_oracle/interval_2.json
interval_6:first_relaxation_callback,first_relaxation_callback,20,6336,0,0.0,G=3;McCormick auxiliary variables=387;W_SP=3;Y_i=60;bit variables=327;d_k_i=180;e_i=60;h_i_j=570;load variables=180;objective-estimator auxiliary variables=6;p_k_i=180;r_i=60;service/mode variables=360;x_k_i_j=3780;z_k_i=180,34.33561165394151,21.847225743849883,306.9310538666945,0.4884072580645161,153.52519898990485,not_available,not_available,750.1378588568231,0.4469573120761063,-0.04144994598840984,596.6126598669182,,z_0_19:0.495428|z_0_19:0.495428|z_0_13:0.495428|z_0_13:0.495428|z_1_4:0.508551|z_1_4:0.508551|z_2_1:0.491449|z_2_1:0.491449,x_0_13_19:0.495428|x_0_13_19:0.495428|x_0_19_13:0.495428|x_0_19_13:0.495428|x_2_1_4:0.491449|x_2_1_4:0.491449|x_2_4_1:0.491449|x_2_4_1:0.491449,p_2_11:3.5|p_2_11:3.5|p_0_11:3.5|p_2_16:0.535914|p_2_16:0.535914|p_2_13:7.55006|p_2_13:7.55006|p_0_19:4.59699,d_1_3:0.464803|d_1_3:0.464803|d_0_20:3.45785|d_0_20:3.45785|d_2_15:9.57767|d_0_3:0.404762|d_0_3:0.404762|d_0_12:3.39142,r_16:4.14074|r_16:4.14074|r_16:4.14074|r_8:3.8|r_8:3.8|r_8:3.8|r_11:3.5|r_11:3.5,Y_8:38|Y_8:38|Y_8:38|Y_16:37.2667|Y_16:37.2667|Y_16:37.2667|Y_11:24.5|Y_11:24.5,e_16:3.14074|e_16:3.14074|e_16:3.14074|e_8:2.8|e_8:2.8|e_8:2.8|e_11:2.5|e_11:2.5,h_5_16:3.99181|h_5_16:3.99181|h_5_16:3.99181|h_3_16:3.95596|h_3_16:3.95596|h_3_16:3.95596|h_7_16:3.95478|h_6_16:3.95478,,,"k0:z_0_16=0.73333,z_0_10=0.73333,z_0_3=0.64393,z_0_18=0.64393,z_0_12=0.53941,z_0_12=0.53941|k1:z_1_4=0.7471,z_1_1=0.7471,z_1_1=0.50855,z_1_1=0.50855,z_1_4=0.50855,z_1_4=0.50855|k2:z_2_19=0.55556,z_2_13=0.55556,z_2_16=0.53591,z_2_16=0.53591,z_2_10=0.53591,z_2_10=0.53591",51.44502990153602,25.643687578822014,25.801342322714028,89,94,not_available,not_available,596.6126598669182,-0.04144994598840984,not_available,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3202,tailored_route_cutset_callback,300,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__tailored_route_cutset_callback__300s_auto_oracle/interval_6.json
interval_9:first_relaxation_callback,first_relaxation_callback,12,7830,0,0.0,G=6;McCormick auxiliary variables=651;W_SP=6;Y_i=96;bit variables=555;d_k_i=216;e_i=96;h_i_j=768;load variables=216;objective-estimator auxiliary variables=12;p_k_i=216;r_i=96;service/mode variables=432;x_k_i_j=4248;z_k_i=216,37.42190871422471,37.43116589406788,391.0545388081457,0.245575400956,2.692657066222474,not_available,not_available,1400.7456731548098,0.5224941113967005,0.27691871044070054,1398.0530160885874,,z_2_5:0.5|z_2_5:0.5|z_2_14:0.5|z_2_14:0.5|z_2_16:0.5|z_2_16:0.5|z_2_7:0.5|z_2_7:0.5,x_2_5_14:0.5|x_2_5_14:0.5|x_2_7_16:0.5|x_2_7_16:0.5|x_2_16_7:0.5|x_2_16_7:0.5|x_0_7_16:0.5|x_0_7_16:0.5,p_0_7:4.4859|p_0_7:4.4859|p_0_7:4.4859|p_0_10:0.475833|p_0_10:0.475833|p_0_10:0.475833|p_0_2:5.53846|p_0_2:5.53846,d_2_16:11.5|d_2_16:11.5|d_2_7:10.5|d_2_7:10.5|d_0_7:10.5|d_0_7:10.5|d_0_16:11.5|d_0_16:11.5,r_14:9|r_14:9|r_14:9|r_4:4.88889|r_4:4.88889|r_4:4.88889|r_17:4.13816|r_17:4.13816,Y_2:59|Y_2:59|Y_2:59|Y_6:45|Y_6:45|Y_6:45|Y_4:44|Y_4:44,e_14:8|e_14:8|e_14:8|e_4:3.88889|e_4:3.88889|e_4:3.88889|e_17:3.13816|e_17:3.13816,h_12_14:23.5588|h_14_18:9|h_14_18:9|h_14_18:9|h_12_14:8.97059|h_12_14:8.97059|h_9_14:8.76923|h_9_14:8.76923,,,"k0:z_0_12=0.76657,z_0_12=0.76657,z_0_12=0.76657,z_0_14=0.58406,z_0_7=0.5,z_0_7=0.5|k1:z_1_19=0.73327,z_1_19=0.73327,z_1_13=0.52794,z_1_13=0.52794,z_1_10=0.42292,z_1_14=0.41594|k2:z_2_13=0.61619,z_2_5=0.5,z_2_5=0.5,z_2_14=0.5,z_2_14=0.5,z_2_16=0.5",58.22078313937114,27.43961490250779,30.781168236863284,100,133,not_available,not_available,1398.0530160885874,0.27691871044070054,not_available,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,V12_M1,tailored_route_cutset_callback,300,results/gf_tailored_bc_fair_diagnosis_round/raw/full__V12_M1__tailored_route_cutset_callback__300s_auto_oracle/interval_9.json
worst_leaf__high_imbalance_seed3201__tailored_cheap_leaf__g15cc4f00effb8770__900s:first_relaxation_callback,first_relaxation_callback,20,2118,0,0.0,G=1;McCormick auxiliary variables=132;W_SP=1;Y_i=20;bit variables=112;d_k_i=60;e_i=20;h_i_j=190;load variables=60;objective-estimator auxiliary variables=2;p_k_i=60;r_i=20;service/mode variables=120;x_k_i_j=1260;z_k_i=60,52.99415427628667,11.863478469675913,435.31522533719624,0.49217027941804686,421.39670872795676,not_available,not_available,628.6950082754106,0.4107200419386512,-0.08145023747939567,207.29829954745384,,z_1_5:0.488888|z_1_2:0.46727|z_0_19:0.568932|z_1_7:0.370814|z_1_16:0.370814|z_2_20:0.348837|z_2_14:0.348837|z_1_14:0.341432,x_1_5_2:0.46727|x_1_2_5:0.46727|x_0_19_13:0.568932|x_0_13_19:0.568932|x_1_7_16:0.370814|x_1_16_7:0.370814|x_2_20_14:0.348837|x_2_14_20:0.348837,p_1_2:7.47633|p_2_5:8.37551|p_0_2:0.369511|p_2_20:0.348837|p_1_20:0.319815|p_0_20:0.309731|p_1_5:12.7111|p_2_13:4.74327,d_2_16:7.4919|d_0_10:1.52655|d_1_16:8.52873|d_2_10:5.61078|d_0_7:6.37247|d_2_12:4.66442|d_0_19:14.2233|d_1_7:7.7871,r_14:9|r_4:4.88889|r_8:4.00216|r_20:4.00216|r_17:4.00216|r_6:3.21429|r_3:2.71429|r_11:2.66667,Y_6:45|Y_4:44|Y_20:40.0216|Y_11:32|Y_8:24.013|Y_17:24.013|Y_7:24|Y_10:23.2657,e_14:8|e_4:3.88889|e_8:3.00216|e_20:3.00216|e_17:3.00216|e_6:2.21429|e_3:1.71429|e_11:1.66667,h_14_18:8.86868|h_12_14:8.8334|h_9_14:8.76923|h_14_15:8.74286|h_14_19:8.22448|h_10_14:8.22448|h_7_14:8|h_5_14:8,,,"k0:z_0_13=0.69027,z_0_19=0.56893,z_0_20=0.30973,z_0_14=0.30973,z_0_7=0.30345,z_0_16=0.30345|k1:z_1_5=0.48889,z_1_2=0.46727,z_1_7=0.37081,z_1_16=0.37081,z_1_14=0.34143,z_1_20=0.31981|k2:z_2_20=0.34884,z_2_14=0.34884,z_2_7=0.32573,z_2_16=0.32573,z_2_5=0.32214,z_2_2=0.32214",16.211409136504255,7.9843670322566025,8.227042104247657,31,34,not_available,not_available,207.29829954745384,-0.08145023747939567,not_available,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3201,tailored_cheap_leaf,900,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__high_imbalance_seed3201__tailored_cheap_leaf__g15cc4f00effb8770__900s.json
worst_leaf__high_imbalance_seed3201__tailored_route_leaf__g15cc4f00effb8770__900s:first_relaxation_callback,first_relaxation_callback,20,2118,0,0.0,G=1;McCormick auxiliary variables=132;W_SP=1;Y_i=20;bit variables=112;d_k_i=60;e_i=20;h_i_j=190;load variables=60;objective-estimator auxiliary variables=2;p_k_i=60;r_i=20;service/mode variables=120;x_k_i_j=1260;z_k_i=60,52.9941542762891,11.863478469676261,435.31522533721267,0.4921702794180412,421.39670872798246,not_available,not_available,628.6950082754579,0.41072004193864786,-0.08145023747939334,207.29829954747544,,z_2_10:0.473|z_0_20:0.535714|z_0_14:0.535714|z_1_7:0.539667|z_1_16:0.539667|z_0_7:0.460333|z_0_16:0.460333|z_2_19:0.453098,x_0_20_14:0.535714|x_0_14_20:0.535714|x_1_7_16:0.539667|x_1_16_7:0.539667|x_0_7_16:0.460333|x_0_16_7:0.460333|x_2_10_19:0.453098|x_2_13_10:0.450875,p_1_14:11.5094|p_0_20:0.535714|p_1_20:0.442669|p_2_14:0.562047|p_1_2:6.65185|p_2_2:6.34815|p_0_13:10.7281|p_2_13:11.2719,d_1_16:12.4123|d_0_16:10.5877|d_0_7:9.667|d_1_7:11.333|d_2_19:11.3275|d_1_12:2.73673|d_2_10:14.19|d_0_19:8.83612,r_14:9|r_4:4.88889|r_8:4.00216|r_20:4.00216|r_17:4.00216|r_6:3.21429|r_3:2.71429|r_11:2.66667,Y_6:45|Y_4:44|Y_20:40.0216|Y_11:32|Y_8:24.013|Y_17:24.013|Y_7:24|Y_10:23.2657,e_14:8|e_4:3.88889|e_8:3.00216|e_20:3.00216|e_17:3.00216|e_6:2.21429|e_3:1.71429|e_11:1.66667,h_14_18:8.86868|h_12_14:8.8334|h_9_14:8.76923|h_14_15:8.74286|h_14_19:8.22448|h_10_14:8.22448|h_7_14:8|h_5_14:8,,,"k0:z_0_14=0.53571,z_0_20=0.53571,z_0_7=0.46033,z_0_16=0.46033,z_0_13=0.42912,z_0_19=0.35344|k1:z_1_7=0.53967,z_1_16=0.53967,z_1_20=0.44267,z_1_14=0.44267,z_1_5=0.41574,z_1_2=0.41574|k2:z_2_10=0.473,z_2_19=0.4531,z_2_13=0.45088,z_2_5=0.43041,z_2_2=0.4088,z_2_18=0.077108",16.4024904973478,8.201245248673102,8.201245248674699,25,29,not_available,not_available,207.29829954747544,-0.08145023747939334,not_available,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3201,tailored_route_leaf,900,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__high_imbalance_seed3201__tailored_route_leaf__g15cc4f00effb8770__900s.json
worst_leaf__moderate_seed3301__tailored_cheap_leaf__g71241711861bede0__300s:first_relaxation_callback,first_relaxation_callback,20,2120,0,0.0,G=1;McCormick auxiliary variables=133;W_SP=1;Y_i=20;bit variables=113;d_k_i=60;e_i=20;h_i_j=190;load variables=60;objective-estimator auxiliary variables=2;p_k_i=60;r_i=20;service/mode variables=120;x_k_i_j=1260;z_k_i=60,20.317351138015606,0.19429789693642566,5.526462395540185,0.01380367228680712,0.6296691104422033,not_available,not_available,3.947618597435327,0.013600351635405052,-0.0002033206514020676,3.3179494869931236,,z_2_7:0.482152|z_0_14:0.466143|z_2_18:0.45448|z_0_18:0.54552|z_0_4:0.574731|z_2_4:0.425269|z_1_14:0.422756|z_1_17:0.422756,x_2_8_2:0.468698|x_0_18_3:0.533612|x_1_1_9:0.54552|x_0_3_18:0.54552|x_2_8_18:0.446541|x_0_19_4:0.555573|x_0_19_16:0.444427|x_2_2_8:0.566527,p_0_20:2.44258|p_1_9:7.3945|p_0_9:2.6055|p_1_15:4.64067|p_1_12:1.33148|p_0_16:5.71265|p_2_14:1.22212|p_0_6:0.166713,d_1_17:5.49582|d_0_3:9.51081|d_2_7:0.482152|d_2_18:0.45448|d_1_1:5.44568|d_2_11:1.55704|d_0_4:0.574731|d_2_4:0.425269,r_4:1|r_2:1|r_10:1|r_9:1|r_7:0.913649|r_5:0.913649|r_19:0.913649|r_8:0.913649,Y_13:28.3231|Y_7:27.4095|Y_17:26.4958|Y_20:24.6685|Y_12:24.6685|Y_8:22.8412|Y_6:22.8412|Y_11:19.1866,e_1:0.086351|e_18:0.086351|e_16:0.086351|e_8:0.086351|e_6:0.086351|e_3:0.086351|e_20:0.086351|e_17:0.086351,h_1_4:0.086351|h_1_2:0.086351|h_1_10:0.086351|h_4_18:0.086351|h_4_16:0.086351|h_2_18:0.086351|h_2_16:0.086351|h_10_18:0.086351,,,"k0:z_0_19=1,z_0_10=0.95534,z_0_3=0.80607,z_0_16=0.65637,z_0_4=0.57473,z_0_18=0.54552|k1:z_1_1=1,z_1_9=0.73945,z_1_15=0.72797,z_1_14=0.42276,z_1_17=0.42276,z_1_12=0.34496|k2:z_2_8=1,z_2_2=0.83333,z_2_13=0.69479,z_2_7=0.48215,z_2_18=0.45448,z_2_4=0.42527",22.15297500421163,7.812174160861658,14.34080084334997,31,59,not_available,not_available,3.3179494869931236,-0.0002033206514020676,not_available,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3301,tailored_cheap_leaf,300,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__moderate_seed3301__tailored_cheap_leaf__g71241711861bede0__300s.json
worst_leaf__moderate_seed3301__tailored_cheap_leaf__g71241711861bede0__900s:first_relaxation_callback,first_relaxation_callback,20,2120,0,0.0,G=1;McCormick auxiliary variables=133;W_SP=1;Y_i=20;bit variables=113;d_k_i=60;e_i=20;h_i_j=190;load variables=60;objective-estimator auxiliary variables=2;p_k_i=60;r_i=20;service/mode variables=120;x_k_i_j=1260;z_k_i=60,20.317351138015606,0.19429789693642566,5.526462395540185,0.01380367228680712,0.6296691104422033,not_available,not_available,3.947618597435327,0.013600351635405052,-0.0002033206514020676,3.3179494869931236,,z_2_7:0.482152|z_0_14:0.466143|z_2_18:0.45448|z_0_18:0.54552|z_0_4:0.574731|z_2_4:0.425269|z_1_14:0.422756|z_1_17:0.422756,x_2_8_2:0.468698|x_0_18_3:0.533612|x_1_1_9:0.54552|x_0_3_18:0.54552|x_2_8_18:0.446541|x_0_19_4:0.555573|x_0_19_16:0.444427|x_2_2_8:0.566527,p_0_20:2.44258|p_1_9:7.3945|p_0_9:2.6055|p_1_15:4.64067|p_1_12:1.33148|p_0_16:5.71265|p_2_14:1.22212|p_0_6:0.166713,d_1_17:5.49582|d_0_3:9.51081|d_2_7:0.482152|d_2_18:0.45448|d_1_1:5.44568|d_2_11:1.55704|d_0_4:0.574731|d_2_4:0.425269,r_4:1|r_2:1|r_10:1|r_9:1|r_7:0.913649|r_5:0.913649|r_19:0.913649|r_8:0.913649,Y_13:28.3231|Y_7:27.4095|Y_17:26.4958|Y_20:24.6685|Y_12:24.6685|Y_8:22.8412|Y_6:22.8412|Y_11:19.1866,e_1:0.086351|e_18:0.086351|e_16:0.086351|e_8:0.086351|e_6:0.086351|e_3:0.086351|e_20:0.086351|e_17:0.086351,h_1_4:0.086351|h_1_2:0.086351|h_1_10:0.086351|h_4_18:0.086351|h_4_16:0.086351|h_2_18:0.086351|h_2_16:0.086351|h_10_18:0.086351,,,"k0:z_0_19=1,z_0_10=0.95534,z_0_3=0.80607,z_0_16=0.65637,z_0_4=0.57473,z_0_18=0.54552|k1:z_1_1=1,z_1_9=0.73945,z_1_15=0.72797,z_1_14=0.42276,z_1_17=0.42276,z_1_12=0.34496|k2:z_2_8=1,z_2_2=0.83333,z_2_13=0.69479,z_2_7=0.48215,z_2_18=0.45448,z_2_4=0.42527",22.15297500421163,7.812174160861658,14.34080084334997,31,59,not_available,not_available,3.3179494869931236,-0.0002033206514020676,not_available,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3301,tailored_cheap_leaf,900,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__moderate_seed3301__tailored_cheap_leaf__g71241711861bede0__900s.json
worst_leaf__moderate_seed3301__tailored_route_leaf__g71241711861bede0__300s:first_relaxation_callback,first_relaxation_callback,20,2120,0,0.0,G=1;McCormick auxiliary variables=133;W_SP=1;Y_i=20;bit variables=113;d_k_i=60;e_i=20;h_i_j=190;load variables=60;objective-estimator auxiliary variables=2;p_k_i=60;r_i=20;service/mode variables=120;x_k_i_j=1260;z_k_i=60,20.317351138015713,0.19429789693639782,5.526462395542069,0.013801009053356397,0.6296691104421132,not_available,not_available,3.947618597434782,0.013600351635409617,-0.00020065741794677953,3.317949486992669,,z_1_17:0.569643|z_0_1:0.427157|z_0_10:0.609436|z_1_1:0.37388|z_0_8:0.662658|z_1_4:0.677931|z_2_4:0.322069|z_1_18:0.317422,x_2_13_19:0.545229|x_1_0_17:0.569643|x_0_1_16:0.427157|x_0_10_16:0.572843|x_1_4_9:0.405229|x_0_16_10:0.609436|x_0_16_1:0.390564|x_1_1_0:0.37388,p_0_16:11.5543|p_1_7:1.59053|p_2_9:0.600157|p_0_9:0.365939|p_1_15:3.3417|p_1_12:1.33148|p_2_15:1.29897|p_1_20:2.29488,d_1_17:5.49582|d_0_3:9.52267|d_0_8:4.40269|d_1_8:6.37852|d_1_1:0.37388|d_0_11:0.365939|d_1_4:0.677931|d_2_4:0.322069,r_4:1|r_2:1|r_10:1|r_9:1|r_20:0.913649|r_19:0.913649|r_5:0.913649|r_13:0.913649,Y_13:28.3231|Y_7:27.4095|Y_17:26.4958|Y_20:24.6685|Y_12:24.6685|Y_6:22.8412|Y_8:22.8412|Y_11:19.1866,e_7:0.086351|e_15:0.086351|e_17:0.086351|e_11:0.086351|e_18:0.086351|e_8:0.086351|e_14:0.086351|e_12:0.086351,h_2_7:0.086351|h_4_7:0.086351|h_7_10:0.086351|h_4_15:0.086351|h_2_15:0.086351|h_10_15:0.086351|h_4_17:0.086351|h_2_17:0.086351,,,"k0:z_0_16=1,z_0_3=0.81793,z_0_14=0.80424,z_0_18=0.68258,z_0_8=0.66266,z_0_10=0.60944|k1:z_1_9=0.90339,z_1_4=0.67793,z_1_17=0.56964,z_1_1=0.37388,z_1_18=0.31742,z_1_5=0.30864|k2:z_2_2=0.88877,z_2_13=0.7273,z_2_19=0.7273,z_2_4=0.32207,z_2_15=0.25898,z_2_1=0.19896",20.872101763272433,8.226359325574808,12.645742437697628,38,59,not_available,not_available,3.317949486992669,-0.00020065741794677953,not_available,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3301,tailored_route_leaf,300,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__moderate_seed3301__tailored_route_leaf__g71241711861bede0__300s.json
worst_leaf__moderate_seed3301__tailored_route_leaf__g71241711861bede0__900s:first_relaxation_callback,first_relaxation_callback,20,2120,0,0.0,G=1;McCormick auxiliary variables=133;W_SP=1;Y_i=20;bit variables=113;d_k_i=60;e_i=20;h_i_j=190;load variables=60;objective-estimator auxiliary variables=2;p_k_i=60;r_i=20;service/mode variables=120;x_k_i_j=1260;z_k_i=60,20.317351138015713,0.19429789693639782,5.526462395542069,0.013801009053356397,0.6296691104421132,not_available,not_available,3.947618597434782,0.013600351635409617,-0.00020065741794677953,3.317949486992669,,z_1_17:0.569643|z_0_1:0.427157|z_0_10:0.609436|z_1_1:0.37388|z_0_8:0.662658|z_1_4:0.677931|z_2_4:0.322069|z_1_18:0.317422,x_2_13_19:0.545229|x_1_0_17:0.569643|x_0_1_16:0.427157|x_0_10_16:0.572843|x_1_4_9:0.405229|x_0_16_10:0.609436|x_0_16_1:0.390564|x_1_1_0:0.37388,p_0_16:11.5543|p_1_7:1.59053|p_2_9:0.600157|p_0_9:0.365939|p_1_15:3.3417|p_1_12:1.33148|p_2_15:1.29897|p_1_20:2.29488,d_1_17:5.49582|d_0_3:9.52267|d_0_8:4.40269|d_1_8:6.37852|d_1_1:0.37388|d_0_11:0.365939|d_1_4:0.677931|d_2_4:0.322069,r_4:1|r_2:1|r_10:1|r_9:1|r_20:0.913649|r_19:0.913649|r_5:0.913649|r_13:0.913649,Y_13:28.3231|Y_7:27.4095|Y_17:26.4958|Y_20:24.6685|Y_12:24.6685|Y_6:22.8412|Y_8:22.8412|Y_11:19.1866,e_7:0.086351|e_15:0.086351|e_17:0.086351|e_11:0.086351|e_18:0.086351|e_8:0.086351|e_14:0.086351|e_12:0.086351,h_2_7:0.086351|h_4_7:0.086351|h_7_10:0.086351|h_4_15:0.086351|h_2_15:0.086351|h_10_15:0.086351|h_4_17:0.086351|h_2_17:0.086351,,,"k0:z_0_16=1,z_0_3=0.81793,z_0_14=0.80424,z_0_18=0.68258,z_0_8=0.66266,z_0_10=0.60944|k1:z_1_9=0.90339,z_1_4=0.67793,z_1_17=0.56964,z_1_1=0.37388,z_1_18=0.31742,z_1_5=0.30864|k2:z_2_2=0.88877,z_2_13=0.7273,z_2_19=0.7273,z_2_4=0.32207,z_2_15=0.25898,z_2_1=0.19896",20.872101763272433,8.226359325574808,12.645742437697628,38,59,not_available,not_available,3.317949486992669,-0.00020065741794677953,not_available,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3301,tailored_route_leaf,900,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__moderate_seed3301__tailored_route_leaf__g71241711861bede0__900s.json
worst_leaf__moderate_seed3302__tailored_cheap_leaf__ge32639b805f0acab__900s:first_relaxation_callback,first_relaxation_callback,20,2114,0,0.0,G=1;McCormick auxiliary variables=130;W_SP=1;Y_i=20;bit variables=110;d_k_i=60;e_i=20;h_i_j=190;load variables=60;objective-estimator auxiliary variables=2;p_k_i=60;r_i=20;service/mode variables=120;x_k_i_j=1260;z_k_i=60,18.068797291259298,0.6989917488318211,11.677462453758801,0.028799875979687622,0.25262473531175766,not_available,not_available,12.629940217905009,0.0323138897003613,0.0035140137206736803,12.377315482593252,,z_1_12:0.489941|z_1_7:0.475069|z_2_16:0.530403|z_1_11:0.469517|z_2_5:0.461538|z_0_3:0.448975|z_0_18:0.448975|z_0_19:0.59456,x_2_20_5:0.453922|x_0_3_18:0.448975|x_0_18_3:0.448975|x_2_17_20:0.389945|x_0_20_14:0.362671|x_0_7_19:0.35658|x_0_19_7:0.35658|x_1_14_11:0.35,p_2_10:9.5448|p_0_3:0.448975|p_1_13:1.42394|p_1_4:9.35867|p_1_15:5.35867|p_0_14:13.65|p_1_14:0.35|p_0_13:6.66344,d_0_2:8.61928|d_2_20:0.628435|d_0_7:0.35658|d_1_7:12.3518|d_2_12:0.349774|d_2_9:7.70836|d_0_8:0.287329|d_1_16:5.2617,r_5:1|r_19:1|r_14:1|r_3:0.813407|r_6:0.813407|r_18:0.813407|r_15:0.813407|r_9:0.813407,Y_1:26.8424|Y_20:22.7754|Y_10:22.3891|Y_12:21.1486|Y_16:19.5218|Y_7:18.7084|Y_13:18.7084|Y_9:17.895,e_10:0.300342|e_4:0.186593|e_17:0.186593|e_11:0.186593|e_9:0.186593|e_8:0.186593|e_7:0.186593|e_20:0.186593,h_5_10:0.300342|h_10_19:0.300342|h_10_14:0.300342|h_5_17:0.186593|h_5_11:0.186593|h_4_5:0.186593|h_4_19:0.186593|h_4_14:0.186593,,,"k0:z_0_14=0.65,z_0_19=0.59456,z_0_3=0.44897,z_0_18=0.44897,z_0_20=0.37157,z_0_7=0.35658|k1:z_1_12=0.48994,z_1_7=0.47507,z_1_11=0.46952,z_1_4=0.38994,z_1_14=0.35,z_1_19=0.33333|k2:z_2_20=0.62843,z_2_16=0.5304,z_2_5=0.46154,z_2_17=0.38994,z_2_10=0.37653,z_2_12=0.34977",21.29284473851873,10.243025123634657,11.049819614884077,36,57,not_available,not_available,12.377315482593252,0.0035140137206736803,not_available,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3302,tailored_cheap_leaf,900,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__moderate_seed3302__tailored_cheap_leaf__ge32639b805f0acab__900s.json
