result_package,fresh_run,source_round,run_id,leaf_id,leaf_status,closure_source,interval_bound_valid,passed,child_json_path
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__1800s,5,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__1800s,7,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__1800s,8,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__1800s,9,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__300s,0,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__300s,1,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__300s,3,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__300s,5,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__300s,6,unresolved,unresolved,True,True,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__tailored_callback_telemetry_only__300s_auto_oracle/interval_6.json
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__300s,7,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__900s,0,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__900s,1,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__900s,3,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__900s,5,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__900s,7,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__900s,8,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_callback_telemetry_only__900s,9,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__1800s,0,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__1800s,1,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__1800s,3,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__1800s,5,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__1800s,7,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__1800s,8,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__1800s,9,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__300s,0,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__300s,1,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__300s,3,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__300s,5,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__300s,6,unresolved,unresolved,True,True,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__tailored_cheap_cuts__300s_auto_oracle/interval_6.json
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__300s,7,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__900s,0,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__900s,1,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__900s,3,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__900s,5,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__900s,7,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__900s,8,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_cheap_cuts__900s,9,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,0,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,1,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,3,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,5,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,7,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,8,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,9,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__300s,0,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__300s,1,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__300s,3,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__300s,5,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__300s,6,unresolved,unresolved,True,True,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__tailored_full_static_baseline__300s_auto_oracle/interval_6.json
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__300s,7,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,0,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,1,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,3,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,5,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,7,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,8,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_full_static_baseline__900s,9,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__1800s,0,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__1800s,1,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__1800s,3,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__1800s,5,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__1800s,7,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__1800s,8,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__1800s,9,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__300s,0,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__300s,1,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__300s,3,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__300s,5,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__300s,6,unresolved,unresolved,True,True,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__tailored_route_cutset_callback__300s_auto_oracle/interval_6.json
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__300s,7,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__900s,0,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__900s,1,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__900s,3,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__900s,5,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__900s,7,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__900s,8,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_route_cutset_callback__900s,9,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_static_no_callback__1800s,0,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_static_no_callback__1800s,1,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_static_no_callback__1800s,3,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_static_no_callback__1800s,5,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_static_no_callback__1800s,7,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_static_no_callback__1800s,8,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_static_no_callback__1800s,9,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_static_no_callback__300s,0,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_static_no_callback__300s,1,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_static_no_callback__300s,3,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_static_no_callback__300s,5,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_static_no_callback__300s,6,unresolved,unresolved,True,True,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3202__tailored_static_no_callback__300s_auto_oracle/interval_6.json
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_static_no_callback__300s,7,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_static_no_callback__900s,0,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_static_no_callback__900s,1,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_static_no_callback__900s,3,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_static_no_callback__900s,5,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_static_no_callback__900s,7,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_static_no_callback__900s,8,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__high_imbalance_seed3202__tailored_static_no_callback__900s,9,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_callback_telemetry_only__300s,2,unresolved,unresolved,True,True,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__tailored_callback_telemetry_only__300s_auto_oracle/interval_2.json
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_callback_telemetry_only__300s,3,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_callback_telemetry_only__300s,4,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_callback_telemetry_only__300s,5,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_callback_telemetry_only__300s,7,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_callback_telemetry_only__300s,8,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_callback_telemetry_only__300s,9,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_cheap_cuts__300s,2,unresolved,unresolved,True,True,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__tailored_cheap_cuts__300s_auto_oracle/interval_2.json
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_cheap_cuts__300s,3,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_cheap_cuts__300s,4,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_cheap_cuts__300s,5,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_cheap_cuts__300s,7,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_cheap_cuts__300s,8,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_cheap_cuts__300s,9,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_full_static_baseline__300s,2,unresolved,unresolved,True,True,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__tailored_full_static_baseline__300s_auto_oracle/interval_2.json
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_full_static_baseline__300s,3,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_full_static_baseline__300s,4,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_full_static_baseline__300s,5,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_full_static_baseline__300s,7,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_full_static_baseline__300s,8,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_full_static_baseline__300s,9,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_route_cutset_callback__300s,2,unresolved,unresolved,True,True,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__tailored_route_cutset_callback__300s_auto_oracle/interval_2.json
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_route_cutset_callback__300s,3,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_route_cutset_callback__300s,4,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_route_cutset_callback__300s,5,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_route_cutset_callback__300s,7,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_route_cutset_callback__300s,8,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_route_cutset_callback__300s,9,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_static_no_callback__300s,2,unresolved,unresolved,True,True,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3301__tailored_static_no_callback__300s_auto_oracle/interval_2.json
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_static_no_callback__300s,3,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_static_no_callback__300s,4,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_static_no_callback__300s,5,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_static_no_callback__300s,7,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_static_no_callback__300s,8,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3301__tailored_static_no_callback__300s,9,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_callback_telemetry_only__300s,1,unresolved,unresolved,True,True,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_callback_telemetry_only__300s_auto_oracle/interval_1.json
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_callback_telemetry_only__300s,2,unresolved,unresolved,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_callback_telemetry_only__300s,3,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_callback_telemetry_only__300s,4,bound_fathomed,relaxation_bound,True,True,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_callback_telemetry_only__300s,6,unresolved,unresolved,True,True,
