result_package,fresh_run,source_round,run_id,purpose,instance,variant,budget,gamma_L,gamma_U,cutoff_UB,status,bound_valid,best_bound,incumbent,gap_to_cutoff,runtime,nodes,callback_calls,route_cutset_candidates,route_cutset_cuts_added,finalization_source,process_return_code,windows_return_code_hex,engineering_blocker,parent_run_id,raw_json_path,progress_path,log_path,model_export_path,diagnostic_only,paper_core_valid,fault_offset,symbolized_source,root_cause,fix,paper_certificate_contamination
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__300s,engineering,tight_T_seed3102,plain_fixed_interval_mip,300,0.0750880545856,0.112632081878,0.600704436685,interval_unresolved_timeout,True,0.35108451463,0,0.24961992205499994,300.1604522,11712,0,0,0,solver_final_json,0,0x00000000,False,full__tight_T_seed3102__tailored_static_no_callback__300s,results/gf_tailored_bc_fair_diagnosis_round/raw/engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__300s.json,,results/gf_tailored_bc_fair_diagnosis_round/logs/engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__300s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__300s.lp,True,False,,,,,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__900s,engineering,tight_T_seed3102,plain_fixed_interval_mip,900,0.0750880545856,0.112632081878,0.600704436685,interval_unresolved_timeout,True,0.36821327,0,0.23249116668499997,900.1326783,42650,0,0,0,solver_final_json,0,0x00000000,False,full__tight_T_seed3102__tailored_static_no_callback__300s,results/gf_tailored_bc_fair_diagnosis_round/raw/engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__900s.json,,results/gf_tailored_bc_fair_diagnosis_round/logs/engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__900s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/engineering__tight_T_seed3102__plain_fixed_interval_mip__ga074ec730af64a8c__900s.lp,True,False,,,,,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__tailored_route_leaf__ga074ec730af64a8c__300s,engineering,tight_T_seed3102,tailored_route_leaf,300,0.0750880545856,0.112632081878,0.600704436685,interval_closed,True,0.600704436685,0,0.0,30.379784,185,207,443,50,cplex_solver_final,0,0x00000000,False,full__tight_T_seed3102__tailored_static_no_callback__300s,results/gf_tailored_bc_fair_diagnosis_round/raw/engineering__tight_T_seed3102__tailored_route_leaf__ga074ec730af64a8c__300s.json,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/engineering__tight_T_seed3102__tailored_route_leaf__ga074ec730af64a8c__300s.progress.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/engineering__tight_T_seed3102__tailored_route_leaf__ga074ec730af64a8c__300s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/engineering__tight_T_seed3102__tailored_route_leaf__ga074ec730af64a8c__300s.lp,True,False,,,,,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__tailored_route_leaf__ga074ec730af64a8c__900s,engineering,tight_T_seed3102,tailored_route_leaf,900,0.0750880545856,0.112632081878,0.600704436685,interval_closed,True,0.600704436685,0,0.0,30.3900668,185,207,443,50,cplex_solver_final,0,0x00000000,False,full__tight_T_seed3102__tailored_static_no_callback__300s,results/gf_tailored_bc_fair_diagnosis_round/raw/engineering__tight_T_seed3102__tailored_route_leaf__ga074ec730af64a8c__900s.json,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/engineering__tight_T_seed3102__tailored_route_leaf__ga074ec730af64a8c__900s.progress.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/engineering__tight_T_seed3102__tailored_route_leaf__ga074ec730af64a8c__900s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/engineering__tight_T_seed3102__tailored_route_leaf__ga074ec730af64a8c__900s.lp,True,False,,,,,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__tailored_static_leaf_no_callback__ga074ec730af64a8c__300s,engineering,tight_T_seed3102,tailored_static_leaf_no_callback,300,0.0750880545856,0.112632081878,0.600704436685,interval_closed,True,0.600704436685,0,0.0,6.6632028,211,0,0,0,solver_final_json,0,0x00000000,False,full__tight_T_seed3102__tailored_static_no_callback__300s,results/gf_tailored_bc_fair_diagnosis_round/raw/engineering__tight_T_seed3102__tailored_static_leaf_no_callback__ga074ec730af64a8c__300s.json,,results/gf_tailored_bc_fair_diagnosis_round/logs/engineering__tight_T_seed3102__tailored_static_leaf_no_callback__ga074ec730af64a8c__300s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/engineering__tight_T_seed3102__tailored_static_leaf_no_callback__ga074ec730af64a8c__300s.lp,True,False,,,,,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,engineering__tight_T_seed3102__tailored_static_leaf_no_callback__ga074ec730af64a8c__900s,engineering,tight_T_seed3102,tailored_static_leaf_no_callback,900,0.0750880545856,0.112632081878,0.600704436685,interval_closed,True,0.600704436685,0,0.0,6.7013491,211,0,0,0,solver_final_json,0,0x00000000,False,full__tight_T_seed3102__tailored_static_no_callback__300s,results/gf_tailored_bc_fair_diagnosis_round/raw/engineering__tight_T_seed3102__tailored_static_leaf_no_callback__ga074ec730af64a8c__900s.json,,results/gf_tailored_bc_fair_diagnosis_round/logs/engineering__tight_T_seed3102__tailored_static_leaf_no_callback__ga074ec730af64a8c__900s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/engineering__tight_T_seed3102__tailored_static_leaf_no_callback__ga074ec730af64a8c__900s.lp,True,False,,,,,
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,pref_fix_incident__V12_M2__tailored_cheap_cuts__300s,engineering_incident_pre_fix,V12_M2,tailored_cheap_cuts,300,,,,native_exit_noncertified,False,0.0,,not_used,72.7,not_finalized,,,,stale_checkpoint_rejected,3221225477,0xC0000005,True,,results/gf_tailored_bc_fair_diagnosis_round/logs/native_exit_v12m2_cheap_first/wrapper.json,results/gf_tailored_bc_fair_diagnosis_round/logs/native_exit_v12m2_cheap_first/progress.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/native_exit_v12m2_cheap_first/stdout.log.txt,,True,False,0x00000000000BD883,src/main.cpp:13781,vector parent reference invalidated by child push_back reallocation,copy parent_lower_bound_source before child insertion,False
