result_package,fresh_run,source_round,run_id,purpose,instance,variant,budget,gamma_L,gamma_U,cutoff_UB,status,bound_valid,best_bound,incumbent,gap_to_cutoff,runtime,nodes,callback_calls,route_cutset_candidates,route_cutset_cuts_added,finalization_source,process_return_code,windows_return_code_hex,engineering_blocker,parent_run_id,raw_json_path,progress_path,log_path,model_export_path,diagnostic_only,paper_core_valid
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3301__tailored_cheap_leaf__g71241711861bede0__300s,worst_leaf,moderate_seed3301,tailored_cheap_leaf,300,0.0122881381662,0.0153601727077,0.0491525526647,interval_closed,True,0.0491525526647,0,0.0,30.1033671,39,44,0,0,cplex_solver_final,0,0x00000000,False,full__moderate_seed3301__tailored_cheap_cuts__300s,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__moderate_seed3301__tailored_cheap_leaf__g71241711861bede0__300s.json,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3301__tailored_cheap_leaf__g71241711861bede0__300s.progress.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3301__tailored_cheap_leaf__g71241711861bede0__300s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/worst_leaf__moderate_seed3301__tailored_cheap_leaf__g71241711861bede0__300s.lp,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3301__tailored_cheap_leaf__g71241711861bede0__900s,worst_leaf,moderate_seed3301,tailored_cheap_leaf,900,0.0122881381662,0.0153601727077,0.0491525526647,interval_closed,True,0.0491525526647,0,0.0,30.0968736,39,44,0,0,cplex_solver_final,0,0x00000000,False,full__moderate_seed3301__tailored_cheap_cuts__300s,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__moderate_seed3301__tailored_cheap_leaf__g71241711861bede0__900s.json,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3301__tailored_cheap_leaf__g71241711861bede0__900s.progress.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3301__tailored_cheap_leaf__g71241711861bede0__900s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/worst_leaf__moderate_seed3301__tailored_cheap_leaf__g71241711861bede0__900s.lp,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3301__tailored_route_leaf__g71241711861bede0__300s,worst_leaf,moderate_seed3301,tailored_route_leaf,300,0.0122881381662,0.0153601727077,0.0491525526647,interval_closed,True,0.0491525526647,0,0.0,30.3447675,57,64,487,50,cplex_solver_final,0,0x00000000,False,full__moderate_seed3301__tailored_cheap_cuts__300s,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__moderate_seed3301__tailored_route_leaf__g71241711861bede0__300s.json,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3301__tailored_route_leaf__g71241711861bede0__300s.progress.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3301__tailored_route_leaf__g71241711861bede0__300s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/worst_leaf__moderate_seed3301__tailored_route_leaf__g71241711861bede0__300s.lp,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3301__tailored_route_leaf__g71241711861bede0__900s,worst_leaf,moderate_seed3301,tailored_route_leaf,900,0.0122881381662,0.0153601727077,0.0491525526647,interval_closed,True,0.0491525526647,0,0.0,30.3535221,57,64,487,50,cplex_solver_final,0,0x00000000,False,full__moderate_seed3301__tailored_cheap_cuts__300s,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__moderate_seed3301__tailored_route_leaf__g71241711861bede0__900s.json,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3301__tailored_route_leaf__g71241711861bede0__900s.progress.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3301__tailored_route_leaf__g71241711861bede0__900s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/worst_leaf__moderate_seed3301__tailored_route_leaf__g71241711861bede0__900s.lp,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3301__tailored_static_leaf_no_callback__g71241711861bede0__300s,worst_leaf,moderate_seed3301,tailored_static_leaf_no_callback,300,0.0122881381662,0.0153601727077,0.0491525526647,interval_closed,True,0.0491525526647,0,0.0,2.9084539,51,0,0,0,solver_final_json,0,0x00000000,False,full__moderate_seed3301__tailored_cheap_cuts__300s,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__moderate_seed3301__tailored_static_leaf_no_callback__g71241711861bede0__300s.json,,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3301__tailored_static_leaf_no_callback__g71241711861bede0__300s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/worst_leaf__moderate_seed3301__tailored_static_leaf_no_callback__g71241711861bede0__300s.lp,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3301__tailored_static_leaf_no_callback__g71241711861bede0__900s,worst_leaf,moderate_seed3301,tailored_static_leaf_no_callback,900,0.0122881381662,0.0153601727077,0.0491525526647,interval_closed,True,0.0491525526647,0,0.0,2.9502143,51,0,0,0,solver_final_json,0,0x00000000,False,full__moderate_seed3301__tailored_cheap_cuts__300s,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__moderate_seed3301__tailored_static_leaf_no_callback__g71241711861bede0__900s.json,,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3301__tailored_static_leaf_no_callback__g71241711861bede0__900s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/worst_leaf__moderate_seed3301__tailored_static_leaf_no_callback__g71241711861bede0__900s.lp,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__plain_fixed_interval_mip__ge32639b805f0acab__300s,worst_leaf,moderate_seed3302,plain_fixed_interval_mip,300,0.0244545258186,0.0366817887279,0.195636206549,interval_unresolved_timeout,True,0.14057702708,0,0.05505917946899999,300.1206198,5187,0,0,0,solver_final_json,0,0x00000000,False,full__moderate_seed3302__tailored_cheap_cuts__300s,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__moderate_seed3302__plain_fixed_interval_mip__ge32639b805f0acab__300s.json,,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3302__plain_fixed_interval_mip__ge32639b805f0acab__300s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/worst_leaf__moderate_seed3302__plain_fixed_interval_mip__ge32639b805f0acab__300s.lp,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__plain_fixed_interval_mip__ge32639b805f0acab__900s,worst_leaf,moderate_seed3302,plain_fixed_interval_mip,900,0.0244545258186,0.0366817887279,0.195636206549,interval_unresolved_timeout,True,0.14117883864,0,0.05445736790899999,900.1292096,14924,0,0,0,solver_final_json,0,0x00000000,False,full__moderate_seed3302__tailored_cheap_cuts__300s,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__moderate_seed3302__plain_fixed_interval_mip__ge32639b805f0acab__900s.json,,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3302__plain_fixed_interval_mip__ge32639b805f0acab__900s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/worst_leaf__moderate_seed3302__plain_fixed_interval_mip__ge32639b805f0acab__900s.lp,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_cheap_leaf__ge32639b805f0acab__300s,worst_leaf,moderate_seed3302,tailored_cheap_leaf,300,0.0244545258186,0.0366817887279,0.195636206549,wrapper_timeout_noncertified,False,0.139188659053,1e+75,0.05644754749599998,451.344,0,0,0,0,wrapper_best_checkpoint,1,0x00000001,True,full__moderate_seed3302__tailored_cheap_cuts__300s,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__moderate_seed3302__tailored_cheap_leaf__ge32639b805f0acab__300s.json,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3302__tailored_cheap_leaf__ge32639b805f0acab__300s.progress.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3302__tailored_cheap_leaf__ge32639b805f0acab__300s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/worst_leaf__moderate_seed3302__tailored_cheap_leaf__ge32639b805f0acab__300s.lp,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_cheap_leaf__ge32639b805f0acab__900s,worst_leaf,moderate_seed3302,tailored_cheap_leaf,900,0.0244545258186,0.0366817887279,0.195636206549,interval_unresolved_timeout,True,0.139647699628,0,0.05598850692099999,630.3470463,3726,6801,0,0,cplex_time_limit_with_valid_best_bound,0,0x00000000,False,full__moderate_seed3302__tailored_cheap_cuts__300s,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__moderate_seed3302__tailored_cheap_leaf__ge32639b805f0acab__900s.json,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3302__tailored_cheap_leaf__ge32639b805f0acab__900s.progress.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3302__tailored_cheap_leaf__ge32639b805f0acab__900s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/worst_leaf__moderate_seed3302__tailored_cheap_leaf__ge32639b805f0acab__900s.lp,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__300s,worst_leaf,moderate_seed3302,tailored_route_leaf,300,0.0244545258186,0.0366817887279,0.195636206549,wrapper_timeout_noncertified,False,0.139176017486,1e+75,0.05646018906299999,451.182,0,0,0,0,wrapper_best_checkpoint,1,0x00000001,True,full__moderate_seed3302__tailored_cheap_cuts__300s,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__300s.json,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__300s.progress.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__300s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__300s.lp,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s,worst_leaf,moderate_seed3302,tailored_route_leaf,900,0.0244545258186,0.0366817887279,0.195636206549,interval_unresolved_timeout,True,0.139427352533,0,0.05620885401599998,600.6433267,6572,11771,656,50,cplex_time_limit_with_valid_best_bound,0,0x00000000,False,full__moderate_seed3302__tailored_cheap_cuts__300s,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s.json,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s.progress.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/worst_leaf__moderate_seed3302__tailored_route_leaf__ge32639b805f0acab__900s.lp,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_static_leaf_no_callback__ge32639b805f0acab__300s,worst_leaf,moderate_seed3302,tailored_static_leaf_no_callback,300,0.0244545258186,0.0366817887279,0.195636206549,wrapper_timeout_noncertified,False,0.0,0.0,0.195636206549,451.423,0,0,0,0,wrapper_error_json,1,0x00000001,True,full__moderate_seed3302__tailored_cheap_cuts__300s,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__moderate_seed3302__tailored_static_leaf_no_callback__ge32639b805f0acab__300s.json,,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3302__tailored_static_leaf_no_callback__ge32639b805f0acab__300s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/worst_leaf__moderate_seed3302__tailored_static_leaf_no_callback__ge32639b805f0acab__300s.lp,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__moderate_seed3302__tailored_static_leaf_no_callback__ge32639b805f0acab__900s,worst_leaf,moderate_seed3302,tailored_static_leaf_no_callback,900,0.0244545258186,0.0366817887279,0.195636206549,interval_unresolved_timeout,True,0.14052838974,0,0.05510781680899998,600.2398725,8248,0,0,0,solver_final_json,0,0x00000000,False,full__moderate_seed3302__tailored_cheap_cuts__300s,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__moderate_seed3302__tailored_static_leaf_no_callback__ge32639b805f0acab__900s.json,,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__moderate_seed3302__tailored_static_leaf_no_callback__ge32639b805f0acab__900s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/worst_leaf__moderate_seed3302__tailored_static_leaf_no_callback__ge32639b805f0acab__900s.lp,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__tight_T_seed3102__plain_fixed_interval_mip__g1f10efbb258ce13a__300s,worst_leaf,tight_T_seed3102,plain_fixed_interval_mip,300,0.140790102348,0.14548310576,0.600704436685,interval_unresolved_timeout,True,0.32076776786,0,0.27993666882499996,300.128328,9836,0,0,0,solver_final_json,0,0x00000000,False,full__tight_T_seed3102__tailored_cheap_cuts__900s,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__tight_T_seed3102__plain_fixed_interval_mip__g1f10efbb258ce13a__300s.json,,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__tight_T_seed3102__plain_fixed_interval_mip__g1f10efbb258ce13a__300s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/worst_leaf__tight_T_seed3102__plain_fixed_interval_mip__g1f10efbb258ce13a__300s.lp,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__tight_T_seed3102__plain_fixed_interval_mip__g1f10efbb258ce13a__900s,worst_leaf,tight_T_seed3102,plain_fixed_interval_mip,900,0.140790102348,0.14548310576,0.600704436685,interval_unresolved_timeout,True,0.38558986743,0,0.21511456925499994,900.1202424,25644,0,0,0,solver_final_json,0,0x00000000,False,full__tight_T_seed3102__tailored_cheap_cuts__900s,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__tight_T_seed3102__plain_fixed_interval_mip__g1f10efbb258ce13a__900s.json,,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__tight_T_seed3102__plain_fixed_interval_mip__g1f10efbb258ce13a__900s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/worst_leaf__tight_T_seed3102__plain_fixed_interval_mip__g1f10efbb258ce13a__900s.lp,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,worst_leaf__tight_T_seed3102__tailored_cheap_leaf__g1f10efbb258ce13a__300s,worst_leaf,tight_T_seed3102,tailored_cheap_leaf,300,0.140790102348,0.14548310576,0.600704436685,interval_closed,True,0.600704436685,0,0.0,150.1329155,2194,2840,0,0,cplex_solver_final,0,0x00000000,False,full__tight_T_seed3102__tailored_cheap_cuts__900s,results/gf_tailored_bc_fair_diagnosis_round/raw/worst_leaf__tight_T_seed3102__tailored_cheap_leaf__g1f10efbb258ce13a__300s.json,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/worst_leaf__tight_T_seed3102__tailored_cheap_leaf__g1f10efbb258ce13a__300s.progress.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/worst_leaf__tight_T_seed3102__tailored_cheap_leaf__g1f10efbb258ce13a__300s.solver.log.txt,results/gf_tailored_bc_fair_diagnosis_round/model_exports/worst_leaf__tight_T_seed3102__tailored_cheap_leaf__g1f10efbb258ce13a__300s.lp,True,False
