file,method,algorithm_preset,status,cplex_threads,mip_threads,compact_bc_solver_threads,solver_thread_policy,thread_fairness_class,audit_passed,failures
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s_auto_oracle\interval_9.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_cheap_cuts__1800s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_cheap_cuts__1800s_auto_oracle\interval_14.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_cheap_cuts__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_cheap_cuts__300s_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_cheap_cuts__900s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_cheap_cuts__900s_auto_oracle\interval_9.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_full_static_baseline__1800s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_full_static_baseline__1800s_auto_oracle\interval_14.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_full_static_baseline__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_full_static_baseline__300s_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_full_static_baseline__900s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_full_static_baseline__900s_auto_oracle\interval_9.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_route_cutset_callback__1800s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_route_cutset_callback__1800s_auto_oracle\interval_14.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_route_cutset_callback__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_route_cutset_callback__300s_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_route_cutset_callback__900s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_route_cutset_callback__900s_auto_oracle\interval_9.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_static_no_callback__1800s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_static_no_callback__1800s_auto_oracle\interval_14.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_static_no_callback__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_static_no_callback__300s_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_static_no_callback__900s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3201__tailored_static_no_callback__900s_auto_oracle\interval_9.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__plain_cplex__1800s.json,cplex,custom,not_certified,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__plain_cplex__300s.json,cplex,custom,not_certified,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__plain_cplex__900s.json,cplex,custom,not_certified,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__tailored_callback_telemetry_only__1800s.json,gcap-frontier,paper-gf-tailored-bc,optimal,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__tailored_callback_telemetry_only__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__tailored_callback_telemetry_only__300s_auto_oracle\interval_6.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__tailored_callback_telemetry_only__900s.json,gcap-frontier,paper-gf-tailored-bc,optimal,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__tailored_cheap_cuts__1800s.json,gcap-frontier,paper-gf-tailored-bc,optimal,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__tailored_cheap_cuts__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__tailored_cheap_cuts__300s_auto_oracle\interval_6.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__tailored_cheap_cuts__900s.json,gcap-frontier,paper-gf-tailored-bc,optimal,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__tailored_full_static_baseline__1800s.json,gcap-frontier,paper-gf-tailored-bc,optimal,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__tailored_full_static_baseline__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__tailored_full_static_baseline__300s_auto_oracle\interval_6.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__tailored_full_static_baseline__900s.json,gcap-frontier,paper-gf-tailored-bc,optimal,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__tailored_route_cutset_callback__1800s.json,gcap-frontier,paper-gf-tailored-bc,optimal,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__tailored_route_cutset_callback__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__tailored_route_cutset_callback__300s_auto_oracle\interval_6.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__tailored_route_cutset_callback__900s.json,gcap-frontier,paper-gf-tailored-bc,optimal,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__tailored_static_no_callback__1800s.json,gcap-frontier,paper-gf-tailored-bc,optimal,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__tailored_static_no_callback__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__tailored_static_no_callback__300s_auto_oracle\interval_6.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__high_imbalance_seed3202__tailored_static_no_callback__900s.json,gcap-frontier,paper-gf-tailored-bc,optimal,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__plain_cplex__1800s.json,cplex,custom,not_certified,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__plain_cplex__300s.json,cplex,custom,not_certified,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__plain_cplex__900s.json,cplex,custom,not_certified,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__tailored_callback_telemetry_only__1800s.json,gcap-frontier,paper-gf-tailored-bc,wrapper_timeout_noncertified,0,1,1,controlled_one_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__tailored_callback_telemetry_only__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__tailored_callback_telemetry_only__300s_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__tailored_callback_telemetry_only__900s.json,gcap-frontier,paper-gf-tailored-bc,wrapper_timeout_noncertified,0,1,1,controlled_one_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__tailored_cheap_cuts__1800s.json,gcap-frontier,paper-gf-tailored-bc,wrapper_timeout_noncertified,0,1,1,controlled_one_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__tailored_cheap_cuts__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__tailored_cheap_cuts__300s_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__tailored_cheap_cuts__900s.json,gcap-frontier,paper-gf-tailored-bc,wrapper_timeout_noncertified,0,1,1,controlled_one_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__tailored_full_static_baseline__1800s.json,gcap-frontier,paper-gf-tailored-bc,wrapper_timeout_noncertified,0,1,1,controlled_one_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__tailored_full_static_baseline__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__tailored_full_static_baseline__300s_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__tailored_full_static_baseline__900s.json,gcap-frontier,paper-gf-tailored-bc,wrapper_timeout_noncertified,0,1,1,controlled_one_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__tailored_route_cutset_callback__1800s.json,gcap-frontier,paper-gf-tailored-bc,wrapper_timeout_noncertified,0,1,1,controlled_one_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__tailored_route_cutset_callback__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__tailored_route_cutset_callback__300s_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__tailored_route_cutset_callback__900s.json,gcap-frontier,paper-gf-tailored-bc,wrapper_timeout_noncertified,0,1,1,controlled_one_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__tailored_static_no_callback__1800s.json,gcap-frontier,paper-gf-tailored-bc,wrapper_timeout_noncertified,0,1,1,controlled_one_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__tailored_static_no_callback__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__tailored_static_no_callback__300s_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3301__tailored_static_no_callback__900s.json,gcap-frontier,paper-gf-tailored-bc,wrapper_timeout_noncertified,0,1,1,controlled_one_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3302__plain_cplex__1800s.json,cplex,custom,not_certified,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3302__plain_cplex__300s.json,cplex,custom,not_certified,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3302__plain_cplex__900s.json,cplex,custom,not_certified,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3302__tailored_callback_telemetry_only__1800s.json,gcap-frontier,paper-gf-tailored-bc,wrapper_timeout_noncertified,0,1,1,controlled_one_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3302__tailored_callback_telemetry_only__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3302__tailored_callback_telemetry_only__300s_auto_oracle\interval_1.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3302__tailored_callback_telemetry_only__900s.json,gcap-frontier,paper-gf-tailored-bc,wrapper_timeout_noncertified,0,1,1,controlled_one_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3302__tailored_cheap_cuts__1800s.json,gcap-frontier,paper-gf-tailored-bc,wrapper_timeout_noncertified,0,1,1,controlled_one_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3302__tailored_cheap_cuts__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3302__tailored_cheap_cuts__300s_auto_oracle\interval_1.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3302__tailored_cheap_cuts__900s.json,gcap-frontier,paper-gf-tailored-bc,wrapper_timeout_noncertified,0,1,1,controlled_one_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3302__tailored_full_static_baseline__1800s.json,gcap-frontier,paper-gf-tailored-bc,wrapper_timeout_noncertified,0,1,1,controlled_one_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3302__tailored_full_static_baseline__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3302__tailored_full_static_baseline__300s_auto_oracle\interval_1.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3302__tailored_full_static_baseline__900s.json,gcap-frontier,paper-gf-tailored-bc,wrapper_timeout_noncertified,0,1,1,controlled_one_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3302__tailored_route_cutset_callback__1800s.json,gcap-frontier,paper-gf-tailored-bc,wrapper_timeout_noncertified,0,1,1,controlled_one_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3302__tailored_route_cutset_callback__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3302__tailored_route_cutset_callback__300s_auto_oracle\interval_1.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_fair_diagnosis_round\raw\full__moderate_seed3302__tailored_route_cutset_callback__900s.json,gcap-frontier,paper-gf-tailored-bc,wrapper_timeout_noncertified,0,1,1,controlled_one_thread,one_thread_fair,True,
