instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
round33_v10_tight_T_M2_Q30_seed1783646009.txt,20260626,1,hga-tgbc,native_hga_tgbc_full_migration,0.553676,0.260721,1.95303,2,7,24,24,0,"2366.19|2360.1",true,0.909793,true,
