run_id,instance,arm,flow_variant,checkpoint_seconds,status,observation_elapsed_seconds,lower_bound,upper_bound,gap,nodes,open_nodes,simplex_iterations,event_source,observation_source,not_observed_reason
stage2__high_imbalance_seed3201__f3__900s,high_imbalance_seed3201,F3,normalized-start-coupled,30,observed,6.0749263,2.139948201904845,2.4434031919432,0.12419358010129397,0,1,12961,global_progress,global_bound_trajectory,
stage2__high_imbalance_seed3201__f3__900s,high_imbalance_seed3201,F3,normalized-start-coupled,60,observed,6.0749263,2.139948201904845,2.4434031919432,0.12419358010129397,0,1,12961,global_progress,global_bound_trajectory,
stage2__high_imbalance_seed3201__f3__900s,high_imbalance_seed3201,F3,normalized-start-coupled,120,observed,6.0749263,2.139948201904845,2.4434031919432,0.12419358010129397,0,1,12961,global_progress,global_bound_trajectory,
stage2__high_imbalance_seed3201__f3__900s,high_imbalance_seed3201,F3,normalized-start-coupled,300,observed,6.0749263,2.139948201904845,2.4434031919432,0.12419358010129397,0,1,12961,global_progress,global_bound_trajectory,
stage2__high_imbalance_seed3201__f3__900s,high_imbalance_seed3201,F3,normalized-start-coupled,600,observed,6.0749263,2.139948201904845,2.4434031919432,0.12419358010129397,0,1,12961,global_progress,global_bound_trajectory,
stage2__high_imbalance_seed3201__f3__900s,high_imbalance_seed3201,F3,normalized-start-coupled,900,observed,882.3725077,2.3615384055165625,2.4434031919432,0.03350441167326615,11896,6466,4048305,solver_final,full_precision_final_json,
