case,instance,interval_id,arm,status,certificate,work,time_seconds,gi_1200,gap,lower_bound,upper_bound,model_count,nodes,root_work,split_setup_seconds,descendant_split_suppression_count,parent_identity_sha256,executable_sha256,false_certificate,evidence_complete,result_sha256,artifact_manifest_sha256,artifact_dir
major_root,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,MIDPOINT,round48_counterfactual_time_limit,False,2651.3206228043236,1180.0358813,0.1177176211287478,0.03329563306722952,0.04350319495751959,0.04500155005562836,7,25138,0.36591833126503104,1.1626157000000001,2,209ee87808f5269d003e61716d9575a1244e3be28dcd467efcf169d7a6cfc4f4,7cc8ecb324c69526b38f21a8d66cdc4ca6ab6de0cd03639f916f25340d097a2e,False,True,fcdbcce6be32b18c2b5f1821119702783cb5f58bd2850b80b8a6e8a2fafad301,98041624fe5f0595517ddd3ca54e3fc094c78ad4d1240517fcfe8d12507f13fe,results/gf_k1_interval_mip_vnext_round50/counterfactual_runs/major_root__midpoint
strong_control_root,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,L0,MIDPOINT,round48_counterfactual_exact,True,147.52960295451953,84.2213192,0.013832803241195469,4.136686902719266e-09,0.5063433054706222,0.506343307565206,7,10554,0.39589217087371414,0.84298600000000012,2,86c05a5dbbb6d5227560643381444e6e0658d6c93c0082457f7b20563fa46a2b,7cc8ecb324c69526b38f21a8d66cdc4ca6ab6de0cd03639f916f25340d097a2e,False,True,61bd94316782192fed071c7ceb12ed64e29149f4f8e48b16e717830dfd33a0f3,d83412e437dc7db10b3a64b50f99024941846a7c1ac3eb4edcdbb8c927b44546,results/gf_k1_interval_mip_vnext_round50/counterfactual_runs/strong_control_root__midpoint
numerical_endpoint_root,round39_small_hard_V12_M3_Q20_slot07_seed621538683,L0,MIDPOINT,round48_counterfactual_exact,True,134.9044323058757,74.397426,0.022169250412673626,5.350588995886023e-08,0.6471163988309614,0.6471164334555021,7,3650,0.46950912762742508,0.8010082999999999,2,1f9f76cae6d02e894c3c091aea27fbff8bfa389a957a5eceb944cde9922ae5b9,7cc8ecb324c69526b38f21a8d66cdc4ca6ab6de0cd03639f916f25340d097a2e,False,True,d2563c8a0a6d4b90600552a077b0e705659501972fee808d0db0f21103e5c263,9dd5698e0e79c2d71879cbf96347caa50ca29721575c1994e32696999ce2e999,results/gf_k1_interval_mip_vnext_round50/counterfactual_runs/numerical_endpoint_root__midpoint
v12_m2_root,round39_small_hard_V12_M2_Q20_slot06_seed258908503,L0,MIDPOINT,round48_counterfactual_exact,True,9.651163747815895,7.6744648,0.0019003490241030485,6.295821176408901e-13,0.7062530985286303,0.7062530985290749,7,586,0.26129391265753188,0.56639410000000001,2,6bb2f2afac77af4fa20e2620c5c64a96701ae10397c1f86baf02a477eaa92698,7cc8ecb324c69526b38f21a8d66cdc4ca6ab6de0cd03639f916f25340d097a2e,False,True,9634fb96ec597915d1d5a12a326a8f8c287569d46600ac5cebf6e70ca155716b,3911ab581b5c31faed8d46d392610bb740392b3fd8e9826ea0106b83659521fb,results/gf_k1_interval_mip_vnext_round50/counterfactual_runs/v12_m2_root__midpoint
tight3102_L0_0,tight_T_seed3102,L0.0,MIDPOINT,round48_counterfactual_exact,True,1500.1976532858937,777.3910464,0.056517111636410544,0,0.6007044366851081,0.6007044366851081,9,10783,0.6318923562144283,0.82339440000000008,2,cdbdcd527c5c4aa820b4a6e412dc2c581a267b5c96daa8a68463336bc4de8c3c,7cc8ecb324c69526b38f21a8d66cdc4ca6ab6de0cd03639f916f25340d097a2e,False,True,4d48bf5d072b21ab80f97725738be426b4f5f23e8432e3cb3e4b1e1d6cbe3088,f53573e2923dd8fb6f87e2bcf47a7ae495ccbee835e0041d1ddd2d2c300cfaa4,results/gf_k1_interval_mip_vnext_round50/counterfactual_runs/tight3102_L0_0__midpoint
high_imbalance_matched,high_imbalance_seed3201,L0.1.0,MIDPOINT,round48_counterfactual_exact,True,579.752786444065,318.0075095,0.01793375776322103,0,2.4434031919432,2.4434031919432,17,13129,0.65405517906780808,0.69991170000000036,2,5ed15bfe53ec9a9dd288dffca05ca49c2ed41b8b19114d48228e801ee64f9982,7cc8ecb324c69526b38f21a8d66cdc4ca6ab6de0cd03639f916f25340d097a2e,False,True,78b2ab98953caa8899dea819571aa1db68c7a63d3b7d79fe9c8578a9e386a70f,f677ace65dfe61b097a1eddf9bf926b14f20f06f837c689bfc5d9778fba0d142,results/gf_k1_interval_mip_vnext_round50/counterfactual_runs/high_imbalance_matched__midpoint
moderate3301_root,moderate_seed3301,L0,MIDPOINT,round48_counterfactual_time_limit,False,2183.8839741741926,1180.0413476,0.071795004566009055,0.024166104844344193,0.04796472692368177,0.04915255266474515,5,22254,0.45951768768526119,0.5971181000000001,1,e8739ca5f8047c1fb9f361330371c1c4608fe7f67a5166693a39972b7bcf5532,7cc8ecb324c69526b38f21a8d66cdc4ca6ab6de0cd03639f916f25340d097a2e,False,True,42428ac1ca3d5301205ba2e4c90b0d90839b9f495e5ca1be0e68eacede65771f,717d997b68acad2d63030b0aed7ad2d1b2d26d9dc42e07de55df62609c92dfe7,results/gf_k1_interval_mip_vnext_round50/counterfactual_runs/moderate3301_root__midpoint
