state_id,panel,instance,policy,process_cap_seconds,executable_sha256,model_sha256,model_identity_match,status,certificate,certificate_class,false_certificate,evidence_complete,cap_respected,native_status,lower_bound,frozen_cutoff,final_incumbent_available,final_incumbent,verified_upper_bound,gap,gi_common_horizon,work,solver_time_seconds,process_time_seconds,nodes,simplex_iterations,average_iterations_per_node,peak_memory_gb,root_relaxation_bound_available,root_relaxation_bound,final_root_cut_bound_available,final_root_cut_bound,root_work,root_time_seconds,root_simplex_iterations,root_cut_count,first_incumbent_work,first_incumbent_time_seconds,model_build_seconds,model_read_seconds,original_rows,original_columns,original_nonzeros,presolved_rows,presolved_columns,presolved_nonzeros,continuous_variables,integer_variables,binary_variables,min_matrix,max_matrix,min_objective,max_objective,min_bound,max_bound,min_rhs,max_rhs,branch_priority_assignment_status,branch_priority_tiers,failure_reason,artifact_dir
D1,development,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,b3-operation-first,120,a268506844fa28de3509e44fa0e9b36db7325004be8fb21cd7d0181b06af2f49,8980c08bac1bf433434719c74f503f2e85ff942440699fe406787f74335fb8c1,true,capped,False,certificate_rejected,False,True,True,TIME_LIMIT,0.03742014086046938,0.049468682614419446,True,0.04530861852692135,0.04530861852692135,0.17410545549440698,0.22790769714152018,263.1939181612401,117.79800009727478,118.0908087,1030,358305,347.86893203883494,0.267019077,True,0.03178028,True,0.03278393326391182,18.288685852660052,8.5632898,1041,253,62.79694566838766,27.2577736,0.197098,0.0416349,16049,1404,164344,14760,1332,185017,676,728,608,0.0225,100000,0.0225,1,0.0494687,157.287,0.0494687,1.2004e+06,applied,auxiliary:B:p1=68;auxiliary:I:p1=12;drop_quantity:I:p3=36;operation_mode:B:p5=36;pickup_quantity:I:p3=36;routing_arc:B:p4=468;vehicle_load:I:p2=36;visit_selection:B:p5=36,none,results/gf_k1_interval_mip_vnext_round50/development_runs/iteration1_core_b3_120s/D1__b3-operation-first
D2,development,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,b3-operation-first,120,a268506844fa28de3509e44fa0e9b36db7325004be8fb21cd7d0181b06af2f49,624c61c9136decd50c41af5ea9d62718694ace1cdc3e4056b472ea0c726dbe89,true,exact,True,strict_fixed_interval_optimal,False,True,True,OPTIMAL,0.50454384627668,0.5045438521642074,True,0.5045438521642074,0.5045438521642074,1.1669010194608402e-08,0.010485858615443967,5.97076137068227,4.230000019073486,4.3286813,759,46537,61.31357048748353,0.024133131,True,0.2073784,True,0.33424062081873596,2.045188969504328,1.553736,975,623,2.488989827268233,1.8179969,0.0540718,0.0111171,5719,1037,41151,1833,753,10601,492,545,445,0.0225,100000,0.0225,1,0.504544,74.7538,0.504544,998393,applied,auxiliary:B:p1=55;auxiliary:I:p1=10;drop_quantity:I:p3=30;operation_mode:B:p5=30;pickup_quantity:I:p3=30;routing_arc:B:p4=330;vehicle_load:I:p2=30;visit_selection:B:p5=30,none,results/gf_k1_interval_mip_vnext_round50/development_runs/iteration1_core_b3_120s/D2__b3-operation-first
D3,development,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,b3-operation-first,120,a268506844fa28de3509e44fa0e9b36db7325004be8fb21cd7d0181b06af2f49,7c8f8e5f1ff22f99103991cc788735e15850eda9b80ca5165dbb1709dc7a51e2,true,capped,False,certificate_rejected,False,True,True,TIME_LIMIT,0.44350177147031783,0.506422789224163,True,0.506343307565206,0.506343307565206,0.12410855472163125,0.21204603565086858,212.41807892048277,117.80800008773804,118.089978,10202,500714,49.079984316800626,0.151143316,True,0.109524,True,0.3416849343544502,8.373676414405313,5.0228037,1750,1051,21.28698859156472,11.8788763,0.1941713,0.0410907,16042,1402,163775,6654,1351,85126,675,727,607,0.0225,100000,0.0225,1,0.506423,139.549,0.366412,1.19925e+06,applied,auxiliary:B:p1=67;auxiliary:I:p1=12;drop_quantity:I:p3=36;operation_mode:B:p5=36;pickup_quantity:I:p3=36;routing_arc:B:p4=468;vehicle_load:I:p2=36;visit_selection:B:p5=36,none,results/gf_k1_interval_mip_vnext_round50/development_runs/iteration1_core_b3_120s/D3__b3-operation-first
D4,development,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,b3-operation-first,120,a268506844fa28de3509e44fa0e9b36db7325004be8fb21cd7d0181b06af2f49,b35f4e7c4559e801ef4cd67b544cd4ba59d24abdcf6025bc3422c3e89f6bd2eb,true,exact,True,strict_fixed_interval_optimal,False,True,True,OPTIMAL,0.5063433075652054,0.506422789224163,True,0.506343307565206,0.506343307565206,1.0963145044453699e-15,0.14159369303893024,195.89630378706087,109.79900002479553,110.0772522,11731,481360,41.03316000340977,0.114376934,True,0.1102857,True,0.38053157659467485,7.784304976399423,4.5538033,1617,444,170.4799638230693,96.3741413,0.1951821,0.0412678,16042,1402,163775,6655,1351,82370,675,727,607,0.0225,100000,0.0225,1,0.253211,139.549,0.253211,1.19925e+06,applied,auxiliary:B:p1=67;auxiliary:I:p1=12;drop_quantity:I:p3=36;operation_mode:B:p5=36;pickup_quantity:I:p3=36;routing_arc:B:p4=468;vehicle_load:I:p2=36;visit_selection:B:p5=36,none,results/gf_k1_interval_mip_vnext_round50/development_runs/iteration1_core_b3_120s/D4__b3-operation-first
D5,development,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,b3-operation-first,120,a268506844fa28de3509e44fa0e9b36db7325004be8fb21cd7d0181b06af2f49,2fd56622b90d18d9e4a8d6a0a1f8aaca6a0823d87437ded52f59c80e809748df,true,exact,True,strict_fixed_interval_cutoff_infeasible,False,True,True,INFEASIBLE,1e+100,0.506422789224163,False,0.506422789224163,0.506422789224163,0,0.004937497819357703,7.607376835371656,4.477999925613403,4.7524911,43,10245,238.25581395348837,0.06675659,True,0.3348914,True,0.494372975844265,6.574206875090577,4.0151885,1962,251,-1,-1,0.1935651,0.04123,16042,1402,163921,6729,1364,85415,675,727,607,0.0225,100000,0.0225,1,0.253211,139.549,0.253211,1.19925e+06,applied,auxiliary:B:p1=67;auxiliary:I:p1=12;drop_quantity:I:p3=36;operation_mode:B:p5=36;pickup_quantity:I:p3=36;routing_arc:B:p4=468;vehicle_load:I:p2=36;visit_selection:B:p5=36,none,results/gf_k1_interval_mip_vnext_round50/development_runs/iteration1_core_b3_120s/D5__b3-operation-first
D6,development,round39_small_hard_V12_M2_Q20_slot06_seed258908503,b3-operation-first,120,a268506844fa28de3509e44fa0e9b36db7325004be8fb21cd7d0181b06af2f49,9aca6b4020aa81a484913fce9237bb15e995527b24365d079612606665c858bd,true,exact,True,strict_fixed_interval_optimal,False,True,True,OPTIMAL,0.7062530985290747,0.7062530985290749,True,0.7062530985290749,0.7062530985290749,3.1439806124389017e-16,0.00829779271205729,8.305818493738363,5.6570000648498535,5.8536648,1592,42750,26.853015075376884,0.033820438,True,0.3821215,True,0.5929376888262344,3.157934855763831,2.4103911,836,632,4.186530220296566,3.2009697,0.1324343,0.0278412,10921,1014,109433,3488,886,28878,505,509,425,0.0225,100000,0.0225,1,0.706253,173.332,0.629427,1.19889e+06,applied,auxiliary:B:p1=65;auxiliary:I:p1=12;drop_quantity:I:p3=24;operation_mode:B:p5=24;pickup_quantity:I:p3=24;routing_arc:B:p4=312;vehicle_load:I:p2=24;visit_selection:B:p5=24,none,results/gf_k1_interval_mip_vnext_round50/development_runs/iteration1_core_b3_120s/D6__b3-operation-first
D9,development,tight_T_seed3102,b3-operation-first,120,a268506844fa28de3509e44fa0e9b36db7325004be8fb21cd7d0181b06af2f49,3627afe65bdbed2f2133fce6a1648b235c8d74165e7f9148d1e7fee619c2a8d9,true,capped,False,certificate_rejected,False,True,True,TIME_LIMIT,0.5254251828589184,0.6007044366851081,False,0.6007044366851081,0.6007044366851081,0.1253182917069937,0.13389235447577455,232.95535462574168,117.91100001335144,118.0516862,686,328337,478.6253644314869,0.146372178,True,0.4426226,True,0.5189954800020847,34.5191950652922,15.2794209,3842,570,-1,-1,0.0799583,0.0176983,10870,3372,53465,9848,3127,77827,1682,1690,1490,0.0075,15554.8,0.0075,1,0.300352,1967.6,0.300352,49109.5,applied,auxiliary:B:p1=110;auxiliary:I:p1=20;drop_quantity:I:p3=60;operation_mode:B:p5=60;pickup_quantity:I:p3=60;routing_arc:B:p4=1260;vehicle_load:I:p2=60;visit_selection:B:p5=60,none,results/gf_k1_interval_mip_vnext_round50/development_runs/iteration1_core_b3_120s/D9__b3-operation-first
D10,development,tight_T_seed3102,b3-operation-first,120,a268506844fa28de3509e44fa0e9b36db7325004be8fb21cd7d0181b06af2f49,a43ff20d75215049f81aee5c44b6a97c35bf7f2105d31c3e614a2bd23a076bd0,true,exact,True,strict_fixed_interval_cutoff_infeasible,False,True,True,INFEASIBLE,1e+100,0.6007044366851081,False,0.6007044366851081,0.6007044366851081,0,0.017065194206558873,79.49422070789899,37.825000047683716,37.9614873,607,218610,360.1482701812191,0.096781391,True,0.4640361,True,0.5706315722744337,26.612449441643054,12.7517308,3719,491,-1,-1,0.0800537,0.0177516,10870,3372,53465,9847,3126,79079,1682,1690,1490,0.0075,15554.8,0.0075,1,0.150176,1967.6,0.150176,49109.5,applied,auxiliary:B:p1=110;auxiliary:I:p1=20;drop_quantity:I:p3=60;operation_mode:B:p5=60;pickup_quantity:I:p3=60;routing_arc:B:p4=1260;vehicle_load:I:p2=60;visit_selection:B:p5=60,none,results/gf_k1_interval_mip_vnext_round50/development_runs/iteration1_core_b3_120s/D10__b3-operation-first
D11,development,tight_T_seed3102,b3-operation-first,120,a268506844fa28de3509e44fa0e9b36db7325004be8fb21cd7d0181b06af2f49,2f9aec02ad74995b2199feca380842d0fd3f0f5b84b5af51ecfcb146c233956e,true,capped,False,certificate_rejected,False,True,True,TIME_LIMIT,0.5696175145342892,0.6007044366851081,False,0.6007044366851081,0.6007044366851081,0.05175077834012199,0.05810036013962494,243.71599921289788,117.9079999923706,118.0475998,785,424298,540.5070063694268,0.164358042,True,0.5137004,True,0.5647915854182156,52.92557367904783,23.4898796,3801,521,-1,-1,0.0820129,0.018104,10870,3372,53705,9955,3116,83508,1682,1690,1490,0.0075,15554.8,0.0075,1,0.150176,1967.6,0.150176,49109.5,applied,auxiliary:B:p1=110;auxiliary:I:p1=20;drop_quantity:I:p3=60;operation_mode:B:p5=60;pickup_quantity:I:p3=60;routing_arc:B:p4=1260;vehicle_load:I:p2=60;visit_selection:B:p5=60,none,results/gf_k1_interval_mip_vnext_round50/development_runs/iteration1_core_b3_120s/D11__b3-operation-first
