state_id,panel,instance,policy,process_cap_seconds,executable_sha256,model_sha256,model_identity_match,status,certificate,certificate_class,false_certificate,evidence_complete,cap_respected,native_status,lower_bound,frozen_cutoff,final_incumbent_available,final_incumbent,verified_upper_bound,gap,gi_common_horizon,work,solver_time_seconds,process_time_seconds,nodes,simplex_iterations,average_iterations_per_node,peak_memory_gb,root_relaxation_bound_available,root_relaxation_bound,final_root_cut_bound_available,final_root_cut_bound,root_work,root_time_seconds,root_simplex_iterations,root_cut_count,first_incumbent_work,first_incumbent_time_seconds,model_build_seconds,model_read_seconds,original_rows,original_columns,original_nonzeros,presolved_rows,presolved_columns,presolved_nonzeros,continuous_variables,integer_variables,binary_variables,min_matrix,max_matrix,min_objective,max_objective,min_bound,max_bound,min_rhs,max_rhs,branch_priority_assignment_status,branch_priority_tiers,exact_duplicate_row_elimination,exact_duplicate_rows_omitted,failure_reason,artifact_dir
D1,development,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,c1-exact-duplicate-elimination,120,c847cf26a11da3e8d43a26f8c74afeb6625ee2a29628aaec06ab27f0b2dc65dd,8980c08bac1bf433434719c74f503f2e85ff942440699fe406787f74335fb8c1,true,capped,False,certificate_rejected,False,True,True,TIME_LIMIT,0.040657906195053745,0.049468682614419446,False,0.049468682614419446,0.049468682614419446,0.1781081677076535,0.24124723403986045,263.6598526910255,117.7960000038147,118.0778747,2452,349361,142.4800163132137,0.210931519,True,0.03178028,True,0.03278393326391182,18.288924836660055,8.5664582,1041,81,-1,-1,0.1959504,0.0411844,16049,1404,164344,14760,1332,185017,676,728,608,0.0225,100000,0.0225,1,0.0494687,157.287,0.0494687,1.2004e+06,default_no_assignment,all:all:p0=0,true,0,none,results/gf_k1_interval_mip_vnext_round50/development_runs/iteration2_core_c1_120s/D1__c1-exact-duplicate-elimination
D2,development,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,c1-exact-duplicate-elimination,120,c847cf26a11da3e8d43a26f8c74afeb6625ee2a29628aaec06ab27f0b2dc65dd,97a6888dae2674b44f949a492c3510855b2ede4415dfef520c1fb71035b1b5df,true,exact,True,strict_fixed_interval_optimal,False,True,True,OPTIMAL,0.5045438521629313,0.5045438521642074,True,0.5045438521642074,0.5045438521642074,2.529196102638948e-12,0.011610748457722071,7.798188966746495,5.0879998207092285,5.1881193,1021,79777,78.13614103819785,0.019101855,True,0.2073784,True,0.33424062081873596,2.045220765002505,1.5470646,975,745,2.8173608017334764,2.0091073,0.0567971,0.0114621,5716,1037,41148,1833,753,10601,492,545,445,0.0225,100000,0.0225,1,0.504544,74.7538,0.504544,998393,default_no_assignment,all:all:p0=0,true,3,none,results/gf_k1_interval_mip_vnext_round50/development_runs/iteration2_core_c1_120s/D2__c1-exact-duplicate-elimination
D3,development,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,c1-exact-duplicate-elimination,120,c847cf26a11da3e8d43a26f8c74afeb6625ee2a29628aaec06ab27f0b2dc65dd,7c8f8e5f1ff22f99103991cc788735e15850eda9b80ca5165dbb1709dc7a51e2,true,capped,False,certificate_rejected,False,True,True,TIME_LIMIT,0.44419171293971715,0.506422789224163,True,0.506422789224163,0.506422789224163,0.12288364111690842,0.2419359467614452,237.36949798818307,117.7960000038147,118.0737955,9013,693659,76.96205480971929,0.113015871,True,0.109524,True,0.3416849343544502,8.373309807405313,5.0246312,1750,933,100.64865471779879,54.8705843,0.1933647,0.0413447,16042,1402,163775,6654,1351,85126,675,727,607,0.0225,100000,0.0225,1,0.506423,139.549,0.366412,1.19925e+06,default_no_assignment,all:all:p0=0,true,0,none,results/gf_k1_interval_mip_vnext_round50/development_runs/iteration2_core_c1_120s/D3__c1-exact-duplicate-elimination
D4,development,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,c1-exact-duplicate-elimination,120,c847cf26a11da3e8d43a26f8c74afeb6625ee2a29628aaec06ab27f0b2dc65dd,b35f4e7c4559e801ef4cd67b544cd4ba59d24abdcf6025bc3422c3e89f6bd2eb,true,exact,True,strict_fixed_interval_optimal,False,True,True,OPTIMAL,0.506343307565206,0.506422789224163,True,0.506343307565206,0.506343307565206,0,0.10556393492349195,129.52841701703966,69.83100008964539,70.1169591,8604,374941,43.57752208275221,0.112288279,True,0.1102857,True,0.38053157659467485,7.784479710399424,4.5438411,1617,879,42.58309267055441,25.0294439,0.1973629,0.0412623,16042,1402,163775,6655,1351,82370,675,727,607,0.0225,100000,0.0225,1,0.253211,139.549,0.253211,1.19925e+06,default_no_assignment,all:all:p0=0,true,0,none,results/gf_k1_interval_mip_vnext_round50/development_runs/iteration2_core_c1_120s/D4__c1-exact-duplicate-elimination
D5,development,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,c1-exact-duplicate-elimination,120,c847cf26a11da3e8d43a26f8c74afeb6625ee2a29628aaec06ab27f0b2dc65dd,2fd56622b90d18d9e4a8d6a0a1f8aaca6a0823d87437ded52f59c80e809748df,true,exact,True,strict_fixed_interval_cutoff_infeasible,False,True,True,INFEASIBLE,1e+100,0.506422789224163,False,0.506422789224163,0.506422789224163,0,0.004983099216262848,8.361526207009655,4.817999839782715,5.0975769,47,13586,289.06382978723406,0.066669822,True,0.3348914,True,0.494372975844265,6.5746066330905775,4.0407568,1962,381,-1,-1,0.1952223,0.0411061,16042,1402,163921,6729,1364,85415,675,727,607,0.0225,100000,0.0225,1,0.253211,139.549,0.253211,1.19925e+06,default_no_assignment,all:all:p0=0,true,0,none,results/gf_k1_interval_mip_vnext_round50/development_runs/iteration2_core_c1_120s/D5__c1-exact-duplicate-elimination
D6,development,round39_small_hard_V12_M2_Q20_slot06_seed258908503,c1-exact-duplicate-elimination,120,c847cf26a11da3e8d43a26f8c74afeb6625ee2a29628aaec06ab27f0b2dc65dd,d76040004db2f4a7faf7494dcc377e6912bee1998c2b6776398348040fdbde97,true,exact,True,strict_fixed_interval_optimal,False,True,True,OPTIMAL,0.7062530985290745,0.7062530985290749,True,0.7062530985290749,0.7062530985290749,6.287961224877803e-16,0.009307696591867207,9.501638584779403,6.2220001220703125,6.4188017,882,47000,53.28798185941043,0.035919002,True,0.3821215,True,0.5929376888262344,3.157941488451181,2.4219942,836,640,4.749954909166714,3.5122646,0.1318792,0.0273838,10919,1014,109431,3488,886,28878,505,509,425,0.0225,100000,0.0225,1,0.706253,173.332,0.629427,1.19889e+06,default_no_assignment,all:all:p0=0,true,2,none,results/gf_k1_interval_mip_vnext_round50/development_runs/iteration2_core_c1_120s/D6__c1-exact-duplicate-elimination
D9,development,tight_T_seed3102,c1-exact-duplicate-elimination,120,c847cf26a11da3e8d43a26f8c74afeb6625ee2a29628aaec06ab27f0b2dc65dd,e10899f55d18ea936457cff4bcc2d36c2f74db8e8db8a279b6236b5966bf0c66,true,capped,False,certificate_rejected,False,True,True,TIME_LIMIT,0.5316755920118946,0.6007044366851081,False,0.6007044366851081,0.6007044366851081,0.11491315938024058,0.1284442129133746,237.77662155467178,117.9079999923706,118.0487358,619,346826,560.3004846526655,0.16163478,True,0.4426226,True,0.5189954800020847,34.50469750414213,15.2356607,3842,557,-1,-1,0.0809043,0.0177971,10864,3372,53459,9848,3127,77827,1682,1690,1490,0.0075,15554.8,0.0075,1,0.300352,1967.6,0.300352,49109.5,default_no_assignment,all:all:p0=0,true,6,none,results/gf_k1_interval_mip_vnext_round50/development_runs/iteration2_core_c1_120s/D9__c1-exact-duplicate-elimination
D10,development,tight_T_seed3102,c1-exact-duplicate-elimination,120,c847cf26a11da3e8d43a26f8c74afeb6625ee2a29628aaec06ab27f0b2dc65dd,7878655baaaa21cf3521fe940149f92e596cc07ae9a59498dd209b6ce780e601,true,exact,True,strict_fixed_interval_cutoff_infeasible,False,True,True,INFEASIBLE,1e+100,0.6007044366851081,False,0.6007044366851081,0.6007044366851081,0,0.03693182592283092,199.3055785202912,99.26799988746643,99.4757071,802,264564,329.8802992518703,0.146987517,True,0.4640361,True,0.5706315722744337,26.61360454233943,12.7440322,3719,504,-1,-1,0.14938,0.0172914,10864,3372,53459,9847,3126,79079,1682,1690,1490,0.0075,15554.8,0.0075,1,0.150176,1967.6,0.150176,49109.5,default_no_assignment,all:all:p0=0,true,6,none,results/gf_k1_interval_mip_vnext_round50/development_runs/iteration2_core_c1_120s/D10__c1-exact-duplicate-elimination
D11,development,tight_T_seed3102,c1-exact-duplicate-elimination,120,c847cf26a11da3e8d43a26f8c74afeb6625ee2a29628aaec06ab27f0b2dc65dd,3459f12ba08b70390a287ed9f45ae89e08a6223bd31bff6df7fed29e509377d0,true,capped,False,certificate_rejected,False,True,True,TIME_LIMIT,0.5705126176049733,0.6007044366851081,True,0.6007044366851081,0.6007044366851081,0.05026068934456943,0.059600695528829434,235.09822283163206,117.9079999923706,118.0510771,755,353895,468.73509933774835,0.147955656,True,0.5137131,True,0.5643998892208486,39.67118251077994,17.9450434,3457,794,161.30199748064751,82.754702,0.0809622,0.017494,10864,3372,53699,9955,3116,83504,1682,1690,1490,0.0075,15554.8,0.0075,1,0.150176,1967.6,0.150176,49109.5,default_no_assignment,all:all:p0=0,true,6,none,results/gf_k1_interval_mip_vnext_round50/development_runs/iteration2_core_c1_120s/D11__c1-exact-duplicate-elimination
