parent_id,parent_L,parent_U,left_id,left_L,left_U,right_id,right_L,right_U,exact_coverage,atomic_replacement,tolerance
ROOT,0,0.35720058320841552,R,0,0.35720058320841552,NA,0,0,1,true,9.9999999999999995e-08
R,0,0.35720058320841552,R.0,0,0.17860029160420776,R.1,0.17860029160420776,0.35720058320841552,true,true,9.9999999999999995e-08
R.0,0,0.17860029160420776,R.0.0,0,0.089300145802103881,R.0.1,0.089300145802103881,0.17860029160420776,true,true,9.9999999999999995e-08
R.1,0.17860029160420776,0.35720058320841552,R.1.0,0.17860029160420776,0.26790043740631164,R.1.1,0.26790043740631164,0.35720058320841552,true,true,9.9999999999999995e-08
R.0.1,0.089300145802103881,0.17860029160420776,R.0.1.0,0.089300145802103881,0.13395021870315582,R.0.1.1,0.13395021870315582,0.17860029160420776,true,true,9.9999999999999995e-08
R.0.1.1,0.13395021870315582,0.17860029160420776,R.0.1.1.0,0.13395021870315582,0.15627525515368179,R.0.1.1.1,0.15627525515368179,0.17860029160420776,true,true,9.9999999999999995e-08
R.0.1.1.1,0.15627525515368179,0.17860029160420776,R.0.1.1.1.0,0.15627525515368179,0.16743777337894478,R.0.1.1.1.1,0.16743777337894478,0.17860029160420776,true,true,9.9999999999999995e-08
R.1.0,0.17860029160420776,0.26790043740631164,R.1.0.0,0.17860029160420776,0.2232503645052597,R.1.0.1,0.2232503645052597,0.26790043740631164,true,true,9.9999999999999995e-08
R.1.0.0,0.17860029160420776,0.2232503645052597,R.1.0.0.0,0.17860029160420776,0.20092532805473373,R.1.0.0.1,0.20092532805473373,0.2232503645052597,true,true,9.9999999999999995e-08
R.1.0.1,0.2232503645052597,0.26790043740631164,R.1.0.1.0,0.2232503645052597,0.24557540095578567,R.1.0.1.1,0.24557540095578567,0.26790043740631164,true,true,9.9999999999999995e-08
R.1.1,0.26790043740631164,0.35720058320841552,R.1.1.0,0.26790043740631164,0.31255051030736358,R.1.1.1,0.31255051030736358,0.35720058320841552,true,true,9.9999999999999995e-08
R.1.0.0.0,0.17860029160420776,0.20092532805473373,R.1.0.0.0.0,0.17860029160420776,0.18976280982947075,R.1.0.0.0.1,0.18976280982947075,0.20092532805473373,true,true,9.9999999999999995e-08
R.1.0.0.1,0.20092532805473373,0.2232503645052597,R.1.0.0.1.0,0.20092532805473373,0.21208784627999672,R.1.0.0.1.1,0.21208784627999672,0.2232503645052597,true,true,9.9999999999999995e-08
R.1.0.0.0.0,0.17860029160420776,0.18976280982947075,R.1.0.0.0.0.0,0.17860029160420776,0.18418155071683925,R.1.0.0.0.0.1,0.18418155071683925,0.18976280982947075,true,true,9.9999999999999995e-08
R.1.0.0.0.1,0.18976280982947075,0.20092532805473373,R.1.0.0.0.1.0,0.18976280982947075,0.19534406894210224,R.1.0.0.0.1.1,0.19534406894210224,0.20092532805473373,true,true,9.9999999999999995e-08
R.1.0.0.0.0.0,0.17860029160420776,0.18418155071683925,R.1.0.0.0.0.0.0,0.17860029160420776,0.18139092116052352,R.1.0.0.0.0.0.1,0.18139092116052352,0.18418155071683925,true,true,9.9999999999999995e-08
R.1.0.0.0.0.1,0.18418155071683925,0.18976280982947075,R.1.0.0.0.0.1.0,0.18418155071683925,0.18697218027315499,R.1.0.0.0.0.1.1,0.18697218027315499,0.18976280982947075,true,true,9.9999999999999995e-08
R.0.1.1.1.1,0.16743777337894478,0.17860029160420776,R.0.1.1.1.1.0,0.16743777337894478,0.17301903249157627,R.0.1.1.1.1.1,0.17301903249157627,0.17860029160420776,true,true,9.9999999999999995e-08
R.1.0.0.0.0.0.1,0.18139092116052352,0.18418155071683925,R.1.0.0.0.0.0.1.0,0.18139092116052352,0.18278623593868137,R.1.0.0.0.0.0.1.1,0.18278623593868137,0.18418155071683925,true,true,9.9999999999999995e-08
R.1.0.0.0.0.0.0,0.17860029160420776,0.18139092116052352,R.1.0.0.0.0.0.0.0,0.17860029160420776,0.17999560638236564,R.1.0.0.0.0.0.0.1,0.17999560638236564,0.18139092116052352,true,true,9.9999999999999995e-08
R.1.0.0.0.0.1.0,0.18418155071683925,0.18697218027315499,R.1.0.0.0.0.1.0.0,0.18418155071683925,0.18557686549499713,R.1.0.0.0.0.1.0.1,0.18557686549499713,0.18697218027315499,true,true,9.9999999999999995e-08
R.1.0.0.0.0.1.1,0.18697218027315499,0.18976280982947075,R.1.0.0.0.0.1.1.0,0.18697218027315499,0.18836749505131287,R.1.0.0.0.0.1.1.1,0.18836749505131287,0.18976280982947075,true,true,9.9999999999999995e-08
R.1.0.0.0.0.0.1.0,0.18139092116052352,0.18278623593868137,R.1.0.0.0.0.0.1.0.0,0.18139092116052352,0.18208857854960245,R.1.0.0.0.0.0.1.0.1,0.18208857854960245,0.18278623593868137,true,true,9.9999999999999995e-08
R.1.0.0.0.0.0.1.1,0.18278623593868137,0.18418155071683925,R.1.0.0.0.0.0.1.1.0,0.18278623593868137,0.18348389332776033,R.1.0.0.0.0.0.1.1.1,0.18348389332776033,0.18418155071683925,true,true,9.9999999999999995e-08
R.1.0.0.0.0.1.0.1,0.18557686549499713,0.18697218027315499,R.1.0.0.0.0.1.0.1.0,0.18557686549499713,0.18627452288407606,R.1.0.0.0.0.1.0.1.1,0.18627452288407606,0.18697218027315499,true,true,9.9999999999999995e-08
R.1.0.0.0.0.1.0.0,0.18418155071683925,0.18557686549499713,R.1.0.0.0.0.1.0.0.0,0.18418155071683925,0.18487920810591818,R.1.0.0.0.0.1.0.0.1,0.18487920810591818,0.18557686549499713,true,true,9.9999999999999995e-08
R.1.0.0.0.0.0.1.0.0,0.18139092116052352,0.18208857854960245,R.1.0.0.0.0.0.1.0.0.0,0.18139092116052352,0.18173974985506297,R.1.0.0.0.0.0.1.0.0.1,0.18173974985506297,0.18208857854960245,true,true,9.9999999999999995e-08
R.1.0.0.0.0.0.1.0.1,0.18208857854960245,0.18278623593868137,R.1.0.0.0.0.0.1.0.1.0,0.18208857854960245,0.18243740724414192,R.1.0.0.0.0.0.1.0.1.1,0.18243740724414192,0.18278623593868137,true,true,9.9999999999999995e-08
R.1.0.0.0.0.0.0.0,0.17860029160420776,0.17999560638236564,R.1.0.0.0.0.0.0.0.0,0.17860029160420776,0.17929794899328672,R.1.0.0.0.0.0.0.0.1,0.17929794899328672,0.17999560638236564,true,true,9.9999999999999995e-08
R.1.0.0.0.0.0.0.1,0.17999560638236564,0.18139092116052352,R.1.0.0.0.0.0.0.1.0,0.17999560638236564,0.18069326377144457,R.1.0.0.0.0.0.0.1.1,0.18069326377144457,0.18139092116052352,true,true,9.9999999999999995e-08
R.1.0.0.0.0.0.1.1.1,0.18348389332776033,0.18418155071683925,R.1.0.0.0.0.0.1.1.1.0,0.18348389332776033,0.18383272202229978,R.1.0.0.0.0.0.1.1.1.1,0.18383272202229978,0.18418155071683925,true,true,9.9999999999999995e-08
R.1.0.0.0.0.0.1.1.0,0.18278623593868137,0.18348389332776033,R.1.0.0.0.0.0.1.1.0.0,0.18278623593868137,0.18313506463322085,R.1.0.0.0.0.0.1.1.0.1,0.18313506463322085,0.18348389332776033,true,true,9.9999999999999995e-08
R.1.0.0.0.1.0,0.18976280982947075,0.19534406894210224,R.1.0.0.0.1.0.0,0.18976280982947075,0.19255343938578651,R.1.0.0.0.1.0.1,0.19255343938578651,0.19534406894210224,true,true,9.9999999999999995e-08
R.1.0.0.0.1.1,0.19534406894210224,0.20092532805473373,R.1.0.0.0.1.1.0,0.19534406894210224,0.19813469849841797,R.1.0.0.0.1.1.1,0.19813469849841797,0.20092532805473373,true,true,9.9999999999999995e-08
R.1.0.0.0.0.1.0.0.0,0.18418155071683925,0.18487920810591818,R.1.0.0.0.0.1.0.0.0.0,0.18418155071683925,0.18453037941137873,R.1.0.0.0.0.1.0.0.0.1,0.18453037941137873,0.18487920810591818,true,true,9.9999999999999995e-08
R.1.0.0.0.0.1.0.0.1,0.18487920810591818,0.18557686549499713,R.1.0.0.0.0.1.0.0.1.0,0.18487920810591818,0.18522803680045766,R.1.0.0.0.0.1.0.0.1.1,0.18522803680045766,0.18557686549499713,true,true,9.9999999999999995e-08
R.1.0.0.0.0.1.1.0,0.18697218027315499,0.18836749505131287,R.1.0.0.0.0.1.1.0.0,0.18697218027315499,0.18766983766223394,R.1.0.0.0.0.1.1.0.1,0.18766983766223394,0.18836749505131287,true,true,9.9999999999999995e-08
R.1.0.0.0.0.1.1.1,0.18836749505131287,0.18976280982947075,R.1.0.0.0.0.1.1.1.0,0.18836749505131287,0.18906515244039179,R.1.0.0.0.0.1.1.1.1,0.18906515244039179,0.18976280982947075,true,true,9.9999999999999995e-08
R.1.0.0.0.0.1.0.1.0,0.18557686549499713,0.18627452288407606,R.1.0.0.0.0.1.0.1.0.0,0.18557686549499713,0.18592569418953658,R.1.0.0.0.0.1.0.1.0.1,0.18592569418953658,0.18627452288407606,true,true,9.9999999999999995e-08
R.1.0.0.0.0.1.0.1.1,0.18627452288407606,0.18697218027315499,R.1.0.0.0.0.1.0.1.1.0,0.18627452288407606,0.18662335157861554,R.1.0.0.0.0.1.0.1.1.1,0.18662335157861554,0.18697218027315499,true,true,9.9999999999999995e-08
R.1.0.0.0.0.0.0.1.0,0.17999560638236564,0.18069326377144457,R.1.0.0.0.0.0.0.1.0.0,0.17999560638236564,0.18034443507690512,R.1.0.0.0.0.0.0.1.0.1,0.18034443507690512,0.18069326377144457,true,true,9.9999999999999995e-08
R.1.0.0.0.0.0.0.1.1,0.18069326377144457,0.18139092116052352,R.1.0.0.0.0.0.0.1.1.0,0.18069326377144457,0.18104209246598404,R.1.0.0.0.0.0.0.1.1.1,0.18104209246598404,0.18139092116052352,true,true,9.9999999999999995e-08
R.1.0.0.0.1.0.1,0.19255343938578651,0.19534406894210224,R.1.0.0.0.1.0.1.0,0.19255343938578651,0.19394875416394436,R.1.0.0.0.1.0.1.1,0.19394875416394436,0.19534406894210224,true,true,9.9999999999999995e-08
R.1.0.0.0.1.0.0,0.18976280982947075,0.19255343938578651,R.1.0.0.0.1.0.0.0,0.18976280982947075,0.19115812460762863,R.1.0.0.0.1.0.0.1,0.19115812460762863,0.19255343938578651,true,true,9.9999999999999995e-08
R.1.0.0.0.0.1.1.0.1,0.18766983766223394,0.18836749505131287,R.1.0.0.0.0.1.1.0.1.0,0.18766983766223394,0.18801866635677339,R.1.0.0.0.0.1.1.0.1.1,0.18801866635677339,0.18836749505131287,true,true,9.9999999999999995e-08
R.1.0.0.0.0.1.1.0.0,0.18697218027315499,0.18766983766223394,R.1.0.0.0.0.1.1.0.0.0,0.18697218027315499,0.18732100896769446,R.1.0.0.0.0.1.1.0.0.1,0.18732100896769446,0.18766983766223394,true,true,9.9999999999999995e-08
R.1.0.0.0.1.0.0.0,0.18976280982947075,0.19115812460762863,R.1.0.0.0.1.0.0.0.0,0.18976280982947075,0.1904604672185497,R.1.0.0.0.1.0.0.0.1,0.1904604672185497,0.19115812460762863,true,true,9.9999999999999995e-08
R.1.0.0.0.1.0.0.1,0.19115812460762863,0.19255343938578651,R.1.0.0.0.1.0.0.1.0,0.19115812460762863,0.19185578199670755,R.1.0.0.0.1.0.0.1.1,0.19185578199670755,0.19255343938578651,true,true,9.9999999999999995e-08
R.1.0.0.0.0.1.1.1.0,0.18836749505131287,0.18906515244039179,R.1.0.0.0.0.1.1.1.0.0,0.18836749505131287,0.18871632374585234,R.1.0.0.0.0.1.1.1.0.1,0.18871632374585234,0.18906515244039179,true,true,9.9999999999999995e-08
