leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"INFEASIBLE",0,281.121,0.0669999,0.160949,0,934,0,0.0276151,d6045d9077bdf1af61b2fb7fc5e82a5d25eefc5d8ae521a6c294babc6ec82fe1,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage2__high_imbalance_seed5202__c5_candidate__300s\external\native_logs\L0_lp.gurobi.log"
L1,LP,"OPTIMAL",0,280.908,0.277,0.770404,0,3795,0,0.0292568,5aa9700483b98b85365da8d39a8079942569ec094fd00591dc276a8553934c9d,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage2__high_imbalance_seed5202__c5_candidate__300s\external\native_logs\L1_lp.gurobi.log"
L1.0,LP,"OPTIMAL",0,280.481,0.329,0.877505,0,4229,0,0.0292774,1bf3f465a54e929a1f7406f9a21896ba457546f883c169b003711d05a9c366d0,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage2__high_imbalance_seed5202__c5_candidate__300s\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,280.01,0.267,0.748133,0,3835,0,0.0330021,bd6286226270673ceda15f06e78e3ebcc4777004841038dce66fe500ad242df5,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage2__high_imbalance_seed5202__c5_candidate__300s\external\native_logs\L1.1_lp.gurobi.log"
L2,LP,"OPTIMAL",0,279.596,0.208,0.59545,0,3015,0,0.0330021,c2a322a628ce5a6497d3414cc7c2990306289569781b908a3d2095035f007d3e,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage2__high_imbalance_seed5202__c5_candidate__300s\external\native_logs\L2_lp.gurobi.log"
L2.0,LP,"OPTIMAL",0,279.246,0.216,0.602152,0,3081,0,0.0348747,ded6fba6feec51ff928bebd5eed6d77e35e0e9a85a568144745017e80fb4e7c2,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage2__high_imbalance_seed5202__c5_candidate__300s\external\native_logs\L2.0_lp.gurobi.log"
L2.1,LP,"INFEASIBLE",0,278.878,0.0780001,0.183316,0,1153,0,0.0348747,95fc5be71829c94f3559449c188ec605f7f6d2a40232398428ebebd31cdf45de,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage2__high_imbalance_seed5202__c5_candidate__300s\external\native_logs\L2.1_lp.gurobi.log"
L3,LP,"INFEASIBLE",0,278.663,0.063,0.148922,0,897,0,0.0348747,98ac24c6cbffa7a8bca8f6cdee49872efec2a3b3ccea0640fd33452ee242e590,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage2__high_imbalance_seed5202__c5_candidate__300s\external\native_logs\L3_lp.gurobi.log"
L1.0.0,LP,"INFEASIBLE",0,278.461,0.105,0.248679,0,1832,0,0.0348747,a30e153cbf6fd940f92e7b09c60c32e9022c746880d66081e8840e3f10dde1d0,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage2__high_imbalance_seed5202__c5_candidate__300s\external\native_logs\L1.0.0_lp.gurobi.log"
L1.0.1,LP,"OPTIMAL",0,278.208,0.301,0.831459,0,3873,0,0.0367473,feb0699dfe3e342f8b33cef7d2d236c9438a7baebf3ac734bd800bc59b68586c,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage2__high_imbalance_seed5202__c5_candidate__300s\external\native_logs\L1.0.1_lp.gurobi.log"
